source_notice_id,linked_l1,linked_l2,candidate_l1,candidate_l2,score_l1,score_l2,margin_l1,margin_l2,confidence_tier_l1,confidence_tier_l2,mechanism_l2,link_status,l2_candidate_notice_id,l2_s_text,l2_s_cpv,l2_s_time,l2_s_buyer,l2_composite_score,l2_top1_top2_margin,l2_buyer_match_mechanism,l2_confidence_tier
22-39410,False,True,,26-49296,,0.4440427275424953,,0.4440427275424953,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,26-49296,0.5007941267499114,0.1,0.6550591327201052,0.75,0.4440427275424953,0.4440427275424953,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
22-39639,False,True,,26-11967,,0.4167578156164265,,0.05734562405939031,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-11967,0.03679756342194071,0.4,0.775514673674989,0.9,0.4167578156164265,0.05734562405939031,SAME_SIREN_RECONCILIATION,MEDIUM
22-49221,False,True,,26-11967,,0.382879262682883,,0.025689240780810862,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,26-11967,0.06498761867845813,0.4,0.6605343845816907,0.75,0.382879262682883,0.025689240780810862,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
22-49146,False,True,,24-80097,,0.3463410335091491,,0.3463410335091491,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-80097,0.06912155622475098,0.1,0.8685939553219448,0.75,0.3463410335091491,0.3463410335091491,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
22-52158,False,True,,26-17888,,0.34556973800481444,,0.010018249192115691,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-17888,0.12183306659782417,0.1,0.731712658782304,0.9,0.34556973800481444,0.010018249192115691,SAME_SIREN_RECONCILIATION,POTENTIAL
22-55032,False,True,,26-45351,,0.4183891600776351,,0.004277245702753729,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-45351,0.216472626815895,0.1,0.8904949627682873,0.9,0.4183891600776351,0.004277245702753729,SAME_SIREN_RECONCILIATION,POTENTIAL
22-42168,True,True,26-31691,26-31969,0.383899545942086,0.4692822767050121,0.11838041548510081,0.06937256764438426,MEDIUM,MEDIUM,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,26-31969,0.07345152082791134,0.4,0.9342969776609724,0.9,0.4692822767050121,0.06937256764438426,SAME_SIREN_RECONCILIATION,MEDIUM
22-59884,False,True,,24-127069,,0.3424601332810226,,0.3424601332810226,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-127069,0.018761634792033646,0.0,0.9835742444152431,0.9,0.3424601332810226,0.3424601332810226,SAME_SIREN_RECONCILIATION,MEDIUM
22-58061,False,True,,25-110155,,0.5896211125711782,,0.5896211125711782,,HIGH,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-110155,1.0,0.4,0.1184844502847131,0.9,0.5896211125711782,0.5896211125711782,SAME_SIREN_RECONCILIATION,HIGH
22-61807,False,True,,26-45351,,0.3715369826295664,,0.05598427181017146,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-45351,0.03567853243639335,0.1,0.9561979851073149,0.9,0.3715369826295664,0.05598427181017146,SAME_SIREN_RECONCILIATION,MEDIUM
22-69242,True,True,26-56462,26-43788,0.34917286593764707,0.6472280407930279,0.011102957771130573,0.05714862433938528,POTENTIAL,HIGH,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,26-43788,0.07540406373879313,1.0,0.9233464739378011,0.9,0.6472280407930279,0.05714862433938528,SAME_SIREN_RECONCILIATION,HIGH
22-69952,False,True,,25-128548,,0.40857661160247033,,0.10507957942651536,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-128548,0.031018589936098837,1.0,0.03088042049934303,0.9,0.40857661160247033,0.10507957942651536,SAME_SIREN_RECONCILIATION,MEDIUM
22-63613,False,True,,26-29624,,0.36905556364412373,,0.36905556364412373,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-29624,0.07584488054506527,0.2,0.7700394218134035,0.9,0.36905556364412373,0.36905556364412373,SAME_SIREN_RECONCILIATION,MEDIUM
22-88894,True,True,26-60182,26-43788,0.4047731897099084,0.5838884826629733,0.0336628090978458,0.056355149356132395,POTENTIAL,HIGH,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,26-43788,0.05478055931364519,1.0,0.6988611476127902,0.9,0.5838884826629733,0.056355149356132395,SAME_SIREN_RECONCILIATION,HIGH
22-77846,False,True,,25-63108,,0.38831515502033015,,0.12784313423186416,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-63108,0.5411907876996606,0.1,0.31559351730179586,0.9,0.38831515502033015,0.12784313423186416,SAME_SIREN_RECONCILIATION,MEDIUM
22-79348,False,True,,22-163107,,0.4215479194281692,,0.14594015938814758,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,22-163107,0.8083835805700648,0.2,0.014454664914586135,0.75,0.4215479194281692,0.14594015938814758,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
22-84327,False,True,,24-81981,,0.3896186360734116,,0.06143384897742066,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-81981,0.19668274345234804,0.1,0.8631187034603591,0.75,0.3896186360734116,0.06143384897742066,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
22-95663,False,True,,26-45351,,0.34358723834498395,,0.09171688926462657,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-45351,0.17092130047130752,0.1,0.6550591327201052,0.9,0.34358723834498395,0.09171688926462657,SAME_SIREN_RECONCILIATION,MEDIUM
22-95015,False,True,,25-80306,,0.34754356824358973,,0.1083998261153464,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-80306,0.006072168575327408,0.1,0.9616732369689006,0.75,0.34754356824358973,0.1083998261153464,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
22-94102,False,True,,26-11967,,0.35370880926584,,0.025884953459622106,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-11967,0.11542733440199318,0.6,0.1732369689005694,0.9,0.35370880926584,0.025884953459622106,SAME_SIREN_RECONCILIATION,POTENTIAL
22-114141,False,True,,24-144326,,0.3391651374985214,,0.3391651374985214,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-144326,0.024990937875132034,0.0,0.9616732369689006,0.9,0.3391651374985214,0.3391651374985214,SAME_SIREN_RECONCILIATION,MEDIUM
22-126767,False,True,,25-28394,,0.38480511867674033,,0.03628297857578311,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-28394,0.17135984724234793,0.1,0.8193166885676741,0.9,0.38480511867674033,0.03628297857578311,SAME_SIREN_RECONCILIATION,POTENTIAL
22-144549,False,True,,25-122865,,0.3848041722596484,,0.17688495973272356,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-122865,0.16320996842347443,0.0,0.9507227332457293,0.9,0.3848041722596484,0.17688495973272356,SAME_SIREN_RECONCILIATION,MEDIUM
22-142509,False,True,,26-43788,,0.4199408971827577,,0.13028395722404962,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-43788,0.06348797730834822,1.0,0.03088042049934303,0.9,0.4199408971827577,0.13028395722404962,SAME_SIREN_RECONCILIATION,MEDIUM
22-163107,False,True,,24-35694,,0.35796798206451036,,0.15342352301939427,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-35694,0.0241235255031314,0.1,0.9780989925536575,0.75,0.35796798206451036,0.15342352301939427,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
23-6398,False,True,,25-129855,,0.3448401416687134,,0.12605499509885382,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-129855,0.1665165426815251,0.1,0.7262374069207184,0.75,0.3448401416687134,0.12605499509885382,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
23-29518,False,True,,23-86585,,0.3514273861917558,,0.07034328632316184,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-86585,0.2752878076162675,0.1,0.6003066141042488,0.75,0.3514273861917558,0.07034328632316184,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
23-45575,False,True,,24-56081,,0.33185357438737967,,0.05195227647569406,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-56081,0.04695790041472712,0.0,0.9616732369689006,0.75,0.33185357438737967,0.05195227647569406,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
23-50647,False,True,,25-60425,,0.55144007831936,,0.55144007831936,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-60425,0.788089229463862,0.1,0.6824353920280333,0.75,0.55144007831936,0.55144007831936,HISTORICAL_ALIAS_RECONCILIATION,HIGH
23-66550,False,True,,25-111133,,0.3591694999379946,,0.18759049744980857,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-111133,0.13706147094479895,0.1,0.8247919404292597,0.75,0.3591694999379946,0.18759049744980857,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
23-69649,True,False,23-70292,,0.39932365806931885,,0.39932365806931885,,MEDIUM,,,REMOVED_BY_ENRICHMENT,,,,,,,,,
23-76444,False,True,,26-45351,,0.45102909031624844,,0.15645860650821186,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-45351,0.34492761803641225,0.1,0.8412176960140166,0.9,0.45102909031624844,0.15645860650821186,SAME_SIREN_RECONCILIATION,MEDIUM
23-137663,False,True,,25-100736,,0.43843582337297865,,0.042846773007238215,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-100736,0.28548149022027425,0.1,0.8740692071835304,0.9,0.43843582337297865,0.042846773007238215,SAME_SIREN_RECONCILIATION,POTENTIAL
23-140453,False,True,,25-111645,,0.35491789462500883,,0.006127882400771334,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-111645,0.007587201588004706,0.1,0.9890494962768287,0.75,0.35491789462500883,0.006127882400771334,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
23-150115,False,True,,24-56091,,0.3700504275092072,,0.3700504275092072,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-56091,0.7272450109549089,0.0,0.10205869469995621,0.9,0.3700504275092072,0.3700504275092072,SAME_SIREN_RECONCILIATION,MEDIUM
24-5775,False,True,,25-140719,,0.39030253052966285,,0.09499140062030015,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-140719,0.26104834140444305,0.0,0.835742444152431,0.9,0.39030253052966285,0.09499140062030015,SAME_SIREN_RECONCILIATION,MEDIUM
24-13163,False,True,,25-28394,,0.41838559991030994,,0.04573636258906322,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-28394,0.19299708978817032,0.1,0.9233464739378011,0.9,0.41838559991030994,0.04573636258906322,SAME_SIREN_RECONCILIATION,POTENTIAL
24-14769,False,True,,25-28394,,0.41838559991030994,,0.04573636258906322,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-28394,0.19299708978817032,0.1,0.9233464739378011,0.9,0.41838559991030994,0.04573636258906322,SAME_SIREN_RECONCILIATION,POTENTIAL
24-37419,False,True,,24-115034,,0.36361897325677595,,0.36361897325677595,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-115034,0.016966542700981767,0.1,0.9507227332457293,0.9,0.36361897325677595,0.36361897325677595,SAME_SIREN_RECONCILIATION,MEDIUM
24-43365,False,True,,25-15910,,0.362175794258799,,0.07287095061748666,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-15910,0.008932279948486393,0.1,0.9561979851073149,0.9,0.362175794258799,0.07287095061748666,SAME_SIREN_RECONCILIATION,MEDIUM
24-55627,False,True,,25-15910,,0.362175794258799,,0.07287095061748666,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-15910,0.008932279948486393,0.1,0.9561979851073149,0.9,0.362175794258799,0.07287095061748666,SAME_SIREN_RECONCILIATION,MEDIUM
24-65111,False,True,,25-22758,,0.4485350509781481,,0.10820280381930936,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-22758,0.322158214608738,0.1,0.8631187034603591,0.9,0.4485350509781481,0.10820280381930936,SAME_SIREN_RECONCILIATION,MEDIUM
24-74022,False,True,,25-57823,,0.34486355949409514,,0.10848700644881931,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-57823,0.01813216485203568,0.1,0.8740692071835304,0.9,0.34486355949409514,0.10848700644881931,SAME_SIREN_RECONCILIATION,MEDIUM
24-65481,False,True,,26-47097,,0.3381246201166368,,0.3381246201166368,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-47097,0.006699840718705689,0.1,0.8631187034603591,0.9,0.3381246201166368,0.3381246201166368,SAME_SIREN_RECONCILIATION,MEDIUM
24-69922,False,True,,24-139412,,0.3921096624485237,,0.3921096624485237,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-139412,0.08272493507287355,0.1,0.9726237406920718,0.9,0.3921096624485237,0.3921096624485237,SAME_SIREN_RECONCILIATION,MEDIUM
24-72692,False,True,,24-117088,,0.37032738247114416,,0.024388513445715077,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-117088,0.028311637796911454,0.1,0.9616732369689006,0.9,0.37032738247114416,0.024388513445715077,SAME_SIREN_RECONCILIATION,POTENTIAL
24-81981,True,True,25-111645,25-128548,0.32687060012567537,0.40732565460508674,0.005705415898314414,0.08045505447941137,POTENTIAL,MEDIUM,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,25-128548,0.4273380507645491,0.1,0.5510293473499781,0.9,0.40732565460508674,0.08045505447941137,SAME_SIREN_RECONCILIATION,MEDIUM
24-76881,False,True,,25-66012,,0.40989761898530974,,0.033599888792543164,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-66012,0.1922110808378225,0.1,0.8904949627682873,0.9,0.40989761898530974,0.033599888792543164,SAME_SIREN_RECONCILIATION,POTENTIAL
24-102164,True,True,25-111645,25-128548,0.32687060012567537,0.40732565460508674,0.005705415898314414,0.08045505447941137,POTENTIAL,MEDIUM,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,25-128548,0.4273380507645491,0.1,0.5510293473499781,0.9,0.40732565460508674,0.08045505447941137,SAME_SIREN_RECONCILIATION,MEDIUM
24-121883,False,True,,25-18090,,0.4374835277422921,,0.042026494581733964,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-18090,0.23974080950585414,0.1,0.9342969776609724,0.9,0.4374835277422921,0.042026494581733964,SAME_SIREN_RECONCILIATION,POTENTIAL
24-116379,False,True,,25-87479,,0.3428639907852762,,0.0058739225519743865,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-87479,0.250983656795927,0.1,0.5400788436268069,0.9,0.3428639907852762,0.0058739225519743865,SAME_SIREN_RECONCILIATION,POTENTIAL
24-116796,False,True,,26-48762,,0.3239289635825886,,0.018605956979019955,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-48762,0.005249763918465301,0.1,0.8083661848445028,0.9,0.3239289635825886,0.018605956979019955,SAME_SIREN_RECONCILIATION,POTENTIAL
24-127069,False,True,,25-53206,,0.32514825179232765,,0.0007301778305446316,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-53206,0.09835862441885242,0.0,0.8028909329829172,0.9,0.32514825179232765,0.0007301778305446316,SAME_SIREN_RECONCILIATION,POTENTIAL
24-139192,False,True,,25-42228,,0.4300087032386211,,0.21950657557397962,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-42228,0.17536433201147858,0.1,0.9945247481384144,0.9,0.4300087032386211,0.21950657557397962,SAME_SIREN_RECONCILIATION,MEDIUM
24-138333,False,True,,25-54937,,0.33926781047774296,,0.08190548013492893,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-54937,0.006055204706447896,0.1,0.8685939553219448,0.9,0.33926781047774296,0.08190548013492893,SAME_SIREN_RECONCILIATION,MEDIUM
24-138709,True,True,25-13176,25-34950,0.40472911822184265,0.42542188628010774,0.026116580434693892,0.0206927680582652,POTENTIAL,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,25-34950,0.2209225535041436,0.1,0.9123959702146298,0.9,0.42542188628010774,0.0206927680582652,SAME_SIREN_RECONCILIATION,POTENTIAL
25-5091,True,True,25-51370,25-84924,0.3560415245442321,0.38298452770381763,0.024088293398733307,0.015039246601022849,POTENTIAL,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,25-84924,0.1818017354956706,0.1,0.7974156811213315,0.9,0.38298452770381763,0.015039246601022849,SAME_SIREN_RECONCILIATION,POTENTIAL
25-3764,False,True,,25-18090,,0.3641836626906726,,0.3641836626906726,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-18090,0.17469032216107308,0.0,0.8521681997371879,0.9,0.3641836626906726,0.3641836626906726,SAME_SIREN_RECONCILIATION,MEDIUM
25-20873,True,True,25-51370,25-84924,0.34020208818263864,0.44878077046447534,0.05905078868514979,0.020488920525328358,MEDIUM,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,25-84924,0.22899880979963347,0.1,0.9945247481384144,0.9,0.44878077046447534,0.020488920525328358,SAME_SIREN_RECONCILIATION,POTENTIAL
25-44864,False,True,,25-142895,,0.392697738084318,,0.022683837508168436,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-142895,0.1156923046699179,0.1,0.9288217257993868,0.9,0.392697738084318,0.022683837508168436,SAME_SIREN_RECONCILIATION,POTENTIAL
25-54937,False,True,,26-11967,,0.34549762663694916,,0.016562015598841406,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-11967,0.023854679447036908,0.1,0.8685939553219448,0.9,0.34549762663694916,0.016562015598841406,SAME_SIREN_RECONCILIATION,POTENTIAL
25-51370,True,True,25-137164,25-90009,0.3270910361444798,0.37182434969604977,0.021530801848671344,0.0286609432705901,POTENTIAL,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,25-90009,0.2515987614743527,0.1,0.6550591327201052,0.9,0.37182434969604977,0.0286609432705901,SAME_SIREN_RECONCILIATION,POTENTIAL
25-74714,False,True,,25-138044,,0.34946780551905393,,0.17931777331078458,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-138044,0.0,0.1,0.9178712220762155,0.9,0.34946780551905393,0.17931777331078458,SAME_SIREN_RECONCILIATION,MEDIUM
25-137164,True,True,26-56462,26-33573,0.3773509617608386,0.47115544733405484,0.036890484395241896,0.05869730495773556,POTENTIAL,MEDIUM,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,26-33573,0.45718401384600116,0.1,0.7645641699518178,0.9,0.47115544733405484,0.05869730495773556,SAME_SIREN_RECONCILIATION,MEDIUM
25-134888,True,True,26-56462,26-43788,0.35280658455046876,0.3872823203030732,0.015824735046705174,0.03447573575260432,POTENTIAL,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,26-43788,0.08457610569040246,0.1,0.9507227332457293,0.9,0.3872823203030732,0.03447573575260432,SAME_SIREN_RECONCILIATION,POTENTIAL
25-142895,False,True,,26-60182,,0.3330600163007212,,0.01079511288819407,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,26-60182,0.015694909222885214,0.1,0.8302671922908453,0.9,0.3330600163007212,0.01079511288819407,SAME_SIREN_RECONCILIATION,POTENTIAL
