source_notice_id,linked_l1,linked_l2,candidate_l1,candidate_l2,score_l1,score_l2,margin_l1,margin_l2,confidence_tier_l1,confidence_tier_l2,mechanism_l2,link_status
23-29518,False,True,,23-86585,,0.35219171877411193,,0.07110761890551798,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-23753,False,True,,24-68355,,0.4365135947193379,,0.16354210632678068,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-31575,False,False,,,,,,,,,,UNLINKED_BOTH
23-34705,True,True,23-144303,23-144303,0.3944523033200259,0.3944523033200259,0.022830728354408858,0.022830728354408858,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
23-39981,False,False,,,,,,,,,,UNLINKED_BOTH
23-37255,False,False,,,,,,,,,,UNLINKED_BOTH
23-37068,True,True,24-39718,24-39718,0.43453173957212826,0.43453173957212826,0.015372562585740601,0.015372562585740601,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
23-43274,False,False,,,,,,,,,,UNLINKED_BOTH
23-42045,False,False,,,,,,,,,,UNLINKED_BOTH
23-28773,False,False,,,,,,,,,,UNLINKED_BOTH
23-30906,True,True,23-164280,23-164280,0.7284425444233535,0.7284425444233535,0.7284425444233535,0.7284425444233535,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
23-31869,False,True,,23-106340,,0.5086509373568089,,0.31207971566999293,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-37461,False,False,,,,,,,,,,UNLINKED_BOTH
23-38410,False,False,,,,,,,,,,UNLINKED_BOTH
23-31948,True,True,24-11486,24-11486,0.8069973718791065,0.8069973718791064,0.04790845378887432,0.04790845378887432,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-33058,False,False,,,,,,,,,,UNLINKED_BOTH
23-29827,False,False,,,,,,,,,,UNLINKED_BOTH
23-38767,False,False,,,,,,,,,,UNLINKED_BOTH
23-41937,False,False,,,,,,,,,,UNLINKED_BOTH
23-38908,False,False,,,,,,,,,,UNLINKED_BOTH
23-32316,False,False,,,,,,,,,,UNLINKED_BOTH
23-30054,False,False,,,,,,,,,,UNLINKED_BOTH
23-34854,False,False,,,,,,,,,,UNLINKED_BOTH
23-37581,False,True,,23-43939,,0.4388975797463219,,0.1063415429814753,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-34018,False,False,,,,,,,,,,UNLINKED_BOTH
23-41648,True,True,24-50203,24-47715,0.4261405562227596,0.433784113161327,0.10536237986333868,0.0054247345028152205,MEDIUM,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE
23-40733,False,False,,,,,,,,,,UNLINKED_BOTH
23-48831,True,True,23-130386,23-130386,0.36318389057961287,0.36318389057961287,0.36318389057961287,0.36318389057961287,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-53533,False,False,,,,,,,,,,UNLINKED_BOTH
23-44436,False,False,,,,,,,,,,UNLINKED_BOTH
23-39978,False,False,,,,,,,,,,UNLINKED_BOTH
23-43939,False,True,,24-68355,,0.38235890340912737,,0.1442371566137049,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-45575,False,False,,,,,,,,,,UNLINKED_BOTH
23-48446,False,False,,,,,,,,,,UNLINKED_BOTH
23-50514,True,True,24-27405,24-27405,0.35807934583706424,0.35807934583706424,0.036957950065703016,0.036957950065703016,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-56541,False,False,,,,,,,,,,UNLINKED_BOTH
23-57565,False,False,,,,,,,,,,UNLINKED_BOTH
23-37612,True,True,23-130386,23-130386,0.34323399575893393,0.34323399575893393,0.34323399575893393,0.34323399575893393,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-49047,True,True,24-33909,24-33909,0.4302754562206115,0.4302754562206115,0.4302754562206115,0.4302754562206115,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-56040,True,True,23-139972,23-139972,0.437482177988722,0.437482177988722,0.035005865417385706,0.035005865417385706,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-58813,False,False,,,,,,,,,,UNLINKED_BOTH
23-47137,False,False,,,,,,,,,,UNLINKED_BOTH
23-53540,False,False,,,,,,,,,,UNLINKED_BOTH
23-56091,True,True,23-98709,23-98709,0.634266767254458,0.634266767254458,0.3438327942914984,0.3438327942914984,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
23-42712,False,False,,,,,,,,,,UNLINKED_BOTH
23-43183,False,False,,,,,,,,,,UNLINKED_BOTH
23-43763,False,False,,,,,,,,,,UNLINKED_BOTH
23-48532,True,True,24-66729,24-66729,0.417607677835241,0.432607677835241,0.059241492990738165,0.059241492990738165,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-49217,True,True,23-98718,23-98718,0.8538067441363826,0.8538067441363826,0.4612828628740705,0.4612828628740705,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-51088,False,False,,,,,,,,,,UNLINKED_BOTH
23-45378,False,False,,,,,,,,,,UNLINKED_BOTH
23-45351,False,False,,,,,,,,,,UNLINKED_BOTH
23-42778,False,False,,,,,,,,,,UNLINKED_BOTH
23-43054,False,False,,,,,,,,,,UNLINKED_BOTH
23-58292,True,True,23-144303,23-144303,0.4294976999736405,0.4294976999736405,0.1321847221922003,0.1321847221922003,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
23-53208,False,False,,,,,,,,,,UNLINKED_BOTH
23-50647,False,False,,,,,,,,,,UNLINKED_BOTH
23-65880,False,False,,,,,,,,,,UNLINKED_BOTH
23-65926,False,False,,,,,,,,,,UNLINKED_BOTH
23-69310,True,True,24-81981,24-81981,0.3969012228035811,0.3969012228035811,0.08075996495838811,0.02647033859886322,MEDIUM,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-73010,False,False,,,,,,,,,,UNLINKED_BOTH
23-59845,False,False,,,,,,,,,,UNLINKED_BOTH
23-60788,False,True,,24-6718,,0.4453311347782582,,0.1106882345773082,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-61473,False,False,,,,,,,,,,UNLINKED_BOTH
23-63743,True,True,23-134735,23-134735,0.5927316680968829,0.5927316680968829,0.184752256321575,0.184752256321575,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-69565,True,True,23-160919,23-160919,0.4392137680907727,0.4392137680907727,0.22979780492402818,0.06609708666042646,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-61217,False,False,,,,,,,,,,UNLINKED_BOTH
23-62267,False,False,,,,,,,,,,UNLINKED_BOTH
23-65504,True,True,24-34440,24-34440,0.4667584911759563,0.4817584911759563,0.21283210958144,0.21283210958144,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-66268,False,False,,,,,,,,,,UNLINKED_BOTH
23-68037,True,True,23-144302,23-144302,0.5927108956309642,0.5927108956309642,0.31114069458376326,0.31114069458376326,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-70292,False,False,,,,,,,,,,UNLINKED_BOTH
23-63313,False,False,,,,,,,,,,UNLINKED_BOTH
23-66104,True,True,23-168051,23-168051,0.4269207938538958,0.4269207938538958,0.15687139388147942,0.1485021459861141,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-65423,False,False,,,,,,,,,,UNLINKED_BOTH
23-66550,False,False,,,,,,,,,,UNLINKED_BOTH
23-70584,False,False,,,,,,,,,,UNLINKED_BOTH
23-61810,False,False,,,,,,,,,,UNLINKED_BOTH
23-63763,True,True,23-134735,23-134735,0.5921800875010274,0.5921800875010274,0.1890241523280094,0.1890241523280094,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-65866,False,False,,,,,,,,,,UNLINKED_BOTH
23-69649,True,False,23-70292,,0.40006974671736967,,0.40006974671736967,,MEDIUM,,,REMOVED_BY_ENRICHMENT
23-83727,False,False,,,,,,,,,,UNLINKED_BOTH
23-82058,True,True,23-175562,24-29651,0.3755972685293437,0.7813938413810245,0.06592744502014508,0.4057965728516808,MEDIUM,HIGH,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE
23-90092,True,True,23-90557,23-90557,0.4408760402978537,0.4558760402978537,0.4408760402978537,0.10630715118281447,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-89659,False,False,,,,,,,,,,UNLINKED_BOTH
23-78413,False,False,,,,,,,,,,UNLINKED_BOTH
23-81527,False,False,,,,,,,,,,UNLINKED_BOTH
23-75958,False,True,,23-174031,,0.3810999615664552,,0.05638467466325764,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-87983,False,False,,,,,,,,,,UNLINKED_BOTH
23-90619,False,False,,,,,,,,,,UNLINKED_BOTH
23-83529,False,False,,,,,,,,,,UNLINKED_BOTH
23-85576,False,False,,,,,,,,,,UNLINKED_BOTH
23-74653,True,True,23-174031,23-174031,0.7683661848445029,0.7833661848445028,0.3497722295225581,0.349772229522558,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-73693,False,True,,24-56081,,0.39604877931408916,,0.0803346714194964,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-74379,True,True,23-174031,23-174031,0.5922054314498466,0.6072054314498467,0.11422586693353393,0.11422586693353404,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-86585,False,False,,,,,,,,,,UNLINKED_BOTH
23-90557,False,False,,,,,,,,,,UNLINKED_BOTH
23-89292,False,False,,,,,,,,,,UNLINKED_BOTH
23-76010,True,True,23-144516,23-144516,0.35915663898060185,0.35915663898060185,0.05787196136609224,0.05787196136609224,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
23-81892,False,False,,,,,,,,,,UNLINKED_BOTH
23-85344,False,False,,,,,,,,,,UNLINKED_BOTH
23-85790,False,False,,,,,,,,,,UNLINKED_BOTH
23-72834,False,False,,,,,,,,,,UNLINKED_BOTH
23-73840,False,True,,24-63865,,0.36910780274811883,,0.36910780274811883,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-75513,False,False,,,,,,,,,,UNLINKED_BOTH
23-76444,True,True,23-166646,23-166646,0.47310920755715535,0.47310920755715535,0.11838916033115221,0.11838916033115221,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-91696,False,False,,,,,,,,,,UNLINKED_BOTH
23-106340,False,False,,,,,,,,,,UNLINKED_BOTH
23-106736,True,True,23-148858,23-148858,0.6971100698672674,0.7121100698672673,0.6971100698672674,0.7121100698672673,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-96447,False,False,,,,,,,,,,UNLINKED_BOTH
23-98718,True,True,23-174149,23-174149,0.37136943019409685,0.37136943019409685,0.040760582187088557,0.040760582187088557,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-98812,True,True,23-174149,23-174149,0.34836997528355407,0.34836997528355407,0.035327925349257105,0.035327925349257105,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-103126,False,False,,,,,,,,,,UNLINKED_BOTH
23-103740,False,False,,,,,,,,,,UNLINKED_BOTH
23-102666,False,False,,,,,,,,,,UNLINKED_BOTH
23-106776,False,False,,,,,,,,,,UNLINKED_BOTH
23-96123,False,False,,,,,,,,,,UNLINKED_BOTH
23-102275,False,False,,,,,,,,,,UNLINKED_BOTH
23-104062,True,True,23-160148,23-160148,0.356104118045909,0.356104118045909,0.030245002241371277,0.014446156968851265,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-105797,False,True,,24-54167,,0.39568166456426274,,0.026007446342531826,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-107376,False,False,,,,,,,,,,UNLINKED_BOTH
23-108318,False,False,,,,,,,,,,UNLINKED_BOTH
23-98097,False,False,,,,,,,,,,UNLINKED_BOTH
23-101767,False,False,,,,,,,,,,UNLINKED_BOTH
23-93422,False,False,,,,,,,,,,UNLINKED_BOTH
23-94696,False,False,,,,,,,,,,UNLINKED_BOTH
23-99733,False,False,,,,,,,,,,UNLINKED_BOTH
23-104721,False,False,,,,,,,,,,UNLINKED_BOTH
23-93496,True,True,24-88815,24-88815,0.785133985194142,0.785133985194142,0.44716143899267297,0.35269523888044435,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-94478,False,False,,,,,,,,,,UNLINKED_BOTH
23-108368,False,False,,,,,,,,,,UNLINKED_BOTH
23-98709,False,False,,,,,,,,,,UNLINKED_BOTH
23-102643,False,False,,,,,,,,,,UNLINKED_BOTH
23-108546,True,True,24-21999,24-21999,0.3744108628996934,0.3744108628996934,0.3744108628996934,0.059135877319147656,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-108336,False,False,,,,,,,,,,UNLINKED_BOTH
23-96611,False,False,,,,,,,,,,UNLINKED_BOTH
23-91361,False,False,,,,,,,,,,UNLINKED_BOTH
23-99938,False,False,,,,,,,,,,UNLINKED_BOTH
23-92003,False,False,,,,,,,,,,UNLINKED_BOTH
23-91904,False,False,,,,,,,,,,UNLINKED_BOTH
23-96562,False,False,,,,,,,,,,UNLINKED_BOTH
23-90833,False,False,,,,,,,,,,UNLINKED_BOTH
23-97779,False,False,,,,,,,,,,UNLINKED_BOTH
23-101411,False,False,,,,,,,,,,UNLINKED_BOTH
23-101593,False,False,,,,,,,,,,UNLINKED_BOTH
23-110154,True,True,24-15971,24-15971,0.4010059261416492,0.4010059261416492,0.036957950065703016,0.036957950065703016,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-117420,True,True,24-47720,24-47720,0.348157986308453,0.348157986308453,0.028745072273324568,0.028745072273324568,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-120616,False,False,,,,,,,,,,UNLINKED_BOTH
23-115723,False,True,,24-74996,,0.703730318986346,,0.39104963567491363,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
23-118676,False,False,,,,,,,,,,UNLINKED_BOTH
23-120222,True,True,23-154026,23-154026,0.7960468681559352,0.7960468681559352,0.37770490346056085,0.37770490346056085,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-109005,True,True,23-108932,23-108932,0.38950219834794597,0.38950219834794597,0.38950219834794597,0.38950219834794597,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-114119,False,False,,,,,,,,,,UNLINKED_BOTH
23-117051,False,False,,,,,,,,,,UNLINKED_BOTH
23-109930,True,True,23-108932,23-108932,0.676502409110819,0.676502409110819,0.676502409110819,0.676502409110819,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-113446,False,False,,,,,,,,,,UNLINKED_BOTH
23-114065,False,False,,,,,,,,,,UNLINKED_BOTH
23-117688,False,False,,,,,,,,,,UNLINKED_BOTH
23-118784,True,True,24-76881,24-7715,0.4762935039553252,0.5991737642443286,0.16919951970873415,0.12288026028900334,MEDIUM,HIGH,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE
23-120120,False,False,,,,,,,,,,UNLINKED_BOTH
23-111566,False,False,,,,,,,,,,UNLINKED_BOTH
23-125744,True,True,23-130844,23-130844,0.44162621534361507,0.4566262153436151,0.44162621534361507,0.13633166952544046,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-130386,False,False,,,,,,,,,,UNLINKED_BOTH
23-134735,False,True,,24-56081,,0.5855073277639817,,0.31349552352436016,,HIGH,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-124271,False,False,,,,,,,,,,UNLINKED_BOTH
23-128913,False,False,,,,,,,,,,UNLINKED_BOTH
23-129683,True,True,23-132683,23-132683,0.4477201051248357,0.4477201051248357,0.4477201051248357,0.4477201051248357,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
23-130718,False,False,,,,,,,,,,UNLINKED_BOTH
23-132683,False,False,,,,,,,,,,UNLINKED_BOTH
23-125766,True,True,24-34987,24-34987,0.6188711360322154,0.6188711360322154,0.24433498951565408,0.24433498951565408,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
23-130844,False,False,,,,,,,,,,UNLINKED_BOTH
23-127328,False,False,,,,,,,,,,UNLINKED_BOTH
23-125681,False,False,,,,,,,,,,UNLINKED_BOTH
23-133104,False,False,,,,,,,,,,UNLINKED_BOTH
23-135203,False,False,,,,,,,,,,UNLINKED_BOTH
23-132830,True,True,24-34987,24-34987,0.6514829545811915,0.6514829545811915,0.34620333517319757,0.34620333517319757,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
23-124057,False,False,,,,,,,,,,UNLINKED_BOTH
23-122162,True,True,23-179864,23-179864,0.6128539165500073,0.6128539165500073,0.6128539165500073,0.6128539165500073,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-131022,False,False,,,,,,,,,,UNLINKED_BOTH
23-131760,True,True,24-14769,24-14341,0.4110189446572121,0.4259422600330128,0.004106438896189224,0.014923315375800661,POTENTIAL,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE
23-133151,False,False,,,,,,,,,,UNLINKED_BOTH
23-144744,False,True,,24-34987,,0.39569035826784277,,0.06768724172794549,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-149615,False,False,,,,,,,,,,UNLINKED_BOTH
23-150941,False,False,,,,,,,,,,UNLINKED_BOTH
23-148858,False,False,,,,,,,,,,UNLINKED_BOTH
23-108932,False,False,,,,,,,,,,UNLINKED_BOTH
23-137663,False,True,,24-47243,,0.3876365272900827,,0.13433023814783962,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-139415,False,False,,,,,,,,,,UNLINKED_BOTH
23-139799,False,False,,,,,,,,,,UNLINKED_BOTH
23-140453,False,False,,,,,,,,,,UNLINKED_BOTH
23-144302,False,False,,,,,,,,,,UNLINKED_BOTH
23-137583,False,False,,,,,,,,,,UNLINKED_BOTH
23-139196,False,False,,,,,,,,,,UNLINKED_BOTH
23-140591,False,False,,,,,,,,,,UNLINKED_BOTH
23-143770,True,True,24-74484,24-74484,0.34435794680202475,0.34435794680202475,0.34435794680202475,0.34435794680202475,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-149641,False,True,,24-10209,,0.4188964971544676,,0.13912426763190955,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-144303,True,True,24-39718,24-39718,0.3618424712681049,0.3618424712681049,0.03742093543227193,0.03742093543227193,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
23-139972,False,True,,24-47243,,0.3810046243692596,,0.3810046243692596,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-150115,False,True,,24-56091,,0.3699755600810842,,0.3699755600810842,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-137061,False,False,,,,,,,,,,UNLINKED_BOTH
23-144516,False,False,,,,,,,,,,UNLINKED_BOTH
23-140699,False,False,,,,,,,,,,UNLINKED_BOTH
23-145268,True,True,24-117855,24-119150,0.3595838064398752,0.3623137709095006,0.026009562024632116,0.0027299644696254233,POTENTIAL,POTENTIAL,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE
23-149508,False,False,,,,,,,,,,UNLINKED_BOTH
23-138104,False,False,,,,,,,,,,UNLINKED_BOTH
23-143373,False,False,,,,,,,,,,UNLINKED_BOTH
23-160919,True,True,24-54167,23-168941,0.4020365961772484,0.4346308216843759,0.026007446342531715,0.03259422550712748,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,CHANGED_CANDIDATE
23-163865,False,False,,,,,,,,,,UNLINKED_BOTH
23-153863,False,False,,,,,,,,,,UNLINKED_BOTH
23-154026,True,True,24-47720,24-47720,0.4361365332455277,0.4361365332455277,0.001368812965396482,0.001368812965396482,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-155345,False,False,,,,,,,,,,UNLINKED_BOTH
23-153499,False,False,,,,,,,,,,UNLINKED_BOTH
23-159292,False,False,,,,,,,,,,UNLINKED_BOTH
23-160148,True,True,23-174149,23-174149,0.5135801563347306,0.5135801563347306,0.236419735320068,0.10894177311119785,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-164333,False,False,,,,,,,,,,UNLINKED_BOTH
23-166646,True,True,24-65111,24-65111,0.40006702595170174,0.40006702595170174,0.052823798649662246,0.052823798649662246,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-163699,True,True,24-65111,24-65111,0.39409145438868076,0.39409145438868076,0.047084574574804416,0.047084574574804416,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-164555,False,False,,,,,,,,,,UNLINKED_BOTH
23-166952,False,False,,,,,,,,,,UNLINKED_BOTH
23-164280,False,False,,,,,,,,,,UNLINKED_BOTH
23-165825,False,False,,,,,,,,,,UNLINKED_BOTH
23-159358,False,False,,,,,,,,,,UNLINKED_BOTH
23-161829,False,False,,,,,,,,,,UNLINKED_BOTH
23-163953,False,False,,,,,,,,,,UNLINKED_BOTH
23-165823,False,False,,,,,,,,,,UNLINKED_BOTH
23-169082,True,True,24-88815,24-88815,0.36510411386880004,0.36510411386880004,0.016087508501276937,0.016087508501276937,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-176813,False,False,,,,,,,,,,UNLINKED_BOTH
23-180715,False,False,,,,,,,,,,UNLINKED_BOTH
23-174001,False,False,,,,,,,,,,UNLINKED_BOTH
23-163465,False,False,,,,,,,,,,UNLINKED_BOTH
23-175562,False,True,,24-59713,,0.34458769161389624,,0.037657044574407716,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-174244,False,False,,,,,,,,,,UNLINKED_BOTH
23-171468,True,True,24-76881,24-39769,0.4622225037497154,0.9010271572492333,0.4622225037497154,0.4388046534995178,MEDIUM,HIGH,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE
23-174149,False,True,,24-56081,,0.3595729286063911,,0.042946025479617955,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-178440,False,False,,,,,,,,,,UNLINKED_BOTH
23-180779,False,True,,24-14906,,0.8777573368374941,,0.6260472591247802,,HIGH,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
23-167185,False,False,,,,,,,,,,UNLINKED_BOTH
23-168941,False,False,,,,,,,,,,UNLINKED_BOTH
23-159290,False,False,,,,,,,,,,UNLINKED_BOTH
23-169673,False,False,,,,,,,,,,UNLINKED_BOTH
23-174453,False,False,,,,,,,,,,UNLINKED_BOTH
23-174031,True,True,24-66729,24-66729,0.42165893756794554,0.43665893756794555,0.06192393975804633,0.06192393975804633,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
23-179864,False,False,,,,,,,,,,UNLINKED_BOTH
23-174764,True,True,24-65111,24-65111,0.3994824723308167,0.3994824723308167,0.058043056825237915,0.058043056825237915,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
23-178040,False,False,,,,,,,,,,UNLINKED_BOTH
23-180915,False,False,,,,,,,,,,UNLINKED_BOTH
23-171265,False,False,,,,,,,,,,UNLINKED_BOTH
23-175390,False,False,,,,,,,,,,UNLINKED_BOTH
23-175855,False,False,,,,,,,,,,UNLINKED_BOTH
23-168051,True,True,24-80068,24-80068,0.43979779773748373,0.43979779773748373,0.3019486397687514,0.19927192242934433,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
24-5187,False,False,,,,,,,,,,UNLINKED_BOTH
24-10209,False,False,,,,,,,,,,UNLINKED_BOTH
24-10367,False,False,,,,,,,,,,UNLINKED_BOTH
24-3636,False,False,,,,,,,,,,UNLINKED_BOTH
24-6718,False,False,,,,,,,,,,UNLINKED_BOTH
24-7943,False,False,,,,,,,,,,UNLINKED_BOTH
24-3414,False,False,,,,,,,,,,UNLINKED_BOTH
24-7715,False,False,,,,,,,,,,UNLINKED_BOTH
24-9080,False,False,,,,,,,,,,UNLINKED_BOTH
24-1266,False,False,,,,,,,,,,UNLINKED_BOTH
24-10697,False,False,,,,,,,,,,UNLINKED_BOTH
24-5775,False,True,,25-140719,,0.3908030362049875,,0.09485130115555768,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
24-6675,False,False,,,,,,,,,,UNLINKED_BOTH
24-15971,False,False,,,,,,,,,,UNLINKED_BOTH
24-16910,False,False,,,,,,,,,,UNLINKED_BOTH
24-12133,True,True,24-62208,24-62208,0.39059988162684833,0.39059988162684833,0.01210670695376792,0.01210670695376792,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
24-21384,False,False,,,,,,,,,,UNLINKED_BOTH
24-21719,False,False,,,,,,,,,,UNLINKED_BOTH
24-14906,False,False,,,,,,,,,,UNLINKED_BOTH
24-17454,False,False,,,,,,,,,,UNLINKED_BOTH
24-13163,False,True,,25-50085,,0.48833665630737116,,0.04435139678896144,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
24-14769,False,True,,25-50085,,0.48833665630737116,,0.04435139678896144,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
24-21999,False,False,,,,,,,,,,UNLINKED_BOTH
24-24049,True,True,24-141111,24-141111,0.3470546862605044,0.3470546862605044,0.001368812965396371,0.001368812965396371,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
24-16545,False,True,,24-106601,,0.35800984013937315,,0.003122987257344889,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
24-16750,False,False,,,,,,,,,,UNLINKED_BOTH
24-16801,False,False,,,,,,,,,,UNLINKED_BOTH
24-14341,False,True,,25-22758,,0.3549992601571117,,0.01939829094240736,,POTENTIAL,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT
24-15317,False,False,,,,,,,,,,UNLINKED_BOTH
24-24412,False,False,,,,,,,,,,UNLINKED_BOTH
24-19872,True,True,24-141111,24-141111,0.3470546862605044,0.3470546862605044,0.001368812965396371,0.001368812965396371,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
24-23826,False,False,,,,,,,,,,UNLINKED_BOTH
24-17661,False,False,,,,,,,,,,UNLINKED_BOTH
24-14092,False,False,,,,,,,,,,UNLINKED_BOTH
24-22909,False,False,,,,,,,,,,UNLINKED_BOTH
24-21851,False,False,,,,,,,,,,UNLINKED_BOTH
