stratum_dim,stratum_value,flag_a,flag_b,joint_rate,n
dept_primary,10,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,11,cpv_missing_or_generic,award_link_unresolved,0.6666666666666666,3
dept_primary,12,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,13,cpv_missing_or_generic,award_link_unresolved,0.5,38
dept_primary,14,cpv_missing_or_generic,award_link_unresolved,0.40816326530612246,196
dept_primary,16,cpv_missing_or_generic,award_link_unresolved,0.4268292682926829,82
dept_primary,17,cpv_missing_or_generic,award_link_unresolved,0.3844765342960289,554
dept_primary,18,cpv_missing_or_generic,award_link_unresolved,0.24489795918367346,49
dept_primary,19,cpv_missing_or_generic,award_link_unresolved,0.32142857142857145,28
dept_primary,2,cpv_missing_or_generic,award_link_unresolved,1.0,3
dept_primary,20A,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,21,cpv_missing_or_generic,award_link_unresolved,0.2222222222222222,9
dept_primary,22,cpv_missing_or_generic,award_link_unresolved,0.38381742738589214,482
dept_primary,23,cpv_missing_or_generic,award_link_unresolved,1.0,2
dept_primary,24,cpv_missing_or_generic,award_link_unresolved,0.4,5
dept_primary,26,cpv_missing_or_generic,award_link_unresolved,1.0,3
dept_primary,27,cpv_missing_or_generic,award_link_unresolved,0.4,20
dept_primary,28,cpv_missing_or_generic,award_link_unresolved,0.45454545454545453,187
dept_primary,29,cpv_missing_or_generic,award_link_unresolved,0.3826247689463956,541
dept_primary,3,cpv_missing_or_generic,award_link_unresolved,0.0,4
dept_primary,31,cpv_missing_or_generic,award_link_unresolved,0.35714285714285715,28
dept_primary,33,cpv_missing_or_generic,award_link_unresolved,0.30666666666666664,75
dept_primary,34,cpv_missing_or_generic,award_link_unresolved,0.4,15
dept_primary,35,cpv_missing_or_generic,award_link_unresolved,0.3259325044404973,2252
dept_primary,36,cpv_missing_or_generic,award_link_unresolved,0.4,40
dept_primary,37,cpv_missing_or_generic,award_link_unresolved,0.4048140043763676,457
dept_primary,38,cpv_missing_or_generic,award_link_unresolved,0.45454545454545453,11
dept_primary,4,cpv_missing_or_generic,award_link_unresolved,0.0,2
dept_primary,40,cpv_missing_or_generic,award_link_unresolved,0.2857142857142857,7
dept_primary,41,cpv_missing_or_generic,award_link_unresolved,0.4470588235294118,85
dept_primary,42,cpv_missing_or_generic,award_link_unresolved,1.0,2
dept_primary,43,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,44,cpv_missing_or_generic,award_link_unresolved,0.29721998748547424,33561
dept_primary,45,cpv_missing_or_generic,award_link_unresolved,0.31875,160
dept_primary,46,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,47,cpv_missing_or_generic,award_link_unresolved,0.5,2
dept_primary,49,cpv_missing_or_generic,award_link_unresolved,0.32510482889219533,14786
dept_primary,5,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,3
dept_primary,50,cpv_missing_or_generic,award_link_unresolved,0.5730337078651685,89
dept_primary,51,cpv_missing_or_generic,award_link_unresolved,0.4,5
dept_primary,52,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,53,cpv_missing_or_generic,award_link_unresolved,0.29876237623762375,4040
dept_primary,54,cpv_missing_or_generic,award_link_unresolved,0.5,6
dept_primary,56,cpv_missing_or_generic,award_link_unresolved,0.5608465608465608,567
dept_primary,57,cpv_missing_or_generic,award_link_unresolved,0.11538461538461539,52
dept_primary,59,cpv_missing_or_generic,award_link_unresolved,0.22580645161290322,31
dept_primary,6,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,30
dept_primary,60,cpv_missing_or_generic,award_link_unresolved,0.25,12
dept_primary,61,cpv_missing_or_generic,award_link_unresolved,0.30983847283406757,681
dept_primary,62,cpv_missing_or_generic,award_link_unresolved,0.5,6
dept_primary,63,cpv_missing_or_generic,award_link_unresolved,1.0,3
dept_primary,64,cpv_missing_or_generic,award_link_unresolved,0.5,18
dept_primary,65,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,9
dept_primary,66,cpv_missing_or_generic,award_link_unresolved,0.5,2
dept_primary,67,cpv_missing_or_generic,award_link_unresolved,0.75,4
dept_primary,68,cpv_missing_or_generic,award_link_unresolved,0.0,3
dept_primary,69,cpv_missing_or_generic,award_link_unresolved,0.38961038961038963,77
dept_primary,7,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,70,cpv_missing_or_generic,award_link_unresolved,0.0,5
dept_primary,71,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,72,cpv_missing_or_generic,award_link_unresolved,0.1815883532386017,11471
dept_primary,75,cpv_missing_or_generic,award_link_unresolved,0.27370030581039756,654
dept_primary,76,cpv_missing_or_generic,award_link_unresolved,0.3953488372093023,129
dept_primary,77,cpv_missing_or_generic,award_link_unresolved,0.45263157894736844,95
dept_primary,78,cpv_missing_or_generic,award_link_unresolved,0.35,20
dept_primary,79,cpv_missing_or_generic,award_link_unresolved,0.34833659491193736,511
dept_primary,8,cpv_missing_or_generic,award_link_unresolved,0.4,5
dept_primary,80,cpv_missing_or_generic,award_link_unresolved,0.0,5
dept_primary,83,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,9
dept_primary,85,cpv_missing_or_generic,award_link_unresolved,0.2683149423380071,12053
dept_primary,86,cpv_missing_or_generic,award_link_unresolved,0.3472222222222222,144
dept_primary,87,cpv_missing_or_generic,award_link_unresolved,0.14285714285714285,7
dept_primary,9,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,91,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,15
dept_primary,92,cpv_missing_or_generic,award_link_unresolved,0.4146341463414634,41
dept_primary,93,cpv_missing_or_generic,award_link_unresolved,0.4117647058823529,34
dept_primary,94,cpv_missing_or_generic,award_link_unresolved,0.23809523809523808,42
dept_primary,95,cpv_missing_or_generic,award_link_unresolved,0.2857142857142857,7
dept_primary,971,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,972,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,973,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,3
dept_primary,974,cpv_missing_or_generic,award_link_unresolved,0.25,4
dept_primary,976,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,986,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,987,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,988,cpv_missing_or_generic,award_link_unresolved,0.5,4
dept_primary,99,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,1,duration_missing,text_weak_or_missing,0.34782608695652173,23
dept_primary,10,duration_missing,text_weak_or_missing,0.0,1
dept_primary,11,duration_missing,text_weak_or_missing,0.0,3
dept_primary,12,duration_missing,text_weak_or_missing,1.0,1
dept_primary,13,duration_missing,text_weak_or_missing,0.07894736842105263,38
dept_primary,14,duration_missing,text_weak_or_missing,0.04081632653061224,196
dept_primary,16,duration_missing,text_weak_or_missing,0.024390243902439025,82
dept_primary,17,duration_missing,text_weak_or_missing,0.15342960288808663,554
dept_primary,18,duration_missing,text_weak_or_missing,0.08163265306122448,49
dept_primary,19,duration_missing,text_weak_or_missing,0.39285714285714285,28
dept_primary,2,duration_missing,text_weak_or_missing,0.3333333333333333,3
dept_primary,20A,duration_missing,text_weak_or_missing,0.0,1
dept_primary,21,duration_missing,text_weak_or_missing,0.0,9
dept_primary,22,duration_missing,text_weak_or_missing,0.12240663900414937,482
dept_primary,23,duration_missing,text_weak_or_missing,0.0,2
dept_primary,24,duration_missing,text_weak_or_missing,0.0,5
dept_primary,26,duration_missing,text_weak_or_missing,0.0,3
dept_primary,27,duration_missing,text_weak_or_missing,0.1,20
dept_primary,28,duration_missing,text_weak_or_missing,0.10160427807486631,187
dept_primary,29,duration_missing,text_weak_or_missing,0.08317929759704251,541
dept_primary,3,duration_missing,text_weak_or_missing,0.0,4
dept_primary,31,duration_missing,text_weak_or_missing,0.0,28
dept_primary,33,duration_missing,text_weak_or_missing,0.09333333333333334,75
dept_primary,34,duration_missing,text_weak_or_missing,0.2,15
dept_primary,35,duration_missing,text_weak_or_missing,0.09103019538188277,2252
dept_primary,36,duration_missing,text_weak_or_missing,0.15,40
dept_primary,37,duration_missing,text_weak_or_missing,0.05689277899343545,457
dept_primary,38,duration_missing,text_weak_or_missing,0.0,11
dept_primary,4,duration_missing,text_weak_or_missing,0.0,2
dept_primary,40,duration_missing,text_weak_or_missing,0.0,7
dept_primary,41,duration_missing,text_weak_or_missing,0.1411764705882353,85
dept_primary,42,duration_missing,text_weak_or_missing,0.0,2
dept_primary,43,duration_missing,text_weak_or_missing,0.0,1
dept_primary,44,duration_missing,text_weak_or_missing,0.08694615774261792,33561
dept_primary,45,duration_missing,text_weak_or_missing,0.01875,160
dept_primary,46,duration_missing,text_weak_or_missing,0.0,1
dept_primary,47,duration_missing,text_weak_or_missing,0.0,2
dept_primary,49,duration_missing,text_weak_or_missing,0.09691600162315704,14786
dept_primary,5,duration_missing,text_weak_or_missing,0.0,3
dept_primary,50,duration_missing,text_weak_or_missing,0.056179775280898875,89
dept_primary,51,duration_missing,text_weak_or_missing,0.0,5
dept_primary,52,duration_missing,text_weak_or_missing,0.0,1
dept_primary,53,duration_missing,text_weak_or_missing,0.06806930693069307,4040
dept_primary,54,duration_missing,text_weak_or_missing,0.3333333333333333,6
dept_primary,56,duration_missing,text_weak_or_missing,0.08994708994708994,567
dept_primary,57,duration_missing,text_weak_or_missing,0.057692307692307696,52
dept_primary,59,duration_missing,text_weak_or_missing,0.03225806451612903,31
dept_primary,6,duration_missing,text_weak_or_missing,0.16666666666666666,30
dept_primary,60,duration_missing,text_weak_or_missing,0.0,12
dept_primary,61,duration_missing,text_weak_or_missing,0.033773861967694566,681
dept_primary,62,duration_missing,text_weak_or_missing,0.0,6
dept_primary,63,duration_missing,text_weak_or_missing,0.0,3
dept_primary,64,duration_missing,text_weak_or_missing,0.0,18
dept_primary,65,duration_missing,text_weak_or_missing,0.0,9
dept_primary,66,duration_missing,text_weak_or_missing,0.0,2
dept_primary,67,duration_missing,text_weak_or_missing,0.5,4
dept_primary,68,duration_missing,text_weak_or_missing,0.3333333333333333,3
dept_primary,69,duration_missing,text_weak_or_missing,0.23376623376623376,77
dept_primary,7,duration_missing,text_weak_or_missing,0.0,1
dept_primary,70,duration_missing,text_weak_or_missing,0.4,5
dept_primary,71,duration_missing,text_weak_or_missing,0.0,1
dept_primary,72,duration_missing,text_weak_or_missing,0.09223258652253509,11471
dept_primary,75,duration_missing,text_weak_or_missing,0.11926605504587157,654
dept_primary,76,duration_missing,text_weak_or_missing,0.10077519379844961,129
dept_primary,77,duration_missing,text_weak_or_missing,0.12631578947368421,95
dept_primary,78,duration_missing,text_weak_or_missing,0.25,20
dept_primary,79,duration_missing,text_weak_or_missing,0.09784735812133072,511
dept_primary,8,duration_missing,text_weak_or_missing,0.0,5
dept_primary,80,duration_missing,text_weak_or_missing,0.0,5
dept_primary,83,duration_missing,text_weak_or_missing,0.1111111111111111,9
dept_primary,85,duration_missing,text_weak_or_missing,0.09151248651787937,12053
dept_primary,86,duration_missing,text_weak_or_missing,0.13194444444444445,144
dept_primary,87,duration_missing,text_weak_or_missing,0.2857142857142857,7
dept_primary,9,duration_missing,text_weak_or_missing,0.0,1
dept_primary,91,duration_missing,text_weak_or_missing,0.2,15
dept_primary,92,duration_missing,text_weak_or_missing,0.0,41
dept_primary,93,duration_missing,text_weak_or_missing,0.0,34
dept_primary,94,duration_missing,text_weak_or_missing,0.2619047619047619,42
dept_primary,95,duration_missing,text_weak_or_missing,0.0,7
dept_primary,971,duration_missing,text_weak_or_missing,0.0,1
dept_primary,972,duration_missing,text_weak_or_missing,0.0,1
dept_primary,973,duration_missing,text_weak_or_missing,0.0,3
dept_primary,974,duration_missing,text_weak_or_missing,0.0,4
dept_primary,976,duration_missing,text_weak_or_missing,0.0,1
dept_primary,986,duration_missing,text_weak_or_missing,0.0,1
dept_primary,987,duration_missing,text_weak_or_missing,0.0,1
dept_primary,988,duration_missing,text_weak_or_missing,0.0,4
dept_primary,99,duration_missing,text_weak_or_missing,0.0,1
dept_primary,1,duration_missing,award_link_unresolved,0.9130434782608695,23
dept_primary,10,duration_missing,award_link_unresolved,1.0,1
dept_primary,11,duration_missing,award_link_unresolved,0.0,3
dept_primary,12,duration_missing,award_link_unresolved,1.0,1
dept_primary,13,duration_missing,award_link_unresolved,0.5526315789473685,38
dept_primary,14,duration_missing,award_link_unresolved,0.5510204081632653,196
dept_primary,16,duration_missing,award_link_unresolved,0.45121951219512196,82
dept_primary,17,duration_missing,award_link_unresolved,0.7346570397111913,554
dept_primary,18,duration_missing,award_link_unresolved,0.8367346938775511,49
dept_primary,19,duration_missing,award_link_unresolved,0.5,28
dept_primary,2,duration_missing,award_link_unresolved,0.6666666666666666,3
dept_primary,20A,duration_missing,award_link_unresolved,1.0,1
dept_primary,21,duration_missing,award_link_unresolved,0.6666666666666666,9
dept_primary,22,duration_missing,award_link_unresolved,0.6431535269709544,482
dept_primary,23,duration_missing,award_link_unresolved,0.0,2
dept_primary,24,duration_missing,award_link_unresolved,0.8,5
dept_primary,26,duration_missing,award_link_unresolved,0.3333333333333333,3
dept_primary,27,duration_missing,award_link_unresolved,0.4,20
dept_primary,28,duration_missing,award_link_unresolved,0.8235294117647058,187
dept_primary,29,duration_missing,award_link_unresolved,0.7763401109057301,541
dept_primary,3,duration_missing,award_link_unresolved,0.5,4
dept_primary,31,duration_missing,award_link_unresolved,0.6428571428571429,28
dept_primary,33,duration_missing,award_link_unresolved,0.8666666666666667,75
dept_primary,34,duration_missing,award_link_unresolved,0.8,15
dept_primary,35,duration_missing,award_link_unresolved,0.7078152753108348,2252
dept_primary,36,duration_missing,award_link_unresolved,0.675,40
dept_primary,37,duration_missing,award_link_unresolved,0.6980306345733042,457
dept_primary,38,duration_missing,award_link_unresolved,0.5454545454545454,11
dept_primary,4,duration_missing,award_link_unresolved,0.5,2
dept_primary,40,duration_missing,award_link_unresolved,1.0,7
dept_primary,41,duration_missing,award_link_unresolved,0.7529411764705882,85
dept_primary,42,duration_missing,award_link_unresolved,0.5,2
dept_primary,43,duration_missing,award_link_unresolved,0.0,1
dept_primary,44,duration_missing,award_link_unresolved,0.6701826524835375,33561
dept_primary,45,duration_missing,award_link_unresolved,0.6375,160
dept_primary,46,duration_missing,award_link_unresolved,1.0,1
dept_primary,47,duration_missing,award_link_unresolved,1.0,2
dept_primary,49,duration_missing,award_link_unresolved,0.673272014067361,14786
dept_primary,5,duration_missing,award_link_unresolved,0.6666666666666666,3
dept_primary,50,duration_missing,award_link_unresolved,0.797752808988764,89
dept_primary,51,duration_missing,award_link_unresolved,0.6,5
dept_primary,52,duration_missing,award_link_unresolved,0.0,1
dept_primary,53,duration_missing,award_link_unresolved,0.6336633663366337,4040
dept_primary,54,duration_missing,award_link_unresolved,0.6666666666666666,6
dept_primary,56,duration_missing,award_link_unresolved,0.8377425044091711,567
dept_primary,57,duration_missing,award_link_unresolved,0.5961538461538461,52
dept_primary,59,duration_missing,award_link_unresolved,0.6451612903225806,31
dept_primary,6,duration_missing,award_link_unresolved,0.8666666666666667,30
dept_primary,60,duration_missing,award_link_unresolved,0.6666666666666666,12
dept_primary,61,duration_missing,award_link_unresolved,0.6637298091042585,681
dept_primary,62,duration_missing,award_link_unresolved,0.6666666666666666,6
dept_primary,63,duration_missing,award_link_unresolved,1.0,3
dept_primary,64,duration_missing,award_link_unresolved,0.6111111111111112,18
dept_primary,65,duration_missing,award_link_unresolved,0.7777777777777778,9
dept_primary,66,duration_missing,award_link_unresolved,0.5,2
dept_primary,67,duration_missing,award_link_unresolved,0.75,4
dept_primary,68,duration_missing,award_link_unresolved,0.3333333333333333,3
dept_primary,69,duration_missing,award_link_unresolved,0.7272727272727273,77
dept_primary,7,duration_missing,award_link_unresolved,1.0,1
dept_primary,70,duration_missing,award_link_unresolved,0.6,5
dept_primary,71,duration_missing,award_link_unresolved,1.0,1
dept_primary,72,duration_missing,award_link_unresolved,0.5947171127190306,11471
dept_primary,75,duration_missing,award_link_unresolved,0.7370030581039755,654
dept_primary,76,duration_missing,award_link_unresolved,0.6589147286821705,129
dept_primary,77,duration_missing,award_link_unresolved,0.9368421052631579,95
dept_primary,78,duration_missing,award_link_unresolved,0.6,20
dept_primary,79,duration_missing,award_link_unresolved,0.7279843444227005,511
dept_primary,8,duration_missing,award_link_unresolved,0.4,5
dept_primary,80,duration_missing,award_link_unresolved,1.0,5
dept_primary,83,duration_missing,award_link_unresolved,0.7777777777777778,9
dept_primary,85,duration_missing,award_link_unresolved,0.6178544760640504,12053
dept_primary,86,duration_missing,award_link_unresolved,0.6666666666666666,144
dept_primary,87,duration_missing,award_link_unresolved,0.7142857142857143,7
dept_primary,9,duration_missing,award_link_unresolved,1.0,1
dept_primary,91,duration_missing,award_link_unresolved,0.7333333333333333,15
dept_primary,92,duration_missing,award_link_unresolved,0.6341463414634146,41
dept_primary,93,duration_missing,award_link_unresolved,0.7647058823529411,34
dept_primary,94,duration_missing,award_link_unresolved,0.6428571428571429,42
dept_primary,95,duration_missing,award_link_unresolved,0.5714285714285714,7
dept_primary,971,duration_missing,award_link_unresolved,1.0,1
dept_primary,972,duration_missing,award_link_unresolved,1.0,1
dept_primary,973,duration_missing,award_link_unresolved,0.6666666666666666,3
dept_primary,974,duration_missing,award_link_unresolved,1.0,4
dept_primary,976,duration_missing,award_link_unresolved,1.0,1
dept_primary,986,duration_missing,award_link_unresolved,1.0,1
dept_primary,987,duration_missing,award_link_unresolved,0.0,1
dept_primary,988,duration_missing,award_link_unresolved,1.0,4
dept_primary,99,duration_missing,award_link_unresolved,1.0,1
dept_primary,1,text_weak_or_missing,award_link_unresolved,0.30434782608695654,23
dept_primary,10,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,11,text_weak_or_missing,award_link_unresolved,0.0,3
dept_primary,12,text_weak_or_missing,award_link_unresolved,1.0,1
dept_primary,13,text_weak_or_missing,award_link_unresolved,0.18421052631578946,38
dept_primary,14,text_weak_or_missing,award_link_unresolved,0.04591836734693878,196
dept_primary,16,text_weak_or_missing,award_link_unresolved,0.036585365853658534,82
dept_primary,17,text_weak_or_missing,award_link_unresolved,0.13537906137184116,554
dept_primary,18,text_weak_or_missing,award_link_unresolved,0.14285714285714285,49
dept_primary,19,text_weak_or_missing,award_link_unresolved,0.32142857142857145,28
dept_primary,2,text_weak_or_missing,award_link_unresolved,0.3333333333333333,3
dept_primary,20A,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,21,text_weak_or_missing,award_link_unresolved,0.0,9
dept_primary,22,text_weak_or_missing,award_link_unresolved,0.13485477178423236,482
dept_primary,23,text_weak_or_missing,award_link_unresolved,0.5,2
dept_primary,24,text_weak_or_missing,award_link_unresolved,0.0,5
dept_primary,26,text_weak_or_missing,award_link_unresolved,0.0,3
dept_primary,27,text_weak_or_missing,award_link_unresolved,0.15,20
dept_primary,28,text_weak_or_missing,award_link_unresolved,0.0962566844919786,187
dept_primary,29,text_weak_or_missing,award_link_unresolved,0.07578558225508318,541
dept_primary,3,text_weak_or_missing,award_link_unresolved,0.25,4
dept_primary,31,text_weak_or_missing,award_link_unresolved,0.07142857142857142,28
dept_primary,33,text_weak_or_missing,award_link_unresolved,0.08,75
dept_primary,34,text_weak_or_missing,award_link_unresolved,0.2,15
dept_primary,35,text_weak_or_missing,award_link_unresolved,0.08348134991119005,2252
dept_primary,36,text_weak_or_missing,award_link_unresolved,0.175,40
dept_primary,37,text_weak_or_missing,award_link_unresolved,0.06345733041575492,457
dept_primary,38,text_weak_or_missing,award_link_unresolved,0.0,11
dept_primary,4,text_weak_or_missing,award_link_unresolved,0.5,2
dept_primary,40,text_weak_or_missing,award_link_unresolved,0.0,7
dept_primary,41,text_weak_or_missing,award_link_unresolved,0.15294117647058825,85
dept_primary,42,text_weak_or_missing,award_link_unresolved,0.0,2
dept_primary,43,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,44,text_weak_or_missing,award_link_unresolved,0.0776496528708918,33561
dept_primary,45,text_weak_or_missing,award_link_unresolved,0.01875,160
dept_primary,46,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,47,text_weak_or_missing,award_link_unresolved,0.0,2
dept_primary,49,text_weak_or_missing,award_link_unresolved,0.08460706073312593,14786
dept_primary,5,text_weak_or_missing,award_link_unresolved,0.3333333333333333,3
dept_primary,50,text_weak_or_missing,award_link_unresolved,0.07865168539325842,89
dept_primary,51,text_weak_or_missing,award_link_unresolved,0.0,5
dept_primary,52,text_weak_or_missing,award_link_unresolved,1.0,1
dept_primary,53,text_weak_or_missing,award_link_unresolved,0.06262376237623762,4040
dept_primary,54,text_weak_or_missing,award_link_unresolved,0.16666666666666666,6
dept_primary,56,text_weak_or_missing,award_link_unresolved,0.08641975308641975,567
dept_primary,57,text_weak_or_missing,award_link_unresolved,0.057692307692307696,52
dept_primary,59,text_weak_or_missing,award_link_unresolved,0.06451612903225806,31
dept_primary,6,text_weak_or_missing,award_link_unresolved,0.16666666666666666,30
dept_primary,60,text_weak_or_missing,award_link_unresolved,0.0,12
dept_primary,61,text_weak_or_missing,award_link_unresolved,0.041116005873715125,681
dept_primary,62,text_weak_or_missing,award_link_unresolved,0.0,6
dept_primary,63,text_weak_or_missing,award_link_unresolved,0.0,3
dept_primary,64,text_weak_or_missing,award_link_unresolved,0.0,18
dept_primary,65,text_weak_or_missing,award_link_unresolved,0.0,9
dept_primary,66,text_weak_or_missing,award_link_unresolved,0.5,2
dept_primary,67,text_weak_or_missing,award_link_unresolved,0.5,4
dept_primary,68,text_weak_or_missing,award_link_unresolved,0.3333333333333333,3
dept_primary,69,text_weak_or_missing,award_link_unresolved,0.2727272727272727,77
dept_primary,7,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,70,text_weak_or_missing,award_link_unresolved,0.2,5
dept_primary,71,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,72,text_weak_or_missing,award_link_unresolved,0.07819719292127975,11471
dept_primary,75,text_weak_or_missing,award_link_unresolved,0.11009174311926606,654
dept_primary,76,text_weak_or_missing,award_link_unresolved,0.13178294573643412,129
dept_primary,77,text_weak_or_missing,award_link_unresolved,0.12631578947368421,95
dept_primary,78,text_weak_or_missing,award_link_unresolved,0.15,20
dept_primary,79,text_weak_or_missing,award_link_unresolved,0.0821917808219178,511
dept_primary,8,text_weak_or_missing,award_link_unresolved,0.0,5
dept_primary,80,text_weak_or_missing,award_link_unresolved,0.0,5
dept_primary,83,text_weak_or_missing,award_link_unresolved,0.1111111111111111,9
dept_primary,85,text_weak_or_missing,award_link_unresolved,0.0827179955197876,12053
dept_primary,86,text_weak_or_missing,award_link_unresolved,0.09027777777777778,144
dept_primary,87,text_weak_or_missing,award_link_unresolved,0.14285714285714285,7
dept_primary,9,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,91,text_weak_or_missing,award_link_unresolved,0.13333333333333333,15
dept_primary,92,text_weak_or_missing,award_link_unresolved,0.0,41
dept_primary,93,text_weak_or_missing,award_link_unresolved,0.0,34
dept_primary,94,text_weak_or_missing,award_link_unresolved,0.11904761904761904,42
dept_primary,95,text_weak_or_missing,award_link_unresolved,0.0,7
dept_primary,971,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,972,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,973,text_weak_or_missing,award_link_unresolved,0.0,3
dept_primary,974,text_weak_or_missing,award_link_unresolved,0.0,4
dept_primary,976,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,986,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,987,text_weak_or_missing,award_link_unresolved,0.0,1
dept_primary,988,text_weak_or_missing,award_link_unresolved,0.0,4
dept_primary,99,text_weak_or_missing,award_link_unresolved,0.0,1
cpv_division,03,siret_or_siren_missing,name_fallback,0.7931034482758621,232
cpv_division,09,siret_or_siren_missing,name_fallback,0.705952380952381,840
cpv_division,14,siret_or_siren_missing,name_fallback,0.5108695652173914,92
cpv_division,15,siret_or_siren_missing,name_fallback,0.7729166666666667,960
cpv_division,16,siret_or_siren_missing,name_fallback,0.6882352941176471,170
cpv_division,18,siret_or_siren_missing,name_fallback,0.6780487804878049,410
cpv_division,19,siret_or_siren_missing,name_fallback,0.7307692307692307,104
cpv_division,22,siret_or_siren_missing,name_fallback,0.782608695652174,299
cpv_division,24,siret_or_siren_missing,name_fallback,0.7664473684210527,304
cpv_division,30,siret_or_siren_missing,name_fallback,0.7591362126245847,1204
cpv_division,31,siret_or_siren_missing,name_fallback,0.7890070921985816,564
cpv_division,32,siret_or_siren_missing,name_fallback,0.7525951557093425,578
cpv_division,33,siret_or_siren_missing,name_fallback,0.9051094890510949,1370
cpv_division,34,siret_or_siren_missing,name_fallback,0.7238729508196722,1952
cpv_division,35,siret_or_siren_missing,name_fallback,0.8178294573643411,258
cpv_division,37,siret_or_siren_missing,name_fallback,0.7480314960629921,254
cpv_division,38,siret_or_siren_missing,name_fallback,0.7619047619047619,672
cpv_division,39,siret_or_siren_missing,name_fallback,0.728823887873248,1641
cpv_division,41,siret_or_siren_missing,name_fallback,0.8571428571428571,28
cpv_division,42,siret_or_siren_missing,name_fallback,0.8127659574468085,705
cpv_division,43,siret_or_siren_missing,name_fallback,0.6607142857142857,168
cpv_division,44,siret_or_siren_missing,name_fallback,0.7689530685920578,1385
cpv_division,45,siret_or_siren_missing,name_fallback,0.7825786598002888,15923
cpv_division,48,siret_or_siren_missing,name_fallback,0.7872044506258693,719
cpv_division,50,siret_or_siren_missing,name_fallback,0.7615268329554044,2646
cpv_division,51,siret_or_siren_missing,name_fallback,0.6263736263736264,91
cpv_division,55,siret_or_siren_missing,name_fallback,0.702920443101712,993
cpv_division,60,siret_or_siren_missing,name_fallback,0.7875647668393783,965
cpv_division,63,siret_or_siren_missing,name_fallback,0.7911111111111111,225
cpv_division,64,siret_or_siren_missing,name_fallback,0.7016949152542373,590
cpv_division,65,siret_or_siren_missing,name_fallback,0.8482490272373541,257
cpv_division,66,siret_or_siren_missing,name_fallback,0.7096466093600764,2094
cpv_division,70,siret_or_siren_missing,name_fallback,0.7181208053691275,149
cpv_division,71,siret_or_siren_missing,name_fallback,0.731089258698941,7932
cpv_division,72,siret_or_siren_missing,name_fallback,0.7421340629274966,1462
cpv_division,73,siret_or_siren_missing,name_fallback,0.8709677419354839,62
cpv_division,75,siret_or_siren_missing,name_fallback,0.7253521126760564,426
cpv_division,76,siret_or_siren_missing,name_fallback,1.0,1
cpv_division,77,siret_or_siren_missing,name_fallback,0.6795580110497238,905
cpv_division,79,siret_or_siren_missing,name_fallback,0.7442048517520216,3710
cpv_division,80,siret_or_siren_missing,name_fallback,0.8013422818791947,745
cpv_division,85,siret_or_siren_missing,name_fallback,0.7903846153846154,520
cpv_division,90,siret_or_siren_missing,name_fallback,0.7337359319242382,3643
cpv_division,92,siret_or_siren_missing,name_fallback,0.746268656716418,871
cpv_division,98,siret_or_siren_missing,name_fallback,0.7473958333333334,384
cpv_division,03,siret_or_siren_missing,cpv_missing_or_generic,0.02586206896551724,232
cpv_division,09,siret_or_siren_missing,cpv_missing_or_generic,0.04404761904761905,840
cpv_division,14,siret_or_siren_missing,cpv_missing_or_generic,0.0,92
cpv_division,15,siret_or_siren_missing,cpv_missing_or_generic,0.08854166666666667,960
cpv_division,16,siret_or_siren_missing,cpv_missing_or_generic,0.17058823529411765,170
cpv_division,18,siret_or_siren_missing,cpv_missing_or_generic,0.036585365853658534,410
cpv_division,19,siret_or_siren_missing,cpv_missing_or_generic,0.0,104
cpv_division,22,siret_or_siren_missing,cpv_missing_or_generic,0.07357859531772576,299
