source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,gradient_boosting_score,transfer_score,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,model_name,benchmark_version,threshold_source
15-101283,16-102267,2015-07-01,2016-07-09,NAME:caf de la sarthe,NAME_FALLBACK,12.28646517739816,2016-04-23,2.5295663600525624,0.5784056066579062,0.337109542221377,1.0,0.6,0.6225897414419586,0.960603625253115,0.960603625253115,1,0.6225897414419586,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-102348,16-48016,2015-07-03,2016-03-31,NAME:universite de nantes,NAME_FALLBACK,8.935611038107753,2016-03-06,0.8212877792378449,0.8631187034603591,0.2726721156563377,1.0,0.6,0.671214916344808,0.9321263702267216,0.9321263702267216,1,0.1964295053862257,12,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-102510,16-183156,2015-07-03,2016-12-23,SIRET:22720002900014,RAW_SIRET,17.706964520367936,2016-09-30,2.759526938239159,0.5400788436268069,0.0301700482473242,0.8,1.0,0.4855792277932652,0.6831673869644832,0.6831673869644832,1,0.135446956289664,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-111481,16-7640,2015-07-20,2016-01-18,NAME:chu de nantes,NAME_FALLBACK,5.978975032851511,2016-01-20,0.0657030223390276,0.9890494962768288,0.5475438361239635,1.0,0.6,0.7989027167125944,0.9523978007550897,0.9523978007550897,1,0.387568526006604,5,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-136102,15-155719,2015-09-07,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1826544021024967,2016-01-07,2.8252299605781865,0.5291283399036355,0.9510071013121866,1.0,0.6,0.825134570435174,0.8554794834738785,0.8554794834738785,1,0.2210207291260015,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-137458,15-155719,2015-09-09,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1169513797634691,2016-01-09,2.890932982917214,0.5181778361804643,0.4303209238308393,1.0,0.6,0.6401567823859098,0.9126373043206055,0.9126373043206055,1,0.6401567823859098,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-139562,16-146809,2015-09-11,2016-10-10,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,12.976346911957949,2017-01-22,3.416557161629435,0.4305738063950942,0.470999994416253,0.2,0.6,0.3924934496444621,0.7550695512879111,0.7550695512879111,1,0.3924934496444621,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-140966,16-101519,2015-09-15,2016-07-07,NAME:commune de saint jean de monts,NAME_FALLBACK,9.724047306176084,2016-05-24,1.445466491458607,0.7590889180902322,0.3756679594355756,0.1,0.6,0.4112560153250095,0.3517317447092359,0.3517317447092359,1,0.4112560153250095,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-145608,16-73008,2015-09-24,2016-05-20,NAME:ccir pays de la loire,NAME_FALLBACK,7.851511169513797,2016-01-24,3.843626806833114,0.3593955321944809,0.0075416885373478,0.1,0.6,0.182488474036692,0.2725912925679225,0.2725912925679225,1,0.182488474036692,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-146824,16-9312,2015-09-28,2016-03-15,NAME:ville de cholet,NAME_FALLBACK,5.551905387647832,2016-03-28,0.4270696452036793,0.9288217257993868,0.0943536266694895,0.1,0.6,0.355229200784168,0.247212157452608,0.247212157452608,1,0.355229200784168,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-153604,16-79410,2015-10-08,2016-06-07,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,7.982917214191852,2016-04-08,1.971090670170828,0.6714848883048621,0.0653782661404476,0.1,0.6,0.2807536152253722,0.27875548381223975,0.27875548381223975,1,0.2807536152253722,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-159973,16-94711,2015-10-28,2016-07-04,NAME:vendee eau,NAME_FALLBACK,8.21287779237845,2016-07-07,0.0985545335085413,0.9835742444152432,0.080153370039381,1.0,0.6,0.6339472406175941,0.9366216007067407,0.9366216007067407,1,0.0945166388035125,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-165050,15-174987,2015-10-29,2015-11-18,NAME:angers loire metropole,NAME_FALLBACK,0.657030223390276,2016-04-29,5.354796320630749,0.1075339465615418,0.971958674112424,1.0,0.6,0.7270690225797338,0.7569774898889439,0.7569774898889439,1,0.3537555224540879,10,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-165845,16-173853,2015-10-30,2016-12-02,NAME:commune de le pellerin,NAME_FALLBACK,13.107752956636006,2016-08-08,3.8107752956636,0.3648707840560666,0.1983871468645742,0.1,0.6,0.2506531974166176,0.301842160482457,0.301842160482457,1,0.2506531974166176,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-169809,15-182957,2015-11-09,2015-12-04,NAME:chu de nantes,NAME_FALLBACK,0.8212877792378449,2016-05-09,5.157687253613666,0.1403854577310556,0.9479573418528516,1.0,0.6,0.7268814340812619,0.7665534862131983,0.7665534862131983,1,0.0015051518303461,7,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-171733,16-85256,2015-11-10,2016-06-09,NAME:s i d energies de maine et loire,NAME_FALLBACK,6.964520367936925,2016-05-10,0.985545335085414,0.835742444152431,0.0431773179995268,0.1,0.6,0.3140476723379422,0.2779061485009142,0.2779061485009142,1,0.3140476723379422,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-173090,16-70203,2015-11-16,2016-05-17,NAME:universite de nantes,NAME_FALLBACK,6.011826544021025,2016-07-28,2.365308804204993,0.6057818659658345,0.065630527192823,1.0,0.6,0.5344161510089467,0.9492056531169012,0.9492056531169012,1,0.0280202360181862,10,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-173700,16-17002,2015-11-17,2016-02-04,NAME:ville de reze,NAME_FALLBACK,2.59526938239159,2016-05-17,3.383705650459921,0.4360490582566798,0.9164580923815036,1.0,0.6,0.7897725968976963,0.9199966156188477,0.9199966156188477,1,0.5896010940734697,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-174358,16-70203,2015-11-17,2016-05-17,NAME:universite de nantes,NAME_FALLBACK,5.978975032851511,2016-07-28,2.365308804204993,0.6057818659658345,0.0657775511331507,1.0,0.6,0.5344676093880614,0.9492056531169012,0.9492056531169012,1,0.0295174265200425,10,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-179747,15-182957,2015-11-27,2015-12-04,NAME:chu de nantes,NAME_FALLBACK,0.2299605781865965,2016-05-27,5.7490144546649145,0.0418309242225142,0.975727238254414,1.0,0.6,0.7119622644446733,0.5539065265752264,0.5539065265752264,1,0.2414652535864784,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-184743,16-80474,2015-12-11,2016-06-15,NAME:com communes du pays d ancenis,NAME_FALLBACK,6.14323258869908,2016-06-11,0.1314060446780552,0.9780989925536576,0.1665403361023132,0.1,0.6,0.392813865774224,0.23974536542341404,0.23974536542341404,1,0.392813865774224,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-192276,16-94711,2016-02-05,2016-07-04,NAME:vendee eau,NAME_FALLBACK,4.92772667542707,2016-11-30,4.894875164257556,0.1841874726237407,0.0367841550534658,1.0,0.6,0.4189213224246482,0.9349229833995556,0.9349229833995556,1,0.0945803920689609,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-192356,16-128161,2015-12-24,2016-09-09,NAME:nantes metropole,NAME_FALLBACK,8.541392904073588,2016-06-24,2.5295663600525624,0.5784056066579062,0.0696996763521152,1.0,0.6,0.5289962883877168,0.9208445989145935,0.9208445989145935,1,0.1571488848289535,20,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-192825,16-146809,2015-12-24,2016-10-10,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,9.559789750328514,2016-06-24,3.54796320630749,0.4086727989487516,0.8373912725929985,1.0,0.6,0.7552551451447373,0.8231096859088713,0.8231096859088713,1,0.7552551451447373,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-44894,15-126736,2015-03-24,2015-08-13,NAME:prefecture,NAME_FALLBACK,4.664914586070959,2015-09-24,1.3797634691195797,0.7700394218134035,0.4195899788242906,0.1,0.6,0.4293663480418526,0.38495125637532396,0.38495125637532396,1,0.4293663480418526,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-47696,15-52664,2015-03-30,2015-04-08,SIRET:12000601000058,RAW_SIRET,0.2956636005256242,2015-09-30,5.7490144546649145,0.0418309242225142,0.8461860645636888,1.0,1.0,0.7066228536529195,0.5339830857794784,0.5339830857794784,1,0.4389228745889888,4,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-48624,16-49315,2015-03-31,2016-04-05,NAME:rectorat de l academie de nantes,NAME_FALLBACK,12.187910643889618,2016-03-31,0.164257555847569,0.9726237406920718,0.0800239965818713,0.1,0.6,0.3611643339766729,0.32031270921014066,0.32031270921014066,1,0.3611643339766729,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-58213,16-16005,2015-04-17,2016-02-03,NAME:ville d orvault,NAME_FALLBACK,9.592641261498027,2015-10-17,3.580814717477004,0.403197547087166,0.0736103220314869,0.1,0.6,0.2165629994828119,0.2923797429582545,0.2923797429582545,1,0.2165629994828119,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-58339,15-175690,2015-04-17,2015-11-20,NAME:cnieg,NAME_FALLBACK,7.128777923784494,2016-02-06,2.562417871222076,0.5729303547963207,0.2714421172258746,1.0,0.6,0.5982373297281363,0.950594913743136,0.950594913743136,1,0.0788879626340282,5,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-58971,16-36754,2015-04-17,2016-03-15,NAME:cci de maine et loire,NAME_FALLBACK,10.939553219448094,2015-10-17,4.92772667542707,0.1787122207621551,0.1235279158691149,0.1,0.6,0.177912825744729,0.3058222607901377,0.3058222607901377,1,0.177912825744729,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-58989,15-105085,2015-04-17,2015-07-07,NAME:ccir pays de la loire,NAME_FALLBACK,2.6609724047306176,2015-10-17,3.350854139290407,0.4415243101182654,0.0360290411772068,1.0,0.6,0.4829912419415887,0.9233138476543599,0.9233138476543599,1,0.1811249667257728,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-59370,15-92216,2015-04-20,2015-06-16,NAME:chu de nantes,NAME_FALLBACK,1.8725361366622864,2015-10-20,4.139290407358739,0.3101182654402102,0.0670171420123232,1.0,0.6,0.4609855660643657,0.8579152468712898,0.8579152468712898,1,0.0172598090061074,11,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-60447,15-126308,2015-04-20,2015-08-13,NAME:sdis 44,NAME_FALLBACK,3.7779237844940874,2015-10-20,2.2339027595269383,0.6276828734121769,0.7435029661301509,1.0,0.6,0.777146756498597,0.9524992654834284,0.9524992654834284,1,0.4430474703119413,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-78916,16-72442,2015-05-22,2016-05-22,NAME:chu de nantes,NAME_FALLBACK,12.02365308804205,2015-11-22,5.978975032851511,0.0035041611914148,0.1447018576641215,0.8,0.6,0.3515216904802962,0.6923844795895296,0.6923844795895296,1,0.0302498263118499,10,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-79099,16-40003,2015-05-26,2016-03-21,SIRET:12000601000058,RAW_SIRET,9.85545335085414,2015-11-26,3.8107752956636,0.3648707840560666,0.0755261864994822,0.2,1.0,0.2776518612888354,0.3554816235368517,0.3554816235368517,2,0.0690062726995839,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-81386,16-42170,2015-05-28,2016-03-24,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,9.888304862023652,2015-11-28,3.843626806833114,0.3593955321944809,0.9315141171740462,1.0,0.6,0.7758788240595365,0.9236825452099919,0.9236825452099919,1,0.5312282765777303,4,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-82604,16-40204,2015-06-01,2016-03-22,NAME:ch le mans,NAME_FALLBACK,9.69119579500657,2015-11-01,4.664914586070959,0.22251423565484,0.5749275243277615,1.0,0.6,0.6168531924284264,0.9137952973159518,0.9137952973159518,1,0.2048843811343954,5,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-83632,15-92216,2015-06-03,2015-06-16,NAME:chu de nantes,NAME_FALLBACK,0.4270696452036793,2015-12-03,5.5847568988173455,0.0692071835304424,0.9777097698947343,1.0,0.6,0.7195002153457675,0.5310710305469802,0.5310710305469802,1,0.3920639755627236,9,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-85858,16-40880,2015-06-05,2016-03-22,NAME:universite de nantes,NAME_FALLBACK,9.559789750328514,2016-05-06,1.4783180026281209,0.7536136662286466,0.093956375847236,1.0,0.6,0.5812881481036942,0.9286118937793226,0.9286118937793226,3,0.0279612538308151,13,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-86218,15-95253,2015-06-05,2015-06-22,NAME:chu de nantes,NAME_FALLBACK,0.5584756898817346,2015-11-05,4.467805519053877,0.2553657468243538,0.9824713989585664,1.0,0.6,0.7677064263415867,0.6707471437298587,0.6707471437298587,1,0.4551368822876582,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-86342,16-63741,2015-06-05,2016-05-05,NAME:conseil general de loire-atlantique,NAME_FALLBACK,11.00525624178712,2016-05-21,0.5256241787122208,0.9123959702146298,0.2282287432313073,1.0,0.6,0.667979052684615,0.9212533926413246,0.9212533926413246,1,0.3640634197521137,10,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-96870,15-174987,2015-06-25,2015-11-18,NAME:angers loire metropole,NAME_FALLBACK,4.796320630749015,2015-12-25,1.2155059132720103,0.7974156811213315,0.0376112904268474,1.0,0.6,0.5725178719297295,0.9494292604960308,0.9494292604960308,1,0.0269964749940465,11,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
15-98976,15-194034,2015-06-29,2015-12-30,NAME:ministere des affaires etrangeres,NAME_FALLBACK,6.044678055190539,2015-12-29,0.0328515111695138,0.9945247481384144,0.0431918263272678,1.0,0.6,0.6237483262491474,0.4967531053792024,0.4967531053792024,1,0.3684411473633363,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-110202,17-129931,2016-07-25,2017-09-17,NAME:cmar pays de la loire,NAME_FALLBACK,13.76478318002628,2017-07-17,2.0367936925098555,0.6605343845816907,0.1246707629615772,0.1,0.6,0.2987683631819747,0.31278255544757266,0.31278255544757266,1,0.2987683631819747,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-111174,17-3293,2016-07-25,2017-01-09,NAME:o p h le mans habitat,NAME_FALLBACK,5.519053876478318,2017-01-25,0.5256241787122208,0.9123959702146298,0.0033246497468941,0.1,0.6,0.3192626199650704,0.25108152836194725,0.25108152836194725,1,0.3192626199650704,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-118057,16-118029,2016-08-07,2016-08-10,NAME:conseil general de loire-atlantique,NAME_FALLBACK,0.0985545335085413,2016-12-07,3.9093298291721417,0.3484450284713097,0.9999999999999998,1.0,0.6,0.7971112571178274,0.7917673775117977,0.7917673775117977,1,0.7971112571178274,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-119669,17-90968,2016-08-12,2017-07-01,NAME:conseil departemental de la mayenne,NAME_FALLBACK,10.611038107752956,2017-03-17,3.4822601839684624,0.4196233026719229,0.8211773870450615,1.0,0.6,0.7523179111337523,0.9090688000943246,0.9090688000943246,1,0.6073123906867625,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-123498,17-25915,2016-08-22,2017-02-22,NAME:chu de nantes,NAME_FALLBACK,6.044678055190539,2017-02-22,0.0,1.0,0.1872289743296681,1.0,0.6,0.6755301410153838,0.9493804312873785,0.9493804312873785,1,0.2059097676081949,11,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-124376,17-71849,2016-08-23,2017-05-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,9.00131406044678,2017-06-20,0.8869908015768725,0.8521681997371879,0.1437157458051361,0.8,0.6,0.5633425609660947,0.8370763871091704,0.8370763871091704,1,0.1384741935825379,16,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-127861,17-44864,2016-09-01,2017-03-31,NAME:ville d orvault,NAME_FALLBACK,6.931668856767411,2017-01-01,2.923784494086728,0.5127025843188786,0.8797296996844911,1.0,0.6,0.7960810409692916,0.9516128175770971,0.9516128175770971,1,0.4715259199229225,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-129697,17-76396,2016-09-05,2017-06-03,NAME:centre hospitalier du nord mayenne,NAME_FALLBACK,8.902759526938238,2017-03-05,2.9566360052562417,0.5072273324572931,0.0218140103639267,0.1,0.6,0.2244417367416976,0.3047862392567179,0.3047862392567179,1,0.2244417367416976,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-134501,16-184210,2016-09-15,2016-12-25,NAME:gie sesam vitale,NAME_FALLBACK,3.3180026281208934,2017-03-15,2.628120893561104,0.5619798510731493,0.0359906990796684,1.0,0.6,0.5130917074461713,0.9351903130779751,0.9351903130779751,1,0.1896313482696491,8,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-136057,16-166758,2016-09-19,2016-11-17,NAME:ville du mans,NAME_FALLBACK,1.938239159001314,2017-03-24,4.1721419185282524,0.3046430135786245,0.2193066575327019,1.0,0.6,0.5129180835311018,0.8423237521104303,0.8423237521104303,1,0.1863874686821803,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-15282,16-145577,2016-02-02,2016-10-06,NAME:montrevault-sur-evre,NAME_FALLBACK,8.114323258869907,2016-08-02,2.135348226018397,0.6441086289969338,0.8311684453936863,0.1,0.6,0.5419361131370237,0.511093198075034,0.511093198075034,2,0.2388003634021769,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-153372,17-53291,2016-10-20,2017-04-14,NAME:rectorat de l academie de nantes,NAME_FALLBACK,5.781865965834428,2017-04-20,0.1971090670170827,0.9671484888304862,0.0592508914176206,0.1,0.6,0.3525249342037888,0.247212157452608,0.247212157452608,1,0.3525249342037888,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-155186,17-61199,2016-10-26,2017-05-04,NAME:vendee expansion,NAME_FALLBACK,6.241787122207621,2017-04-26,0.2628120893561104,0.9561979851073148,0.0186916783286388,1.0,0.6,0.6055915836918524,0.9524311420588332,0.9524311420588332,2,0.0090613701420612,3,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-167180,17-61199,2016-11-20,2017-05-04,NAME:vendee expansion,NAME_FALLBACK,5.4204993429697765,2017-06-30,1.8725361366622864,0.687910643889619,0.3878025628224816,1.0,0.6,0.6677085579602733,0.9490167589545297,0.9490167589545297,1,0.2271585494691431,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-172610,17-125205,2016-11-30,2017-09-05,NAME:conseil general de la vendee,NAME_FALLBACK,9.165571616294349,2017-11-29,2.7923784494086727,0.5346035917652212,0.3781336094800062,0.8,0.6,0.5659976612593074,0.8782139418152473,0.8782139418152473,1,0.415273233172834,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-176618,17-54861,2016-12-09,2017-04-21,NAME:ville d orvault,NAME_FALLBACK,4.369250985545335,2017-06-09,1.609724047306176,0.731712658782304,0.0341246077531848,0.2,0.6,0.3148717774091907,0.23871018840028424,0.23871018840028424,1,0.0748080312559316,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-182034,17-174760,2016-12-22,2017-12-14,NAME:sdis 44,NAME_FALLBACK,11.727989487516425,2017-09-09,3.1537450722733245,0.4743758212877792,0.6868129781835746,1.0,0.6,0.7189784976861959,0.9167061416674374,0.9167061416674374,1,0.3739985894786402,4,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-18277,16-94328,2016-02-05,2016-06-27,NAME:smirgeom est sarthe,NAME_FALLBACK,4.697766097240473,2016-08-05,1.281208935611038,0.7864651773981604,0.0240632989070875,0.1,0.6,0.2950384489670207,0.36553726415952426,0.36553726415952426,1,0.2950384489670207,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-183461,17-155110,2016-12-22,2017-11-03,NAME:commune de nantes,NAME_FALLBACK,10.38107752956636,2017-12-22,1.609724047306176,0.731712658782304,0.7585064200614761,0.1,0.6,0.5384054117170926,0.39595099077245866,0.39595099077245866,1,0.3166202554184395,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-184522,17-12394,2016-12-23,2017-01-26,NAME:sdegm,NAME_FALLBACK,1.1169513797634691,2017-04-23,2.8580814717477003,0.52365308804205,1.0,1.0,0.6,0.8409132720105124,0.9141409671662283,0.9141409671662283,1,0.8409132720105124,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-184750,17-58113,2016-12-28,2017-04-28,NAME:arafer,NAME_FALLBACK,3.975032851511169,2017-06-28,2.0039421813403417,0.6660096364432764,0.6812899016760514,1.0,0.6,0.7649538746974371,0.9524992654834284,0.9524992654834284,2,0.0287450722733244,3,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-18733,16-183509,2016-02-08,2016-12-23,NAME:ccrla,NAME_FALLBACK,10.4796320630749,2016-08-08,4.50065703022339,0.2498904949627682,0.2347279380277744,0.1,0.6,0.2346274020504131,0.25710324918471894,0.25710324918471894,1,0.2346274020504131,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-27384,16-43654,2016-03-15,2016-03-29,NAME:mindef dga do s2a,NAME_FALLBACK,0.4599211563731931,2016-08-15,4.566360052562418,0.2389399912395969,0.0984057934992707,1.0,0.6,0.4541770255346439,0.7792262493670288,0.7792262493670288,1,0.4541770255346439,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-30120,16-184210,2016-03-02,2016-12-25,NAME:gie sesam vitale,NAME_FALLBACK,9.789750328515112,2017-05-25,4.960578186596584,0.1732369689005694,0.4458896531712335,1.0,0.6,0.5593706208350739,0.9146060310254248,0.9146060310254248,1,0.2227746126050122,8,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
16-36374,17-17888,2016-03-14,2017-02-06,NAME:centre hospitalier de saumur,NAME_FALLBACK,10.808147174770038,2016-09-14,4.763469119579501,0.2060884800700831,0.0906682240850747,0.1,0.6,0.1732559984472969,0.27021941868022054,0.27021941868022054,1,0.1732559984472969,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
