source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,gradient_boosting_score,transfer_score,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,model_name,benchmark_version,threshold_source,logistic_score
17-14986,18-76556,2017-02-02,2018-06-06,NAME:chu de nantes,NAME_FALLBACK,16.064388961892245,2018-05-03,1.1169513797634691,0.8138414367060884,0.0109910469721995,0.2,0.6,0.327307225616792,,0.822345674208875,1,0.1001927388462962,7,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.822345674208875
17-15387,20-35694,2017-02-01,2020-03-09,NAME:universite de nantes,NAME_FALLBACK,37.187910643889616,2020-01-04,2.135348226018397,0.6441086289969338,0.0341618482073109,0.1,0.6,0.2629838041217922,,0.9998903909572481,2,0.07082416270002,3,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9998903909572481
17-155110,18-141270,2017-11-03,2018-10-15,NAME:commune de nantes,NAME_FALLBACK,11.366622864651774,2018-05-03,5.4204993429697765,0.0965834428383706,0.9157716317931278,0.1,0.6,0.4346659318371874,,0.8914845788534522,1,0.0993903453973626,3,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8914845788534522
17-156331,18-38591,2017-11-07,2018-03-21,NAME:commune de saint-nazaire,NAME_FALLBACK,4.402102496714849,2018-05-07,1.5440210249671484,0.7426631625054753,0.2264711164622766,0.1,0.6,0.3549306813881656,,0.8584354096667186,1,0.0069927819438355,9,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8584354096667186
17-157486,18-123694,2017-11-08,2018-09-04,NAME:departement de la sarthe,NAME_FALLBACK,9.85545335085414,2018-05-08,3.9093298291721417,0.3484450284713097,0.0131181501573358,0.6,0.6,0.3317026096728949,,0.9323136326839716,3,0.1280487295130216,9,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9323136326839716
17-158224,19-55110,2017-11-12,2019-04-11,NAME:nantes metropole,NAME_FALLBACK,16.918528252299605,2018-11-20,4.664914586070959,0.22251423565484,0.4688665292532899,1.0,0.6,0.5797318441523616,,0.999924192420203,1,0.1600439196038267,17,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.999924192420203
17-158731,19-33087,2017-11-09,2019-03-01,NAME:departement de la vendee,NAME_FALLBACK,15.67017082785808,2018-09-09,5.683311432325887,0.0527814279456855,0.0251603308440203,0.6,0.6,0.2620014727818285,,0.9906030422232206,1,0.0540560098756512,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9906030422232206
17-159373,18-121819,2017-11-12,2018-08-30,NAME:chu de nantes,NAME_FALLBACK,9.559789750328514,2018-10-14,1.4783180026281209,0.7536136662286466,0.3062870657521602,1.0,0.6,0.6556038895704177,,0.999685725338064,1,0.0027376259307927,5,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.999685725338064
17-161006,19-169787,2017-11-19,2019-11-12,NAME:angers loire metropole,NAME_FALLBACK,23.751642575558478,2019-06-21,4.730617608409987,0.2115637319316688,0.0114497150336042,0.1,0.6,0.1468983332446786,,0.9787932895830567,7,0.0726177101562985,9,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9787932895830567
17-161606,18-55179,2017-11-23,2018-04-27,NAME:carene,NAME_FALLBACK,5.091984231274639,2018-03-23,1.149802890932983,0.8083661848445028,0.1247095529549985,0.2,0.6,0.3657398897453752,,0.798723171088453,1,0.0932973905353717,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.798723171088453
17-161917,18-149893,2017-11-18,2018-10-26,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,11.23521681997372,2018-05-18,5.289093298291721,0.1184844502847131,0.0833771083708082,1.0,0.6,0.4188031005009611,,0.9985605489815453,2,0.0051661713026252,9,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9985605489815453
17-16255,18-8280,2017-02-06,2018-01-20,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,11.4323258869908,2017-08-06,5.486202365308804,0.0856329391151993,0.0058868533982202,0.1,0.6,0.1134686334681769,,0.8071701932657659,1,0.1134686334681769,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8071701932657659
17-164463,18-38591,2017-11-24,2018-03-21,NAME:commune de saint-nazaire,NAME_FALLBACK,3.843626806833114,2018-05-24,2.102496714848883,0.6495838808585195,0.130745013449967,0.1,0.6,0.2981567249221183,,0.8211273850785552,4,0.0386183675511552,8,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8211273850785552
17-167707,18-90097,2017-11-28,2018-06-30,NAME:nantes metropole,NAME_FALLBACK,7.030223390275952,2018-05-28,1.0840998685939554,0.8193166885676741,0.1350046984938075,1.0,0.6,0.6120808166147511,,0.9983869185692418,1,0.011844224372338,25,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9983869185692418
17-168958,19-33087,2017-11-30,2019-03-01,NAME:departement de la vendee,NAME_FALLBACK,14.98028909329829,2018-10-27,4.106438896189225,0.3155935173017958,0.104411835110113,0.4,0.6,0.2954425216139885,,0.9564769336989812,1,0.027161651036007,2,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9564769336989812
17-170649,18-115270,2017-12-04,2018-08-13,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,8.278580814717477,2018-06-04,2.299605781865966,0.6167323696890057,0.1142053654419508,0.1,0.6,0.2841549703269342,,0.7502367974150377,2,0.0010925110572094,5,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7502367974150377
17-170763,18-82638,2017-12-04,2018-06-15,NAME:ville de la roche sur yon,NAME_FALLBACK,6.340341655716163,2018-06-04,0.3613666228646517,0.939772229522558,0.2722396072784689,0.1,0.6,0.4202269199281036,,0.8711637158246403,1,0.4202269199281036,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8711637158246403
17-171316,18-79401,2017-12-07,2018-06-10,SIRET:23440003400026,RAW_SIRET,6.077529566360052,2018-11-02,4.763469119579501,0.2060884800700831,0.0302189100503142,1.0,1.0,0.4620987385351307,,0.9972357514476166,2,0.0121683251053774,7,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9972357514476166
17-173663,18-90097,2017-12-16,2018-06-30,NAME:nantes metropole,NAME_FALLBACK,6.438896189224704,2018-06-16,0.4599211563731931,0.9233464739378012,0.9999999999999996,1.0,0.6,0.94083661848445,,0.9994550687838155,1,0.3136592965279514,24,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9994550687838155
17-173975,19-1779,2017-12-13,2019-01-09,SIRET:23440003400026,RAW_SIRET,12.877792378449408,2019-01-01,0.2628120893561104,0.9561979851073148,0.0093835463534336,0.0,1.0,0.3423337375005305,,0.8295039731973787,1,0.0258787132247615,5,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8295039731973787
17-174760,18-134465,2017-12-14,2018-09-28,NAME:sdis 44,NAME_FALLBACK,9.461235216819974,2018-12-26,2.923784494086728,0.5127025843188786,0.0187124590023151,0.6,0.6,0.3747250067305299,,0.971815418439301,1,0.1363029180475625,4,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.971815418439301
17-175897,18-154990,2017-12-15,2018-11-10,NAME:conseil departemental de la mayenne,NAME_FALLBACK,10.840998685939551,2018-06-15,4.862023653088042,0.1896627244853262,0.0189750212228665,0.1,0.6,0.1440569385493348,,0.7915419788061683,2,0.0905444631151416,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7915419788061683
17-179112,18-28651,2017-12-22,2018-03-03,NAME:nantes metropole,NAME_FALLBACK,2.33245729303548,2018-06-22,3.6465177398160313,0.3922470433639947,0.0130094958205315,1.0,0.6,0.4626150843781847,,0.9894450345408381,1,0.0465220467649942,23,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9894450345408381
17-20859,17-30623,2017-02-12,2017-03-05,NAME:angers loire metropole,NAME_FALLBACK,0.6898817345597897,2017-07-22,4.566360052562418,0.2389399912395969,0.9999999999999998,1.0,0.6,0.7697349978098991,,0.9901371528138859,1,0.4726805798141772,11,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9901371528138859
17-21659,17-150835,2017-02-14,2017-10-25,NAME:gie des epl de vendee,NAME_FALLBACK,8.31143232588699,2017-08-14,2.365308804204993,0.6057818659658345,0.1464628136742108,0.2,0.6,0.3227074512774324,,0.8847017350919749,1,0.3227074512774324,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8847017350919749
17-21818,17-147130,2017-02-14,2017-10-18,NAME:centre hospitalier paul chapron,NAME_FALLBACK,8.081471747700395,2017-08-14,2.135348226018397,0.6441086289969338,0.0195707432487856,0.1,0.6,0.2578769173863084,,0.8064712451183564,2,0.0518832614022623,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8064712451183564
17-2217,17-102568,2017-01-05,2017-07-21,NAME:carene,NAME_FALLBACK,6.471747700394218,2017-07-05,0.5256241787122208,0.9123959702146298,0.1892140904672472,0.1,0.6,0.3843239242171939,,0.7988541848180128,2,0.0784531235270021,4,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7988541848180128
17-26666,17-61199,2017-02-25,2017-05-04,NAME:vendee expansion,NAME_FALLBACK,2.2339027595269383,2017-10-09,5.19053876478318,0.13491020586947,0.008780129250107,1.0,0.6,0.396800596704905,,0.9946301228784711,1,0.396800596704905,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9946301228784711
17-29415,17-161917,2017-03-03,2017-11-18,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,8.541392904073588,2017-09-03,2.4967148488830486,0.5838808585194919,0.0,1.0,0.6,0.505970214629873,,0.998804029716272,2,0.0504560873490518,8,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.998804029716272
17-32165,18-13243,2017-03-07,2018-01-29,NAME:universite d angers,NAME_FALLBACK,10.775295663600524,2017-11-15,2.463863337713535,0.5893561103810776,0.0,0.1,0.6,0.2373390275952694,,0.8978084907431048,1,0.2373390275952694,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8978084907431048
17-32203,18-13243,2017-03-07,2018-01-29,NAME:universite d angers,NAME_FALLBACK,10.775295663600524,2018-01-18,0.3613666228646517,0.939772229522558,0.0,0.1,0.6,0.3249430573806395,,0.935396010300477,1,0.2116585094859104,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.935396010300477
17-35759,18-30222,2017-03-16,2018-03-04,SIRET:23440003400026,RAW_SIRET,11.59658344283837,2017-12-24,2.299605781865966,0.6167323696890057,0.0104754456813264,0.4,1.0,0.3778494984107157,,0.9053963046854222,3,0.0654897362221874,7,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9053963046854222
17-3608,17-132446,2017-01-09,2017-09-20,NAME:greta loire atlantique,NAME_FALLBACK,8.344283837056505,2017-07-09,2.3981603153745072,0.6003066141042488,0.0,0.1,0.6,0.2400766535260622,,0.9709073764463726,1,0.2400766535260622,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9709073764463726
17-37945,17-170649,2017-03-17,2017-12-04,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,8.607095926412615,2017-09-17,2.562417871222076,0.5729303547963207,0.1180580226954063,0.1,0.6,0.2745528966424724,,0.7524701510058639,4,0.0577769997234412,5,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7524701510058639
17-39457,17-136551,2017-03-23,2017-09-30,NAME:dir interdepartementale routes ouest,NAME_FALLBACK,6.274638633377135,2017-09-23,0.2299605781865965,0.9616732369689006,0.8377922746823196,1.0,0.6,0.8936456053810371,,0.9998329309993632,1,0.8936456053810371,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9998329309993632
17-39998,18-38591,2017-03-27,2018-03-21,NAME:commune de saint-nazaire,NAME_FALLBACK,11.793692509855452,2018-01-06,2.431011826544021,0.5948313622426631,0.4232212910632577,0.2,0.6,0.416835292432806,,0.8213509477580185,1,0.0406235552600877,13,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8213509477580185
17-44607,18-87166,2017-04-01,2018-06-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.750328515111695,2018-02-13,4.303547963206308,0.282742006132282,0.0050988403323199,0.2,0.6,0.1924700956493825,,0.7869893222574709,8,0.0155808790228076,13,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7869893222574709
17-48519,18-55179,2017-04-09,2018-04-27,NAME:carene,NAME_FALLBACK,12.582128777923783,2018-05-05,0.2628120893561104,0.9561979851073148,0.2356514276241337,0.0,0.6,0.3815274959452755,,0.8438337685175795,1,0.033163630317955,3,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8438337685175795
17-53291,18-22059,2017-04-14,2018-02-15,NAME:rectorat de l academie de nantes,NAME_FALLBACK,10.085413929040737,2017-10-14,4.073587385019711,0.3210687691633814,0.2421798839236508,0.1,0.6,0.2550301516641231,,0.8121692232409811,2,0.0624030187378928,3,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8121692232409811
17-53475,18-26430,2017-04-18,2018-02-25,NAME:gie sesam vitale,NAME_FALLBACK,10.282522996057818,2018-07-07,4.336399474375821,0.2772667542706964,0.2610385491985865,0.2,0.6,0.2806801807871794,,0.8579954543678786,1,0.0516171113607574,3,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8579954543678786
17-54861,18-34113,2017-04-21,2018-03-12,NAME:ville d orvault,NAME_FALLBACK,10.676741130091983,2017-12-23,2.59526938239159,0.567455102934735,0.0100509701914187,0.1,0.6,0.2353816153006803,,0.8925484943335513,1,0.2353816153006803,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8925484943335513
17-56720,18-8615,2017-04-26,2018-01-20,NAME:gcs esante pays de la loire,NAME_FALLBACK,8.83705650459921,2018-05-22,4.007884362680684,0.3320192728865527,0.0786381505848974,0.4,0.6,0.2905281709263523,,0.8300380328468576,1,0.2905281709263523,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8300380328468576
17-58113,17-68883,2017-04-28,2017-05-19,NAME:arafer,NAME_FALLBACK,0.6898817345597897,2017-10-28,5.321944809461235,0.1130091984231275,1.0,1.0,0.6,0.7382522996057819,,0.9970133602635588,1,0.7382522996057819,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9970133602635588
17-58214,17-129614,2017-04-30,2017-12-21,NAME:nantes metropole,NAME_FALLBACK,7.720105124835742,2017-10-30,1.7082785808147174,0.7152869031975471,0.2520094867399283,1.0,0.6,0.6270250461583617,,0.9821032065358198,1,0.0578025045179297,29,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9821032065358198
17-58486,18-76556,2017-04-28,2018-06-06,NAME:chu de nantes,NAME_FALLBACK,13.272010512483574,2018-03-10,2.890932982917214,0.5181778361804643,0.0177211312404511,0.4,0.6,0.3157468549792739,,0.8998092222770602,1,0.0076269633858881,7,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8998092222770602
17-59442,17-115928,2017-05-19,2017-08-25,NAME:ademe,NAME_FALLBACK,3.219448094612352,2018-01-15,4.697766097240473,0.2170389837932544,0.9999999999999996,1.0,0.6,0.7642597459483134,,0.9977798818106967,1,0.3472097127184082,5,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9977798818106967
17-60124,18-101350,2017-04-28,2018-07-20,NAME:universite de nantes,NAME_FALLBACK,14.71747700394218,2018-09-07,1.609724047306176,0.731712658782304,0.018383203245189,0.0,0.6,0.2493622858313921,,0.7667842321530567,1,0.0596591974315093,6,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7667842321530567
17-61541,17-159373,2017-05-05,2017-11-12,NAME:chu de nantes,NAME_FALLBACK,6.274638633377135,2018-02-20,3.28515111695138,0.4524748138414367,0.008844898053713,1.0,0.6,0.4762144177791587,,0.9981973306853231,1,0.1282552939572952,5,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9981973306853231
17-62873,17-124586,2017-05-07,2017-09-07,SIRET:19490970100303,RAW_SIRET,4.040735873850197,2018-01-22,4.50065703022339,0.2498904949627682,1.0,1.0,1.0,0.812472623740692,,0.998965304149306,1,0.5112879768632475,4,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.998965304149306
17-66007,17-80512,2017-05-12,2017-06-09,NAME:ch le mans,NAME_FALLBACK,0.9198423127463864,2017-11-12,5.124835742444152,0.1458607095926413,0.0432724311577433,1.0,0.6,0.4116105283033704,,0.9916880902284275,1,0.2846428929361849,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9916880902284275
17-6714,17-124586,2017-01-18,2017-09-07,SIRET:19490970100303,RAW_SIRET,7.621550591327201,2017-10-08,1.0183968462549278,0.8302671922908453,1.0,1.0,1.0,0.9575667980727112,,0.9998425130311407,1,0.1683639947437583,5,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9998425130311407
17-68186,18-101994,2017-05-18,2018-07-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.027595269382392,2018-06-20,0.9526938239159,0.8412176960140166,0.2738535113633949,0.1,0.6,0.3961531529806923,,0.9902321636937457,1,0.0869589830923633,9,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9902321636937457
17-71407,19-59985,2017-05-24,2019-04-17,NAME:chu de nantes,NAME_FALLBACK,22.766097240473066,2019-01-26,2.6609724047306176,0.5565045992115638,0.1838650329752147,0.2,0.6,0.3234789113442161,,0.9950172771186578,1,0.0137666950315387,5,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9950172771186578
17-71849,18-101994,2017-05-24,2018-07-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,13.830486202365307,2018-04-01,3.580814717477004,0.403197547087166,0.1268279955201606,0.1,0.6,0.2351891852038477,,0.7703165615379651,5,0.0103802497050571,12,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7703165615379651
17-73536,18-90097,2017-05-26,2018-06-30,NAME:nantes metropole,NAME_FALLBACK,13.140604467805518,2018-05-12,1.609724047306176,0.731712658782304,0.2452005498271476,1.0,0.6,0.6287483571350776,,0.9996225063501774,2,0.0207719572287599,26,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9996225063501774
17-73917,18-54451,2017-05-29,2018-04-29,NAME:commune de nantes,NAME_FALLBACK,11.00525624178712,2017-11-29,4.960578186596584,0.1732369689005694,0.0197810407536776,0.1,0.6,0.1402326064889295,,0.7939803141647762,2,0.1668773706303365,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7939803141647762
17-74587,18-21245,2017-05-29,2018-02-14,NAME:departement de la sarthe,NAME_FALLBACK,8.5742444152431,2017-11-29,2.5295663600525624,0.5784056066579062,0.1393021707271005,0.8,0.6,0.4933571614189617,,0.9952960424451148,2,0.0044507392704189,5,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9952960424451148
17-76616,17-129614,2017-06-03,2017-12-21,NAME:nantes metropole,NAME_FALLBACK,6.603153745072273,2017-12-03,0.5913272010512484,0.9014454664914586,0.214962581706752,1.0,0.6,0.6605982702202278,,0.9865338925869674,2,0.121456044278239,27,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9865338925869674
17-77672,17-144060,2017-06-02,2017-10-12,NAME:angers loire metropole,NAME_FALLBACK,4.336399474375821,2017-12-02,1.6754270696452036,0.7207621550591328,0.0107192498276678,0.1,0.6,0.2739422762044669,,0.747913345141227,5,0.0764198309519562,12,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.747913345141227
17-80194,17-161917,2017-06-08,2017-11-18,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,5.354796320630749,2017-12-08,0.657030223390276,0.8904949627682873,0.0,0.6,0.6,0.4626237406920718,,0.8916588427893088,1,0.1595383715609312,11,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8916588427893088
17-82173,18-6802,2017-06-13,2018-01-16,NAME:ville de sable sur sarthe,NAME_FALLBACK,7.128777923784494,2017-12-13,1.1169513797634691,0.8138414367060884,0.8390779671002169,0.1,0.6,0.5871376476615981,,0.8868867726542382,2,0.043416044277635,4,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8868867726542382
17-82869,18-6802,2017-06-14,2018-01-16,NAME:ville de sable sur sarthe,NAME_FALLBACK,7.09592641261498,2017-12-14,1.0840998685939554,0.8193166885676741,0.8390779671002169,0.1,0.6,0.5885064606269945,,0.9005905936327816,2,0.0406784183468422,3,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9005905936327816
17-85841,18-87166,2017-06-19,2018-06-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,12.155059132720105,2018-05-06,1.609724047306176,0.731712658782304,0.0236613597037428,0.2,0.6,0.311209640591886,,0.8834898944837228,1,0.0146936310188739,9,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8834898944837228
17-90968,17-130002,2017-07-01,2017-09-17,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2.562417871222076,2018-03-01,5.4204993429697765,0.0965834428383706,0.8468750551907425,1.0,0.6,0.6805521300263524,,0.9966400638988104,1,0.3788749978653856,4,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9966400638988104
