notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,variant
20-81059,NAME:mauges communaute,NAME_FALLBACK,2020-06-24,2020-06-24,2020-12-24,2026-07-13,48,48444,DIGITAL_ICT,True,6.0,True,0,72.60183968462549,,,,broad
20-85738,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2020-07-03,2020-11-24,2021-05-24,2026-07-13,71,71336,DIGITAL_ICT,True,6.0,True,0,72.30617608409987,,,,broad
20-89025,SIRET:20008976100015,RAW_SIRET,2020-07-12,2021-01-01,2021-06-01,2026-07-13,64,64200,DIGITAL_ICT,True,5.0,True,0,72.01051248357425,,,,broad
20-91088,SIRET:24720013200014,RAW_SIRET,2020-07-18,2021-05-23,2021-11-23,2026-07-13,48,48210,DIGITAL_ICT,True,6.0,True,1,18.561103810775293,22-16534,0.4250670328439022,MEDIUM,broad
20-85492,NAME:angers loire metropole,NAME_FALLBACK,2020-07-22,2021-01-07,2021-05-07,2026-07-13,32,32424,DIGITAL_ICT,True,4.0,True,0,71.6819973718791,,,,broad
20-93724,SIRET:13001232100050,RAW_SIRET,2020-07-24,2020-12-17,2021-06-17,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,0,71.61629434954008,,,,broad
20-94462,NAME:ch le mans,NAME_FALLBACK,2020-07-26,2020-10-10,2021-04-10,2026-07-13,48,48210,DIGITAL_ICT,True,6.0,True,1,7.818659658344283,21-37354,0.4692106048587098,MEDIUM,broad
20-88363,NAME:departement de la mayenne,NAME_FALLBACK,2020-07-09,2020-07-09,2021-01-09,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,1,9.32982917214192,21-51989,0.3693557250213875,POTENTIAL,broad
20-96647,SIRET:21440143200015,RAW_SIRET,2020-07-31,2020-11-06,2021-05-06,2026-07-13,48,48620,DIGITAL_ICT,True,6.0,True,0,71.38633377135348,,,,broad
20-84141,SIRET:24610066300011,RAW_SIRET,2020-07-03,2020-11-12,2021-05-12,2026-07-13,72,72514,DIGITAL_ICT,True,6.0,True,0,72.30617608409987,,,,broad
20-96600,NAME:universite de nantes,NAME_FALLBACK,2020-07-29,2020-10-16,2021-04-16,2026-07-13,72,72312,DIGITAL_ICT,True,6.0,True,1,7.391590013140604,21-32441,0.3434602186173143,POTENTIAL,broad
