notice_id,publication_date,start_date,start_date_source,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siret_clean,buyer_siren_clean,buyer_identifier_source,code_departement,objet_clean,cpv_clean,cpv_division,cpv_group,cpv_class,cpv_category,cpv_generic_flag,declared_duration_months,dur_was_imputed,duration_quality_flag,estimated_end_date,is_digital_scope,category_label,study_end_date
23-8152,2023-01-17,2023-01-17,PUBLICATION_DATE_FALLBACK,SIRET:24610066300011,RAW_SIRET,Communauté urbaine d'Alençon,communaute urbaine d alencon,24610066300011,246100663,RAW_SIRET_FIELD,61;72,Prestations d'électricité et de câblage informatique sur le patrimoine bâti de la Cua,45311000,45,453,4531,45311,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-01-17,True,DIGITAL_ICT,2026-07-13
23-11523,2023-01-26,2023-05-06,LINKED_ATTRIBUTION_DATE,SIRET:21440184600016,RAW_SIRET,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,21440184600016,214401846,RAW_SIRET_FIELD,44,Renouvellement de la maintenance matérielle et logicielle d'impression bureautique,50313200,50,503,5031,50313,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-05-06,True,DIGITAL_ICT,2026-07-13
23-13316,2023-01-29,2023-06-24,LINKED_ATTRIBUTION_DATE,NAME:cc ocean marais de monts,NAME_FALLBACK,CC Océan Marais de Monts,cc ocean marais de monts,,,NONE,85,"FOURNITURES DE LOGICIELS, MATÉRIELS INFORMATIQUES",30000000,30,300,3000,30000,True,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-06-24,True,DIGITAL_ICT,2026-07-13
23-3611,2023-01-11,2023-04-21,LINKED_ATTRIBUTION_DATE,SIRET:20008776100015,RAW_SIRET,SIRI 49,siri 49,20008776100015,200087761,RAW_SIRET_FIELD,49,Achat de matériels informatiques et accessoires dédiés pour le Syndicat Intercommunal de Ressources Informatiques et ses adhérents,30200000,30,302,3020,30200,False,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-04-21,True,DIGITAL_ICT,2026-07-13
23-21660,2023-02-14,2023-02-14,PUBLICATION_DATE_FALLBACK,SIRET:21720364500015,RAW_SIRET,COMMUNE DE VAAS,commune de vaas,21720364500015,217203645,RAW_SIRET_FIELD,72,Rehabilitation De La Gare En Tiers Lieu Numerique,45210000,45,452,4521,45210,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-02-14,True,DIGITAL_ICT,2026-07-13
23-24849,2023-02-21,2023-07-18,LINKED_ATTRIBUTION_DATE,SIRET:21440184600016,RAW_SIRET,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,21440184600016,214401846,RAW_SIRET_FIELD,44,"Refonte technique, hébergement et maintenance des sites internet de la ville et de l'agglomération de Saint Nazaire",72416000,72,724,7241,72416,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-07-18,True,DIGITAL_ICT,2026-07-13
23-25993,2023-02-25,2023-02-25,PUBLICATION_DATE_FALLBACK,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,Communauté d'agglomération du Niortais,communaute d agglomeration du niortais,,,NONE,79;16;17;86;85,Impression et finition de supports de communication - Relance du Lot no 4 impression numérique grand format,79800000,79,798,7980,79800,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-02-25,True,DIGITAL_ICT,2026-07-13
23-14004,2023-02-01,2023-05-06,LINKED_ATTRIBUTION_DATE,SIRET:21440184600016,RAW_SIRET,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,21440184600016,214401846,RAW_SIRET_FIELD,44,"Acquisition, installation et maintenance de matériels scéniques pour l'auditorium du Conservatoire de Musique et de Danse (Crd) de la Ville de Saint-Nazaire",32342410,32,323,3234,32342,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-05-06,True,DIGITAL_ICT,2026-07-13
23-16483,2023-02-03,2023-02-03,PUBLICATION_DATE_FALLBACK,SIRET:79820357600029,RAW_SIRET,SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,79820357600029,798203576,RAW_SIRET_FIELD,35;44;75;91;92;93;94;77;56,PRESTATION D'ASSISTANCE A LA SECURITE DES SYSTEMES D'INFORMATION,72246000,72,722,7224,72246,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-02-03,True,DIGITAL_ICT,2026-07-13
23-19634,2023-02-11,2023-06-28,LINKED_ATTRIBUTION_DATE,SIRET:24440064400013,RAW_SIRET,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,com d agglo reg nazairienne estuaire,24440064400013,244400644,RAW_SIRET_FIELD,44,Fourniture et déploiement d'un système de priorité radio aux carrefours à feux pour les bus du territoire de la Carene,35262000,35,352,3526,35262,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-06-28,True,DIGITAL_ICT,2026-07-13
23-24020,2023-02-23,2023-05-17,LINKED_ATTRIBUTION_DATE,NAME:ville de cholet,NAME_FALLBACK,Ville de Cholet,ville de cholet,,,NONE,49;44;85,Fourniture et pose de matériels de signalisation lumineuse - contrôleurs de carrefours de feux,35262000,35,352,3526,35262,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-05-17,True,DIGITAL_ICT,2026-07-13
23-24753,2023-02-23,2023-04-22,LINKED_ATTRIBUTION_DATE,NAME:sdis49,NAME_FALLBACK,SDIS49,sdis49,,,NONE,49,"Fourniture de postes radio tactiques, de pièces détachées, des équipements accessoires et services associés. Numéro de référence : 2023-02",32230000,32,322,3223,32230,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-04-22,True,DIGITAL_ICT,2026-07-13
23-18685,2023-02-11,2023-02-11,PUBLICATION_DATE_FALLBACK,NAME:communaute de communes baugeois vallee,NAME_FALLBACK,Communauté de communes BAUGEOIS VALLEE,communaute de communes baugeois vallee,,,NONE,49,"prestations d'hébergement, de maintenance et d'infogérance des serveurs.",72500000,72,725,7250,72500,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-02-11,True,DIGITAL_ICT,2026-07-13
23-20260,2023-02-12,2023-02-12,PUBLICATION_DATE_FALLBACK,SIRET:23440003400026,RAW_SIRET,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,44;49;53;72;85,"Intégration, paramétrage et maintenance du CRM Microsoft Dynamics 365 dans le système d'informations de la Région des Pays de la Loire",72000000,72,720,7200,72000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-02-12,True,DIGITAL_ICT,2026-07-13
23-20884,2023-02-15,2023-11-08,LINKED_ATTRIBUTION_DATE,NAME:cnieg,NAME_FALLBACK,CNIEG,cnieg,,,NONE,44,Prestations d'accompagnement à la transformation des infrastructures et prestations de services managés du SI de la CNIEG. (cf doc 'contexte et périmètre du besoin').,72500000,72,725,7250,72500,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-11-08,True,DIGITAL_ICT,2026-07-13
23-22379,2023-02-18,2023-09-14,LINKED_ATTRIBUTION_DATE,NAME:ctre hosp universitaire angers,NAME_FALLBACK,CTRE HOSP UNIVERSITAIRE ANGERS,ctre hosp universitaire angers,,,NONE,49,"FOURNITURE D'ACCESSOIRES, PIECES DETACHEES ET PRESTATIONS DE MAINTENANCE POUR LES INSTALLATIONS D'APPELS MALADES",32360000,32,323,3236,32360,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-09-14,True,DIGITAL_ICT,2026-07-13
23-23775,2023-02-20,2023-02-20,PUBLICATION_DATE_FALLBACK,NAME:departement de la mayenne,NAME_FALLBACK,DEPARTEMENT DE LA MAYENNE,departement de la mayenne,,,NONE,53,Lac de Haute Mayenne - Observatoire de la qualité de l'eau 2023-2026 - Analyses de phytoplancton et interprétation des résultats,,,,,,False,6.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2023-08-20,True,DIGITAL_ICT,2026-07-13
23-16355,2023-02-05,2023-07-20,LINKED_ATTRIBUTION_DATE,SIRET:24440064400013,RAW_SIRET,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,com d agglo reg nazairienne estuaire,24440064400013,244400644,RAW_SIRET_FIELD,44,Renouvellement du Système d'Aide à l'Exploitation et à l'Information Voyageurs (Saeiv) du réseau Stran de la Carene,48627000,48,486,4862,48627,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-07-20,True,DIGITAL_ICT,2026-07-13
23-24028,2023-02-20,2023-02-20,PUBLICATION_DATE_FALLBACK,SIRET:22440002800011,RAW_SIRET,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,conseil departemental de loire-atlanti,22440002800011,224400028,RAW_SIRET_FIELD,44,Signalétique événementielle,35261000,35,352,3526,35261,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-02-20,True,DIGITAL_ICT,2026-07-13
23-25410,2023-02-24,2023-06-24,LINKED_ATTRIBUTION_DATE,SIRET:24560046500133,RAW_SIRET,COM DE COMMUNES DE BELLE ILE EN MER,com de communes de belle ile en mer,24560046500133,245600465,RAW_SIRET_FIELD,56;29;35;22;44;92,"Fourniture, infogérance et maintenance du parc informatique de la Communauté de Communes de Belle Île en Mer",72000000,72,720,7200,72000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-06-24,True,DIGITAL_ICT,2026-07-13
23-29518,2023-03-03,2023-03-03,PUBLICATION_DATE_FALLBACK,NAME:vendee grand littoral,NAME_FALLBACK,Vendée Grand Littoral,vendee grand littoral,,,NONE,85,logiciel,,,,,,False,6.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2023-09-03,True,DIGITAL_ICT,2026-07-13
23-23753,2023-03-08,2023-11-22,LINKED_ATTRIBUTION_DATE,NAME:angers loire metropole,NAME_FALLBACK,Angers Loire Métropole,angers loire metropole,,,NONE,49,"marché de construction, installation, et maintenance d'un modèle de déplacement sur le territoire d'angers loire métropole",72200000,72,722,7220,72200,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-11-22,True,DIGITAL_ICT,2026-07-13
23-31575,2023-03-10,2023-09-15,LINKED_ATTRIBUTION_DATE,NAME:ville de nantes,NAME_FALLBACK,Ville de Nantes,ville de nantes,,,NONE,44,rétro-conversion de fiches papier de livres imprimés du service patrimoine,72312000,72,723,7231,72312,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-09-15,True,DIGITAL_ICT,2026-07-13
23-34705,2023-03-17,2023-03-17,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,Nantes Métropole,nantes metropole,,,NONE,44,"maintenance, hébergement et évolutions de la solution de billetterie et de réservation d'atelier des établissements culturels de nantes métropole et de la ville de nantes et prestations associées",72267000,72,722,7226,72267,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-17,True,DIGITAL_ICT,2026-07-13
23-39981,2023-03-26,2023-10-21,LINKED_ATTRIBUTION_DATE,NAME:depafi,NAME_FALLBACK,DEPAFI,depafi,,,NONE,75;72,"Antennes Rubis, VHF montagne",32344210,32,323,3234,32344,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-10-21,True,DIGITAL_ICT,2026-07-13
23-37255,2023-03-20,2023-07-18,LINKED_ATTRIBUTION_DATE,SIRET:13002974700016,RAW_SIRET,Université de Nantes,universite de nantes,13002974700016,130029747,RAW_SIRET_FIELD,44,Prestations d'aides à la communication: Interprétariat en langue des signes française( LSF) ou codage en langage parlé complété (LPC) pour les étudiants sourds de Nantes Université,85311200,85,853,8531,85311,False,6.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-01-18,True,DIGITAL_ICT,2026-07-13
23-37068,2023-03-22,2023-10-07,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,Nantes Métropole,nantes metropole,,,NONE,44,"accord-cadre de programmation et assistance à maîtrise d'ouvrage pour des opérations de bâtiments et/ou des opérations mixtes bâtiments-infrastructures de ville de nantes, du ccas et de nantes métrop",72243000,72,722,7224,72243,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-10-07,True,DIGITAL_ICT,2026-07-13
23-43274,2023-03-31,2023-07-31,LINKED_ATTRIBUTION_DATE,SIRET:21440184600016,RAW_SIRET,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,21440184600016,214401846,RAW_SIRET_FIELD,44,Assistance à Maîtrise d'Ouvrage pour élaborer une stratégie sur les pratiques collaboratives,72220000,72,722,7222,72220,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-07-31,True,DIGITAL_ICT,2026-07-13
23-42045,2023-03-31,2023-03-31,PUBLICATION_DATE_FALLBACK,SIRET:77560485100041,RAW_SIRET,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,77560485100041,775604851,RAW_SIRET_FIELD,44,"Acquisition, installation et maintenance du système d'information de suivi du trafic maritime (Vessel traffic Services - VTS)",48951000,48,489,4895,48951,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-31,True,DIGITAL_ICT,2026-07-13
23-28773,2023-03-04,2023-06-14,LINKED_ATTRIBUTION_DATE,SIRET:25490130900032,RAW_SIRET,SI ENERGIES DE MAINE ET LOIRE,si energies de maine et loire,25490130900032,254901309,RAW_SIRET_FIELD,49,"Fourniture, pose et maintenance de gateways LoRaWan",48000000,48,480,4800,48000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-06-14,True,DIGITAL_ICT,2026-07-13
23-30906,2023-03-09,2023-03-09,PUBLICATION_DATE_FALLBACK,NAME:societe d equipement de la touraine,NAME_FALLBACK,Société d'équipement de la Touraine,societe d equipement de la touraine,,,NONE,37;18;41;45;36;72;86,Réalisation de travaux de mise en accessibilité de 12 ERP de la ville de Tours dans le cadre de la mise en oeuvre de l'Ad'Ap.,45300000,45,453,4530,45300,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-03-09,True,DIGITAL_ICT,2026-07-13
23-31869,2023-03-11,2023-05-25,LINKED_ATTRIBUTION_DATE,NAME:vendee eau,NAME_FALLBACK,VENDEE EAU,vendee eau,,,NONE,85,Fournitures de matériel informatique (lot no 1) et de petits équipements informatiques (lot no 2).,30000000,30,300,3000,30000,True,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-05-25,True,DIGITAL_ICT,2026-07-13
23-37461,2023-03-22,2023-03-22,PUBLICATION_DATE_FALLBACK,NAME:adoma,NAME_FALLBACK,Adoma,adoma,,,NONE,75;57;44;13,Prestations d'interprétariat téléphonique et/ou vidéo.,79540000,79,795,7954,79540,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-22,True,DIGITAL_ICT,2026-07-13
23-38410,2023-03-28,2023-03-28,PUBLICATION_DATE_FALLBACK,SIRET:21490035900016,RAW_SIRET,ville de Bouchemaine,ville de bouchemaine,21490035900016,214900359,RAW_SIRET_FIELD,49,installation et mise en oeuvre d'un système de vidéoprotection sur la ville de bouchemaine,32323500,32,323,3232,32323,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-03-28,True,DIGITAL_ICT,2026-07-13
23-31948,2023-03-11,2023-05-13,LINKED_ATTRIBUTION_DATE,SIRET:52926090300016,RAW_SIRET,SOC PUBLIQUE REG ABE DE FONTEVRAUD,soc publique reg abe de fontevraud,52926090300016,529260903,RAW_SIRET_FIELD,49,Fourniture De Materiel Technique Pour Le Parcours Nocturne Scenographie De L'Abbaye De Fontevraud,32323300,32,323,3232,32323,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-05-13,True,DIGITAL_ICT,2026-07-13
23-33058,2023-03-12,2023-03-12,PUBLICATION_DATE_FALLBACK,NAME:spl eau du bassin rennais,NAME_FALLBACK,SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,,,NONE,35;44;56;22;75;77;78;91;92,PRESTATION DE DETECTION DES INCIDENTS DE SECURITE (PDIS) QUALIFIEE ANSSI,72600000,72,726,7260,72600,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-12,True,DIGITAL_ICT,2026-07-13
23-29827,2023-03-03,2023-06-28,LINKED_ATTRIBUTION_DATE,SIRET:28490001600023,RAW_SIRET,SDIS49,sdis49,28490001600023,284900016,RAW_SIRET_FIELD,49;44;53;72;85,Travaux d'évolution des câblages informatiques et électriques dans les centres d'intervention et de secours du SDIS de Maine-et-Loire,45311000,45,453,4531,45311,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-06-28,True,DIGITAL_ICT,2026-07-13
23-38767,2023-03-24,2023-03-24,PUBLICATION_DATE_FALLBACK,NAME:gie sesam vitale,NAME_FALLBACK,GIE SESAM Vitale,gie sesam vitale,,,NONE,72,Veille Sécurité,72700000,72,727,7270,72700,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-24,True,DIGITAL_ICT,2026-07-13
23-41937,2023-03-31,2023-07-06,LINKED_ATTRIBUTION_DATE,NAME:vendee,NAME_FALLBACK,VENDEE,vendee,,,NONE,85,"Conception, Développement, maintenance et référencement de sites internet et d'applications mobiles",72000000,72,720,7200,72000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-07-06,True,DIGITAL_ICT,2026-07-13
23-38908,2023-03-26,2023-03-26,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,Nantes Métropole,nantes metropole,,,NONE,44,"fourniture, maintenance et économie circulaire de l'environnement postes de travail informatiques neufs et reconditionnés (ordinateurs, équipements connectes, logiciels bureautiques) pour les besoins",30200000,30,302,3020,30200,False,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-26,True,DIGITAL_ICT,2026-07-13
23-32316,2023-03-09,2023-03-09,PUBLICATION_DATE_FALLBACK,SIRET:20004131700013,RAW_SIRET,Communauté d'agglomération du Niortais,communaute d agglomeration du niortais,20004131700013,200041317,RAW_SIRET_FIELD,79;85;86;16;17,Fourniture d'équipements radio de communication numériques et de prestations,32000000,32,320,3200,32000,True,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-03-09,True,DIGITAL_ICT,2026-07-13
23-30054,2023-03-07,2023-03-07,PUBLICATION_DATE_FALLBACK,SIRET:22490001900015,RAW_SIRET,Département de Maine-et-Loire,departement de maine-et-loire,22490001900015,224900019,RAW_SIRET_FIELD,49,Remplacement du système de sécurité incendie et des installations de désenfumage au collège Jacques Prévert à Châteauneuf-sur-Sarthe,35000000,35,350,3500,35000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-07,True,DIGITAL_ICT,2026-07-13
23-34854,2023-03-15,2023-03-15,PUBLICATION_DATE_FALLBACK,SIRET:24440040400129,RAW_SIRET,Nantes Métropole,nantes metropole,24440040400129,244400404,RAW_SIRET_FIELD,44,prestations d'auit de sécurité des systèmes d'information,72150000,72,721,7215,72150,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-15,True,DIGITAL_ICT,2026-07-13
23-37581,2023-03-23,2023-03-23,PUBLICATION_DATE_FALLBACK,SIRET:24490001500011,RAW_SIRET,Angers Loire Métropole,angers loire metropole,24490001500011,244900015,RAW_SIRET_FIELD,49,"prestations d'évolution et maintenance corrective du système a'tout (carte de vie quotidienne, référentiel partagé, services en ligne)",72210000,72,722,7221,72210,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-03-23,True,DIGITAL_ICT,2026-07-13
23-34018,2023-03-14,2023-03-14,PUBLICATION_DATE_FALLBACK,NAME:departement de la mayenne,NAME_FALLBACK,DEPARTEMENT DE LA MAYENNE,departement de la mayenne,,,NONE,53,Lac de Haute Mayenne - Observatoire de la qualité de l'eau 2023-2026 - Analyses de phytoplancton et interprétation des résultats,71620000,71,716,7162,71620,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-03-14,True,DIGITAL_ICT,2026-07-13
23-41648,2023-03-28,2023-09-25,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,Département de la Vendée,departement de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,85,"Prestations, assistance technique et accompagnement à l'évolution du Système d'Information Géographique du Département",72220000,72,722,7222,72220,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-09-25,True,DIGITAL_ICT,2026-07-13
23-40733,2023-03-29,2023-07-01,LINKED_ATTRIBUTION_DATE,NAME:universite de nantes,NAME_FALLBACK,Université de Nantes,universite de nantes,,,NONE,44,Solution pour le renouvellement du système informatique de gestion du Service Universitaire des Activités Physiques et Sportives (SUAPS) de Nantes Université,72500000,72,725,7250,72500,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-07-01,True,DIGITAL_ICT,2026-07-13
23-48831,2023-04-12,2023-04-12,PUBLICATION_DATE_FALLBACK,SIRET:21440109300015,RAW_SIRET,COMMUNE DE NANTES,commune de nantes,21440109300015,214401093,RAW_SIRET_FIELD,44,"acquisition, installation et mise en service d'un ensemble d'équipements scénique et de vidéoprojection pour la salle de spectacle du centre socioculturel de bellevue",32322000,32,323,3232,32322,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-04-12,True,DIGITAL_ICT,2026-07-13
23-53533,2023-04-19,2023-04-19,PUBLICATION_DATE_FALLBACK,SIRET:24850025800046,RAW_SIRET,CC Océan Marais de Monts,cc ocean marais de monts,24850025800046,248500258,RAW_SIRET_FIELD,85,REFONTE ET CRÉATION DE SITES INTERNET CMS WORDPRESS ET LEUR MAINTENANCE ET HÉBERGEMENT,72413000,72,724,7241,72413,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-04-19,True,DIGITAL_ICT,2026-07-13
23-44436,2023-04-05,2024-01-06,LINKED_ATTRIBUTION_DATE,NAME:universite de nantes,NAME_FALLBACK,Université de Nantes,universite de nantes,,,NONE,44,Fourniture en mode SaaS (Service as a Software) du système de gestion de bibliothèque FOLIO pour l'établissement public expérimental Nantes Université,48161000,48,481,4816,48161,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2028-01-06,True,DIGITAL_ICT,2026-07-13
23-39978,2023-04-01,2023-07-09,LINKED_ATTRIBUTION_DATE,NAME:ville de nantes,NAME_FALLBACK,Ville de Nantes,ville de nantes,,,NONE,44,fourniture de ressources numériques à destination des usagers de la bibliothèque municipale de nantes,22113000,22,221,2211,22113,False,6.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-01-09,True,DIGITAL_ICT,2026-07-13
23-43939,2023-04-06,2023-12-17,LINKED_ATTRIBUTION_DATE,NAME:angers loire metropole,NAME_FALLBACK,Angers Loire Métropole,angers loire metropole,,,NONE,49,prestations de maintien en condition opérationnelle et de sécurité et prestations d'évolution du logiciel hr access,72210000,72,722,7221,72210,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-12-17,True,DIGITAL_ICT,2026-07-13
23-45575,2023-04-07,2023-04-07,PUBLICATION_DATE_FALLBACK,NAME:conseil regional des pays de la loire,NAME_FALLBACK,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,44;49;53;72;85,Réalisation de reportages photos et de supports de communication numériques dans le cadre de la construction d'un lycée polyvalent à Saint-Philbert-de-Grand-Lieu (44),92111200,92,921,9211,92111,False,13.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-05-07,True,DIGITAL_ICT,2026-07-13
23-48446,2023-04-11,2023-04-11,PUBLICATION_DATE_FALLBACK,SIRET:21440215800015,RAW_SIRET,COMMUNE DE VERTOU,commune de vertou,21440215800015,214402158,RAW_SIRET_FIELD,44,"Fourniture de vêtements de travail, d'articles chaussants et d'équipements de protection individuelle (EPI)",35113400,35,351,3511,35113,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-04-11,True,DIGITAL_ICT,2026-07-13
23-50514,2023-04-14,2023-09-07,LINKED_ATTRIBUTION_DATE,SIRET:21440184600016,RAW_SIRET,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,21440184600016,214401846,RAW_SIRET_FIELD,44,"Sap Bi - Migration, maintenance, assistance et prestations associées",48219300,48,482,4821,48219,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-09-07,True,DIGITAL_ICT,2026-07-13
23-56541,2023-04-27,2023-08-31,LINKED_ATTRIBUTION_DATE,NAME:ville de lagord,NAME_FALLBACK,Ville de Lagord,ville de lagord,,,NONE,17;86;16;85,"Marché d'infogérance de système informatique, de maintien en conditions opérationnelles, de fourniture de matériel informatique et liaison fibre et téléphonique pour la commune de LAGORD (17).",72500000,72,725,7250,72500,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-08-31,True,DIGITAL_ICT,2026-07-13
23-57565,2023-04-28,2023-07-05,LINKED_ATTRIBUTION_DATE,NAME:vendee,NAME_FALLBACK,VENDEE,vendee,,,NONE,85,Fourniture et infogérance de matériels et d'applications informatiques,30237300,30,302,3023,30237,False,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-07-05,True,DIGITAL_ICT,2026-07-13
23-37612,2023-04-12,2023-04-12,PUBLICATION_DATE_FALLBACK,SIRET:21440109300015,RAW_SIRET,Ville de Nantes,ville de nantes,21440109300015,214401093,RAW_SIRET_FIELD,44,Prestation d'audio interprétariat multilingue pour l'accueil des personnes étrangères allophones par les services municipaux,79530000,79,795,7953,79530,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-04-12,True,DIGITAL_ICT,2026-07-13
23-49047,2023-04-14,2023-08-12,LINKED_ATTRIBUTION_DATE,SIRET:20005433600017,RAW_SIRET,COMMUNE DE MAUGES SUR LOIRE,commune de mauges sur loire,20005433600017,200054336,RAW_SIRET_FIELD,49,"Renouvellement du système de Communication de Mauges sur Loire :Architecture réseau, VPN et téléphonie fixe (installation, migration, configuration, formation, garantie et maintenance)",32500000,32,325,3250,32500,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2026-08-12,True,DIGITAL_ICT,2026-07-13
23-56040,2023-04-26,2023-04-26,PUBLICATION_DATE_FALLBACK,SIRET:22720002900014,RAW_SIRET,DEPARTEMENT DE LA SARTHE,departement de la sarthe,22720002900014,227200029,RAW_SIRET_FIELD,72,Prestations d'intégration de déploiement et de maintenance du numérique dans les collèges du département de la Sarthe et sites associés,72100000,72,721,7210,72100,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-04-26,True,DIGITAL_ICT,2026-07-13
23-58813,2023-04-28,2023-04-28,PUBLICATION_DATE_FALLBACK,SIRET:50804739600033,RAW_SIRET,Afac-Agroforesteries,afac-agroforesteries,50804739600033,508047396,RAW_SIRET_FIELD,75;13;35;31;34;44;54,"Marché de prestations d'hébergement, de maintenance annuelle et évolutive des applicatifs Label Haie",72212900,72,722,7221,72212,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-04-28,True,DIGITAL_ICT,2026-07-13
23-47137,2023-04-09,2023-08-10,LINKED_ATTRIBUTION_DATE,NAME:ville d angers,NAME_FALLBACK,Ville d'Angers,ville d angers,,,NONE,49,acquisition des tenues et équipements pour les agents de la sécurité et la prévention-lot 3,35321100,35,353,3532,35321,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2027-08-10,True,DIGITAL_ICT,2026-07-13
