source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
15-102348,16-25313,2015-07-03,2016-02-19,NAME:universite de nantes,NAME_FALLBACK,7.588699080157687,2016-03-06,0.5256241787122208,0.9123959702146298,0.01910405258549951,0.6,0.6,0.47478541095858223,False,False,2,12,0.19642950538622578
15-102348,16-6558,2015-07-03,2016-01-15,NAME:universite de nantes,NAME_FALLBACK,6.438896189224704,2016-03-06,1.6754270696452036,0.7207621550591328,0.019778519273220843,0.6,0.6,0.4271130205104105,False,False,3,12,0.19642950538622578
15-102348,16-40880,2015-07-03,2016-03-22,NAME:universite de nantes,NAME_FALLBACK,8.639947437582128,2016-03-06,0.5256241787122208,0.9123959702146298,0.04625281065872046,0.0,0.6,0.3042874762842096,False,False,4,12,0.19642950538622578
15-102348,16-62960,2015-07-03,2016-05-02,NAME:universite de nantes,NAME_FALLBACK,9.986859395532194,2016-03-06,1.8725361366622864,0.687910643889619,0.15793528311796412,0.0,0.6,0.2872550100636922,False,True,5,12,0.19642950538622578
15-102348,16-106204,2015-07-03,2016-07-15,NAME:universite de nantes,NAME_FALLBACK,12.417871222076215,2016-03-06,4.303547963206308,0.28274200613228206,0.2421186558682773,0.2,0.6,0.27542703108696753,False,False,6,12,0.19642950538622578
15-102348,16-68218,2015-07-03,2016-05-14,NAME:universite de nantes,NAME_FALLBACK,10.38107752956636,2016-03-06,2.266754270696452,0.6222076215505914,0.169923730845942,0.0,0.6,0.2750252111837276,False,False,7,12,0.19642950538622578
15-102348,16-58728,2015-07-03,2016-04-22,NAME:universite de nantes,NAME_FALLBACK,9.658344283837057,2016-03-06,1.5440210249671484,0.7426631625054753,0.04509054521103935,0.0,0.6,0.26144748145023256,False,False,8,12,0.19642950538622578
15-102348,16-5452,2015-07-03,2016-01-13,NAME:universite de nantes,NAME_FALLBACK,6.3731931668856765,2016-03-06,1.7411300919842312,0.7098116513359615,0.0641539579496006,0.0,0.6,0.2599067981163506,False,False,9,12,0.19642950538622578
15-102348,16-70203,2015-07-03,2016-05-17,NAME:universite de nantes,NAME_FALLBACK,10.4796320630749,2016-03-06,2.3653088042049935,0.6057818659658345,0.0,0.0,0.6,0.21144546649145862,False,False,10,12,0.19642950538622578
15-102348,15-173090,2015-07-03,2015-11-16,NAME:universite de nantes,NAME_FALLBACK,4.467805519053877,2016-03-06,3.6465177398160313,0.39224704336399474,0.04311151162739315,0.0,0.6,0.1731507899105863,False,False,11,12,0.19642950538622578
15-102348,15-174358,2015-07-03,2015-11-17,NAME:universite de nantes,NAME_FALLBACK,4.50065703022339,2016-03-06,3.6136662286465175,0.39772229522558045,0.013439247232821624,0.0,0.6,0.16413431033788267,False,False,12,12,0.19642950538622578
15-102510,16-183156,2015-07-03,2016-12-23,SIRET:22720002900014,RAW_SIRET,17.706964520367936,2016-09-30,2.759526938239159,0.5400788436268069,0.0301700482473243,0.8,1.0,0.48557922779326523,False,False,1,2,0.13544695628966408
15-102510,16-139674,2015-07-03,2016-09-26,SIRET:22720002900014,RAW_SIRET,14.816031537450723,2016-09-30,0.1314060446780552,0.9780989925536575,0.016021495329105073,0.0,1.0,0.35013227150360116,False,False,2,2,0.13544695628966408
15-104125,16-19242,2015-07-08,2016-02-09,NAME:ville de nantes,NAME_FALLBACK,7.09592641261498,2016-01-08,1.0512483574244416,0.8247919404292597,0.18005167586033788,0.1,0.6,0.35921607165843317,True,False,1,6,0.025865373196620634
15-104125,15-190662,2015-07-08,2015-12-22,NAME:ville de nantes,NAME_FALLBACK,5.486202365308804,2016-01-08,0.5584756898817346,0.9069207183530442,0.04748719678157566,0.1,0.6,0.33335069846181253,True,False,2,6,0.025865373196620634
15-104125,16-2845,2015-07-08,2016-01-11,NAME:ville de nantes,NAME_FALLBACK,6.14323258869908,2016-01-08,0.09855453350854139,0.9835742444152431,0.05823145002104848,0.0,0.6,0.32627456861117776,False,True,3,6,0.025865373196620634
15-104125,16-9226,2015-07-08,2016-01-20,NAME:ville de nantes,NAME_FALLBACK,6.438896189224704,2016-01-08,0.39421813403416556,0.9342969776609724,0.05663664212804986,0.0,0.6,0.31339706916006055,False,True,4,6,0.025865373196620634
15-104125,15-146024,2015-07-08,2015-09-28,NAME:ville de nantes,NAME_FALLBACK,2.6938239159001314,2016-01-08,3.350854139290407,0.44152431011826543,0.04937759373977527,0.0,0.6,0.1876632353384877,False,False,5,6,0.025865373196620634
15-104125,16-74267,2015-07-08,2016-05-28,NAME:ville de nantes,NAME_FALLBACK,10.676741130091983,2016-01-08,4.6320630749014455,0.22798948751642578,0.03867111402992572,0.0,0.6,0.13053226178958044,False,False,6,6,0.025865373196620634
15-105085,16-73008,2015-07-07,2016-05-20,NAME:ccir pays de la loire,NAME_FALLBACK,10.446780551905388,2016-01-07,4.402102496714849,0.26631625054752517,0.11595907781391109,0.1,0.6,0.19716473987175015,True,False,1,2,0.022711526953006017
15-105085,15-145608,2015-07-07,2015-09-24,NAME:ccir pays de la loire,NAME_FALLBACK,2.59526938239159,2016-01-07,3.4494086727989486,0.42509855453350853,0.023367355101048596,0.0,0.6,0.17445321291874413,False,False,2,2,0.022711526953006017
15-107245,16-38113,2015-07-10,2016-03-16,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,8.21287779237845,2016-09-07,5.7490144546649145,0.04183092422251422,0.28299294218092635,0.0,0.6,0.16950526081895279,False,False,1,2,0.0336523592983872
15-107245,17-10496,2015-07-10,2017-01-23,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,18.495400788436267,2016-09-07,4.533508541392904,0.24441524310118268,0.04214025927219979,0.0,0.6,0.1358529015205656,False,False,2,2,0.0336523592983872
15-110860,16-103088,2015-07-17,2016-07-11,SIRET:24720013200014,RAW_SIRET,11.826544021024967,2016-04-18,2.759526938239159,0.5400788436268069,0.03689291124275469,0.0,1.0,0.24793222984166588,False,False,1,1,0.24793222984166588
15-111004,16-46830,2015-07-17,2016-03-31,SIRET:19490970100303,RAW_SIRET,8.47568988173456,2016-05-08,1.2483574244415243,0.791940429259746,0.1304085325487645,0.0,1.0,0.3436280937070041,False,False,1,3,0.0679558869834066
15-111004,16-98698,2015-07-17,2016-07-03,SIRET:19490970100303,RAW_SIRET,11.563731931668856,2016-05-08,1.8396846254927726,0.6933858957512046,0.0066449508165610585,0.0,1.0,0.2756722067235975,False,False,2,3,0.0679558869834066
15-111004,15-184251,2015-07-17,2015-12-08,SIRET:19490970100303,RAW_SIRET,4.730617608409987,2016-05-08,4.993429697766097,0.1677617170389838,0.03852911905386068,0.0,1.0,0.15542562092859719,False,True,3,3,0.0679558869834066
15-111481,16-7640,2015-07-20,2016-01-18,NAME:chu de nantes,NAME_FALLBACK,5.978975032851511,2016-01-20,0.0657030223390276,0.9890494962768287,0.5475438361239636,1.0,0.6,0.7989027167125944,False,False,1,5,0.387568526006604
15-111481,15-182957,2015-07-20,2015-12-04,NAME:chu de nantes,NAME_FALLBACK,4.50065703022339,2016-01-20,1.5440210249671484,0.7426631625054753,0.30190971451320453,0.2,0.6,0.41133419070599037,False,False,2,5,0.387568526006604
15-111481,15-179747,2015-07-20,2015-11-27,NAME:chu de nantes,NAME_FALLBACK,4.270696452036794,2016-01-20,1.773981603153745,0.7043363994743759,0.30331632304172884,0.2,0.6,0.4022448129331991,False,False,3,5,0.387568526006604
15-111481,15-169809,2015-07-20,2015-11-09,NAME:chu de nantes,NAME_FALLBACK,3.679369250985545,2016-01-20,2.3653088042049935,0.6057818659658345,0.3123645342274319,0.2,0.6,0.3807730534710598,False,False,4,5,0.387568526006604
15-111481,16-72442,2015-07-20,2016-05-22,NAME:chu de nantes,NAME_FALLBACK,10.085413929040735,2016-01-20,4.040735873850197,0.32654402102496716,0.017207223556528865,0.0,0.6,0.1476585335010269,False,False,5,5,0.387568526006604
15-112713,16-12477,2015-07-22,2016-01-27,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,6.2089356110381075,2015-11-22,2.1681997371879107,0.6386333771353483,0.029689654403939482,0.0,0.6,0.2300497233252159,False,False,1,3,0.014676152235400308
15-112713,16-42023,2015-07-22,2016-03-24,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,8.081471747700395,2015-11-22,4.040735873850197,0.32654402102496716,0.21067875952449663,0.0,0.6,0.21537357108981559,False,False,2,3,0.014676152235400308
15-112713,16-42170,2015-07-22,2016-03-24,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,8.081471747700395,2015-11-22,4.040735873850197,0.32654402102496716,0.017215501928517583,0.0,0.6,0.14766143093122294,False,False,3,3,0.014676152235400308
15-113362,16-40500,2015-07-22,2016-03-22,NAME:conseil general de loire-atlantique,NAME_FALLBACK,8.015768725361367,2016-03-12,0.328515111695138,0.9452474813841437,0.1402316856404232,0.0,0.6,0.345392960320184,False,False,1,10,0.049487243449669926
15-113362,16-55322,2015-07-22,2016-04-18,NAME:conseil general de loire-atlantique,NAME_FALLBACK,8.902759526938238,2016-03-12,1.2155059132720105,0.7974156811213315,0.01871941882908919,0.1,0.6,0.2959057168705141,True,False,2,10,0.049487243449669926
15-113362,16-15210,2015-07-22,2016-02-02,NAME:conseil general de loire-atlantique,NAME_FALLBACK,6.40604467805519,2016-03-12,1.281208935611038,0.7864651773981604,0.02400185690236967,0.0,0.6,0.2650169442653695,False,False,3,10,0.049487243449669926
15-113362,16-15813,2015-07-22,2016-02-02,NAME:conseil general de loire-atlantique,NAME_FALLBACK,6.40604467805519,2016-03-12,1.281208935611038,0.7864651773981604,0.014651661278392032,0.0,0.6,0.2617443757969773,False,False,4,10,0.049487243449669926
15-113362,16-10414,2015-07-22,2016-01-22,NAME:conseil general de loire-atlantique,NAME_FALLBACK,6.044678055190539,2016-03-12,1.6425755584756898,0.7262374069207184,0.018476264871348964,0.0,0.6,0.24802604443515172,False,False,5,10,0.049487243449669926
15-113362,16-9809,2015-07-22,2016-01-21,NAME:conseil general de loire-atlantique,NAME_FALLBACK,6.011826544021025,2016-03-12,1.6754270696452036,0.7207621550591328,0.015495222432434128,0.0,0.6,0.24561386661613513,False,False,6,10,0.049487243449669926
15-113362,16-63741,2015-07-22,2016-05-05,NAME:conseil general de loire-atlantique,NAME_FALLBACK,9.461235216819974,2016-03-12,1.773981603153745,0.7043363994743759,0.02307928500451067,0.0,0.6,0.2441618496201727,False,False,7,10,0.049487243449669926
15-113362,16-115075,2015-07-22,2016-08-02,NAME:conseil general de loire-atlantique,NAME_FALLBACK,12.3850197109067,2016-03-12,4.697766097240473,0.21703898379325448,0.02060155915847017,0.2,0.6,0.18147029165377818,False,False,8,10,0.049487243449669926
15-113362,16-118057,2015-07-22,2016-08-07,NAME:conseil general de loire-atlantique,NAME_FALLBACK,12.54927726675427,2016-03-12,4.862023653088042,0.18966272448532628,0.003083330180135421,0.2,0.6,0.16849484668437897,False,False,9,10,0.049487243449669926
15-113362,16-118029,2015-07-22,2016-08-10,NAME:conseil general de loire-atlantique,NAME_FALLBACK,12.64783180026281,2016-03-12,4.9605781865965834,0.1732369689005694,0.003083330180135421,0.2,0.6,0.16438840778818975,False,False,10,10,0.049487243449669926
15-113716,16-67782,2015-07-22,2016-05-11,NAME:insee,NAME_FALLBACK,9.658344283837057,2016-05-10,0.0328515111695138,0.9945247481384144,0.021529028987958665,0.1,0.6,0.34616634718038913,True,False,1,2,0.17453034192414735
15-113716,16-131471,2015-07-22,2016-09-10,NAME:insee,NAME_FALLBACK,13.66622864651774,2016-05-10,4.040735873850197,0.32654402102496716,0.0,0.1,0.6,0.17163600525624179,True,True,2,2,0.17453034192414735
15-114783,16-98551,2015-07-23,2016-07-01,NAME:cnieg,NAME_FALLBACK,11.300919842312746,2016-04-15,2.5295663600525624,0.5784056066579062,0.019241739175121435,0.2,0.6,0.27133601037576904,False,False,1,4,0.015544560595699808
15-114783,16-7712,2015-07-23,2016-01-18,NAME:cnieg,NAME_FALLBACK,5.88042049934297,2016-04-15,2.890932982917214,0.5181778361804643,0.01784854495700908,0.2,0.6,0.25579144978006924,False,False,2,4,0.015544560595699808
15-114783,15-175690,2015-07-23,2015-11-20,NAME:cnieg,NAME_FALLBACK,3.9421813403416555,2016-04-15,4.829172141918528,0.195137976346912,0.021859979781370248,0.4,0.6,0.23643548701020758,False,False,3,4,0.015544560595699808
15-114783,16-577,2015-07-23,2016-01-04,NAME:cnieg,NAME_FALLBACK,5.4204993429697765,2016-04-15,3.350854139290407,0.44152431011826543,0.09152461144131507,0.1,0.6,0.23241469153402664,True,False,4,4,0.015544560595699808
15-114971,16-30715,2015-07-24,2016-03-02,NAME:cg49,NAME_FALLBACK,7.293035479632063,2016-04-13,1.3797634691195795,0.7700394218134035,0.02701016021450825,0.0,0.6,0.2619634115284287,False,False,1,3,0.010446212723438486
15-114971,16-25827,2015-07-24,2016-02-23,NAME:cg49,NAME_FALLBACK,7.030223390275952,2016-04-13,1.6425755584756898,0.7262374069207184,0.028450991642316136,0.0,0.6,0.25151719880499024,False,False,2,3,0.010446212723438486
15-114971,15-167650,2015-07-24,2015-11-03,NAME:cg49,NAME_FALLBACK,3.350854139290407,2016-04-13,5.321944809461235,0.11300919842312751,0.14907244600996913,0.1,0.6,0.17042765570927107,True,False,3,3,0.010446212723438486
15-115319,16-85619,2015-07-27,2016-06-13,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.578186596583443,2016-06-19,0.19710906701708278,0.9671484888304862,0.02161299444451241,0.0,0.6,0.3093516702632009,False,False,1,10,0.0002500142294533658
15-115319,16-85662,2015-07-27,2016-06-13,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.578186596583443,2016-06-19,0.19710906701708278,0.9671484888304862,0.020898668074645573,0.0,0.6,0.3091016560337475,False,False,2,10,0.0002500142294533658
15-115319,16-85552,2015-07-27,2016-06-10,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.4796320630749,2016-06-19,0.2956636005256242,0.9507227332457293,0.026709180064716044,0.0,0.6,0.3070288963340829,False,True,3,10,0.0002500142294533658
15-115319,16-84309,2015-07-27,2016-06-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.413929040735873,2016-06-19,0.36136662286465177,0.939772229522558,0.004562485009362014,0.0,0.6,0.2965399271339162,False,False,4,10,0.0002500142294533658
15-115319,16-61484,2015-07-27,2016-05-01,NAME:conseil regional des pays de la loire,NAME_FALLBACK,9.165571616294349,2016-06-19,1.609724047306176,0.731712658782304,0.008661606403656942,0.0,0.6,0.24595972693685592,False,False,5,10,0.0002500142294533658
15-115319,16-124376,2015-07-27,2016-08-23,NAME:conseil regional des pays de la loire,NAME_FALLBACK,12.910643889618921,2016-06-19,2.135348226018397,0.6441086289969338,0.008063565233558445,0.0,0.6,0.2238494050809789,False,False,6,10,0.0002500142294533658
15-115319,16-136139,2015-07-27,2016-09-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,13.797634691195794,2016-06-19,3.0223390275952693,0.4962768287341218,0.01741978668941,0.0,0.6,0.19016613252482395,False,False,7,10,0.0002500142294533658
15-115319,16-32344,2015-07-27,2016-03-04,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.260183968462549,2016-06-19,3.515111695137976,0.41414805081033734,0.024959029293856422,0.0,0.6,0.17227267295543408,False,False,8,10,0.0002500142294533658
15-115319,16-175178,2015-07-27,2016-12-06,NAME:conseil regional des pays de la loire,NAME_FALLBACK,16.36005256241787,2016-06-19,5.5847568988173455,0.06920718353044242,0.005103819960527462,0.1,0.6,0.1090881328687952,True,False,9,10,0.0002500142294533658
15-115319,16-175021,2015-07-27,2016-12-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,16.4257555847569,2016-06-19,5.650459921156373,0.05825667980727112,0.0159429347221384,0.0,0.6,0.08014419710456622,False,False,10,10,0.0002500142294533658
15-115709,16-73319,2015-07-27,2016-05-24,NAME:commune de saint-nazaire,NAME_FALLBACK,9.921156373193167,2016-05-27,0.09855453350854139,0.9835742444152431,0.12899437745435238,0.2,0.6,0.4110415932128341,False,False,1,5,0.07305067439247415
15-115709,16-107267,2015-07-27,2016-07-23,NAME:commune de saint-nazaire,NAME_FALLBACK,11.892247043363994,2016-05-27,1.8725361366622864,0.687910643889619,0.13146645099415777,0.2,0.6,0.33799091882036,False,False,2,5,0.07305067439247415
15-115709,16-79523,2015-07-27,2016-06-09,NAME:commune de saint-nazaire,NAME_FALLBACK,10.446780551905388,2016-05-27,0.42706964520367935,0.9288217257993868,0.012558440914024247,0.0,0.6,0.2966008857697552,False,False,3,5,0.07305067439247415
15-115709,16-95598,2015-07-27,2016-07-04,NAME:commune de saint-nazaire,NAME_FALLBACK,11.268068331143231,2016-05-27,1.2483574244415243,0.791940429259746,0.010256356686501808,0.0,0.6,0.26157483215521216,False,False,4,5,0.07305067439247415
15-115709,16-153795,2015-07-27,2016-10-26,NAME:commune de saint-nazaire,NAME_FALLBACK,15.013140604467806,2016-05-27,4.993429697766097,0.1677617170389838,0.10544813434569006,0.0,0.6,0.13884727628073745,False,False,5,5,0.07305067439247415
15-115988,16-5277,2015-07-27,2016-01-13,NAME:angers loire metropole,NAME_FALLBACK,5.5847568988173455,2015-11-27,1.5440210249671484,0.7426631625054753,0.2202371882449206,0.0,0.6,0.32274880651209104,False,False,1,9,0.01647520400470731
15-115988,15-174987,2015-07-27,2015-11-18,NAME:angers loire metropole,NAME_FALLBACK,3.7450722733245727,2015-11-27,0.2956636005256242,0.9507227332457293,0.02455119770271831,0.0,0.6,0.3062736025073837,False,False,2,9,0.01647520400470731
15-115988,16-45870,2015-07-27,2016-03-30,NAME:angers loire metropole,NAME_FALLBACK,8.114323258869907,2015-11-27,4.073587385019711,0.32106876916338145,0.45093535985077726,0.0,0.6,0.29809456823861735,False,False,3,9,0.01647520400470731
15-115988,15-165050,2015-07-27,2015-10-29,NAME:angers loire metropole,NAME_FALLBACK,3.088042049934297,2015-11-27,0.9526938239159001,0.8412176960140166,0.025259507792487212,0.0,0.6,0.2791452517308747,False,False,4,9,0.01647520400470731
15-115988,16-47825,2015-07-27,2016-03-31,NAME:angers loire metropole,NAME_FALLBACK,8.147174770039422,2015-11-27,4.106438896189225,0.31559351730179586,0.08247002733057117,0.1,0.6,0.19776288889114887,True,False,5,9,0.01647520400470731
15-115988,16-57562,2015-07-27,2016-04-25,NAME:angers loire metropole,NAME_FALLBACK,8.968462549277266,2015-11-27,4.92772667542707,0.1787122207621551,0.04189955325158787,0.0,0.6,0.11934289882859453,False,False,6,9,0.01647520400470731
15-115988,16-70307,2015-07-27,2016-05-17,NAME:angers loire metropole,NAME_FALLBACK,9.69119579500657,2015-11-27,5.650459921156373,0.05825667980727112,0.04014101700449528,0.1,0.6,0.11861352590339112,True,False,7,9,0.01647520400470731
15-115988,16-62950,2015-07-27,2016-05-02,NAME:angers loire metropole,NAME_FALLBACK,9.198423127463863,2015-11-27,5.157687253613666,0.1403854577310556,0.014263909818809678,0.0,0.6,0.10008873286934727,False,False,8,9,0.01647520400470731
15-115988,16-70219,2015-07-27,2016-05-17,NAME:angers loire metropole,NAME_FALLBACK,9.69119579500657,2015-11-27,5.650459921156373,0.05825667980727112,0.06515710344460125,0.0,0.6,0.09736915615742822,False,False,9,9,0.01647520400470731
15-115991,16-83187,2015-07-27,2016-06-07,NAME:ville d angers,NAME_FALLBACK,10.38107752956636,2016-08-31,2.7923784494086727,0.5346035917652212,0.06944134469373234,0.0,0.6,0.21795536858411163,False,False,1,1,0.21795536858411163
15-117292,16-97484,2015-09-01,2016-07-04,NAME:sdis 49,NAME_FALLBACK,10.085413929040735,2016-04-08,2.8580814717477003,0.52365308804205,0.16592225468915892,0.0,0.6,0.24898606115171812,False,False,1,2,0.05655099777894987
15-117292,15-169941,2015-09-01,2015-11-09,NAME:sdis 49,NAME_FALLBACK,2.266754270696452,2016-04-08,4.9605781865965834,0.1732369689005694,0.08321663185035975,0.2,0.6,0.19243506337276825,False,False,2,2,0.05655099777894987
15-118979,15-189271,2015-07-30,2015-12-18,NAME:departement de la sarthe,NAME_FALLBACK,4.6320630749014455,2016-01-30,1.4126149802890933,0.7645641699518178,0.6976139570268969,0.2,0.6,0.5553059274473683,False,False,1,6,0.20202216671138157
15-118979,16-35152,2015-07-30,2016-03-11,NAME:departement de la sarthe,NAME_FALLBACK,7.391590013140604,2016-01-30,1.3469119579500657,0.775514673674989,0.11258597804925563,0.2,0.6,0.3532837607359867,False,False,2,6,0.20202216671138157
15-118979,16-26598,2015-07-30,2016-02-23,NAME:departement de la sarthe,NAME_FALLBACK,6.83311432325887,2016-01-30,0.7884362680683311,0.8685939553219448,0.17271841567863336,0.0,0.6,0.3375999343180079,False,False,3,6,0.20202216671138157
15-118979,16-61061,2015-07-30,2016-04-29,NAME:departement de la sarthe,NAME_FALLBACK,9.00131406044678,2016-01-30,2.9566360052562417,0.5072273324572931,0.0197648153172231,0.4,0.6,0.3137245184753514,False,False,4,6,0.20202216671138157
15-118979,15-176598,2015-07-30,2015-11-23,NAME:departement de la sarthe,NAME_FALLBACK,3.8107752956636003,2016-01-30,2.2339027595269383,0.6276828734121769,0.12967487487012178,0.1,0.6,0.29230692455758683,True,False,5,6,0.20202216671138157
15-118979,15-160513,2015-07-30,2015-10-20,NAME:departement de la sarthe,NAME_FALLBACK,2.6938239159001314,2016-01-30,3.350854139290407,0.44152431011826543,0.10587793395716531,0.1,0.6,0.23743835441457423,True,False,6,6,0.20202216671138157
15-119639,16-68672,2015-08-03,2016-05-12,NAME:ecole centrale de nantes,NAME_FALLBACK,9.296977660972404,2016-03-23,1.6425755584756898,0.7262374069207184,0.1471484602503583,0.1,0.6,0.323061312817805,True,False,1,4,0.024513576372598822
15-119639,15-184750,2015-08-03,2015-12-09,NAME:ecole centrale de nantes,NAME_FALLBACK,4.204993429697766,2016-03-23,3.4494086727989486,0.42509855453350853,0.2922088508909401,0.1,0.6,0.29854773644520616,True,False,2,4,0.024513576372598822
15-119639,16-92101,2015-08-03,2016-06-23,NAME:ecole centrale de nantes,NAME_FALLBACK,10.676741130091983,2016-03-23,3.0223390275952693,0.4962768287341218,0.008115184549042108,0.0,0.6,0.1869095217756952,False,False,3,4,0.024513576372598822
15-119639,15-153858,2015-08-03,2015-10-09,NAME:ecole centrale de nantes,NAME_FALLBACK,2.2010512483574245,2016-03-23,5.45335085413929,0.09110819097678491,0.18123667675729563,0.0,0.6,0.1462098846092497,False,False,4,4,0.024513576372598822
15-121163,16-3447,2015-08-04,2016-01-11,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,5.256241787122208,2016-02-04,0.7884362680683311,0.8685939553219448,0.0141722899223594,0.1,0.6,0.312108790303312,True,False,1,1,0.312108790303312
15-122609,16-32105,2015-08-07,2016-03-07,NAME:ville de carquefou,NAME_FALLBACK,6.9973718791064385,2016-04-23,1.5440210249671484,0.7426631625054753,0.1530238793615442,0.2,0.6,0.3592241484029093,False,False,1,3,0.038559460511061794
15-122609,16-26260,2015-08-07,2016-02-23,NAME:ville de carquefou,NAME_FALLBACK,6.570302233902759,2016-04-23,1.9710906701708277,0.6714848883048621,0.2651241880446628,0.0,0.6,0.3206646878918475,False,False,2,3,0.038559460511061794
15-122609,16-151887,2015-08-07,2016-10-18,NAME:ville de carquefou,NAME_FALLBACK,14.388961892247043,2016-04-23,5.847568988173456,0.025405168637757325,0.08327509736351815,0.2,0.6,0.15549757623667068,False,False,3,3,0.038559460511061794
15-126308,16-10649,2015-08-13,2016-01-25,NAME:sdis 44,NAME_FALLBACK,5.4204993429697765,2016-02-13,0.6241787122207622,0.8959702146298729,0.4498344366689664,0.0,0.6,0.44143460649160643,False,False,1,1,0.44143460649160643
15-129133,16-97484,2015-08-24,2016-07-04,NAME:sdis 49,NAME_FALLBACK,10.348226018396845,2016-05-10,1.8068331143232588,0.6988611476127902,0.06613679347574673,0.1,0.6,0.2878631646197089,True,False,1,2,0.1725974057929317
15-129133,15-169941,2015-08-24,2015-11-09,NAME:sdis 49,NAME_FALLBACK,2.5295663600525624,2016-05-10,6.011826544021025,0.0,0.07218788236222057,0.1,0.6,0.1152657588267772,True,False,2,2,0.1725974057929317
15-132610,15-164088,2015-08-27,2015-10-28,NAME:commune de saint-herblain,NAME_FALLBACK,2.0367936925098555,2016-02-27,4.0078843626806835,0.33201927288655275,0.20465365364200624,0.1,0.6,0.24463359699634035,True,False,1,3,0.09799322850284581
15-132610,15-142860,2015-08-27,2015-09-17,NAME:commune de saint-herblain,NAME_FALLBACK,0.6898817345597897,2016-02-27,5.354796320630749,0.1075339465615418,0.08501966243745458,0.1,0.6,0.14664036849349454,True,False,2,3,0.09799322850284581
15-132610,15-140619,2015-08-27,2015-09-14,NAME:commune de saint-herblain,NAME_FALLBACK,0.5913272010512484,2016-02-27,5.45335085413929,0.09110819097678491,0.09351695379418666,0.1,0.6,0.14550798157216155,True,True,3,3,0.09799322850284581
15-136102,15-155719,2015-09-07,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1826544021024967,2016-01-07,2.8252299605781865,0.5291283399036355,0.9510071013121866,1.0,0.6,0.825134570435174,False,False,1,2,0.22102072912600157
15-136102,15-137458,2015-09-07,2015-09-09,NAME:sm megalis,NAME_FALLBACK,0.0657030223390276,2016-01-07,3.9421813403416555,0.34296977660972405,0.4524897061621182,1.0,0.6,0.6041138413091725,False,False,2,2,0.22102072912600157
15-136371,16-32977,2015-09-07,2016-03-08,NAME:sdis de la mayenne,NAME_FALLBACK,6.011826544021025,2016-07-22,4.467805519053877,0.25536574682435387,0.21800296184390067,0.2,0.6,0.2601424733514537,False,False,1,2,0.046664668604124604
15-136371,16-170106,2015-09-07,2016-11-24,NAME:sdis de la mayenne,NAME_FALLBACK,14.586070959264125,2016-07-22,4.106438896189225,0.31559351730179586,0.04165550120537178,0.2,0.6,0.21347780474732908,False,False,2,2,0.046664668604124604
15-137458,15-155719,2015-09-09,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1169513797634691,2016-01-09,2.890932982917214,0.5181778361804643,0.4303209238308393,1.0,0.6,0.6401567823859098,False,False,1,1,0.6401567823859098
15-139094,16-131495,2015-09-10,2016-09-08,NAME:sdis 85,NAME_FALLBACK,11.957950065703022,2016-05-07,4.073587385019711,0.32106876916338145,0.34382731711362163,0.4,0.6,0.38060675328061294,False,False,1,1,0.38060675328061294
15-139179,16-68672,2015-09-10,2016-05-12,NAME:ecole centrale de nantes,NAME_FALLBACK,8.04862023653088,2016-03-10,2.0696452036793693,0.6550591327201052,0.2956703485403085,0.1,0.6,0.3572494051691342,True,False,1,4,0.040971051552915694
15-139179,15-184750,2015-09-10,2015-12-09,NAME:ecole centrale de nantes,NAME_FALLBACK,2.9566360052562417,2016-03-10,3.0223390275952693,0.4962768287341218,0.2920261326648232,0.1,0.6,0.31627835361621853,True,False,2,4,0.040971051552915694
15-139179,16-92101,2015-09-10,2016-06-23,NAME:ecole centrale de nantes,NAME_FALLBACK,9.42838370565046,2016-03-10,3.4494086727989486,0.42509855453350853,0.011503979803037055,0.1,0.6,0.2003010315644401,True,False,3,4,0.040971051552915694
15-139179,15-153858,2015-09-10,2015-10-09,NAME:ecole centrale de nantes,NAME_FALLBACK,0.9526938239159001,2016-03-10,5.026281208935611,0.1622864651773982,0.19734967326771052,0.1,0.6,0.1996440019380482,True,False,4,4,0.040971051552915694
15-139462,16-9086,2015-09-11,2016-01-20,SIRET:22720002900014,RAW_SIRET,4.303547963206308,2016-05-29,4.270696452036794,0.28821725799386766,0.2175853149092062,0.0,1.0,0.2482091747166891,False,False,1,3,0.04457946490488776
