source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,score_no_temporal,variant,threshold_used
16-81907,21-74412,2016-06-08,2021-06-11,NAME:angers loire metropole,NAME_FALLBACK,60.08541392904073,2020-12-15,5.847568988173456,0.0254051686377573,0.0238143350570843,0.4,0.6,0.25111335635997273,False,False,1,2,0.0834033574585274,0.25111335635997273,no_temporal_score_reference_pool,0.187116725139698
16-82782,19-99589,2016-06-08,2019-06-30,NAME:mairie de bauge en anjou,NAME_FALLBACK,36.69513797634691,2019-06-08,0.7227332457293035,0.879544459045116,0.3555270458196312,0.0,0.6,0.2459126213824946,False,False,1,1,0.4043205807981499,0.2459126213824946,no_temporal_score_reference_pool,0.187116725139698
16-84729,20-135543,2016-06-09,2020-11-04,NAME:departement de la vendee,NAME_FALLBACK,52.858081471747695,2020-10-04,1.0183968462549278,0.8302671922908453,1.0000000000000002,1.0,0.6,0.946666666666667,False,False,1,1,0.9175667980727114,0.946666666666667,no_temporal_score_reference_pool,0.187116725139698
16-85619,20-12202,2016-06-13,2020-01-26,NAME:conseil regional des pays de la loire,NAME_FALLBACK,43.42969776609724,2019-12-07,1.6425755584756898,0.7262374069207184,0.3708269175628987,0.0,0.6,0.25305256152935274,False,True,1,5,0.0106004636748722,0.25305256152935274,no_temporal_score_reference_pool,0.187116725139698
16-85662,21-16505,2016-06-13,2021-02-06,NAME:conseil regional des pays de la loire,NAME_FALLBACK,55.81471747700394,2020-11-03,3.1208935611038107,0.4798510731493649,0.2753132238183152,0.4,0.6,0.36847950444854716,False,False,1,6,0.0407837097119371,0.36847950444854716,no_temporal_score_reference_pool,0.187116725139698
16-87909,18-103711,2016-06-19,2018-07-22,NAME:cmar pays de la loire,NAME_FALLBACK,25.065703022339022,2018-11-12,3.712220762155059,0.3812965396408235,0.2680564527541211,0.4,0.6,0.36509301128525656,False,False,1,2,0.0954534166289884,0.36509301128525656,no_temporal_score_reference_pool,0.187116725139698
16-9086,19-146419,2016-01-20,2019-09-28,SIRET:22720002900014,RAW_SIRET,44.25098554533509,2019-04-30,4.960578186596584,0.1732369689005694,0.113970625474387,0.2,1.0,0.2665196252213806,False,False,1,4,0.0640671183440017,0.2665196252213806,no_temporal_score_reference_pool,0.187116725139698
16-96174,20-111698,2016-06-30,2020-09-13,SIRET:23440003400026,RAW_SIRET,50.45992115637319,2020-12-22,3.28515111695138,0.4524748138414367,0.4943522347865545,0.0,1.0,0.3640310429003921,False,False,1,7,0.0111168538641112,0.3640310429003921,no_temporal_score_reference_pool,0.187116725139698
16-96425,16-108742,2016-06-29,2016-07-20,NAME:cap atlantique,NAME_FALLBACK,0.6898817345597897,2016-12-29,5.321944809461235,0.1130091984231275,0.9769388828821984,0.1,0.6,0.5759048120116927,True,False,1,3,0.1669794877729359,0.5759048120116927,no_temporal_score_reference_pool,0.187116725139698
16-98835,20-65717,2016-07-09,2020-05-20,NAME:association e-toile,NAME_FALLBACK,46.353482260183966,2020-07-09,1.6425755584756898,0.7262374069207184,0.02371362188975,1.0,0.6,0.4910663568818834,False,True,1,1,0.549859119391592,0.4910663568818834,no_temporal_score_reference_pool,0.187116725139698
17-102039,21-103501,2017-07-17,2021-07-23,NAME:departement de la sarthe,NAME_FALLBACK,48.19316688567674,2021-07-17,0.1971090670170827,0.9671484888304862,0.0435191534610503,0.4,0.6,0.26030893828182355,False,False,1,3,0.1859380980583163,0.26030893828182355,no_temporal_score_reference_pool,0.187116725139698
17-102482,21-113953,2017-07-18,2021-08-20,NAME:chu de nantes,NAME_FALLBACK,49.08015768725361,2021-07-18,1.0840998685939554,0.8193166885676741,0.1282195203196117,1.0,0.6,0.5398357761491521,False,False,1,12,0.0164257555847568,0.5398357761491521,no_temporal_score_reference_pool,0.187116725139698
17-102708,21-67771,2017-07-18,2021-05-22,NAME:conseil regional des pays de la loire,NAME_FALLBACK,46.12352168199737,2021-07-18,1.8725361366622864,0.687910643889619,0.1911593283082296,0.2,0.6,0.2492076865438405,False,False,1,8,0.0219700674566334,0.2492076865438405,no_temporal_score_reference_pool,0.187116725139698
17-104238,21-77546,2017-07-20,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,46.68199737187911,2021-07-20,1.314060446780552,0.7809899255365746,0.0299937374628336,1.0,0.6,0.4939970774826557,False,False,1,10,0.1726352637314895,0.4939970774826557,no_temporal_score_reference_pool,0.187116725139698
17-105380,18-47589,2017-07-21,2018-04-08,NAME:universite de nantes,NAME_FALLBACK,8.5742444152431,2018-04-27,0.6241787122207622,0.8959702146298729,0.636574463682888,0.1,0.6,0.4170680830520144,True,False,1,9,0.1898986281939073,0.4170680830520144,no_temporal_score_reference_pool,0.187116725139698
17-106009,22-26998,2017-07-26,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,54.993429697766096,2021-12-09,2.5295663600525624,0.5784056066579062,0.0689431677154605,1.0,0.6,0.5121734782672149,False,False,1,20,0.1880412759059399,0.5121734782672149,no_temporal_score_reference_pool,0.187116725139698
17-106054,22-39891,2017-07-26,2022-03-19,NAME:nantes metropole,NAME_FALLBACK,55.74901445466491,2021-12-09,3.28515111695138,0.4524748138414367,0.3176127567077733,0.0,0.6,0.22821928646362757,False,False,1,20,0.0076496769000776,0.22821928646362757,no_temporal_score_reference_pool,0.187116725139698
17-107265,17-123168,2017-07-26,2017-09-01,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,1.2155059132720103,2018-01-26,4.829172141918528,0.195137976346912,0.937232644094338,0.1,0.6,0.5573752339106912,True,False,1,10,0.170903229015647,0.5573752339106912,no_temporal_score_reference_pool,0.187116725139698
17-10967,17-21818,2017-02-09,2017-02-14,NAME:centre hospitalier paul chapron,NAME_FALLBACK,0.164257555847569,2017-08-09,5.781865965834428,0.0363556723609286,0.9819550449232588,0.1,0.6,0.5782456876308542,True,False,1,3,0.1258355082041906,0.5782456876308542,no_temporal_score_reference_pool,0.187116725139698
17-110921,21-148535,2017-08-04,2021-11-08,NAME:ecole centrale de nantes,NAME_FALLBACK,51.14980289093298,2022-01-06,1.938239159001314,0.6769601401664477,0.3401527483552513,0.1,0.6,0.27873794923245065,True,False,1,2,0.1678855626087364,0.27873794923245065,no_temporal_score_reference_pool,0.187116725139698
17-111330,22-26998,2017-08-11,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,54.46780551905388,2022-01-31,0.7884362680683311,0.8685939553219448,0.8240892640760799,1.0,0.6,0.8645749899021706,False,False,1,16,0.3551361477214865,0.8645749899021706,no_temporal_score_reference_pool,0.187116725139698
17-114542,17-152907,2017-08-09,2017-10-27,NAME:commune de saint jean de monts,NAME_FALLBACK,2.59526938239159,2018-02-09,3.4494086727989486,0.4250985545335085,1.0,0.1,0.6,0.5866666666666667,True,False,1,2,0.0938946164095596,0.5866666666666667,no_temporal_score_reference_pool,0.187116725139698
17-117075,21-133433,2017-08-17,2021-10-05,NAME:syndicat mixte pour le dvlpt numerique,NAME_FALLBACK,49.60578186596583,2021-08-17,1.609724047306176,0.731712658782304,0.8717147511481117,1.0,0.6,0.8868002172024523,False,False,1,1,0.8480283275974152,0.8868002172024523,no_temporal_score_reference_pool,0.187116725139698
17-118765,22-25102,2017-08-22,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,53.942181340341655,2022-01-11,1.281208935611038,0.7864651773981604,0.4672986888354723,0.2,0.6,0.37807272145655385,False,False,1,7,0.1721402781996239,0.37807272145655385,no_temporal_score_reference_pool,0.187116725139698
17-118982,17-172986,2017-08-23,2017-12-08,NAME:ville de sable sur sarthe,NAME_FALLBACK,3.515111695137976,2018-02-23,2.5295663600525624,0.5784056066579062,0.8490025797677994,0.1,0.6,0.5162012038916397,True,False,1,2,0.0497104278398725,0.5162012038916397,no_temporal_score_reference_pool,0.187116725139698
17-120545,21-133662,2017-08-27,2021-10-08,NAME:e-collectivites vendee,NAME_FALLBACK,49.37582128777924,2022-01-04,2.890932982917214,0.5181778361804643,0.9999999999999996,0.0,0.6,0.5466666666666665,False,False,1,1,0.5395444590451159,0.5466666666666665,no_temporal_score_reference_pool,0.187116725139698
17-121705,17-152907,2017-08-29,2017-10-27,NAME:commune de saint jean de monts,NAME_FALLBACK,1.938239159001314,2018-02-28,4.073587385019711,0.3210687691633814,0.962472424425224,0.1,0.6,0.5691537980651047,True,False,1,1,0.5071325408396736,0.5691537980651047,no_temporal_score_reference_pool,0.187116725139698
17-123168,18-52915,2017-09-01,2018-04-17,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,7.490144546649145,2018-03-01,1.5440210249671484,0.7426631625054753,0.1788415032323072,0.1,0.6,0.2034593681750767,True,False,1,10,0.0480389431441819,0.2034593681750767,no_temporal_score_reference_pool,0.187116725139698
17-129614,22-26998,2017-12-21,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,50.13140604467805,2021-12-21,2.135348226018397,0.6441086289969338,0.1919483463916205,1.0,0.6,0.5695758949827563,False,False,1,19,0.1894877474991724,0.5695758949827563,no_temporal_score_reference_pool,0.187116725139698
17-13461,21-85552,2017-01-29,2021-06-22,NAME:nantes metropole,NAME_FALLBACK,52.72667542706965,2021-01-29,4.730617608409987,0.2115637319316688,0.1578331214010904,0.2,0.6,0.23365545665384224,False,False,1,20,0.0088874379056809,0.23365545665384224,no_temporal_score_reference_pool,0.187116725139698
17-134974,18-73911,2017-09-25,2018-06-07,NAME:ville de bouchemaine,NAME_FALLBACK,8.377135348226018,2018-03-25,2.431011826544021,0.5948313622426631,0.5293068262564441,0.1,0.6,0.3670098522530073,True,False,1,1,0.4239652297504212,0.3670098522530073,no_temporal_score_reference_pool,0.187116725139698
17-139193,21-83160,2017-10-04,2021-06-25,NAME:angers loire metropole,NAME_FALLBACK,44.67805519053877,2021-10-04,3.3180026281208934,0.4469995619798511,0.2258394447944115,0.8,0.6,0.5053917409040588,False,False,1,5,0.0634045217749834,0.5053917409040588,no_temporal_score_reference_pool,0.187116725139698
17-140377,22-8616,2017-10-05,2022-01-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,51.47831800262812,2022-01-11,0.2628120893561104,0.9561979851073148,0.009636500440054,0.4,0.6,0.24449703353869193,False,False,1,7,0.0119550344927759,0.24449703353869193,no_temporal_score_reference_pool,0.187116725139698
17-14103,17-21659,2017-01-30,2017-02-14,NAME:gie des epl de vendee,NAME_FALLBACK,0.4927726675427069,2017-07-30,5.45335085413929,0.0911081909767849,0.1917495193138607,0.1,0.6,0.20948310901313502,True,True,1,2,0.0850208888983807,0.20948310901313502,no_temporal_score_reference_pool,0.187116725139698
17-143219,17-129614,2017-10-11,2017-12-21,NAME:nantes metropole,NAME_FALLBACK,2.33245729303548,2018-04-11,3.6465177398160313,0.3922470433639947,0.4025185621133385,0.1,0.6,0.30784199565289133,True,False,1,26,0.0496829158112655,0.30784199565289133,no_temporal_score_reference_pool,0.187116725139698
17-143241,22-154717,2017-10-15,2022-11-23,NAME:nantes metropole,NAME_FALLBACK,61.26806833114323,2022-10-04,1.6425755584756898,0.7262374069207184,0.5069348958432437,1.0,0.6,0.7165696180601804,False,True,1,15,0.0883963746545599,0.7165696180601804,no_temporal_score_reference_pool,0.187116725139698
17-150835,21-152380,2017-10-25,2021-11-17,NAME:gie des epl de vendee,NAME_FALLBACK,48.75164257555847,2021-10-25,0.7555847568988173,0.8740692071835304,1.0,0.2,0.6,0.6266666666666667,False,False,1,1,0.6885173017958826,0.6266666666666667,no_temporal_score_reference_pool,0.187116725139698
17-15162,21-20759,2017-01-31,2021-02-12,NAME:arafer,NAME_FALLBACK,48.39027595269382,2021-01-31,0.3942181340341655,0.9342969776609724,0.0115234951102656,0.4,0.6,0.24537763105145732,False,False,1,1,0.417607467703836,0.24537763105145732,no_temporal_score_reference_pool,0.187116725139698
17-15387,20-25372,2017-02-01,2020-02-20,NAME:universite de nantes,NAME_FALLBACK,36.596583442838366,2020-01-04,1.5440210249671484,0.7426631625054753,0.2507624451539172,0.0,0.6,0.1970224744051614,False,False,1,3,0.070369090329102,0.1970224744051614,no_temporal_score_reference_pool,0.187116725139698
17-155110,18-141270,2017-11-03,2018-10-15,NAME:commune de nantes,NAME_FALLBACK,11.366622864651774,2018-05-03,5.4204993429697765,0.0965834428383706,0.9155666906027968,0.1,0.6,0.5472644556146387,True,False,1,3,0.0993058677255391,0.5472644556146387,no_temporal_score_reference_pool,0.187116725139698
17-156331,17-164463,2017-11-07,2017-11-24,NAME:commune de saint-nazaire,NAME_FALLBACK,0.5584756898817346,2018-05-07,5.387647831800263,0.1020586946999562,0.3379302174307581,0.1,0.6,0.27770076813435385,True,False,1,9,0.0067754936741532,0.27770076813435385,no_temporal_score_reference_pool,0.187116725139698
17-157486,21-156574,2017-11-08,2021-11-26,NAME:departement de la sarthe,NAME_FALLBACK,48.58738501971091,2021-11-08,0.5913272010512484,0.9014454664914586,0.2295715230953525,0.4,0.6,0.3471333774444979,False,False,1,2,0.1979919844059275,0.3471333774444979,no_temporal_score_reference_pool,0.187116725139698
17-158224,21-153479,2017-11-12,2021-11-19,NAME:nantes metropole,NAME_FALLBACK,48.22601839684625,2022-05-20,5.978975032851511,0.0035041611914148,0.340730946892821,0.1,0.6,0.2790077752166499,True,True,1,16,0.0049324514715601,0.2790077752166499,no_temporal_score_reference_pool,0.187116725139698
17-158731,21-143444,2017-11-09,2021-10-26,NAME:departement de la vendee,NAME_FALLBACK,47.53613666228647,2022-03-09,4.402102496714849,0.2663162505475251,0.0117516816789036,0.4,0.6,0.24548411811682172,False,False,1,2,0.0013688129653963,0.24548411811682172,no_temporal_score_reference_pool,0.187116725139698
17-159853,21-83160,2017-11-13,2021-06-25,NAME:angers loire metropole,NAME_FALLBACK,43.36399474375821,2021-11-13,4.6320630749014455,0.2279894875164257,0.0833718053552793,1.0,0.6,0.5189068424991303,False,False,1,5,0.0362483404496651,0.5189068424991303,no_temporal_score_reference_pool,0.187116725139698
17-161917,21-77546,2017-11-18,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,42.70696452036793,2021-11-18,5.289093298291721,0.1184844502847131,0.0531146341709254,1.0,0.6,0.5047868292797653,False,False,1,5,0.1930467330036451,0.5047868292797653,no_temporal_score_reference_pool,0.187116725139698
17-162755,22-7823,2017-11-17,2022-01-16,NAME:la cite des congres de nantes,NAME_FALLBACK,49.96714848883048,2021-11-17,1.971090670170828,0.6714848883048621,0.415996757156579,0.0,0.6,0.27413182000640357,False,False,1,1,0.3734700870810182,0.27413182000640357,no_temporal_score_reference_pool,0.187116725139698
17-164463,18-41248,2017-11-24,2018-03-30,NAME:commune de saint-nazaire,NAME_FALLBACK,4.139290407358739,2018-05-24,1.8068331143232588,0.6988611476127902,0.2225777946825531,0.1,0.6,0.22386963751852482,True,False,1,8,0.0383198118970034,0.22386963751852482,no_temporal_score_reference_pool,0.187116725139698
17-167707,21-143183,2017-11-28,2021-10-25,NAME:nantes metropole,NAME_FALLBACK,46.87910643889619,2021-11-28,1.1169513797634691,0.8138414367060884,0.1678577777326585,1.0,0.6,0.558333629608574,False,True,1,22,0.1892379432483483,0.558333629608574,no_temporal_score_reference_pool,0.187116725139698
17-168569,22-39891,2017-11-29,2022-03-19,NAME:nantes metropole,NAME_FALLBACK,51.60972404730617,2021-11-29,3.6136662286465175,0.3977222952255804,0.1516162800235607,0.4,0.6,0.31075426401099504,False,False,1,22,0.0211524950506458,0.31075426401099504,no_temporal_score_reference_pool,0.187116725139698
17-168958,21-143444,2017-11-30,2021-10-26,NAME:departement de la vendee,NAME_FALLBACK,46.84625492772668,2022-04-27,6.011826544021025,0.0,0.1882287896862239,0.8,0.6,0.48784010185357124,False,False,1,1,0.3658800763901784,0.48784010185357124,no_temporal_score_reference_pool,0.187116725139698
17-170763,18-82638,2017-12-04,2018-06-15,NAME:ville de la roche sur yon,NAME_FALLBACK,6.340341655716163,2018-06-04,0.3613666228646517,0.939772229522558,0.2701082651378284,0.1,0.6,0.24605052373098663,True,False,1,1,0.4194809501788794,0.24605052373098663,no_temporal_score_reference_pool,0.187116725139698
17-171316,22-20320,2017-12-07,2022-02-10,SIRET:23440003400026,RAW_SIRET,50.13140604467805,2022-05-02,2.6609724047306176,0.5565045992115638,0.0523910589113214,0.4,1.0,0.3177824941586167,False,False,1,8,0.0153238028076999,0.3177824941586167,no_temporal_score_reference_pool,0.187116725139698
17-172986,18-6802,2017-12-08,2018-01-16,NAME:ville de sable sur sarthe,NAME_FALLBACK,1.281208935611038,2018-06-08,4.697766097240473,0.2170389837932544,0.9876383420864376,0.1,0.6,0.580897892973671,True,False,1,1,0.4899331656785667,0.580897892973671,no_temporal_score_reference_pool,0.187116725139698
17-173663,21-97876,2017-12-16,2021-07-15,NAME:nantes metropole,NAME_FALLBACK,42.93692509855453,2021-12-16,5.059132720105125,0.1568112133158125,0.0235302249729476,1.0,0.6,0.49098077165404225,False,True,1,19,0.1381690515906634,0.49098077165404225,no_temporal_score_reference_pool,0.187116725139698
17-173975,22-150264,2017-12-13,2022-11-10,SIRET:23440003400026,RAW_SIRET,58.90275952693823,2022-07-01,4.336399474375821,0.2772667542706964,0.1219281217911328,1.0,1.0,0.5902331235025287,False,True,1,11,0.0384710974784665,0.5902331235025287,no_temporal_score_reference_pool,0.187116725139698
17-179112,21-122032,2017-12-22,2021-09-10,NAME:nantes metropole,NAME_FALLBACK,44.612352168199735,2021-12-22,3.383705650459921,0.4360490582566798,0.0030544137801377,1.0,0.6,0.4814253930973976,False,True,1,19,0.1304372382403338,0.4814253930973976,no_temporal_score_reference_pool,0.187116725139698
17-20203,18-144441,2017-02-10,2018-10-17,NAME:cap atlantique,NAME_FALLBACK,20.17082785808147,2019-02-10,3.8107752956636,0.3648707840560666,0.5331324965302686,0.4,0.6,0.48879516504745874,False,False,1,3,0.1976109063058315,0.48879516504745874,no_temporal_score_reference_pool,0.187116725139698
17-20659,21-44149,2017-02-10,2021-04-01,NAME:sdis 85,NAME_FALLBACK,49.63863337713535,2021-05-03,1.0512483574244416,0.8247919404292597,0.6396411156144914,1.0,0.6,0.7784991872867628,False,True,1,2,0.6013664373551904,0.7784991872867628,no_temporal_score_reference_pool,0.187116725139698
17-2217,17-9629,2017-01-05,2017-01-20,NAME:carene,NAME_FALLBACK,0.4927726675427069,2017-07-05,5.45335085413929,0.0911081909767849,1.0,0.1,0.6,0.5866666666666667,True,False,1,4,0.0789307012202858,0.5866666666666667,no_temporal_score_reference_pool,0.187116725139698
17-22230,21-76512,2017-02-16,2021-06-09,NAME:commune de saint-herblain,NAME_FALLBACK,51.70827858081472,2021-06-05,0.1314060446780552,0.9780989925536576,0.9999999999999996,0.0,0.6,0.5466666666666665,False,False,1,7,0.2831852224724122,0.5466666666666665,no_temporal_score_reference_pool,0.187116725139698
17-23490,22-17397,2017-02-18,2022-02-02,NAME:chd vendee,NAME_FALLBACK,59.46123521681997,2022-06-07,4.106438896189225,0.3155935173017958,0.2315471267448283,0.0,0.6,0.18805532581425324,False,True,1,1,0.2199398736861388,0.18805532581425324,no_temporal_score_reference_pool,0.187116725139698
17-25915,21-45622,2017-02-22,2021-04-08,NAME:chu de nantes,NAME_FALLBACK,49.47437582128778,2021-02-22,1.4783180026281209,0.7536136662286466,0.0693544894804565,0.2,0.6,0.19236542842421306,False,True,1,10,0.0239743192717092,0.19236542842421306,no_temporal_score_reference_pool,0.187116725139698
17-29415,21-77546,2017-03-03,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,51.24835742444152,2021-03-03,3.252299605781866,0.4579500657030223,0.5511574099679347,1.0,0.6,0.7372067913183695,False,False,1,13,0.2792951630005564,0.7372067913183695,no_temporal_score_reference_pool,0.187116725139698
17-3197,17-32213,2017-01-10,2017-03-09,NAME:ville de nantes,NAME_FALLBACK,1.9053876478318,2017-07-10,4.040735873850197,0.3265440210249671,0.1888743584868606,0.1,0.6,0.2081413672938683,True,False,1,2,0.0834395041895888,0.2081413672938683,no_temporal_score_reference_pool,0.187116725139698
17-32213,21-37673,2017-03-09,2021-03-24,NAME:ville de nantes,NAME_FALLBACK,48.48883048620236,2021-03-09,0.4927726675427069,0.9178712220762156,0.7345817126966372,1.0,0.6,0.8228047992584309,False,False,1,3,0.5269767271691611,0.8228047992584309,no_temporal_score_reference_pool,0.187116725139698
17-33827,17-37863,2017-03-10,2017-03-17,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,0.2299605781865965,2017-09-10,5.814717477003942,0.030880420499343,0.422525569021272,0.1,0.6,0.3171785988765936,True,False,1,7,0.0012976380381376,0.3171785988765936,no_temporal_score_reference_pool,0.187116725139698
17-35759,21-26779,2017-03-16,2021-02-28,SIRET:23440003400026,RAW_SIRET,47.47043363994744,2021-06-24,3.8107752956636,0.3648707840560666,0.0078578600242438,0.4,1.0,0.2970003346779805,False,False,1,4,0.0268143159681854,0.2970003346779805,no_temporal_score_reference_pool,0.187116725139698
17-37863,17-39483,2017-03-17,2017-03-21,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,0.1314060446780552,2017-09-17,5.913272010512483,0.0144546649145861,0.8437151808864505,0.1,0.6,0.5137337510803437,True,False,1,5,0.0806020512508343,0.5137337510803437,no_temporal_score_reference_pool,0.187116725139698
17-37945,17-39483,2017-03-17,2017-03-21,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,0.1314060446780552,2017-09-17,5.913272010512483,0.0144546649145861,0.7743179897394297,0.1,0.6,0.48134839521173395,True,False,1,5,0.0561847884149729,0.48134839521173395,no_temporal_score_reference_pool,0.187116725139698
17-44607,21-67771,2017-04-01,2021-05-22,NAME:conseil regional des pays de la loire,NAME_FALLBACK,49.67148488830486,2021-08-13,2.726675427069645,0.5455540954883924,0.0072795502133778,1.0,0.6,0.4833971234329097,False,False,1,9,0.1534954351634861,0.4833971234329097,no_temporal_score_reference_pool,0.187116725139698
17-45104,20-156321,2017-04-03,2020-12-21,NAME:commune de saint-herblain,NAME_FALLBACK,44.612352168199735,2020-08-23,3.942181340341656,0.342969776609724,0.2830144289080123,0.2,0.6,0.2920734001570725,False,False,1,2,0.0547600960535366,0.2920734001570725,no_temporal_score_reference_pool,0.187116725139698
17-47703,21-86348,2017-04-07,2021-06-25,NAME:semitan,NAME_FALLBACK,50.59132720105124,2021-04-07,2.59526938239159,0.567455102934735,0.3236189104670893,0.2,0.6,0.3110221582179751,False,True,1,5,0.0127058904746196,0.3110221582179751,no_temporal_score_reference_pool,0.187116725139698
17-48788,22-8616,2017-04-06,2022-01-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,57.45729303547963,2021-08-11,5.289093298291721,0.1184844502847131,0.3587821802383268,0.4,0.6,0.40743168411121927,False,False,1,9,0.0323005598115955,0.40743168411121927,no_temporal_score_reference_pool,0.187116725139698
17-50845,17-143219,2017-04-11,2017-10-11,NAME:nantes metropole,NAME_FALLBACK,6.011826544021025,2017-10-11,0.0,1.0,0.2678207854033186,0.1,0.6,0.2449830331882154,True,False,1,29,0.0946735705338273,0.2449830331882154,no_temporal_score_reference_pool,0.187116725139698
17-53291,18-22059,2017-04-14,2018-02-15,NAME:rectorat de l academie de nantes,NAME_FALLBACK,10.085413929040737,2017-10-14,4.073587385019711,0.3210687691633814,0.24972596600284,0.1,0.6,0.2365387841346587,True,False,1,3,0.0597570405541593,0.2365387841346587,no_temporal_score_reference_pool,0.187116725139698
17-53475,22-95027,2017-04-18,2022-07-09,NAME:gie sesam vitale,NAME_FALLBACK,62.680683311432325,2022-01-07,6.011826544021025,0.0,0.4002821744620641,0.2,0.6,0.34679834808229665,False,True,1,3,0.0727155183951325,0.34679834808229665,no_temporal_score_reference_pool,0.187116725139698
17-53540,17-77744,2017-05-05,2017-06-02,NAME:nantes metropole,NAME_FALLBACK,0.9198423127463864,2017-11-05,5.124835742444152,0.1458607095926413,1.0,0.1,0.6,0.5866666666666667,True,False,1,30,0.1451008893783128,0.5866666666666667,no_temporal_score_reference_pool,0.187116725139698
17-55087,18-28651,2017-04-21,2018-03-03,NAME:nantes metropole,NAME_FALLBACK,10.38107752956636,2017-10-21,4.369250985545335,0.2717915024091107,0.3999266948949773,0.1,0.6,0.3066324576176561,True,True,1,29,0.0179918794185842,0.3066324576176561,no_temporal_score_reference_pool,0.187116725139698
17-56452,19-108948,2017-04-23,2019-07-14,SIRET:23440003400026,RAW_SIRET,26.6754270696452,2019-08-11,0.9198423127463864,0.8466929478756022,0.0183486211646351,0.4,1.0,0.30189602321016307,False,False,1,8,0.1003166743800628,0.30189602321016307,no_temporal_score_reference_pool,0.187116725139698
17-58214,21-85842,2017-04-30,2021-06-25,NAME:nantes metropole,NAME_FALLBACK,49.83574244415243,2021-04-30,1.8396846254927728,0.6933858957512046,0.0185389585861019,0.6,0.6,0.32865151400684756,False,False,1,18,0.047981441674329,0.32865151400684756,no_temporal_score_reference_pool,0.187116725139698
17-58486,21-76925,2017-04-28,2021-06-09,NAME:chu de nantes,NAME_FALLBACK,49.37582128777924,2021-09-10,3.055190538764783,0.4908015768725361,0.0318842622371166,0.4,0.6,0.25487932237732114,False,False,1,9,0.0164257555847568,0.25487932237732114,no_temporal_score_reference_pool,0.187116725139698
17-6085,17-105683,2017-01-15,2017-07-23,SIRET:24720013200014,RAW_SIRET,6.208935611038108,2017-10-27,3.1537450722733245,0.4743758212877792,0.8675204715104442,0.0,1.0,0.5381762200382074,False,False,1,2,0.368025057114102,0.5381762200382074,no_temporal_score_reference_pool,0.187116725139698
17-61199,21-137487,2017-05-04,2021-10-15,NAME:vendee expansion,NAME_FALLBACK,53.38370565045992,2021-05-04,5.387647831800263,0.1020586946999562,0.0080236304719431,1.0,0.6,0.4837443608869068,False,False,1,2,0.0987491495655121,0.4837443608869068,no_temporal_score_reference_pool,0.187116725139698
17-61541,21-76925,2017-05-05,2021-06-09,NAME:chu de nantes,NAME_FALLBACK,49.14586070959264,2021-08-20,2.365308804204993,0.6057818659658345,0.9053168659928948,1.0,0.6,0.9024812041300176,False,False,1,10,0.2737938555241417,0.9024812041300176,no_temporal_score_reference_pool,0.187116725139698
17-62129,21-35651,2017-05-04,2021-03-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,46.484888304862025,2021-05-04,1.5111695137976346,0.7481384143670609,0.0546897064706089,0.4,0.6,0.26552186301961755,False,False,1,8,0.0490097184476614,0.26552186301961755,no_temporal_score_reference_pool,0.187116725139698
17-65753,18-18447,2017-05-11,2018-02-09,NAME:nantes metropole,NAME_FALLBACK,9.00131406044678,2017-11-11,2.9566360052562417,0.5072273324572931,0.6146034582570038,0.1,0.6,0.4068149471866019,True,False,1,29,0.0128568626905278,0.4068149471866019,no_temporal_score_reference_pool,0.187116725139698
17-66007,21-139293,2017-05-12,2021-10-20,NAME:ch le mans,NAME_FALLBACK,53.285151116951376,2021-05-12,5.289093298291721,0.1184844502847131,0.2473733486683037,0.0,0.6,0.19544089604520842,False,True,1,6,0.0401861683471282,0.19544089604520842,no_temporal_score_reference_pool,0.187116725139698
17-68186,22-13142,2017-05-18,2022-01-27,NAME:conseil regional des pays de la loire,NAME_FALLBACK,56.34034165571616,2021-12-20,1.2483574244415243,0.791940429259746,0.2359501876533586,0.2,0.6,0.2701100875715674,False,True,1,7,0.0614670912042109,0.2701100875715674,no_temporal_score_reference_pool,0.187116725139698
17-68985,21-78352,2017-06-07,2021-06-09,NAME:nantes metropole,NAME_FALLBACK,48.06176084099869,2021-12-09,6.011826544021025,0.0,0.0799491446295968,0.2,0.6,0.19730960082714522,False,True,1,20,0.0227251804850693,0.19730960082714522,no_temporal_score_reference_pool,0.187116725139698
