source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
18-182041,21-157863,2018-12-31,2021-12-02,NAME:commune de saint-herblain,NAME_FALLBACK,35.05256241787122,2021-12-31,0.9526938239159001,0.9206088480070084,0.2163337856358889,0.0,0.6,0.3658690369743132,False,False,1,7,0.04243320192728872,window_12m,0.3441998756369461
18-18447,18-21811,2018-02-09,2018-02-15,NAME:nantes metropole,NAME_FALLBACK,0.19710906701708278,2018-08-09,5.7490144546649145,0.520915462111257,0.9784112371933996,0.1,0.6,0.5626727985455042,True,False,1,30,0.1915964993988512,window_12m,0.3441998756369461
18-20656,18-122376,2018-02-13,2018-08-31,NAME:nantes metropole,NAME_FALLBACK,6.5374507227332455,2018-08-13,0.5913272010512484,0.9507227332457293,0.22423607717590338,0.1,0.6,0.4061633103229985,True,False,1,30,0.018478975032851508,window_12m,0.3441998756369461
18-21245,21-156574,2018-02-14,2021-11-26,NAME:departement de la sarthe,NAME_FALLBACK,45.367936925098554,2022-02-14,2.628120893561104,0.7809899255365746,0.022793495373158886,0.4,0.6,0.38322520476474925,False,False,1,3,0.0874665998282082,window_12m,0.3441998756369461
18-21811,18-122376,2018-02-15,2018-08-31,NAME:nantes metropole,NAME_FALLBACK,6.471747700394218,2018-08-15,0.5256241787122208,0.9561979851073149,0.12896366329150719,0.1,0.6,0.3741867784288562,True,False,1,30,0.021216600963644305,window_12m,0.3441998756369461
18-21831,22-166133,2018-02-15,2022-12-18,NAME:gie des epl de vendee,NAME_FALLBACK,58.04862023653088,2022-02-15,10.052562417871222,0.1622864651773982,0.06779240850520225,1.0,0.6,0.4242989592711703,False,True,1,5,0.04938915776757635,window_12m,0.3441998756369461
18-26430,22-74813,2018-02-25,2022-05-27,NAME:gie sesam vitale,NAME_FALLBACK,50.98554533508541,2023-02-08,8.442838370565045,0.2964301357862462,0.4349671591974815,1.0,0.6,0.5863460396656801,False,True,1,6,0.012616755282938596,window_12m,0.3441998756369461
18-26824,23-12419,2018-02-25,2023-01-28,SIRET:23440003400026,RAW_SIRET,59.0670170827858,2022-09-06,4.730617608409987,0.6057818659658345,0.5885735719248041,1.0,1.0,0.75744621666514,False,False,1,22,0.38426531351763105,window_12m,0.3441998756369461
18-27688,21-75719,2018-02-27,2021-06-04,NAME:ville d angers,NAME_FALLBACK,39.19185282522996,2022-02-27,8.804204993429698,0.26631625054752517,0.12442143133283026,1.0,0.6,0.47012656360337185,False,False,1,4,0.17118774248736796,window_12m,0.3441998756369461
18-28408,19-79409,2018-02-28,2019-05-23,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.750328515111695,2019-04-29,0.7884362680683311,0.9342969776609724,0.0644794383330007,0.1,0.6,0.34614204783179336,True,False,1,13,0.007982560754077939,window_12m,0.3441998756369461
18-28651,22-118191,2018-03-03,2022-09-03,NAME:nantes metropole,NAME_FALLBACK,54.040735873850196,2022-03-03,6.044678055190539,0.4962768287341218,0.16878724002540074,1.0,0.6,0.5431447411924206,False,True,1,30,0.012718746837452555,window_12m,0.3441998756369461
18-30222,23-12419,2018-03-04,2023-01-28,SIRET:23440003400026,RAW_SIRET,58.83705650459921,2022-10-11,3.5808147174770038,0.701598773543583,0.0,0.8,1.0,0.5153996933858958,False,False,1,22,0.0812295703215481,window_12m,0.3441998756369461
18-31687,22-25102,2018-03-08,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,47.43758212877792,2022-09-06,6.5374507227332455,0.4552124397722296,0.027738690690779888,1.0,0.6,0.4835116516848303,False,False,1,10,0.09219984862810349,window_12m,0.3441998756369461
18-35370,18-90097,2018-03-14,2018-06-30,NAME:nantes metropole,NAME_FALLBACK,3.54796320630749,2018-09-14,2.4967148488830486,0.791940429259746,0.4022561462265118,0.1,0.6,0.4287747584942156,True,True,1,29,0.07253388306934716,window_12m,0.3441998756369461
18-37028,21-48340,2018-03-21,2021-04-15,NAME:nantes metropole,NAME_FALLBACK,36.826544021024965,2021-08-16,4.040735873850197,0.6632720105124836,0.06090074845674823,0.4,0.6,0.3671332645879828,False,False,1,30,0.042033474537130855,window_12m,0.3441998756369461
18-37425,23-40733,2018-03-18,2023-03-29,NAME:universite de nantes,NAME_FALLBACK,60.34822601839684,2022-07-19,8.31143232588699,0.3073806395094175,0.6868309357506306,1.0,0.6,0.6772359873900751,False,False,1,3,0.4940109921456384,window_12m,0.3441998756369461
18-38970,19-46291,2018-03-21,2019-03-25,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,12.12220762155059,2018-09-21,6.077529566360052,0.49353920280332897,0.6440413284057881,0.1,0.6,0.43879926564285804,True,False,1,6,0.0884251433278751,window_12m,0.3441998756369461
18-38978,19-46291,2018-03-21,2019-03-25,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,12.12220762155059,2018-09-21,6.077529566360052,0.49353920280332897,0.560812587556483,0.1,0.6,0.4096692063456013,True,False,1,6,0.06090105551323294,window_12m,0.3441998756369461
18-39750,22-28562,2018-03-28,2022-02-26,NAME:mayenne tres haut debit,NAME_FALLBACK,47.010512483574246,2021-03-28,11.005256241787121,0.08289531318440657,1.0000000000000002,1.0,0.6,0.7307238282961017,False,False,1,1,0.7307238282961017,window_12m,0.3441998756369461
18-41400,18-177907,2018-03-26,2018-12-20,NAME:mairie de coueron,NAME_FALLBACK,8.83705650459921,2018-09-26,2.7923784494086727,0.7673017958826106,0.9999999999999998,0.1,0.6,0.6318254489706525,True,False,1,4,0.3403604128562069,window_12m,0.3441998756369461
18-42613,22-51860,2018-03-29,2022-04-10,SIRET:22850001300658,RAW_SIRET,48.39027595269382,2022-08-01,3.712220762155059,0.6906482698204117,0.5814886677759888,1.0,1.0,0.776183101176699,False,False,1,8,0.3680156614454937,window_12m,0.3441998756369461
18-46720,22-54446,2018-04-07,2022-04-16,NAME:nantes metropole,NAME_FALLBACK,48.29172141918528,2022-04-07,0.2956636005256242,0.9753613666228647,0.7351316890454798,1.0,0.6,0.8611364328216342,False,False,1,30,0.5408579923021818,window_12m,0.3441998756369461
18-47719,22-82130,2018-04-08,2022-06-15,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,50.22996057818659,2022-04-08,2.2339027595269383,0.8138414367060884,0.08975450464639498,1.0,0.6,0.5948744358027604,False,False,1,1,0.5948744358027604,window_12m,0.3441998756369461
18-51459,20-138135,2018-04-15,2020-11-12,SIRET:23440003400026,RAW_SIRET,30.946123521681997,2021-04-15,5.059132720105125,0.5784056066579062,0.3179653142963306,0.4,1.0,0.47588926166819223,False,False,1,14,0.1310917421922312,window_12m,0.3441998756369461
18-53373,21-96695,2018-04-19,2021-07-12,NAME:universite de nantes,NAME_FALLBACK,38.76478318002628,2021-07-29,0.5584756898817346,0.9534603591765222,0.1562361283665965,0.0,0.6,0.35304773472243933,False,True,1,10,0.04974226838030682,window_12m,0.3441998756369461
18-53378,22-52027,2018-04-20,2022-04-13,NAME:nantes metropole,NAME_FALLBACK,47.76609724047306,2022-04-20,0.22996057818659657,0.9808366184844503,0.733347848870033,1.0,0.6,0.8618809017256241,False,False,1,30,0.39777221789163314,window_12m,0.3441998756369461
18-56546,22-154717,2018-04-24,2022-11-23,NAME:nantes metropole,NAME_FALLBACK,54.993429697766096,2022-04-24,6.9973718791064385,0.4168856767411301,0.2881928540868423,1.0,0.6,0.5650889181156773,False,True,1,30,0.025282779613583273,window_12m,0.3441998756369461
18-60154,22-120791,2018-05-04,2022-09-11,NAME:angers loire metropole,NAME_FALLBACK,52.26675427069645,2021-12-13,8.935611038107753,0.25536574682435387,0.6011698221488351,1.0,0.6,0.6342508744581807,False,False,1,6,0.21091606985362293,window_12m,0.3441998756369461
18-61256,22-94454,2018-05-05,2022-07-24,NAME:nantes metropole,NAME_FALLBACK,50.62417871222076,2022-07-18,0.19710906701708278,0.9835742444152431,0.5253060475594137,1.0,0.6,0.7897506777496055,False,False,1,29,0.3673089816579643,window_12m,0.3441998756369461
18-6138,22-39410,2018-01-17,2022-03-18,NAME:sdis 44,NAME_FALLBACK,49.96714848883048,2022-06-02,2.4967148488830486,0.791940429259746,1.0000000000000002,1.0,0.6,0.9079851073149365,False,True,1,3,0.02874507227332468,window_12m,0.3441998756369461
18-61655,22-94454,2018-05-05,2022-07-24,NAME:nantes metropole,NAME_FALLBACK,50.62417871222076,2022-07-18,0.19710906701708278,0.9835742444152431,0.8588866805688119,0.4,0.6,0.7265038993028949,False,False,1,29,0.1158870683957487,window_12m,0.3441998756369461
18-66863,22-133794,2018-05-20,2022-10-08,NAME:nantes metropole,NAME_FALLBACK,52.6281208935611,2022-08-25,1.445466491458607,0.879544459045116,1.0,1.0,0.6,0.9298861147612789,False,False,1,30,0.4634025884722442,window_12m,0.3441998756369461
18-71355,22-137172,2018-05-27,2022-10-15,SIRET:21720181300011,RAW_SIRET,52.6281208935611,2022-11-01,0.5584756898817346,0.9534603591765222,0.025649333175105666,0.4,1.0,0.46734235640541755,False,False,1,3,0.17055112755929502,window_12m,0.3441998756369461
18-71689,22-150264,2018-05-29,2022-11-10,SIRET:23440003400026,RAW_SIRET,53.416557161629434,2022-11-24,0.45992115637319314,0.9616732369689006,0.022372083080398265,1.0,1.0,0.6482485383203646,False,True,1,23,0.002528162969654524,window_12m,0.3441998756369461
18-72093,21-141864,2018-05-30,2021-10-24,NAME:ccir pays de la loire,NAME_FALLBACK,40.83442838370565,2020-10-28,11.85939553219448,0.011717038983793393,0.885914442838995,1.0,0.6,0.6729993147395965,False,False,1,2,0.29364282421823557,window_12m,0.3441998756369461
18-74252,22-124106,2018-06-02,2022-09-17,SIRET:19490970100303,RAW_SIRET,51.51116951379763,2022-12-03,2.5295663600525624,0.7892028033289531,1.0,0.0,1.0,0.6473007008322382,False,False,1,8,0.2813539455712363,window_12m,0.3441998756369461
18-74544,21-77546,2018-06-02,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,36.26806833114323,2021-06-02,0.2628120893561104,0.9780989925536575,0.32037896520661163,0.0,0.6,0.41665738596072843,False,False,1,14,0.04234847370190464,window_12m,0.3441998756369461
18-76556,21-78563,2018-06-06,2021-06-09,NAME:chu de nantes,NAME_FALLBACK,36.10381077529566,2022-06-06,11.892247043363994,0.008979413053000429,0.23926836196017354,1.0,0.6,0.4459887799493108,False,False,1,12,0.13626365637736804,window_12m,0.3441998756369461
18-79401,23-12419,2018-06-10,2023-01-28,SIRET:23440003400026,RAW_SIRET,55.61760840998686,2022-10-28,3.0223390275952693,0.7481384143670609,0.0,0.4,1.0,0.40703460359176524,False,False,1,22,0.006587887258871494,window_12m,0.3441998756369461
18-79743,20-140005,2018-06-11,2020-11-16,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,29.204993429697765,2021-06-11,6.800262812089356,0.433311432325887,0.9999999999999997,1.0,0.6,0.8183278580814717,False,False,1,1,0.8183278580814717,window_12m,0.3441998756369461
18-8070,22-15069,2018-01-18,2022-02-06,NAME:angers loire metropole,NAME_FALLBACK,48.62023653088042,2022-01-18,0.6241787122207622,0.9479851073149365,0.2488633459057218,0.0,0.6,0.3840984478957367,False,False,1,6,0.07837306323616772,window_12m,0.3441998756369461
18-8280,22-31357,2018-01-20,2022-03-04,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,49.40867279894875,2022-06-15,3.383705650459921,0.7180245291283399,0.5834832162334928,0.0,0.6,0.4437252579638074,False,False,1,2,0.21510082882091133,window_12m,0.3441998756369461
18-8879,22-159813,2018-01-21,2022-12-04,NAME:gie sesam vitale,NAME_FALLBACK,58.40998685939553,2023-03-03,2.923784494086728,0.7563512921594393,0.43783089640526335,1.0,0.6,0.7023286367817021,False,False,1,6,0.09493230276519893,window_12m,0.3441998756369461
18-90097,22-154717,2018-06-30,2022-11-23,NAME:nantes metropole,NAME_FALLBACK,52.79237844940867,2023-06-15,6.701708278580814,0.44152431011826543,0.45408582800749975,1.0,0.6,0.6293111173321912,False,True,1,25,0.004773131471818681,window_12m,0.3441998756369461
18-90441,18-122376,2018-06-29,2018-08-31,NAME:nantes metropole,NAME_FALLBACK,2.0696452036793693,2018-12-29,3.9421813403416555,0.6714848883048621,0.9999999999999998,0.1,0.6,0.6078712220762155,True,False,1,26,0.20463385795647032,window_12m,0.3441998756369461
18-91441,23-24020,2018-07-04,2023-02-23,NAME:ville de cholet,NAME_FALLBACK,55.68331143232589,2023-01-13,1.3469119579500657,0.8877573368374945,0.3699401145491614,0.0,0.6,0.41141837430158007,False,False,1,1,0.41141837430158007,window_12m,0.3441998756369461
