source_notice_id,candidate_notice_id,sweep,severity,s_text,s_cpv,s_time,s_buyer,composite,is_arg_max,clears_balanced_threshold,recovered
20-142134,23-176813,text_only,1,0.015951047102666017,0.4,0.835742444152431,0.6,0.39451847752404084,True,True,True
20-142134,23-176813,text_only,2,0.004354386561967677,0.4,0.835742444152431,0.6,0.3904596463347964,True,True,True
20-142134,23-176813,text_only,3,0.005774569759779844,0.4,0.835742444152431,0.6,0.3909567104540307,True,True,True
20-142134,23-176813,cpv_only,0,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,cpv_only,1,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,cpv_only,2,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,cpv_only,3,0.016319426215350364,0.2,0.835742444152431,0.6,0.3346474102134804,True,True,True
20-142134,23-176813,duration_only,0,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,duration_only,1,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,duration_only,2,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,duration_only,3,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,combined,0,0.016319426215350364,0.4,0.835742444152431,0.6,0.3946474102134804,True,True,True
20-142134,23-176813,combined,1,0.015951047102666017,0.4,0.835742444152431,0.6,0.39451847752404084,True,True,True
20-142134,23-176813,combined,2,0.004354386561967677,0.4,0.835742444152431,0.6,0.3904596463347964,True,True,True
20-142134,23-176813,combined,3,0.005774569759779844,0.2,0.835742444152431,0.6,0.3309567104540307,True,True,True
20-19986,23-6398,text_only,0,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,text_only,1,0.06120271004737745,0.4,0.8521681997371879,0.6,0.4144629984508791,True,True,True
20-19986,23-6398,text_only,2,0.09241657133769038,0.4,0.8521681997371879,0.6,0.4253878499024886,True,True,True
20-19986,23-6398,text_only,3,0.0,0.4,0.8521681997371879,0.6,0.393042049934297,True,True,True
20-19986,23-6398,cpv_only,0,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,cpv_only,1,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,cpv_only,2,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,cpv_only,3,0.05785620372290931,0.2,0.8521681997371879,0.6,0.3532917212373152,True,True,True
20-19986,23-6398,duration_only,0,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,duration_only,1,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,duration_only,2,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,duration_only,3,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,combined,0,0.05785620372290931,0.4,0.8521681997371879,0.6,0.4132917212373152,True,True,True
20-19986,23-6398,combined,1,0.06120271004737745,0.4,0.8521681997371879,0.6,0.4144629984508791,True,True,True
20-19986,23-6398,combined,2,0.09241657133769038,0.4,0.8521681997371879,0.6,0.4253878499024886,True,True,True
20-19986,23-6398,combined,3,0.0,0.2,0.8521681997371879,0.6,0.333042049934297,True,True,True
20-2441,23-83529,text_only,0,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,text_only,1,0.8381221721967639,1.0,0.8138414367060884,1.0,0.8968031194453895,True,True,True
20-2441,23-83529,text_only,2,0.6128451168903212,1.0,0.8138414367060884,1.0,0.8179561500881344,True,True,True
20-2441,23-83529,text_only,3,0.235569452905533,1.0,0.8138414367060884,1.0,0.6859096676934586,True,True,True
20-2441,23-83529,cpv_only,0,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,cpv_only,1,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,cpv_only,2,0.9562514200290931,0.6,0.8138414367060884,1.0,0.8181483561867046,True,True,True
20-2441,23-83529,cpv_only,3,0.9562514200290931,0.2,0.8138414367060884,1.0,0.6981483561867047,True,True,True
20-2441,23-83529,duration_only,0,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,duration_only,1,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,duration_only,2,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,duration_only,3,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,combined,0,0.9562514200290931,1.0,0.8138414367060884,1.0,0.9381483561867047,True,True,True
20-2441,23-83529,combined,1,0.8381221721967639,1.0,0.8138414367060884,1.0,0.8968031194453895,True,True,True
20-2441,23-83529,combined,2,0.6128451168903212,0.6,0.8138414367060884,1.0,0.6979561500881345,True,True,True
20-2441,23-83529,combined,3,0.235569452905533,0.2,0.8138414367060884,1.0,0.44590966769345863,True,True,True
20-25372,20-152526,text_only,0,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,text_only,1,0.831406988280484,0.2,0.5838808585194919,0.6,0.5569626605280423,True,True,True
20-25372,20-152526,text_only,2,0.3863257281677475,0.2,0.5838808585194919,0.6,0.40118421948858457,True,True,True
20-25372,20-152526,text_only,3,0.35785864593334193,0.2,0.5838808585194919,0.6,0.3912207407065426,True,True,True
20-25372,20-152526,cpv_only,0,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,cpv_only,1,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,cpv_only,2,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,cpv_only,3,0.9345250052301812,1.0,0.5838808585194919,0.6,0.8330539664604364,True,True,True
20-25372,20-152526,duration_only,0,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,duration_only,1,0.9345250052301812,0.2,0.9069207183530442,0.6,0.6738139314188245,True,True,True
20-25372,20-152526,duration_only,2,0.9345250052301812,0.2,0.0,0.6,0.4470837518305634,True,True,True
20-25372,20-152526,duration_only,3,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,combined,0,0.9345250052301812,0.2,0.5838808585194919,0.6,0.5930539664604364,True,True,True
20-25372,20-152526,combined,1,0.831406988280484,0.2,0.9069207183530442,0.6,0.6377226254864303,True,True,True
20-25372,20-152526,combined,2,0.3863257281677475,0.2,0.0,0.6,0.2552140048587116,False,False,False
20-25372,20-152526,combined,3,0.35785864593334193,1.0,0.5838808585194919,0.6,0.6312207407065427,True,True,True
20-26328,24-119150,text_only,0,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,text_only,1,0.04331614913704239,0.4,0.9507227332457293,0.6,0.43284133550939713,True,True,True
20-26328,24-119150,text_only,2,0.06079141107772354,0.4,0.9507227332457293,0.6,0.4389576771886356,True,True,True
20-26328,24-119150,text_only,3,0.10916963682655571,0.4,0.9507227332457293,0.6,0.4558900562007268,True,True,True
20-26328,24-119150,cpv_only,0,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,cpv_only,1,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,cpv_only,2,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,cpv_only,3,0.03610076548040892,0.2,0.9507227332457293,0.6,0.37031595122957545,True,True,True
20-26328,24-119150,duration_only,0,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,duration_only,1,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,duration_only,2,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,duration_only,3,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,combined,0,0.03610076548040892,0.4,0.9507227332457293,0.6,0.43031595122957544,True,True,True
20-26328,24-119150,combined,1,0.04331614913704239,0.4,0.9507227332457293,0.6,0.43284133550939713,True,True,True
20-26328,24-119150,combined,2,0.06079141107772354,0.4,0.9507227332457293,0.6,0.4389576771886356,True,True,True
20-26328,24-119150,combined,3,0.10916963682655571,0.2,0.9507227332457293,0.6,0.3958900562007268,True,True,True
20-27417,20-70773,text_only,0,0.4857201269804943,1.0,0.5619798510731493,0.6,0.6704970072114604,True,True,True
20-27417,20-70773,text_only,1,0.4789818499947421,1.0,0.5619798510731493,0.6,0.668138610266447,True,True,True
20-27417,20-70773,text_only,2,0.1824086059890233,1.0,0.5619798510731493,0.6,0.5643379748644455,False,True,False
20-27417,20-70773,text_only,3,0.07034834675320861,1.0,0.5619798510731493,0.6,0.5251168841319103,False,True,False
20-27417,20-70773,cpv_only,0,0.4857201269804943,1.0,0.5619798510731493,0.6,0.6704970072114604,True,True,True
20-27417,20-70773,cpv_only,1,0.4857201269804943,0.8,0.5619798510731493,0.6,0.6104970072114604,True,True,True
20-27417,20-70773,cpv_only,2,0.4857201269804943,0.6,0.5619798510731493,0.6,0.5504970072114603,True,True,True
20-27417,20-70773,cpv_only,3,0.4857201269804943,0.2,0.5619798510731493,0.6,0.43049700721146034,True,True,True
20-27417,20-70773,duration_only,0,0.4857201269804943,1.0,0.5619798510731493,0.6,0.6704970072114604,True,True,True
20-27417,20-70773,duration_only,1,0.4857201269804943,1.0,0.5619798510731493,0.6,0.6704970072114604,True,True,True
20-27417,20-70773,duration_only,2,0.4857201269804943,1.0,0.0,0.6,0.530002044443173,True,True,True
20-27417,20-70773,duration_only,3,0.4857201269804943,1.0,0.5619798510731493,0.6,0.6704970072114604,True,True,True
20-27417,20-70773,combined,0,0.4857201269804943,1.0,0.5619798510731493,0.6,0.6704970072114604,True,True,True
20-27417,20-70773,combined,1,0.4789818499947421,0.8,0.5619798510731493,0.6,0.608138610266447,True,True,True
20-27417,20-70773,combined,2,0.1824086059890233,0.6,0.0,0.6,0.30384301209615816,True,False,False
20-27417,20-70773,combined,3,0.07034834675320861,0.2,0.5619798510731493,0.6,0.28511688413191033,False,False,False
20-32203,24-75502,text_only,0,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,text_only,1,0.3706159910280057,1.0,0.38129653964082355,0.6,0.5850397317700078,True,True,True
20-32203,24-75502,text_only,2,0.21087375315711954,1.0,0.38129653964082355,0.6,0.5291299485151977,True,True,True
20-32203,24-75502,text_only,3,0.2539039118057713,1.0,0.38129653964082355,0.6,0.5441905040422259,True,True,True
20-32203,24-75502,cpv_only,0,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,cpv_only,1,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,cpv_only,2,0.7204317160683176,0.6,0.38129653964082355,0.6,0.5874752355341171,True,True,True
20-32203,24-75502,cpv_only,3,0.7204317160683176,0.2,0.38129653964082355,0.6,0.467475235534117,True,True,True
20-32203,24-75502,duration_only,0,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,duration_only,1,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,duration_only,2,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,duration_only,3,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,combined,0,0.7204317160683176,1.0,0.38129653964082355,0.6,0.707475235534117,True,True,True
20-32203,24-75502,combined,1,0.3706159910280057,1.0,0.38129653964082355,0.6,0.5850397317700078,True,True,True
20-32203,24-75502,combined,2,0.21087375315711954,0.6,0.38129653964082355,0.6,0.40912994851519774,False,True,False
20-32203,24-75502,combined,3,0.2539039118057713,0.2,0.38129653964082355,0.6,0.3041905040422258,False,False,False
20-32603,20-42809,text_only,0,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,text_only,1,0.7133269590102143,0.1,0.08015768725361372,0.6,0.35970385746697836,True,True,True
20-32603,20-42809,text_only,2,0.38790073030301775,0.1,0.08015768725361372,0.6,0.24580467741945963,False,False,False
20-32603,20-42809,text_only,3,0.18818465561417053,0.1,0.08015768725361372,0.6,0.17590405127836312,False,False,False
20-32603,20-42809,cpv_only,0,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,cpv_only,1,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,cpv_only,2,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,cpv_only,3,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,duration_only,0,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,duration_only,1,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,duration_only,2,1.0,0.1,0.0,0.6,0.44,True,True,True
20-32603,20-42809,duration_only,3,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,combined,0,1.0,0.1,0.08015768725361372,0.6,0.46003942181340346,True,True,True
20-32603,20-42809,combined,1,0.7133269590102143,0.1,0.08015768725361372,0.6,0.35970385746697836,True,True,True
20-32603,20-42809,combined,2,0.38790073030301775,0.1,0.0,0.6,0.2257652556060562,False,False,False
20-32603,20-42809,combined,3,0.18818465561417053,0.1,0.08015768725361372,0.6,0.17590405127836312,False,False,False
20-34392,24-31691,text_only,0,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,text_only,1,0.0091262087326841,0.4,0.9780989925536575,0.6,0.42771892119485383,True,True,True
20-34392,24-31691,text_only,2,0.008848346117972958,0.4,0.9780989925536575,0.6,0.4276216692797049,True,True,True
20-34392,24-31691,text_only,3,0.0,0.4,0.9780989925536575,0.6,0.4245247481384144,True,True,True
20-34392,24-31691,cpv_only,0,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,cpv_only,1,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,cpv_only,2,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,cpv_only,3,0.010263657681215753,0.2,0.9780989925536575,0.6,0.3681170283268399,False,True,False
20-34392,24-31691,duration_only,0,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,duration_only,1,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,duration_only,2,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,duration_only,3,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,combined,0,0.010263657681215753,0.4,0.9780989925536575,0.6,0.4281170283268399,True,True,True
20-34392,24-31691,combined,1,0.0091262087326841,0.4,0.9780989925536575,0.6,0.42771892119485383,True,True,True
20-34392,24-31691,combined,2,0.008848346117972958,0.4,0.9780989925536575,0.6,0.4276216692797049,True,True,True
20-34392,24-31691,combined,3,0.0,0.2,0.9780989925536575,0.6,0.36452474813841435,False,True,False
20-37796,24-30786,text_only,0,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,text_only,1,0.06607377272166859,0.4,0.9890494962768287,0.6,0.4503881945217912,True,True,True
20-37796,24-30786,text_only,2,0.046627786978532905,0.4,0.9890494962768287,0.6,0.4435820995116937,True,True,True
20-37796,24-30786,text_only,3,0.017211164955227738,0.4,0.9890494962768287,0.6,0.43328628180353684,True,True,True
20-37796,24-30786,cpv_only,0,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,cpv_only,1,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,cpv_only,2,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,cpv_only,3,0.14715955959779226,0.2,0.9890494962768287,0.6,0.41876821992843444,True,True,True
20-37796,24-30786,duration_only,0,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,duration_only,1,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,duration_only,2,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,duration_only,3,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,combined,0,0.14715955959779226,0.4,0.9890494962768287,0.6,0.4787682199284345,True,True,True
20-37796,24-30786,combined,1,0.06607377272166859,0.4,0.9890494962768287,0.6,0.4503881945217912,True,True,True
20-37796,24-30786,combined,2,0.046627786978532905,0.4,0.9890494962768287,0.6,0.4435820995116937,True,True,True
20-37796,24-30786,combined,3,0.017211164955227738,0.2,0.9890494962768287,0.6,0.3732862818035369,True,True,True
20-54283,24-39718,text_only,0,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,text_only,1,0.042669494943299045,0.4,0.8959702146298729,0.6,0.4189268768876229,True,True,True
20-54283,24-39718,text_only,2,0.04397144942147397,0.4,0.8959702146298729,0.6,0.4193825609549841,True,True,True
20-54283,24-39718,text_only,3,0.04404518331652147,0.4,0.8959702146298729,0.6,0.41940836781825075,True,True,True
20-54283,24-39718,cpv_only,0,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,cpv_only,1,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,cpv_only,2,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,cpv_only,3,0.031960101301348576,0.2,0.8959702146298729,0.6,0.35517858911294026,True,True,True
20-54283,24-39718,duration_only,0,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,duration_only,1,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,duration_only,2,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,duration_only,3,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,combined,0,0.031960101301348576,0.4,0.8959702146298729,0.6,0.4151785891129402,True,True,True
20-54283,24-39718,combined,1,0.042669494943299045,0.4,0.8959702146298729,0.6,0.4189268768876229,True,True,True
20-54283,24-39718,combined,2,0.04397144942147397,0.4,0.8959702146298729,0.6,0.4193825609549841,True,True,True
20-54283,24-39718,combined,3,0.04404518331652147,0.2,0.8959702146298729,0.6,0.35940836781825075,True,True,True
20-5957,23-134735,text_only,0,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,text_only,1,0.017949573861243868,1.0,0.40319754708716604,1.0,0.5070817376232268,True,True,True
20-5957,23-134735,text_only,2,0.008993177318282893,1.0,0.40319754708716604,1.0,0.5039469988331905,True,True,True
20-5957,23-134735,text_only,3,0.0,1.0,0.40319754708716604,1.0,0.5007993867717915,True,True,True
20-5957,23-134735,cpv_only,0,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,cpv_only,1,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,cpv_only,2,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,cpv_only,3,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,duration_only,0,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,duration_only,1,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,duration_only,2,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,duration_only,3,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,combined,0,0.017376831630995362,1.0,0.40319754708716604,1.0,0.5068812778426399,True,True,True
20-5957,23-134735,combined,1,0.017949573861243868,1.0,0.40319754708716604,1.0,0.5070817376232268,True,True,True
20-5957,23-134735,combined,2,0.008993177318282893,1.0,0.40319754708716604,1.0,0.5039469988331905,True,True,True
20-5957,23-134735,combined,3,0.0,1.0,0.40319754708716604,1.0,0.5007993867717915,True,True,True
20-60892,20-122198,text_only,0,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,text_only,1,0.7909232982032387,0.1,0.8302671922908453,0.6,0.5743899524438449,True,True,True
20-60892,20-122198,text_only,2,0.44944435798394,0.1,0.8302671922908453,0.6,0.4548723233670903,True,True,True
20-60892,20-122198,text_only,3,0.37684513009548154,0.1,0.8302671922908453,0.6,0.42946259360612987,True,True,True
20-60892,20-122198,cpv_only,0,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,cpv_only,1,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,cpv_only,2,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,cpv_only,3,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,duration_only,0,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,duration_only,1,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,duration_only,2,0.7855603139437974,0.1,0.0,0.6,0.3649461098803291,False,True,False
20-60892,20-122198,duration_only,3,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,combined,0,0.7855603139437974,0.1,0.8302671922908453,0.6,0.5725129079530404,True,True,True
20-60892,20-122198,combined,1,0.7909232982032387,0.1,0.8302671922908453,0.6,0.5743899524438449,True,True,True
20-60892,20-122198,combined,2,0.44944435798394,0.1,0.0,0.6,0.247305525294379,True,False,False
20-60892,20-122198,combined,3,0.37684513009548154,0.1,0.8302671922908453,0.6,0.42946259360612987,True,True,True
20-61243,20-122198,text_only,0,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,text_only,1,0.7909232982032387,0.1,0.8247919404292597,0.6,0.5730211394784483,True,True,True
20-61243,20-122198,text_only,2,0.44944435798394,0.1,0.8247919404292597,0.6,0.45350351040169395,True,True,True
20-61243,20-122198,text_only,3,0.37684513009548154,0.1,0.8247919404292597,0.6,0.4280937806407335,True,True,True
20-61243,20-122198,cpv_only,0,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,cpv_only,1,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,cpv_only,2,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,cpv_only,3,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,duration_only,0,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,duration_only,1,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,duration_only,2,0.7855603139437974,0.1,0.0,0.6,0.3649461098803291,False,True,False
20-61243,20-122198,duration_only,3,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,combined,0,0.7855603139437974,0.1,0.8247919404292597,0.6,0.5711440949876441,True,True,True
20-61243,20-122198,combined,1,0.7909232982032387,0.1,0.8247919404292597,0.6,0.5730211394784483,True,True,True
20-61243,20-122198,combined,2,0.44944435798394,0.1,0.0,0.6,0.247305525294379,True,False,False
20-61243,20-122198,combined,3,0.37684513009548154,0.1,0.8247919404292597,0.6,0.4280937806407335,True,True,True
20-65753,24-81981,text_only,0,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,text_only,1,0.042155535496760634,0.1,0.8740692071835304,1.0,0.36327173921974887,True,True,True
20-65753,24-81981,text_only,2,0.018543278352459037,0.1,0.8740692071835304,1.0,0.3550074492192433,True,True,True
20-65753,24-81981,text_only,3,0.014044354923034122,0.1,0.8740692071835304,1.0,0.35343282601894455,True,True,True
20-65753,24-81981,cpv_only,0,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,cpv_only,1,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,cpv_only,2,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,cpv_only,3,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,duration_only,0,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,duration_only,1,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,duration_only,2,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,duration_only,3,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,combined,0,0.3387427176528194,0.1,0.8740692071835304,1.0,0.4670772529743694,True,True,True
20-65753,24-81981,combined,1,0.042155535496760634,0.1,0.8740692071835304,1.0,0.36327173921974887,True,True,True
20-65753,24-81981,combined,2,0.018543278352459037,0.1,0.8740692071835304,1.0,0.3550074492192433,True,True,True
20-65753,24-81981,combined,3,0.014044354923034122,0.1,0.8740692071835304,1.0,0.35343282601894455,True,True,True
20-66643,24-75502,text_only,0,0.057961493169696725,0.4,0.8028909329829172,0.6,0.40100925585512315,True,True,True
20-66643,24-75502,text_only,1,0.0357755529951827,0.4,0.8028909329829172,0.6,0.3932441767940433,True,True,True
20-66643,24-75502,text_only,2,0.013187709803456927,0.4,0.8028909329829172,0.6,0.3853384316769392,True,True,True
20-66643,24-75502,text_only,3,0.004277279436046155,0.4,0.8028909329829172,0.6,0.3822197810483455,True,True,True
20-66643,24-75502,cpv_only,0,0.057961493169696725,0.4,0.8028909329829172,0.6,0.40100925585512315,True,True,True
20-66643,24-75502,cpv_only,1,0.057961493169696725,0.4,0.8028909329829172,0.6,0.40100925585512315,True,True,True
