notice_id,publication_date,buyer_name_raw,buyer_name_normalized,buyer_key,buyer_key_type,buyer_identity_source,buyer_identity_confidence,enrichment_join_status,department_key
20-158264,2020-12-28,Museum National d'Histoire Naturelle,museum national d histoire naturelle,NAME:museum national d histoire naturelle,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,14;17;44;50;62;75;76;85
20-149342,2020-12-08,Museum National d'Histoire Naturelle,museum national d histoire naturelle,NAME:museum national d histoire naturelle,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,14;17;44;50;62;75;76;85
21-4157,2021-01-11,SAINT NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,NAME:saint nazaire agglomeration tourisme,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-7561,2021-01-18,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-10110,2021-01-22,Ville de Laval,ville de laval,NAME:ville de laval,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53
21-11178,2021-01-25,SAINT NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,NAME:saint nazaire agglomeration tourisme,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-11209,2021-01-25,Réseau Canopé,reseau canope,NAME:reseau canope,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,33;44;75;86;91;92;93
21-8751,2021-01-22,CENTRE DE GESTION DE LA FONCTION PUBLI,centre de gestion de la fonction publi,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
21-11865,2021-01-26,Cté de Communes de la Région de Blain,cte de communes de la region de blain,NAME:cte de communes de la region de blain,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-20759,2021-02-12,ARAFER,arafer,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72;75
21-24011,2021-02-19,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,NAME:commune de saint nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-13699,2021-02-03,Communauté de communes de sablé,communaute de communes de sable,NAME:communaute de communes de sable,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49;53;72
21-13474,2021-02-03,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-16248,2021-02-04,IFTH,ifth,NAME:ifth,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;69;72;75;85
21-24515,2021-02-22,IFTH,ifth,NAME:ifth,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;69;72;75;85
21-23643,2021-02-19,Vendée Habitat - OPH de Vendée,vendee habitat - oph de vendee,NAME:vendee habitat - oph de vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
21-25169,2021-02-23,Orchestre National des Pays de la Loir,orchestre national des pays de la loir,NAME:orchestre national des pays de la loir,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49
21-21301,2021-02-15,Ville de Laval,ville de laval,NAME:ville de laval,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53
21-22622,2021-02-19,SIRI 49,siri 49,NAME:siri 49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
21-14518,2021-02-01,Communauté d'agglomération du Niortais,communaute d agglomeration du niortais,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,16;17;37;79;85
21-20640,2021-02-12,Communauté de communes de sablé,communaute de communes de sable,NAME:communaute de communes de sable,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49;53;72
21-29866,2021-03-07,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-35279,2021-03-16,IFTH,ifth,NAME:ifth,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;72;75
21-28206,2021-03-02,SAINT NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,NAME:saint nazaire agglomeration tourisme,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-34147,2021-03-15,Ville de Bouguenais,ville de bouguenais,NAME:ville de bouguenais,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-36205,2021-03-20,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-42540,2021-03-30,Ville de Bouguenais,ville de bouguenais,NAME:ville de bouguenais,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-40300,2021-03-27,UNICANCER ACHATS,unicancer achats,NAME:unicancer achats,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,13;31;44;69;75;92;94
21-36213,2021-03-18,Communauté Communes Parthenay-Gâtine,communaute communes parthenay-gatine,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,16;17;33;37;44;49;79;85;86
21-35939,2021-03-19,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-31336,2021-03-09,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-30471,2021-03-08,Ville de Bouguenais,ville de bouguenais,NAME:ville de bouguenais,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-30450,2021-03-11,CRDC LE LIEU UNIQUE,crdc le lieu unique,NAME:crdc le lieu unique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-37673,2021-03-24,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
21-41109,2021-03-26,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
