notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,buyer_match_mechanism,variant
25-106742,SIRET:18440128900386,RAW_SIRET,2025-09-27,2025-12-07,2026-04-07,2026-07-13,32,32424,DIGITAL_ICT,True,4.0,False,SIRET:18440128900386,DIRECT_BOAMP_SIRET,HIGH,0,9.494086727989487,,,,,balanced
25-98193,NAME:departement de la sarthe,NAME_FALLBACK,2025-09-03,2025-09-03,2029-09-03,2026-07-13,79,79540,DIGITAL_ICT,True,48.0,False,SIREN:227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,10.28252299605782,,,,,balanced
25-101388,NAME:departement de la sarthe,NAME_FALLBACK,2025-09-11,2025-09-11,2029-09-11,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,False,SIREN:227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,10.01971090670171,,,,,balanced
25-100139,SIRET:19440100600011,RAW_SIRET,2025-09-10,2025-09-10,2026-01-10,2026-07-13,48,48325,DIGITAL_ICT,True,4.0,False,SIRET:19440100600011,DIRECT_BOAMP_SIRET,HIGH,0,10.052562417871222,,,,,balanced
25-106850,NAME:ville de saint nazaire,NAME_FALLBACK,2025-09-27,2025-09-27,2026-02-27,2026-07-13,72,72700,DIGITAL_ICT,True,5.0,False,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,0.2628120893561104,25-109757,0.7915221200175206,HIGH,SAME_SIREN_RECONCILIATION,balanced
25-98834,SIRET:24490001500011,RAW_SIRET,2025-09-07,2026-03-22,2026-09-22,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,False,SIRET:24490001500011,DIRECT_BOAMP_SIRET,HIGH,0,10.151116951379764,,,,,balanced
25-99444,NAME:chu nantes,NAME_FALLBACK,2025-09-08,2025-09-08,2026-03-08,2026-07-13,,,DIGITAL_ICT,True,6.0,False,SIREN:264400136,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,10.11826544021025,,,,,balanced
25-108260,NAME:communaute de communes sud vendee littoral,NAME_FALLBACK,2025-09-30,2025-09-30,2028-10-30,2026-07-13,48,48800,DIGITAL_ICT,True,37.0,False,SIREN:200073260,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.395532194480946,,,,,balanced
25-99983,NAME:rectorat de nantes,NAME_FALLBACK,2025-09-09,2025-09-09,2027-09-09,2026-07-13,72,72000,DIGITAL_ICT,True,24.0,False,SIREN:174404301,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,10.085413929040737,,,,,balanced
25-103241,SIRET:12001201800111,RAW_SIRET,2025-09-18,2025-09-18,2029-09-18,2026-07-13,35,35120,DIGITAL_ICT,True,48.0,False,SIRET:12001201800111,DIRECT_BOAMP_SIRET,HIGH,0,9.789750328515112,,,,,balanced
25-101313,SIRET:21440109300015,RAW_SIRET,2025-09-13,2025-09-13,2026-02-13,2026-07-13,35,35300,DIGITAL_ICT,True,5.0,False,SIRET:21440109300015,DIRECT_BOAMP_SIRET,HIGH,1,6.636005256241787,26-33969,0.6952219130317142,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
25-101881,NAME:sdis de la sarthe,NAME_FALLBACK,2025-09-12,2025-09-12,2030-09-12,2026-07-13,32,32320,DIGITAL_ICT,True,60.0,False,SIREN:287200265,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.986859395532194,,,,,balanced
25-100736,NAME:departement de la sarthe,NAME_FALLBACK,2025-09-12,2025-12-03,2026-04-03,2026-07-13,72,72267,DIGITAL_ICT,True,4.0,False,SIREN:227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.986859395532194,,,,,balanced
25-111133,SIRET:13002974700016,RAW_SIRET,2025-10-08,2026-07-01,2027-01-01,2026-07-13,71,71000,DIGITAL_ICT,True,6.0,True,SIRET:13002974700016,DIRECT_BOAMP_SIRET,HIGH,0,9.132720105124836,,,,,balanced
25-117061,SIRET:17440005100010,RAW_SIRET,2025-10-22,2025-10-22,2026-03-22,2026-07-13,72,72224,DIGITAL_ICT,True,5.0,False,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,0,8.672798948751643,,,,,balanced
25-117784,SIRET:21530130000012,RAW_SIRET,2025-10-22,2025-10-22,2026-02-22,2026-07-13,30,30192,DIGITAL_ICT,True,4.0,False,SIRET:21530130000012,DIRECT_BOAMP_SIRET,HIGH,0,8.672798948751643,,,,,balanced
25-120678,NAME:commune de pornic,NAME_FALLBACK,2025-10-29,2025-10-29,2028-10-29,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,False,SIREN:214401317,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.442838370565045,,,,,balanced
25-121049,NAME:cap atlantique,NAME_FALLBACK,2025-10-31,2026-03-08,2026-09-08,2026-07-13,72,72243,DIGITAL_ICT,True,6.0,False,SIREN:244400610,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.377135348226018,,,,,balanced
25-108467,SIRET:19720916600010,RAW_SIRET,2025-10-02,2025-10-02,2026-01-02,2026-07-13,30,30192,DIGITAL_ICT,True,3.0,False,SIRET:19720916600010,DIRECT_BOAMP_SIRET,HIGH,0,9.329829172141919,,,,,balanced
25-109757,NAME:ville de saint nazaire,NAME_FALLBACK,2025-10-05,2025-10-05,2026-03-05,2026-07-13,72,72700,DIGITAL_ICT,True,5.0,False,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.231274638633376,,,,,balanced
25-111645,SIRET:23440003400026,RAW_SIRET,2025-10-09,2025-10-09,2026-02-09,2026-07-13,80,80533,DIGITAL_ICT,True,4.0,False,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,0,9.099868593955321,,,,,balanced
25-119617,SIRET:19753472000010,RAW_SIRET,2025-10-28,2025-10-28,2026-02-28,2026-07-13,48,48190,DIGITAL_ICT,True,4.0,False,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,1,1.445466491458607,25-135765,0.5463998560956971,HIGH,EXACT_SIRET_RECONCILIATION,balanced
25-119460,SIRET:25850022200033,RAW_SIRET,2025-10-26,2025-10-26,2026-08-26,2026-07-13,72,72511,DIGITAL_ICT,True,10.0,False,SIRET:25850022200033,DIRECT_BOAMP_SIRET,HIGH,0,8.541392904073588,,,,,balanced
25-111161,NAME:frg02,NAME_FALLBACK,2025-10-07,2025-10-07,2026-03-07,2026-07-13,35,35120,DIGITAL_ICT,True,5.0,True,SIREN:214900995,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.165571616294349,,,,,balanced
25-110155,NAME:ville de saint gilles croix de vie 85,NAME_FALLBACK,2025-10-03,2025-10-03,2028-10-03,2026-07-13,32,32342,DIGITAL_ICT,True,36.0,False,SIREN:218502227,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.296977660972404,,,,,balanced
25-119712,NAME:ville du mans,NAME_FALLBACK,2025-10-27,2026-06-19,2030-06-19,2026-07-13,48,48330,DIGITAL_ICT,True,48.0,False,SIREN:217201813,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.508541392904073,,,,,balanced
25-121229,SIRET:24440040400129,RAW_SIRET,2025-10-31,2025-10-31,2026-03-31,2026-07-13,72,72500,DIGITAL_ICT,True,5.0,False,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,1,2.9566360052562417,26-9688,0.34641558385785853,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
25-109666,SIRET:21440109300015,RAW_SIRET,2025-10-04,2025-10-04,2026-03-04,2026-07-13,32,32323,DIGITAL_ICT,True,5.0,False,SIRET:21440109300015,DIRECT_BOAMP_SIRET,HIGH,1,1.281208935611038,25-125088,0.8466929478756021,HIGH,EXACT_SIRET_RECONCILIATION,balanced
25-113007,SIRET:19753472000010,RAW_SIRET,2025-10-12,2026-01-15,2026-05-15,2026-07-13,48,48190,DIGITAL_ICT,True,4.0,False,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,1,1.971090670170828,25-135765,0.4459909314467967,MEDIUM,EXACT_SIRET_RECONCILIATION,balanced
25-113300,NAME:ville de saint nazaire,NAME_FALLBACK,2025-10-10,2026-03-16,2027-03-16,2026-07-13,72,72267,DIGITAL_ICT,True,12.0,False,SIREN:214401846,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,9.067017082785808,,,,,balanced
25-114696,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,2025-10-15,2025-12-30,2029-12-30,2026-07-13,72,72514,DIGITAL_ICT,True,48.0,False,SIREN:244400552,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.902759526938238,,,,,balanced
25-121114,SIRET:23440003400026,RAW_SIRET,2025-10-31,2025-10-31,2026-02-28,2026-07-13,72,72212,DIGITAL_ICT,True,4.0,False,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,1,0.8212877792378449,25-129489,0.8699627682873412,HIGH,EXACT_SIRET_RECONCILIATION,balanced
25-117215,NAME:sarthe culture,NAME_FALLBACK,2025-10-21,2025-11-04,2029-05-04,2026-07-13,,,DIGITAL_ICT,True,42.0,False,SIREN:227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.705650459921156,,,,,balanced
25-118828,SIRET:23440003400026,RAW_SIRET,2025-10-25,2025-10-25,2026-02-25,2026-07-13,72,72000,DIGITAL_ICT,True,4.0,False,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,1,0.8541392904073587,25-128548,0.5084482476858516,POTENTIAL,SAME_SIREN_RECONCILIATION,balanced
25-110291,SIRET:24440040400129,RAW_SIRET,2025-10-05,2025-10-05,2026-03-05,2026-07-13,72,72500,DIGITAL_ICT,True,5.0,False,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,1,0.8541392904073587,25-121229,0.8288983793254489,HIGH,EXACT_SIRET_RECONCILIATION,balanced
25-118417,NAME:ville d angers 49,NAME_FALLBACK,2025-10-23,2025-10-23,2029-10-23,2026-07-13,35,35120,DIGITAL_ICT,True,48.0,False,SIREN:214900078,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.639947437582128,,,,,balanced
25-118527,NAME:ville de saint nazaire,NAME_FALLBACK,2025-10-24,2026-03-19,2026-08-19,2026-07-13,79,79212,DIGITAL_ICT,True,5.0,False,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.607095926412615,,,,,balanced
25-118713,SIRET:21440020200013,RAW_SIRET,2025-10-25,2026-02-27,2026-06-27,2026-07-13,48,48000,DIGITAL_ICT,True,4.0,False,SIRET:21440020200013,DIRECT_BOAMP_SIRET,HIGH,0,8.5742444152431,,,,,balanced
25-111245,SIRET:24440040400129,RAW_SIRET,2025-10-08,2025-10-08,2026-03-08,2026-07-13,72,72000,DIGITAL_ICT,True,5.0,False,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,1,3.712220762155059,26-9688,0.36392734834802376,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
25-116573,NAME:sdis de la sarthe,NAME_FALLBACK,2025-10-20,2025-10-20,2029-10-20,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,False,SIREN:287200265,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.73850197109067,,,,,balanced
25-112426,SIRET:12001201800111,RAW_SIRET,2025-10-10,2025-10-10,2029-10-10,2026-07-13,35,35120,DIGITAL_ICT,True,48.0,False,SIRET:12001201800111,DIRECT_BOAMP_SIRET,HIGH,0,9.067017082785808,,,,,balanced
25-114027,NAME:ville de saint nazaire,NAME_FALLBACK,2025-10-15,2026-03-19,2026-08-19,2026-07-13,79,79212,DIGITAL_ICT,True,5.0,False,SIREN:216601864,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.902759526938238,,,,,balanced
25-121913,SIRET:20007155300016,RAW_SIRET,2025-11-02,2025-11-02,2026-04-02,2026-07-13,32,32342,DIGITAL_ICT,True,5.0,False,SIRET:20007155300016,DIRECT_BOAMP_SIRET,HIGH,0,8.31143232588699,,,,,balanced
25-129657,SIRET:25490130900032,RAW_SIRET,2025-11-25,2026-03-15,2026-06-15,2026-07-13,72,72212,DIGITAL_ICT,True,3.0,False,SIRET:25490130900032,DIRECT_BOAMP_SIRET,HIGH,0,7.555847568988174,,,,,balanced
25-121683,SIRET:54665016900057,RAW_SIRET,2025-11-02,2025-11-02,2026-02-02,2026-07-13,72,72000,DIGITAL_ICT,True,3.0,False,SIRET:54665016900057,DIRECT_BOAMP_SIRET,HIGH,1,4.0078843626806835,26-21262,0.3822173786571089,MEDIUM,EXACT_SIRET_RECONCILIATION,balanced
25-122865,NAME:ville de nantes,NAME_FALLBACK,2025-11-04,2025-11-04,2026-11-04,2026-07-13,45,45000,DIGITAL_ICT,True,12.0,True,SIREN:214401093,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.245729303547963,,,,,balanced
25-124768,SIRET:39172288100052,RAW_SIRET,2025-11-09,2025-11-09,2029-11-09,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,False,SIRET:39172288100052,DIRECT_BOAMP_SIRET,HIGH,0,8.081471747700395,,,,,balanced
25-125088,SIRET:21440109300015,RAW_SIRET,2025-11-12,2025-11-12,2026-04-12,2026-07-13,32,32323,DIGITAL_ICT,True,5.0,False,SIRET:21440109300015,DIRECT_BOAMP_SIRET,HIGH,1,4.664914586070959,26-33969,0.537989129248088,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
25-128632,NAME:conseil departemental loire atlantique,NAME_FALLBACK,2025-11-21,2025-11-21,2026-05-21,2026-07-13,72,72253,DIGITAL_ICT,True,6.0,True,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,0.8541392904073587,25-138294,0.7778339903635566,HIGH,SAME_SIREN_RECONCILIATION,balanced
25-128548,NAME:region des pays de la loire,NAME_FALLBACK,2025-11-20,2025-11-20,2026-05-20,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,SIREN:234400034,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,5.486202365308804,26-45220,0.47802517895170077,MEDIUM,SAME_SIREN_RECONCILIATION,balanced
25-130867,SIRET:19753472000010,RAW_SIRET,2025-11-28,2026-04-09,2026-08-09,2026-07-13,48,48219,DIGITAL_ICT,True,4.0,False,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,0,7.457293035479632,,,,,balanced
25-131747,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2025-11-30,2026-03-11,2026-07-11,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,False,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,7.391590013140604,,,,,balanced
25-125277,SIRET:83095506800044,RAW_SIRET,2025-11-13,2026-01-09,2026-05-09,2026-07-13,48,48000,DIGITAL_ICT,True,4.0,False,SIRET:83095506800044,DIRECT_BOAMP_SIRET,HIGH,1,2.0039421813403417,26-3165,0.7875933129757526,HIGH,EXACT_SIRET_RECONCILIATION,balanced
25-130935,SIRET:17440005100010,RAW_SIRET,2025-11-28,2025-11-28,2026-04-28,2026-07-13,72,72250,DIGITAL_ICT,True,5.0,False,SIRET:17440005100010,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,0,7.457293035479632,,,,,balanced
25-124007,NAME:ville d orvault,NAME_FALLBACK,2025-11-06,2025-11-06,2026-04-06,2026-07-13,35,35121,DIGITAL_ICT,True,5.0,True,SIREN:214401143,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,1.281208935611038,25-137684,0.7096183509995587,HIGH,SAME_SIREN_RECONCILIATION,balanced
25-128195,SIRET:13002591900015,RAW_SIRET,2025-11-20,2025-11-20,2026-04-20,2026-07-13,72,72314,DIGITAL_ICT,True,5.0,False,SIRET:13002591900015,DIRECT_BOAMP_SIRET,HIGH,0,7.720105124835743,,,,,balanced
25-129489,SIRET:23440003400026,RAW_SIRET,2025-11-25,2025-11-25,2026-03-25,2026-07-13,72,72212,DIGITAL_ICT,True,4.0,False,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,1,5.321944809461235,26-45220,0.42243366750052413,MEDIUM,EXACT_SIRET_RECONCILIATION,balanced
25-129855,NAME:chu nantes,NAME_FALLBACK,2025-11-24,2025-11-24,2026-11-24,2026-07-13,,,DIGITAL_ICT,True,12.0,False,SIREN:264400136,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,7.588699080157688,,,,,balanced
25-130089,SIRET:13002591900015,RAW_SIRET,2025-11-26,2026-05-22,2026-09-22,2026-07-13,72,72310,DIGITAL_ICT,True,4.0,False,SIRET:13002591900015,DIRECT_BOAMP_SIRET,HIGH,0,7.52299605781866,,,,,balanced
25-123316,NAME:sarthe culture,NAME_FALLBACK,2025-11-05,2026-04-02,2029-10-02,2026-07-13,,,DIGITAL_ICT,True,42.0,False,SIREN:227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,8.21287779237845,,,,,balanced
25-130050,SIRET:13002068800011,RAW_SIRET,2025-11-26,2026-07-04,2031-07-04,2026-07-13,72,72500,DIGITAL_ICT,True,60.0,False,SIRET:13002068800011,DIRECT_BOAMP_SIRET,HIGH,0,7.52299605781866,,,,,balanced
25-130200,SIRET:11000201100044,RAW_SIRET,2025-11-26,2025-11-26,2032-11-26,2026-07-13,32,32223,DIGITAL_ICT,True,84.0,False,SIRET:11000201100044,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,0,7.52299605781866,,,,,balanced
25-138044,SIRET:19753472000010,RAW_SIRET,2025-12-17,2026-03-25,2026-06-25,2026-07-13,71,71631,DIGITAL_ICT,True,3.0,False,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,0,6.83311432325887,,,,,balanced
25-143446,NAME:nantes metropole,NAME_FALLBACK,2025-12-31,2025-12-31,2029-12-31,2026-07-13,79,79824,DIGITAL_ICT,True,48.0,False,SIREN:244400404,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,6.3731931668856765,,,,,balanced
25-140907,SIRET:52400775400038,RAW_SIRET,2025-12-23,2026-06-05,2026-11-05,2026-07-13,48,48470,DIGITAL_ICT,True,5.0,False,SIRET:52400775400038,DIRECT_BOAMP_SIRET,HIGH,0,6.636005256241787,,,,,balanced
25-134289,SIRET:79820357600029,RAW_SIRET,2025-12-07,2025-12-07,2033-12-07,2026-07-13,72,72000,DIGITAL_ICT,True,96.0,False,SIRET:79820357600029,DIRECT_BOAMP_SIRET,HIGH,0,7.1616294349540075,,,,,balanced
25-141997,NAME:mairie de thouare-sur-loire,NAME_FALLBACK,2025-12-23,2025-12-23,2026-12-23,2026-07-13,72,72514,DIGITAL_ICT,True,12.0,False,SIREN:214402042,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,6.636005256241787,,,,,balanced
25-138294,NAME:conseil departemental loire atlantique,NAME_FALLBACK,2025-12-17,2025-12-17,2026-06-17,2026-07-13,72,72253,DIGITAL_ICT,True,6.0,True,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,4.6320630749014455,26-45351,0.3506918090026948,POTENTIAL,SAME_SIREN_RECONCILIATION,balanced
25-135765,SIRET:19753472000010,RAW_SIRET,2025-12-11,2026-01-23,2026-05-23,2026-07-13,48,48190,DIGITAL_ICT,True,4.0,False,SIRET:19753472000010,DIRECT_BOAMP_SIRET,HIGH,0,7.030223390275952,,,,,balanced
25-137164,SIRET:24440040400129,RAW_SIRET,2025-12-14,2025-12-14,2026-05-14,2026-07-13,48,48000,DIGITAL_ICT,True,5.0,False,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,1,3.54796320630749,26-33573,0.7400270115518522,HIGH,SAME_SIREN_RECONCILIATION,balanced
25-134329,NAME:nantes metropole,NAME_FALLBACK,2025-12-05,2025-12-05,2030-07-05,2026-07-13,48,48000,DIGITAL_ICT,True,55.0,False,SIREN:244400404,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,7.227332457293035,,,,,balanced
25-139865,SIRET:18440128900386,RAW_SIRET,2025-12-20,2026-03-27,2026-07-27,2026-07-13,72,72268,DIGITAL_ICT,True,4.0,False,SIRET:18440128900386,DIRECT_BOAMP_SIRET,HIGH,0,6.734559789750328,,,,,balanced
25-135680,SIRET:92084215000012,RAW_SIRET,2025-12-11,2026-05-22,2026-10-22,2026-07-13,32,32424,DIGITAL_ICT,True,5.0,False,SIRET:92084215000012,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,HIGH,0,7.030223390275952,,,,,balanced
25-135711,SIRET:24440040400129,RAW_SIRET,2025-12-11,2025-12-11,2026-05-11,2026-07-13,48,48920,DIGITAL_ICT,True,5.0,False,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,1,6.241787122207621,26-60182,0.42264596242547803,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
25-137684,NAME:ville d orvault,NAME_FALLBACK,2025-12-15,2025-12-15,2026-05-15,2026-07-13,35,35121,DIGITAL_ICT,True,5.0,True,SIREN:214401143,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,6.898817345597897,,,,,balanced
25-141819,NAME:conseil departemental loire atlantique,NAME_FALLBACK,2025-12-24,2026-06-25,2026-11-25,2026-07-13,72,72212,DIGITAL_ICT,True,5.0,False,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,6.603153745072273,,,,,balanced
25-134888,SIRET:24440040400129,RAW_SIRET,2025-12-09,2025-12-09,2026-05-09,2026-07-13,72,72227,DIGITAL_ICT,True,5.0,False,SIRET:24440040400129,DIRECT_BOAMP_SIRET,HIGH,1,6.011826544021025,26-56462,0.44285342981974496,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
25-135982,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2025-12-11,2026-02-11,2026-06-11,2026-07-13,72,72268,DIGITAL_ICT,True,4.0,False,SIREN:225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,4.664914586070959,26-44140,0.666948481743476,POTENTIAL,SAME_SIREN_RECONCILIATION,balanced
25-142895,NAME:semitan mandataire de nantes metropole,NAME_FALLBACK,2025-12-31,2026-03-20,2026-07-20,2026-07-13,34,34996,DIGITAL_ICT,True,4.0,False,SIREN:244400404,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,6.3731931668856765,,,,,balanced
25-140719,NAME:mairie de st herblain,NAME_FALLBACK,2025-12-19,2025-12-19,2026-06-19,2026-07-13,48,48900,DIGITAL_ICT,True,6.0,True,SIREN:214401622,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,1,5.88042049934297,26-59246,0.6911685630782083,HIGH,M0_NAME_FALLBACK,balanced
26-3165,SIRET:83095506800044,RAW_SIRET,2026-01-13,2026-01-13,2026-05-13,2026-07-13,48,48000,DIGITAL_ICT,True,4.0,False,SIRET:83095506800044,DIRECT_BOAMP_SIRET,HIGH,0,5.946123521681997,,,,,balanced
26-5966,NAME:conseil departemental loire atlantique,NAME_FALLBACK,2026-01-20,2026-06-25,2026-11-25,2026-07-13,72,72212,DIGITAL_ICT,True,5.0,False,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,5.716162943495401,,,,,balanced
26-6152,SIRET:77562907400011,RAW_SIRET,2026-01-20,2026-03-28,2026-08-28,2026-07-13,72,72600,DIGITAL_ICT,True,5.0,False,SIRET:77562907400011,DIRECT_BOAMP_SIRET,HIGH,0,5.716162943495401,,,,,balanced
26-2529,NAME:spl le mans evenements,NAME_FALLBACK,2026-01-09,2026-04-20,2026-10-20,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:412238065,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,6.077529566360052,,,,,balanced
26-3580,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,2026-01-12,2026-01-12,2032-01-12,2026-07-13,72,72212,DIGITAL_ICT,True,72.0,False,SIREN:529260903,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,5.978975032851511,,,,,balanced
26-4494,SIRET:24490001500011,RAW_SIRET,2026-01-16,2026-03-24,2026-09-24,2026-07-13,72,72319,DIGITAL_ICT,True,6.0,False,SIRET:24490001500011,DIRECT_BOAMP_SIRET,HIGH,0,5.847568988173456,,,,,balanced
26-4412,SIRET:21440067300015,RAW_SIRET,2026-01-15,2026-01-15,2026-04-15,2026-07-13,90,90911,DIGITAL_ICT,True,3.0,False,SIRET:21440067300015,DIRECT_BOAMP_SIRET,HIGH,0,5.88042049934297,,,,,balanced
26-6827,NAME:le mans metropole,NAME_FALLBACK,2026-01-20,2026-06-17,2034-06-17,2026-07-13,72,72224,DIGITAL_ICT,True,96.0,False,SIREN:247200132,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,5.716162943495401,,,,,balanced
26-8703,SIRET:24490001500011,RAW_SIRET,2026-01-27,2026-01-27,2026-07-27,2026-07-13,48,48952,DIGITAL_ICT,True,6.0,False,SIRET:24490001500011,DIRECT_BOAMP_SIRET,HIGH,0,5.486202365308804,,,,,balanced
26-6662,SIRET:23440003400026,RAW_SIRET,2026-01-21,2026-05-21,2026-09-21,2026-07-13,32,32322,DIGITAL_ICT,True,4.0,False,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,0,5.683311432325887,,,,,balanced
26-474,SIRET:20006895500018,RAW_SIRET,2026-01-07,2026-01-07,2026-05-07,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,False,SIRET:20006895500018,DIRECT_BOAMP_SIRET,HIGH,0,6.14323258869908,,,,,balanced
26-3380,NAME:conseil departemental loire atlantique,NAME_FALLBACK,2026-01-14,2026-06-14,2026-10-14,2026-07-13,72,72268,DIGITAL_ICT,True,4.0,False,SIREN:224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,5.913272010512483,,,,,balanced
26-8489,NAME:territoire d energie loire-atlantique,NAME_FALLBACK,2026-01-24,2026-04-30,2028-04-30,2026-07-13,72,72224,DIGITAL_ICT,True,24.0,False,SIREN:200014926,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,0,5.5847568988173455,,,,,balanced
26-8488,SIRET:21973304500013,RAW_SIRET,2026-01-25,2026-01-25,2026-05-25,2026-07-13,32,32323,DIGITAL_ICT,True,4.0,False,SIRET:21973304500013,DIRECT_BOAMP_SIRET,HIGH,0,5.551905387647832,,,,,balanced
