source_notice_id,candidate_notice_id,repair_rule_pass,repair_failure_reasons,s_text,s_cpv,composite_score,top1_top2_margin,source_etat,candidate_etat,source_annonce_lie,candidate_annonce_lie,source_token_count,candidate_token_count
20-86796,20-106651,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9900162231505772,0.1,0.5058223666703761,0.1374019967475209,INITIAL,RECTIFICATIF,,20-86796,16,17
20-88363,21-51989,False,TEXT_MIN,0.2178200616029382,0.4,0.3693557250213875,0.0030311430924884,INITIAL,INITIAL,,,12,9
20-8845,20-138135,False,TEXT_MIN,0.1755500868816605,0.0,0.3895415229622386,0.0188514332412291,INITIAL,INITIAL,,,13,24
20-91088,22-16534,True,,0.3246330467212676,0.2,0.4250670328439022,0.0887583782164324,INITIAL,INITIAL,,,15,13
20-91517,22-39891,True,,0.308632718870194,0.0,0.4002268830544146,0.0148970662525235,INITIAL,INITIAL,,,20,24
20-94462,21-37354,False,TEXT_MIN,0.0188196119046799,0.6,0.4692106048587098,0.2071488320250878,INITIAL,INITIAL,,,23,14
20-95579,21-95316,False,TEXT_MIN,0.1183861201069388,0.1,0.359534134591086,0.359534134591086,INITIAL,INITIAL,,,24,27
20-96600,21-32441,False,TEXT_MIN,0.1506785296330999,0.1,0.3434602186173143,0.0039925536574682,INITIAL,INITIAL,,,20,18
20-96618,20-115241,True,,0.5638167266698864,1.0,0.6115956002827738,0.1394847204890906,INITIAL,INITIAL,,,13,7
20-97380,21-72712,False,TEXT_MIN,0.1282204332687063,1.0,0.6425578349554795,0.6425578349554795,INITIAL,INITIAL,,,9,12
20-98214,21-7561,False,TEXT_MIN,0.0,0.6,0.4653613666228646,0.0380989925536575,INITIAL,INITIAL,,,7,25
20-98264,21-7561,False,TEXT_MIN,0.0,0.6,0.4653613666228646,0.0380989925536575,INITIAL,INITIAL,,,7,25
21-10110,21-21301,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,0.1,0.4750963644327637,0.1994454387592358,INITIAL,RECTIFICATIF,,21-10110,18,18
21-103501,21-156574,True,,0.3198361347751099,1.0,0.6425514951782969,0.6425514951782969,INITIAL,INITIAL,,,14,19
21-104870,22-83349,True,,0.6128460635097774,1.0,0.8152188554741514,0.2043641331056634,INITIAL,INITIAL,,,19,11
21-111036,22-19299,True,,0.3377839624650236,0.0,0.3748406812122983,0.1298278708430751,INITIAL,INITIAL,,,11,18
21-11178,21-28206,True,,0.9999999999999992,0.0,0.5450197109067014,0.5450197109067014,INITIAL,INITIAL,,,30,30
21-113953,21-117615,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7245641699518177,0.4017032238316056,INITIAL,RECTIFICATIF,,21-113953,18,18
21-116891,22-69952,False,TEXT_MIN,0.0365609971436217,1.0,0.5806675710764831,0.1207877828358682,INITIAL,INITIAL,,,23,14
21-117181,22-57715,True,,0.6207670451588572,0.1,0.4847213786395903,0.4847213786395903,INITIAL,INITIAL,,,29,19
21-118586,22-66076,True,,0.6520640114512443,0.0,0.4821010724266827,0.0461238081712543,INITIAL,INITIAL,,,34,17
21-11865,21-141238,False,TEXT_MIN,0.033539263390973,1.0,0.5081272660589387,0.5081272660589387,INITIAL,INITIAL,,,21,10
21-119536,21-157863,True,,0.3002059288123773,0.2,0.3464036563370696,0.0697447234561602,INITIAL,INITIAL,,,10,16
21-122032,22-118191,False,TEXT_MIN,0.04557906541291,1.0,0.553405585728509,0.1595429063468583,INITIAL,INITIAL,,,9,27
21-124527,21-130046,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000004,1.0,0.7300394218134036,0.4447836692120347,INITIAL,RECTIFICATIF,,21-124527,9,9
21-125536,22-38732,False,TEXT_MIN,0.0223333285874864,1.0,0.6109726001786382,0.6109726001786382,INITIAL,INITIAL,,,11,19
21-125688,22-93332,False,TEXT_MIN,0.1348238300139508,0.2,0.3884432682315582,0.3884432682315582,INITIAL,INITIAL,,,11,13
21-125738,21-161861,True,,0.9321375392082408,1.0,0.797998029217847,0.797998029217847,INITIAL,INITIAL,,,13,15
21-126684,23-12419,False,TEXT_MIN,0.0,0.4,0.4275667980727113,0.037917184923201,INITIAL,INITIAL,,,6,5
21-12893,21-145116,True,,1.0000000000000002,0.4,0.7542969776609724,0.4230663609073145,INITIAL,INITIAL,,,7,7
21-130369,21-157863,True,,1.0,1.0,0.795742444152431,0.5197151959962335,INITIAL,INITIAL,,,16,16
21-13474,21-153479,False,TEXT_MIN;INITIAL_CANDIDATE,0.061268958842701,0.1,0.3573376966987561,0.0176736673007637,INITIAL,RECTIFICATIF,,21-143183,8,14
21-13699,21-20640,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9567939091558684,1.0,0.7094420381563717,0.5617958729148393,INITIAL,RECTIFICATIF,,21-13699,5,6
21-137487,22-93332,False,TEXT_MIN,0.2797786744300027,1.0,0.6791774637771764,0.6791774637771764,INITIAL,INITIAL,,,9,13
21-138241,22-83128,False,TEXT_MIN,0.2393031254111336,0.4,0.4962659493472476,0.0944052747844516,INITIAL,INITIAL,,,22,22
21-138925,21-147552,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9821918481137086,0.1,0.4579130075493906,0.4579130075493906,INITIAL,RECTIFICATIF,,21-138925,13,14
21-143183,21-153479,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,0.1,0.4750963644327639,0.1139079076659129,INITIAL,RECTIFICATIF,,21-143183,14,14
21-145116,22-94102,False,TEXT_MIN,0.2017885979613658,0.0,0.4165195703902887,0.0244254646443492,INITIAL,INITIAL,,,7,14
21-14714,21-61224,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000009,1.0,0.8409132720105126,0.2223562364480042,INITIAL,ANNULATION,,21-14714,21,21
21-148591,22-12003,True,,0.6788589799893974,1.0,0.7887416854842435,0.7887416854842435,INITIAL,INITIAL,,,15,20
21-148611,22-171933,True,,0.5777380990772488,1.0,0.7933493771649914,0.6103445589433533,INITIAL,INITIAL,,,8,9
21-148700,22-69458,False,TEXT_MIN,0.2085901133925841,0.2,0.4306872229988367,0.0240656431542355,INITIAL,INITIAL,,,19,12
21-150948,22-66848,False,TEXT_MIN,0.0,0.4,0.4258935611038107,0.0331287814838702,INITIAL,INITIAL,,,6,6
21-15299,21-113953,False,TEXT_MIN,0.0462677078522514,0.4,0.4242926903019454,0.0164257555847568,INITIAL,INITIAL,,,16,18
21-153479,22-52027,False,TEXT_MIN;INITIAL_SOURCE,0.1931834638617366,0.1,0.3583369455973371,0.0103415961693987,RECTIFICATIF,INITIAL,21-143183,,14,27
21-156348,22-130851,False,TEXT_MIN,0.1221542915628732,1.0,0.6763282464622488,0.1109554549921986,INITIAL,INITIAL,,,16,15
21-157552,22-43134,False,TEXT_MIN,0.2637824058671478,0.2,0.4078757474411495,0.0127607193989149,INITIAL,INITIAL,,,26,24
21-160384,22-93332,False,TEXT_MIN,0.1079569319162648,1.0,0.6067205372088005,0.6067205372088005,INITIAL,INITIAL,,,23,13
21-161904,22-90329,False,TEXT_MIN,0.2263034731243246,1.0,0.5936937320192692,0.1467987960893674,INITIAL,INITIAL,,,12,18
21-163566,22-6934,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.8309192730130208,0.1,0.4241309877796995,0.1360582968732896,INITIAL,RECTIFICATIF,,21-163566,4,5
21-163822,22-102623,False,TEXT_MIN,0.2007641085727083,1.0,0.6515223657271234,0.3545532331587002,INITIAL,INITIAL,,,16,25
21-16407,21-89893,False,TEXT_MIN,0.0801108775211593,0.2,0.3528679792743243,0.16533445752905,INITIAL,INITIAL,,,26,27
21-16505,22-13142,False,TEXT_MIN,0.1463782647763896,0.2,0.4102818889485651,0.0507026101915122,INITIAL,INITIAL,,,26,26
21-167647,22-92446,False,TEXT_MIN,0.0,0.2,0.3563118703460359,0.2356951493197199,INITIAL,INITIAL,,,14,5
21-170414,22-116324,False,TEXT_MIN,0.1065960680045207,0.0,0.3790957460092038,0.068801976517006,INITIAL,INITIAL,,,20,21
21-17328,21-23641,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000004,1.0,0.7587844940867281,0.180164727712407,INITIAL,RECTIFICATIF,,21-17328,22,22
21-23641,21-35440,False,INITIAL_SOURCE,0.3835603862493899,1.0,0.5786197663743211,0.265919654401776,RECTIFICATIF,INITIAL,21-17328,,22,23
21-23645,21-51020,True,,1.0,1.0,0.7888983793254489,0.4926918793790283,INITIAL,INITIAL,,,10,10
21-24515,21-35279,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999994,1.0,0.8258563293911518,0.8258563293911518,INITIAL,RECTIFICATIF,,21-24515,12,12
21-25617,22-54720,False,TEXT_MIN,0.0454141721863328,0.2,0.357454311995396,0.0045114130863053,INITIAL,INITIAL,,,23,18
21-26779,22-69952,False,TEXT_MIN,0.0214735303641895,0.2,0.392877102250331,0.0001381263995825,INITIAL,INITIAL,,,9,14
21-28963,22-69458,False,TEXT_MIN,0.2467054280577159,0.2,0.4522404609240113,0.0303202582472855,INITIAL,INITIAL,,,16,12
21-29818,22-28887,True,,1.0000000000000002,1.0,0.7727770477441962,0.7727770477441962,INITIAL,INITIAL,,,13,13
21-35196,21-89893,True,,0.4837454701047893,1.0,0.6752811291665493,0.6752811291665493,INITIAL,INITIAL,,,24,27
21-35440,22-22098,False,TEXT_MIN,0.0022929992310267,1.0,0.3822107845096592,0.082748376752617,INITIAL,INITIAL,,,23,16
21-35651,21-130956,True,,0.3015265330963383,0.0,0.3977397180335651,0.0102069487050772,INITIAL,INITIAL,,,15,20
21-35939,21-78393,False,TEXT_MIN,0.2904337635881374,1.0,0.5747705207162073,0.2626681165152201,INITIAL,INITIAL,,,12,20
21-36205,21-53968,True,,0.3987912863430825,1.0,0.545623818376014,0.2547369455516959,INITIAL,INITIAL,,,12,21
21-37354,22-39260,False,TEXT_MIN,0.1849168232043593,0.0,0.3569263195713725,0.0673234678880939,INITIAL,INITIAL,,,14,22
21-40444,21-154866,False,TEXT_MIN,0.0077159761869277,1.0,0.5292030007762438,0.5292030007762438,INITIAL,INITIAL,,,16,12
21-42297,21-157863,False,TEXT_MIN,0.2236767744468439,0.0,0.3841804321602061,0.0848664038545773,INITIAL,INITIAL,,,14,16
21-45579,21-96114,False,TEXT_MIN,0.2072900401572895,0.0,0.3497000028855375,0.0277291046250063,INITIAL,INITIAL,,,22,25
21-46043,22-13142,False,TEXT_MIN,0.1539168482250266,0.2,0.399232263501624,0.0296777829123593,INITIAL,INITIAL,,,11,26
21-51104,22-159813,False,MIN_TOKEN_COUNT,0.4494427224676989,0.2,0.4588643045938742,0.1142178016440813,INITIAL,INITIAL,,,4,3
21-51989,21-53976,False,TEXT_MIN,0.0728326216269307,1.0,0.3891050837980722,0.0338430252399064,INITIAL,INITIAL,,,9,10
21-57207,21-126684,False,TEXT_MIN,0.0081623189054673,0.0,0.3446439338245351,0.0313085033482867,INITIAL,INITIAL,,,13,6
21-57326,21-69523,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9884481564992734,0.1,0.4710532192075096,0.1325594376412369,INITIAL,RECTIFICATIF,,21-57326,22,23
21-61224,21-96695,False,TEXT_MIN;INITIAL_SOURCE,0.1026665567726758,1.0,0.4857821779190568,0.4857821779190568,ANNULATION,INITIAL,21-14714,,21,25
21-69590,21-148591,False,TEXT_MIN,0.1524964514440419,0.1,0.3728415635244685,0.0651397352443787,INITIAL,INITIAL,,,11,15
21-71012,21-96769,True,,1.0,1.0,0.7711038107752957,0.7711038107752957,INITIAL,INITIAL,,,11,11
21-71538,21-119536,True,,0.5147627498211851,0.0,0.3779242992749093,0.0048032847155992,INITIAL,INITIAL,,,22,10
21-73723,21-134527,False,TEXT_MIN,0.1294027440277249,0.1,0.3770780826173253,0.1142423974580956,INITIAL,INITIAL,,,26,17
21-74412,21-83160,False,TEXT_MIN,0.2204913526654261,1.0,0.4558425822809061,0.1787525941220933,INITIAL,INITIAL,,,16,22
21-7561,21-85552,False,TEXT_MIN,0.1166485224773451,0.4,0.4352378457667642,0.0276021451159286,INITIAL,INITIAL,,,25,28
21-76081,21-122032,False,TEXT_MIN,0.0034704847216146,1.0,0.4948655675938704,0.1573019973821152,INITIAL,INITIAL,,,14,9
21-76634,21-163822,False,TEXT_MIN,0.0215436136247632,0.6,0.4017233571909185,0.0373069304196045,INITIAL,INITIAL,,,21,16
21-78101,22-171933,True,,0.5777380990772488,1.0,0.8070375068189556,0.1218243539202803,INITIAL,INITIAL,,,8,9
21-78352,21-143183,False,TEXT_MIN,0.0663404925311698,1.0,0.571622588943071,0.1200515306388146,INITIAL,INITIAL,,,29,14
21-78563,21-117615,False,TEXT_MIN;INITIAL_CANDIDATE,0.0228237239224248,0.6,0.3624758197986042,0.0164257555847568,INITIAL,RECTIFICATIF,,21-113953,31,18
21-82013,22-98745,False,TEXT_MIN;MIN_TOKEN_COUNT,0.0,0.6,0.4054380201489268,0.4054380201489268,INITIAL,INITIAL,,,1,29
21-83144,22-48493,True,,0.3810362171669224,0.1,0.4678874241468372,0.1425954492948254,INITIAL,INITIAL,,,7,17
21-85552,22-26998,False,TEXT_MIN,0.0889352484282705,0.4,0.3735233071645246,0.0428468961327075,INITIAL,INITIAL,,,28,23
21-85842,22-26998,False,TEXT_MIN,0.0328395261247188,0.6,0.4179962432544706,0.0923649705355048,INITIAL,INITIAL,,,6,23
21-86124,21-161507,True,,0.798419998471066,1.0,0.8264816030566384,0.8264816030566384,INITIAL,INITIAL,,,6,6
21-86231,22-159813,False,TEXT_MIN;MIN_TOKEN_COUNT,0.0,0.2,0.3617871222076215,0.134143670608848,INITIAL,INITIAL,,,2,3
21-86348,22-141031,True,,0.4359435260384555,0.2,0.4075999450201611,0.0039552103807362,INITIAL,INITIAL,,,11,6
21-88219,22-60784,False,TEXT_MIN,0.0606317102817834,0.4,0.4624760263252996,0.014158279333408,INITIAL,INITIAL,,,15,22
21-91773,22-74813,True,,0.5563730870462691,0.2,0.3689903264145078,0.040282485853842,INITIAL,INITIAL,,,6,6
21-92788,22-6934,False,TEXT_MIN;INITIAL_SOURCE;INITIAL_CANDIDATE,0.0625726574436138,0.1,0.3509499263820935,0.0277162875923007,RECTIFICATIF,RECTIFICATIF,21-78352,21-163566,25,5
21-96114,21-150402,False,TEXT_MIN,0.0439861905406523,1.0,0.5405287628346509,0.1897095867599297,INITIAL,INITIAL,,,25,21
21-97876,21-143183,False,TEXT_MIN,0.0140062517354625,1.0,0.5026595249449064,0.1632472057047794,INITIAL,INITIAL,,,13,14
22-104764,23-74653,False,TEXT_MIN,0.0124241221097068,1.0,0.606135564946019,0.0043484427383972,INITIAL,INITIAL,,,13,10
22-105384,24-43365,True,,0.5576746382331395,1.0,0.708304826841958,0.0424332019272886,INITIAL,INITIAL,,,9,9
22-105581,22-167195,True,,0.6479006932094956,1.0,0.6396561756062407,0.4575471569470599,INITIAL,INITIAL,,,6,16
22-105832,23-41648,False,TEXT_MIN,0.0,0.4,0.4371484888304862,0.111064136647598,INITIAL,INITIAL,,,9,13
22-108057,23-34705,False,TEXT_MIN,0.0751078972301109,0.4,0.4029040583800789,0.0148551941811866,INITIAL,INITIAL,,,11,28
22-111359,23-102643,False,TEXT_MIN,0.0709916422540964,1.0,0.4267875040486796,0.0171361236711918,INITIAL,INITIAL,,,9,28
22-114731,23-168051,False,TEXT_MIN,0.1705777028350568,0.8,0.4772317623523224,0.0336331242740544,INITIAL,INITIAL,,,28,8
22-115287,23-101593,False,TEXT_MIN,0.0,0.2,0.3494678055190539,0.0782334252122529,INITIAL,INITIAL,,,7,9
22-116324,23-117420,False,TEXT_MIN,0.2293048891509989,0.2,0.4628804518949214,0.1268746435883829,INITIAL,INITIAL,,,21,28
22-118191,22-165917,False,TEXT_MIN,0.0123424722458668,1.0,0.5116588928813228,0.1360812619330984,INITIAL,INITIAL,,,27,8
22-120001,22-126881,False,TEXT_MIN,0.0168891306870142,1.0,0.5094482084430393,0.0782609108985367,INITIAL,INITIAL,,,12,4
22-121360,23-66104,False,TEXT_MIN,0.0051518123521604,0.4,0.377355039710904,0.0034469194145639,INITIAL,INITIAL,,,18,10
22-122079,23-24028,False,TEXT_MIN;MIN_TOKEN_COUNT,0.236539511625371,0.0,0.4218383253457086,0.0863902963818368,INITIAL,INITIAL,,,24,2
22-122955,23-34018,False,TEXT_MIN;INITIAL_CANDIDATE,0.2422211017603772,0.1,0.4234085726507356,0.0273762593079281,INITIAL,RECTIFICATIF,,23-23775,23,20
22-123803,23-66104,False,TEXT_MIN,0.2487855677940983,0.4,0.4708397319079607,0.1151007230830629,INITIAL,INITIAL,,,13,10
22-124106,22-150817,False,TEXT_MIN,0.0865955494407925,0.2,0.3499667865881144,0.0224619009731886,INITIAL,INITIAL,,,4,6
22-126767,23-76444,False,TEXT_MIN,0.2015289286822492,0.0,0.4150598731772016,0.0883647382131262,INITIAL,INITIAL,,,18,14
22-126881,22-160850,False,TEXT_MIN,0.0184120580448715,0.4,0.4121100109420739,0.1031743999039661,INITIAL,INITIAL,,,4,9
22-12758,23-47137,True,,0.8273712072782659,0.2,0.4734213592534814,0.4734213592534814,INITIAL,INITIAL,,,11,15
22-127882,23-43054,False,TEXT_MIN,0.0309240798728421,0.0,0.3498729242323235,0.0293600122078506,INITIAL,INITIAL,,,21,16
22-130851,23-90833,True,,0.7843386056474413,0.6,0.7949368212188296,0.2720904791293373,INITIAL,INITIAL,,,15,16
22-133794,23-34705,False,TEXT_MIN,0.1016259706232698,0.4,0.4354552044794235,0.0189074304557713,INITIAL,INITIAL,,,14,28
22-13674,23-39978,True,,0.7713436601609731,0.0,0.3773859621776721,0.2293728649757106,INITIAL,INITIAL,,,23,14
22-136844,24-88815,False,TEXT_MIN,0.0,0.2,0.3785173017958826,0.0408366184844503,INITIAL,INITIAL,,,6,19
22-137807,22-166987,True,,0.3143480155576154,1.0,0.561239501459182,0.3576358283662251,INITIAL,INITIAL,,,15,14
22-138398,23-96123,True,,0.3084267223389593,0.0,0.4165805398532393,0.192815756673213,INITIAL,INITIAL,,,9,14
22-138409,22-154906,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9847985477409534,0.1,0.4834639857960617,0.4834639857960617,INITIAL,RECTIFICATIF,,22-138409,14,15
22-141594,23-37581,False,TEXT_MIN,0.0953753552560184,0.2,0.4036857983431106,0.1269179817075132,INITIAL,INITIAL,,,9,17
22-142509,23-78413,False,TEXT_MIN,0.1222622310783074,0.2,0.3884575715037763,0.0105414382759601,INITIAL,INITIAL,,,24,12
22-143289,23-113446,False,TEXT_MIN,0.0379260310397903,0.2,0.3904225996944128,0.0677569670369822,INITIAL,INITIAL,,,21,19
22-146330,23-41937,True,,0.5607102418936469,0.2,0.3965157769536218,0.1164830621284994,INITIAL,INITIAL,,,7,11
22-150264,22-162091,False,TEXT_MIN,0.0895813654492879,1.0,0.4732939071669967,0.1018673829284945,INITIAL,INITIAL,,,24,21
22-15069,22-120791,False,TEXT_MIN,0.0124215247902589,0.4,0.4247658429188157,0.2721999660669669,INITIAL,INITIAL,,,19,4
22-153148,23-63743,False,TEXT_MIN,0.1695449992523172,0.2,0.4597590589805361,0.0337013312185218,INITIAL,INITIAL,,,13,18
22-153504,23-125766,False,TEXT_MIN,0.1569072856964705,1.0,0.4910783033884208,0.0476768525458802,INITIAL,INITIAL,,,23,20
22-154717,23-125766,False,TEXT_MIN,0.2882119863603319,1.0,0.5411413875169615,0.0851828105876542,INITIAL,INITIAL,,,13,20
22-156333,23-60788,False,TEXT_MIN,0.0523687726539455,0.4,0.4609528111209527,0.1140499587407837,INITIAL,INITIAL,,,33,18
22-157032,23-85576,False,TEXT_MIN,0.2511726153494626,0.0,0.4160094079259694,0.0484847494232023,INITIAL,INITIAL,,,14,22
22-157410,23-58292,False,TEXT_MIN,0.0433320867237163,0.4,0.3972577765644264,0.0523445960938773,INITIAL,INITIAL,,,18,14
22-159813,23-115723,False,MIN_TOKEN_COUNT,0.7337418706179899,1.0,0.7586734304499803,0.7586734304499803,INITIAL,INITIAL,,,3,4
22-162095,23-66104,False,TEXT_MIN,0.2030310557741881,0.6,0.4532290692581537,0.0036922920269577,INITIAL,INITIAL,,,18,10
22-163372,23-130718,False,TEXT_MIN,0.0797267142813464,0.2,0.3790453924864256,0.1282674870021062,INITIAL,INITIAL,,,14,20
22-163765,23-49047,True,,0.3138657244339749,0.0,0.4215262405207918,0.4215262405207918,INITIAL,INITIAL,,,14,22
22-16534,23-117420,False,TEXT_MIN,0.0687273128727981,0.2,0.4025718613013619,0.0797790230239373,INITIAL,INITIAL,,,13,28
22-165672,23-28773,True,,1.0,1.0,0.856274638633377,0.856274638633377,INITIAL,INITIAL,,,7,7
22-165686,23-130718,False,TEXT_MIN,0.0247758939493085,0.0,0.3436146202628974,0.0769561483060614,INITIAL,INITIAL,,,11,20
22-165917,23-144303,False,TEXT_MIN,0.2113927985482938,1.0,0.5142546717827481,0.1223686558951042,INITIAL,INITIAL,,,8,26
22-165925,23-163953,False,TEXT_MIN,0.0227668810350094,1.0,0.438958333898828,0.438958333898828,INITIAL,INITIAL,,,23,18
22-16811,22-127882,False,TEXT_MIN,0.1025584826114456,0.2,0.3760860076787892,0.3760860076787892,INITIAL,INITIAL,,,13,21
22-171933,24-43365,True,,0.5576746382331395,1.0,0.6603963730530836,0.0424332019272886,INITIAL,INITIAL,,,9,9
22-17364,22-39410,True,,1.0,1.0,0.7108760402978536,0.3488542592032536,INITIAL,INITIAL,,,14,14
22-19299,23-2072,False,TEXT_MIN,0.2161973416118738,0.0,0.3774561917717773,0.142934780682891,INITIAL,INITIAL,,,18,15
22-20320,22-162091,False,TEXT_MIN,0.234852196439751,0.0,0.4212477650307415,0.0087379095773907,INITIAL,INITIAL,,,17,21
22-21573,22-48708,False,TEXT_MIN,0.0241213537774882,0.2,0.3896974015487963,0.0112059627851528,INITIAL,INITIAL,,,8,20
22-24405,22-143289,False,TEXT_MIN,0.0348455986331712,0.0,0.3539830817292315,0.1256442824410071,INITIAL,INITIAL,,,17,21
22-24441,22-135485,False,TEXT_MIN,0.0,0.8,0.3802671922908453,0.1063118703460359,INITIAL,INITIAL,,,13,18
22-26998,22-108057,False,TEXT_MIN,0.2151009371382511,1.0,0.6606466946212526,0.2090888366780496,INITIAL,INITIAL,,,23,11
22-29878,22-162091,False,TEXT_MIN,0.2512917466966607,1.0,0.6270782611467222,0.1093669305616578,INITIAL,INITIAL,,,22,21
22-30678,22-114731,False,TEXT_MIN,0.013561325773184,0.2,0.4051647732628396,0.0051049517597041,INITIAL,INITIAL,,,15,28
22-32770,22-150264,False,TEXT_MIN,0.1221608331219366,0.2,0.3624146358765149,0.0435610403725034,INITIAL,INITIAL,,,12,24
22-34888,22-118191,True,,0.3049917236310229,0.0,0.4057965995476867,0.0770327461404699,INITIAL,INITIAL,,,18,27
22-35499,22-150817,False,TEXT_MIN,0.0980893014093931,0.0,0.3460044924621881,0.0875405826994678,INITIAL,INITIAL,,,9,6
22-39212,22-111359,False,TEXT_MIN,0.12906299866147,0.6,0.4954764735350186,0.0862356405222409,INITIAL,INITIAL,,,22,9
22-39410,22-150236,False,TEXT_MIN,0.2780185548325784,0.1,0.3647594070253928,0.3647594070253928,INITIAL,INITIAL,,,14,20
22-39639,22-123803,False,TEXT_MIN,0.0271349453601687,0.8,0.5967596049452663,0.0171878228463553,INITIAL,INITIAL,,,27,13
22-39891,22-118191,True,,0.3063482320686404,0.2,0.4553208737776816,0.0480969820585296,INITIAL,INITIAL,,,24,27
22-40744,22-162091,False,TEXT_MIN,0.0028231995701595,1.0,0.5729657808219606,0.038493585887208,INITIAL,INITIAL,,,5,21
22-42168,22-141594,False,TEXT_MIN,0.0056982338185514,0.2,0.3941998132863397,0.1890207773789831,INITIAL,INITIAL,,,9,9
22-48708,22-156333,True,,0.4325991114597768,1.0,0.6700036443328666,0.2731326773334184,INITIAL,INITIAL,,,20,33
22-51860,23-41648,False,TEXT_MIN,0.0841251777092865,0.2,0.4243868695788898,0.0879908288104595,INITIAL,INITIAL,,,14,13
22-52027,22-157410,False,TEXT_MIN,0.0368031410569187,1.0,0.5530716381347047,0.0492964794465149,INITIAL,INITIAL,,,27,18
22-52158,22-61807,False,TEXT_MIN,0.1159640952732297,1.0,0.464733294055223,0.0549259290917627,INITIAL,INITIAL,,,9,17
22-54720,23-56040,False,TEXT_MIN,0.1553331393590458,0.0,0.3879408431909091,0.2064059529864802,INITIAL,INITIAL,,,18,20
22-55032,22-61807,False,TEXT_MIN,0.1014920244467494,1.0,0.4514551914735765,0.0824923022068232,INITIAL,INITIAL,,,11,17
22-60784,23-56040,False,TEXT_MIN,0.0172953299101027,0.2,0.3435062783025263,0.3435062783025263,INITIAL,INITIAL,,,22,20
22-61807,22-123056,False,TEXT_MIN,0.040718664688816,0.2,0.3640237621636436,0.0318507465889189,INITIAL,INITIAL,,,17,12
22-66076,22-69458,True,,0.7565369035163249,1.0,0.7064239214869554,0.494138465543089,INITIAL,INITIAL,,,17,12
22-66848,23-48532,False,TEXT_MIN,0.0508806655099558,0.2,0.3850706069976917,0.0214518615565374,INITIAL,INITIAL,,,6,13
22-69242,22-142509,False,TEXT_MIN,0.1171757559869945,1.0,0.6622664423221235,0.2020452273892337,INITIAL,INITIAL,,,10,24
22-69543,22-122955,True,,0.5980662923303395,0.1,0.4617191725302487,0.2382473707301682,INITIAL,INITIAL,,,23,23
22-69952,23-20260,False,TEXT_MIN,0.0289871008751316,1.0,0.5396899443514122,0.1208195613164307,INITIAL,INITIAL,,,14,21
22-72517,22-162091,True,,0.6945790828601311,1.0,0.8698328585893068,0.1897527768244209,INITIAL,INITIAL,,,27,21
22-72719,23-47137,True,,0.8491594140800574,0.2,0.5741265132810642,0.5741265132810642,INITIAL,INITIAL,,,13,15
22-74356,23-48532,False,TEXT_MIN,0.0141730377286598,0.2,0.3722229372742381,0.0645943058410644,INITIAL,INITIAL,,,13,13
22-74813,23-115723,False,TEXT_MIN,0.2928378930482742,0.2,0.3643570383005797,0.3643570383005797,INITIAL,INITIAL,,,6,4
22-76804,22-143552,False,TEXT_MIN,0.1706395910963415,0.0,0.361510979091341,0.361510979091341,INITIAL,INITIAL,,,18,17
22-77622,23-56040,False,TEXT_MIN,0.1599456576771226,0.2,0.4386047208790647,0.23414355054772,INITIAL,INITIAL,,,23,20
22-7823,22-115191,True,,0.4503347075613951,0.2,0.4865527586845961,0.1056883332594668,INITIAL,INITIAL,,,26,28
22-7862,22-49221,False,TEXT_MIN;INITIAL_SOURCE,0.1246458263129395,0.8,0.4594823686006808,0.1955202504295338,RECTIFICATIF,INITIAL,22-4281,,12,25
22-83128,23-139972,False,TEXT_MIN,0.2551002495842083,1.0,0.5312255166142189,0.071549916627787,INITIAL,INITIAL,,,22,27
22-83349,23-90833,True,,0.879425031234136,0.6,0.71871203294246,0.1761503252300544,INITIAL,INITIAL,,,11,16
22-84979,22-124106,False,TEXT_MIN,0.0105615023376393,1.0,0.4209983217007843,0.1585390857685752,INITIAL,INITIAL,,,16,4
22-85365,23-104062,False,TEXT_MIN,0.1534062016096873,0.0,0.3694718464284804,0.010104906193558,INITIAL,INITIAL,,,30,20
22-8860,23-16355,False,TEXT_MIN,0.019283845617725,0.2,0.3825290218312935,0.0451606084275241,INITIAL,INITIAL,,,21,17
