source_notice_id,candidate_notice_id,buyer_key_type,buyer_key,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,source_annonce_lie,source_etat,source_schema_family,source_notice_type_normalized,source_text_length,source_token_count,candidate_annonce_lie,candidate_etat,candidate_schema_family,candidate_notice_type_normalized,candidate_text_length,candidate_token_count,repair_pass_text_min,repair_pass_initial_source,repair_pass_initial_candidate,repair_pass_no_explicit_linked_notice_ref,repair_pass_min_token_count,repair_rule_pass,repair_failure_reasons,repair_rule_version,rule_role
22-7823,22-115191,NAME_FALLBACK,NAME:la cite des congres de nantes,2022-01-16,2022-08-26,7.293035479632063,2022-09-25,0.985545335085414,0.835742444152431,0.4503347075613951,0.2,0.6,0.4865527586845961,False,False,1,0.1056883332594668,2,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,165,26,,INITIAL,LEGACY,APPEL_OFFRE,181,28,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
22-83349,23-90833,RAW_SIRET,SIRET:22530001100015,2022-06-16,2023-07-01,12.483574244415244,2023-04-05,2.8580814717477003,0.52365308804205,0.879425031234136,0.6,1.0,0.71871203294246,False,False,1,0.1761503252300544,3,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,103,11,,INITIAL,LEGACY,APPEL_OFFRE,119,16,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
22-90329,24-13163,RAW_SIRET,SIRET:22440002800011,2022-06-30,2024-02-04,19.185282522996054,2023-08-25,5.354796320630749,0.1075339465615418,0.319989429075903,1.0,1.0,0.5388797868169515,False,False,1,0.0041064388961892,8,POTENTIAL,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,148,18,,INITIAL,EFORMS,APPEL_OFFRE,66,8,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
22-94809,23-70584,RAW_SIRET,SIRET:24440064400013,2022-07-08,2023-05-24,10.512483574244415,2023-07-05,1.3797634691195797,0.7700394218134035,0.4514647026095493,1.0,1.0,0.7505225013666931,False,False,1,0.250708277937392,4,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,181,26,,INITIAL,LEGACY,APPEL_OFFRE,86,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
22-95027,23-115723,NAME_FALLBACK,NAME:gie sesam vitale,2022-07-09,2023-08-19,13.3377135348226,2023-12-29,4.336399474375821,0.2772667542706964,0.5074468667298777,0.2,0.6,0.3669230919231313,False,True,1,0.3669230919231313,1,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,42,4,,INITIAL,LEGACY,APPEL_OFFRE,41,4,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-106736,23-148858,NAME_FALLBACK,NAME:gcs e-sante pays de la loire,2023-07-28,2023-10-25,2.923784494086728,2024-01-28,3.1208935611038107,0.4798510731493649,0.6204208616569318,1.0,0.6,0.6971100698672674,False,False,1,0.6971100698672674,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,118,15,,INITIAL,LEGACY,APPEL_OFFRE,135,17,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-109005,23-108932,RAW_SIRET,SIRET:79924570900016,2023-08-01,2023-10-01,2.0039421813403417,2024-02-01,4.040735873850197,0.3265440210249671,0.5939034088334406,0.0,1.0,0.3895021983479459,False,True,1,0.3895021983479459,1,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,131,22,,INITIAL,LEGACY,APPEL_OFFRE,119,17,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-109930,23-108932,RAW_SIRET,SIRET:79924570900016,2023-08-01,2023-10-01,2.0039421813403417,2023-12-01,2.0039421813403417,0.6660096364432764,1.0,0.2,1.0,0.676502409110819,False,False,1,0.676502409110819,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,119,17,,INITIAL,LEGACY,APPEL_OFFRE,119,17,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-120222,23-154026,RAW_SIRET,SIRET:24720013200014,2023-08-31,2023-11-04,2.135348226018397,2024-04-01,4.894875164257556,0.1841874726237407,1.0000000000000002,1.0,1.0,0.7960468681559352,False,False,1,0.3777049034605608,8,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,49,10,,INITIAL,LEGACY,APPEL_OFFRE,49,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-122162,23-179864,RAW_SIRET,SIRET:50519064500018,2023-09-03,2023-12-26,3.7450722733245727,2024-01-03,0.2628120893561104,0.9561979851073148,0.4394412007805104,0.4,1.0,0.6128539165500073,False,False,1,0.6128539165500073,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,53,7,,INITIAL,LEGACY,APPEL_OFFRE,155,23,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-24753,23-99733,NAME_FALLBACK,NAME:sdis49,2023-02-23,2023-07-15,4.664914586070959,2023-08-22,1.2483574244415243,0.791940429259746,0.8066153089196675,1.0,0.6,0.84030046543682,False,False,1,0.5346877046281959,5,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,138,19,,INITIAL,LEGACY,APPEL_OFFRE,107,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-30906,23-164280,NAME_FALLBACK,NAME:societe d equipement de la touraine,2023-03-09,2023-11-25,8.5742444152431,2024-03-09,3.4494086727989486,0.4250985545335085,0.7490511593999327,1.0,0.6,0.7284425444233535,False,False,1,0.7284425444233535,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,125,25,,INITIAL,LEGACY,APPEL_OFFRE,190,36,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-31948,24-11486,RAW_SIRET,SIRET:52926090300016,2023-03-11,2024-02-01,10.74244415243101,2023-09-13,4.6320630749014455,0.2279894875164257,1.0000000000000002,1.0,1.0,0.8069973718791065,False,False,1,0.0479084537888743,3,POTENTIAL,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,97,13,,INITIAL,EFORMS,APPEL_OFFRE,97,13,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-49217,23-98718,RAW_SIRET,SIRET:23440003400026,2023-04-14,2023-07-14,2.9894875164257555,2023-10-14,3.0223390275952693,0.4962768287341218,0.9421072484367208,1.0,1.0,0.8538067441363826,False,False,1,0.4612828628740705,10,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,39,5,,INITIAL,LEGACY,APPEL_OFFRE,48,6,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-65504,24-34440,NAME_FALLBACK,NAME:chu de nantes,2023-05-14,2024-03-24,10.348226018396844,2023-11-14,4.303547963206308,0.282742006132282,0.6173513989796738,0.4,0.6,0.4667584911759563,False,False,1,0.21283210958144,3,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,141,18,,INITIAL,EFORMS,APPEL_OFFRE,188,26,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-66104,23-168051,RAW_SIRET,SIRET:22530001100015,2023-05-17,2023-12-01,6.504599211563732,2024-03-23,3.712220762155059,0.3812965396408235,0.3188475969819713,0.4,1.0,0.4269207938538958,False,False,1,0.1568713938814794,3,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,79,10,,INITIAL,LEGACY,APPEL_OFFRE,54,8,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-74653,23-174031,NAME_FALLBACK,NAME:semitan,2023-06-03,2023-12-16,6.438896189224704,2024-05-04,4.599211563731932,0.2334647393780113,1.0000000000000002,1.0,0.6,0.7683661848445029,False,False,1,0.3497722295225581,5,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,65,10,,INITIAL,LEGACY,APPEL_OFFRE,65,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-76444,23-166646,RAW_SIRET,SIRET:22440002800011,2023-06-05,2023-11-29,5.814717477003942,2023-12-05,0.1971090670170827,0.9671484888304862,0.3752059581415253,0.0,1.0,0.4731092075571553,False,False,1,0.1183891603311522,7,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,114,14,,INITIAL,LEGACY,APPEL_OFFRE,77,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
23-93496,24-88815,RAW_SIRET,SIRET:24720013200014,2023-07-06,2024-07-28,12.746386333771351,2024-07-06,0.7227332457293035,0.879544459045116,0.4721367726653231,1.0,1.0,0.785133985194142,False,False,1,0.4471614389926729,6,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,81,14,,INITIAL,EFORMS,APPEL_OFFRE,108,19,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-110066,24-139192,RAW_SIRET,SIRET:13003051300019,2024-09-29,2024-12-13,2.463863337713535,2025-01-29,1.5440210249671484,0.7426631625054753,0.9671297844499316,1.0,1.0,0.9241612151838448,False,False,1,0.6942622648151915,2,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,192,27,,INITIAL,EFORMS,APPEL_OFFRE,200,29,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-111199,25-1120,RAW_SIRET,SIRET:21370261600011,2024-10-03,2025-01-08,3.1865965834428382,2025-04-03,2.7923784494086727,0.5346035917652212,1.0000000000000004,1.0,1.0,0.8836508979413055,False,False,1,0.8836508979413055,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,49,6,,INITIAL,EFORMS,APPEL_OFFRE,49,6,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-111919,24-125547,RAW_SIRET,SIRET:24850058900085,2024-10-04,2024-11-06,1.0840998685939554,2025-02-04,2.9566360052562417,0.5072273324572931,0.9999999999999998,1.0,1.0,0.8768068331143232,False,False,1,0.8768068331143232,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,106,12,,INITIAL,EFORMS,APPEL_OFFRE,107,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-117855,24-139939,RAW_SIRET,SIRET:24440040400129,2024-10-17,2024-12-14,1.9053876478318,2025-03-17,3.055190538764783,0.4908015768725361,0.3893913411532176,1.0,1.0,0.6589873636217601,False,False,1,0.1595299515458106,16,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,176,24,,INITIAL,EFORMS,APPEL_OFFRE,56,8,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-118232,24-121412,RAW_SIRET,SIRET:18009202500121,2024-10-18,2024-10-25,0.2299605781865965,2025-02-18,3.8107752956636,0.3648707840560666,0.5450755954398728,0.2,1.0,0.4419941544179721,False,False,1,0.4419941544179721,1,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,50,7,,INITIAL,EFORMS,APPEL_OFFRE,69,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-126812,25-62715,NAME_FALLBACK,NAME:nantes metropole,2024-11-07,2025-06-04,6.865965834428383,2025-04-07,1.9053876478318,0.6824353920280333,0.7277204736045386,0.1,0.6,0.5153110137685968,True,False,1,0.2106260074340723,4,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,91,14,,INITIAL,LEGACY,APPEL_OFFRE,128,19,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-131094,25-925,RAW_SIRET,SIRET:24490001500011,2024-11-21,2025-01-08,1.5768725361366622,2025-05-21,4.369250985545335,0.2717915024091107,0.9999999999999998,1.0,1.0,0.8179478756022776,False,False,1,0.5158563293911518,3,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,48,5,,INITIAL,EFORMS,APPEL_OFFRE,48,5,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-131879,25-5091,RAW_SIRET,SIRET:24440040400129,2024-11-22,2025-01-17,1.8396846254927728,2025-04-22,3.1208935611038107,0.4798510731493649,0.986120975622554,1.0,1.0,0.865105109755235,False,False,1,0.5064114654636801,17,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,187,21,,INITIAL,EFORMS,APPEL_OFFRE,197,22,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-138709,25-13176,RAW_SIRET,SIRET:19753472000010,2024-12-12,2025-02-06,1.8396846254927728,2025-04-12,2.135348226018397,0.6441086289969338,0.326589939956221,1.0,1.0,0.6753336362339107,False,False,1,0.3261529372748705,3,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,64,8,,INITIAL,EFORMS,APPEL_OFFRE,78,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-142269,25-63023,RAW_SIRET,SIRET:12001201800111,2024-12-20,2025-06-06,5.519053876478318,2025-09-20,3.4822601839684624,0.4196233026719229,0.5473301722348802,1.0,1.0,0.6964713859501888,False,False,1,0.1790684928980817,3,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,92,11,,INITIAL,EFORMS,APPEL_OFFRE,90,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-57634,24-67023,RAW_SIRET,SIRET:22220001600327,2024-05-19,2024-06-11,0.7555847568988173,2024-10-19,4.270696452036794,0.2882172579938676,0.5723165653929778,0.0,1.0,0.3723651123860091,False,False,1,0.3723651123860091,1,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,96,13,,INITIAL,EFORMS,APPEL_OFFRE,155,20,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-83533,25-37560,RAW_SIRET,SIRET:21850128600015,2024-07-17,2025-04-04,8.5742444152431,2024-11-17,4.533508541392904,0.2444152431011826,1.0,0.0,1.0,0.5111038107752957,False,False,1,0.5111038107752957,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,24-80656,INITIAL,EFORMS,APPEL_OFFRE,68,9,24-111882;25-16964;25-35864;24-80656;24-83533,INITIAL,EFORMS,APPEL_OFFRE,68,9,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
24-83640,25-53516,RAW_SIRET,SIRET:80355563000018,2024-07-17,2025-05-14,9.888304862023652,2025-03-14,2.0039421813403417,0.6660096364432764,0.3602434605502833,1.0,1.0,0.6925876203034181,False,True,1,0.6925876203034181,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,88,10,,INITIAL,EFORMS,APPEL_OFFRE,116,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-101313,26-33969,RAW_SIRET,SIRET:21440109300015,2025-09-13,2026-04-03,6.636005256241787,2026-02-13,1.609724047306176,0.731712658782304,0.320839280960395,1.0,1.0,0.6952219130317142,False,False,1,0.027376259307928,4,POTENTIAL,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,118,17,,INITIAL,EFORMS,APPEL_OFFRE,200,31,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-118828,26-45220,RAW_SIRET,SIRET:23440003400026,2025-10-25,2026-05-06,6.340341655716163,2026-02-25,2.299605781865966,0.6167323696890057,0.4474373738467468,0.2,1.0,0.4707861732686128,False,True,1,0.1490926017119533,7,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,47,8,,INITIAL,EFORMS,APPEL_OFFRE,85,16,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-124007,25-137684,NAME_FALLBACK,NAME:ville d orvault,2025-11-06,2025-12-15,1.281208935611038,2026-04-06,3.679369250985545,0.3867717915024091,0.6369297232113044,1.0,0.6,0.6796183509995588,False,False,1,0.3677630562013954,2,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,137,16,,INITIAL,LEGACY,APPEL_OFFRE,199,24,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-125088,26-33969,RAW_SIRET,SIRET:21440109300015,2025-11-12,2026-04-03,4.664914586070959,2026-04-12,0.2956636005256242,0.9507227332457292,0.5723098455333019,0.0,1.0,0.537989129248088,False,False,1,0.0027376259307928,2,POTENTIAL,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,25-109666,INITIAL,EFORMS,APPEL_OFFRE,177,26,,INITIAL,EFORMS,APPEL_OFFRE,200,31,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-125277,26-3165,RAW_SIRET,SIRET:83095506800044,2025-11-13,2026-01-13,2.0039421813403417,2026-05-09,3.8107752956636,0.3648707840560666,0.8467874770335315,1.0,1.0,0.7875933129757526,False,True,1,0.7875933129757526,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,200,29,,INITIAL,EFORMS,APPEL_OFFRE,150,21,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-13176,25-76566,RAW_SIRET,SIRET:19753472000010,2025-02-06,2025-07-08,4.993429697766097,2025-06-06,1.0512483574244416,0.8247919404292597,0.9665085470611092,0.0,1.0,0.644475976578703,False,False,1,0.4285134820671821,4,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,78,12,,INITIAL,EFORMS,APPEL_OFFRE,68,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-13579,25-135982,NAME_FALLBACK,NAME:conseil departemental de la mayenne,2025-02-06,2025-12-11,10.11826544021025,2025-09-07,3.1208935611038107,0.4798510731493649,0.3526344580013475,0.6,0.6,0.4833848285878128,False,False,1,0.1010568112861657,8,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,113,13,,INITIAL,EFORMS,APPEL_OFFRE,69,9,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-2262,25-41441,NAME_FALLBACK,NAME:ville de saint nazaire,2025-01-10,2025-04-13,3.055190538764783,2025-08-18,4.1721419185282524,0.3046430135786245,0.3619283442570504,1.0,0.6,0.5628356738846239,False,False,1,0.1922712889510913,9,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,99,14,,INITIAL,EFORMS,APPEL_OFFRE,103,13,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-44025,25-68958,NAME_FALLBACK,NAME:ville de carquefou,2025-04-17,2025-06-19,2.0696452036793693,2025-08-17,1.938239159001314,0.6769601401664477,0.3470794838247901,1.0,0.6,0.6507178543802885,False,False,1,0.6507178543802885,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,44,6,,INITIAL,LEGACY,APPEL_OFFRE,46,5,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-4760,25-55756,NAME_FALLBACK,NAME:departement de maine-et-loire,2025-01-15,2025-05-19,4.073587385019711,2025-07-15,1.8725361366622864,0.687910643889619,0.3648007270937062,0.0,0.6,0.3596579154552019,False,True,1,0.0327014363985739,4,POTENTIAL,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,183,24,,INITIAL,LEGACY,APPEL_OFFRE,116,16,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-5328,25-49175,RAW_SIRET,SIRET:23350001600040,2025-01-17,2025-05-02,3.4494086727989486,2025-05-17,0.4927726675427069,0.9178712220762156,0.3114943906943059,0.0,1.0,0.4384908422620609,False,False,1,0.2333323651536048,2,MEDIUM,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,189,27,,INITIAL,EFORMS,APPEL_OFFRE,124,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-6327,25-73652,RAW_SIRET,SIRET:24440055200026,2025-01-19,2025-07-02,5.387647831800263,2025-12-02,5.026281208935611,0.1622864651773982,0.9963730778051578,1.0,1.0,0.7893021935261548,False,True,1,0.7893021935261548,1,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,83,13,,INITIAL,EFORMS,APPEL_OFFRE,70,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
25-83123,25-108260,NAME_FALLBACK,NAME:communaute de communes sud vendee littoral,2025-07-21,2025-09-30,2.33245729303548,2025-08-21,1.314060446780552,0.7809899255365746,0.6833920452772277,1.0,0.6,0.7944346972311733,False,False,1,0.5229571323330681,2,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,LEGACY,APPEL_OFFRE,152,21,,INITIAL,LEGACY,APPEL_OFFRE,167,23,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
26-15866,26-42512,NAME_FALLBACK,NAME:conseil departemental de la mayenne,2026-02-15,2026-04-29,2.3981603153745072,2026-06-15,1.5440210249671484,0.7426631625054753,1.0,1.0,0.6,0.8956657906263688,False,False,1,0.05338370565046,8,HIGH,composite_balanced_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.3431669423310381,,INITIAL,EFORMS,APPEL_OFFRE,110,14,,INITIAL,EFORMS,APPEL_OFFRE,110,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,preferred_repair_candidate_for_fresh_validation
