variant,model,term,coef,exp_coef,p,ci_lower,ci_upper
window_9m,cox_clustered,cpv_division_90.0,0.5965452864264502,1.8158347628630729,0.575391865319062,0.22518201039798463,14.642625670649501
window_9m,cox_clustered,cpv_division_92.0,1.1823179578976115,3.26192645479454,0.001513332707843919,1.571130790756384,6.772296908118019
window_9m,cox_clustered,cpv_division_MISSING,0.9927499074769598,2.6986453030263196,4.123516169766723e-15,2.106269510316586,3.457623269897393
window_9m,cox_clustered,buyer_key_type_RAW_SIRET,0.2212300964982782,1.2476104683395852,0.48583324023552354,0.6697087552440928,2.32419222314512
window_12m,cox_clustered,log_duration,-0.03772139842202672,0.9629811916014676,0.6961799209955417,0.7968745917506377,1.1637123143065005
window_12m,cox_clustered,dur_was_imputed,-1.3176217591163273,0.26777137012430574,2.1212416039366134e-14,0.19099482012050023,0.3754107394797977
window_12m,cox_clustered,cpv_division_22.0,2.133837411833143,8.447220157771488,0.08889365090356283,0.7229029427231576,98.7069275511128
window_12m,cox_clustered,cpv_division_30.0,0.22787261408834203,1.2559253280489664,0.1944402392644144,0.8901812509787577,1.7719407456634293
window_12m,cox_clustered,cpv_division_31.0,0.2812926627199064,1.324841278855606,0.7914964774679336,0.1646146421869985,10.662504810270072
window_12m,cox_clustered,cpv_division_32.0,0.13057866258887482,1.1394875714105486,0.3429797385046105,0.8699622981274783,1.4925151678341428
window_12m,cox_clustered,cpv_division_33.0,2.4891685906805225,12.051252430545388,2.5922143412037423e-05,3.7787951675033473,38.43359555280723
window_12m,cox_clustered,cpv_division_34.0,-1.95694942527238,0.14128877614171859,7.646381077236015e-05,0.053573916298005446,0.37261637085821697
window_12m,cox_clustered,cpv_division_35.0,0.32899714868154256,1.3895738934642716,0.1811363559538379,0.8579597203204842,2.2505900448055725
window_12m,cox_clustered,cpv_division_38.0,-0.510435718446074,0.6002339888057256,0.5171753839329809,0.12809032488682018,2.8127092474468616
window_12m,cox_clustered,cpv_division_39.0,1.7029082230684882,5.4898900229348575,0.03360928186311634,1.141169834226638,26.410523271800805
window_12m,cox_clustered,cpv_division_42.0,0.006207810573653153,1.0062271189633099,0.9916232394962589,0.3157883611676431,3.2062391761161173
window_12m,cox_clustered,cpv_division_43.0,-1460.9906422529987,0.0,2.4285130232021524e-48,0.0,0.0
window_12m,cox_clustered,cpv_division_44.0,0.9196303562765384,2.5083630179025005,0.3825296747919945,0.3184008149331933,19.760894867373693
window_12m,cox_clustered,cpv_division_45.0,1.0822939160688336,2.951442152259623,0.0006662475007095583,1.58243366732383,5.504818911535638
window_12m,cox_clustered,cpv_division_48.0,0.3300978329868193,1.3911042176872574,0.050091274369376236,0.9998685447762731,1.9354253662418024
window_12m,cox_clustered,cpv_division_50.0,0.0008594664006287157,1.0008598358477105,0.9980899111698304,0.49519637530032035,2.0228750874955326
window_12m,cox_clustered,cpv_division_51.0,-2.1715512692368915,0.11400063399574845,0.00488985309071987,0.02512383393378475,0.5172834920691107
window_12m,cox_clustered,cpv_division_55.0,-1.987829203737684,0.13699248567612138,0.006180099828925867,0.033016217809219275,0.5684158385483494
window_12m,cox_clustered,cpv_division_64.0,0.8689228628260194,2.3843412072921555,0.17804153764539632,0.6732830064251294,8.443823679698959
window_12m,cox_clustered,cpv_division_65.0,-1.9907723268815163,0.1365898926520244,0.006227991595499095,0.0328064795628618,0.5686924968265038
window_12m,cox_clustered,cpv_division_66.0,0.4535373774154051,1.5738697213512092,0.6392840455590485,0.2362131283341635,10.486571670486933
window_12m,cox_clustered,cpv_division_71.0,-0.21794636030551898,0.8041685758664173,0.6293946151498122,0.3318336561681884,1.9488291389082348
window_12m,cox_clustered,cpv_division_72.0,0.6343616221168277,1.8858178926823632,1.298679906561668e-10,1.55413309317362,2.288291228069008
window_12m,cox_clustered,cpv_division_75.0,-0.021575661059728992,0.978655428561039,0.9805732166266437,0.17235305478661087,5.557003031003976
window_12m,cox_clustered,cpv_division_77.0,-1.679405378058374,0.18648483105005562,0.0081471740985594,0.053749048857999325,0.6470178161411703
window_12m,cox_clustered,cpv_division_79.0,0.8163649626853331,2.262261468361175,0.00011166465404853829,1.4951797020551154,3.422884181879434
window_12m,cox_clustered,cpv_division_80.0,0.1987392007408039,1.2198637848395772,0.6736601013359285,0.48374147571928927,3.0761630504196225
window_12m,cox_clustered,cpv_division_85.0,-1.896082223272432,0.15015574504115253,1.2085592715674144e-07,0.07440025429115324,0.3030466492846999
window_12m,cox_clustered,cpv_division_9.0,-1.9351681470364324,0.14439998635232038,0.005559015980095919,0.03676940830111132,0.5670843514204742
window_12m,cox_clustered,cpv_division_90.0,0.6255064949781198,1.8691924543052767,0.5384168662058125,0.25480300501296216,13.712084875349275
window_12m,cox_clustered,cpv_division_92.0,1.5985548137961543,4.945879540137939,1.8851361300471796e-05,2.3778363839861023,10.287387555466914
window_12m,cox_clustered,cpv_division_MISSING,1.134259682391571,3.1088711387087766,2.4111146503722876e-17,2.3913419708634245,4.041697036583482
window_12m,cox_clustered,buyer_key_type_RAW_SIRET,0.23403957176339218,1.2636944978380342,0.4245764806998852,0.7114720755056645,2.2445347313612274
window_18m,cox_clustered,log_duration,-0.020105026706930783,0.980095731673865,0.8320830878624601,0.8138726578076838,1.1802677409422364
window_18m,cox_clustered,dur_was_imputed,-1.44685092093487,0.2353101327806414,1.611656133773849e-18,0.1703715962724518,0.32500052708725047
window_18m,cox_clustered,cpv_division_22.0,2.0340897199801944,7.6452896026657715,0.10652292681057017,0.646631129246102,90.39226610815334
window_18m,cox_clustered,cpv_division_30.0,0.3634598039747939,1.4382970419191576,0.0389403780951913,1.0186280441325721,2.03086729519118
window_18m,cox_clustered,cpv_division_31.0,-1.981136079979234,0.1379124686823474,3.667174229350316e-08,0.06813008221696766,0.2791696178714224
window_18m,cox_clustered,cpv_division_32.0,0.28614774851246505,1.3312891367118473,0.020713707540368224,1.0446606670128544,1.6965612102491145
window_18m,cox_clustered,cpv_division_33.0,2.2982010633714802,9.95625566207378,0.00012859507241039288,3.070540917651586,32.28324567789529
window_18m,cox_clustered,cpv_division_34.0,-2.029683771057603,0.1313770598089622,4.874773663991627e-05,0.0493341421507612,0.3498577474257616
window_18m,cox_clustered,cpv_division_35.0,0.3697600317689739,1.4473872460292336,0.14324497190122987,0.8822075467191766,2.3746451135663946
window_18m,cox_clustered,cpv_division_38.0,-0.5849980219021725,0.5571069638231587,0.4538849077497714,0.12052479515047967,2.5751395698515984
window_18m,cox_clustered,cpv_division_39.0,1.5822674172743516,4.86597651145145,0.00040229848259028977,2.0256125911682132,11.68916875479224
window_18m,cox_clustered,cpv_division_42.0,0.40007859440278143,1.491941951320117,0.3789702245165627,0.6118938119939461,3.637707625863196
window_18m,cox_clustered,cpv_division_43.0,-1581.887545060654,0.0,2.3057422980925814e-56,0.0,0.0
window_18m,cox_clustered,cpv_division_44.0,0.8623718637399606,2.368772441386465,0.414105591994002,0.2990264110790792,18.764505980671093
window_18m,cox_clustered,cpv_division_45.0,1.2287256710461407,3.416872541145928,5.8109449245914865e-05,1.8770662238929978,6.219822089293834
window_18m,cox_clustered,cpv_division_48.0,0.3513058836012077,1.4209218961514816,0.0327057687277048,1.0293254542416204,1.961497237479939
window_18m,cox_clustered,cpv_division_50.0,-0.08842312417169186,0.9153734781255295,0.8079322915408403,0.44872715745947434,1.8673008542642147
window_18m,cox_clustered,cpv_division_51.0,-2.1415719076138533,0.11747004575839042,0.0059405782246052625,0.025544795062377605,0.5401966082241868
window_18m,cox_clustered,cpv_division_55.0,-1.9788408724262918,0.13822936996009608,0.007320774223277171,0.032549055739479374,0.5870326584125583
window_18m,cox_clustered,cpv_division_64.0,0.8189323549513572,2.2680770431952473,0.210116862126585,0.6301445492717324,8.163481664349069
window_18m,cox_clustered,cpv_division_65.0,-1.9844740513245227,0.13745288827356775,0.007384516163809273,0.0321826533607521,0.5870645991479045
window_18m,cox_clustered,cpv_division_66.0,0.3386382654397411,1.403035726895021,0.7232772872835949,0.2152751305375313,9.144155416506171
window_18m,cox_clustered,cpv_division_71.0,-0.012170111096211108,0.9879036451952132,0.9718106547915142,0.5029947043602914,1.940286058142913
window_18m,cox_clustered,cpv_division_72.0,0.6648475056635748,1.9441940201530448,2.175619548228329e-11,1.6002758444158134,2.3620242729957104
window_18m,cox_clustered,cpv_division_75.0,-0.06277265378420643,0.9391569632018174,0.9434140394546277,0.16594162456366318,5.315217347363477
window_18m,cox_clustered,cpv_division_77.0,-1.7166910932156998,0.17965964247073532,0.008167372965935794,0.05035097612634797,0.6410518646493931
window_18m,cox_clustered,cpv_division_79.0,0.6473649073006146,1.9104998460056763,0.023283270608504214,1.0921082861509717,3.3421682701921562
window_18m,cox_clustered,cpv_division_80.0,0.11766628784723274,1.1248686663813108,0.8022476661199158,0.44789232193816325,2.825075257220333
window_18m,cox_clustered,cpv_division_85.0,-1.8959735536396356,0.15017206329746183,1.7360981693577436e-07,0.07374822229951257,0.30579243664244815
window_18m,cox_clustered,cpv_division_9.0,-1.9306966851384884,0.1450471111079867,0.006138299237990935,0.0364577198930607,0.5770702200380091
window_18m,cox_clustered,cpv_division_90.0,0.5101276964132835,1.665503860236562,0.6124484088637296,0.23141189438481022,11.986864875019004
window_18m,cox_clustered,cpv_division_92.0,2.147517572604967,8.563573539497728,0.0002730962725068747,2.694050481304348,27.221016189303164
window_18m,cox_clustered,cpv_division_MISSING,1.1404306746403152,3.1281152750463224,1.2848288565562335e-16,2.387662077756636,4.0981951613403655
window_18m,cox_clustered,buyer_key_type_RAW_SIRET,0.198035959081402,1.2190062273776907,0.47839296544697185,0.7050397468250542,2.1076488085632916
