source_notice_id,candidate_notice_id,candidate_rank,m0_composite_score,in_balanced_linked_set,posterior_M
21-7561,25-45593,2,0.2785540187454803,False,0.0007156830724461691
21-7561,24-127528,3,0.257475014895686,False,0.0036839333479920947
21-7561,25-62715,4,0.2570118287941556,False,0.0012659263945606267
21-7561,24-119150,5,0.2482453284688819,False,0.0007958109215376581
21-76081,25-62715,1,0.3537297434206372,True,0.0005303029842046518
21-76081,25-45593,2,0.3150195232816858,False,0.0007989533902261408
21-76081,25-90009,3,0.2978224844572547,False,0.0006539769833653165
21-76634,23-176813,1,0.3244511162398,True,0.31521766710786836
21-76634,24-75502,2,0.2954506375315034,False,0.0032122235728894322
21-76634,24-39718,3,0.2382947229435197,False,0.0031590057000458523
21-76634,24-34987,4,0.210904763101936,False,0.003547782456128506
21-76634,24-31691,5,0.2016971885548546,False,0.0035204579327099976
21-76634,24-126812,6,0.1859296526716135,False,0.006525487728023521
21-76634,23-169673,7,0.1512994605394209,False,0.0008549381058157891
21-76634,24-127528,8,0.1323755389269774,False,0.0035776542184707406
21-76634,24-119150,9,0.130976404583793,False,0.004268904222106593
21-78101,22-171933,1,0.6069823512284945,True,0.999999999999
21-78101,23-93496,2,0.3440007483242451,False,0.999999999999
21-78101,23-117420,3,0.2936534141736097,False,0.999999999999
21-78101,23-120222,4,0.2665284602116075,False,0.999999999999
21-78101,23-154026,5,0.1775556174608409,False,0.999999999999
21-78101,23-169082,6,0.1296211125711782,False,0.999999999999
21-78352,25-134329,1,0.3740097345580265,True,0.999999999999
21-78352,25-62715,2,0.3586994649049485,False,0.00047833233312436543
21-78352,25-45593,3,0.2724898911535129,False,0.0032322792326427187
21-78352,25-90009,4,0.2633106738923416,False,0.003325854195344902
21-80765,21-111863,1,0.1811322604283175,False,0.0004981960791124199
21-8119,22-35904,1,0.2459687305154506,False,0.004095499674626819
21-85552,25-90009,1,0.404946630746164,True,0.002283112564186442
21-85552,25-62715,2,0.3478571036103748,False,0.00048770502155592177
21-85552,25-45593,3,0.2921160121248899,False,0.0007426360304720593
21-85552,25-134329,4,0.0895527314931333,False,0.003856447860043264
21-85842,25-90009,1,0.3835192633729183,True,0.002168022050784123
21-85842,25-62715,2,0.3214600203992564,False,0.0004805286372140698
21-85842,25-45593,3,0.3003597227315928,False,0.0006476226105196934
21-85842,25-134329,4,0.0889821818917195,False,0.004890883080897973
21-86348,25-97524,1,0.1646780551905387,False,0.0030286479052475603
21-86403,26-23151,1,0.7182704828779092,True,0.999999999999
21-87461,23-154026,1,0.4250087816185461,True,0.999999999999
21-87461,23-120222,2,0.3469864425909508,False,0.999999999999
21-87461,23-117420,3,0.3258422314249584,False,0.999999999999
21-87461,23-169082,4,0.3153523442176641,False,0.999999999999
21-87461,23-93496,5,0.1926890923662457,False,0.999999999999
21-87461,24-43365,6,0.1834497206201129,False,0.999999999999
21-88699,25-97524,1,0.1725249791460331,False,0.0007953085576886298
21-92788,22-6934,1,0.3508214368773179,True,0.0004688457017334909
21-92788,21-163822,2,0.3234945561612246,False,0.0004771553659484971
21-92788,21-163566,3,0.3180653535104197,False,0.00048422839712259253
21-92788,21-153479,4,0.2986344943503943,False,0.0004619263291211115
21-92788,22-26998,5,0.2980938815236412,False,0.0004683345198019432
21-92788,22-39212,6,0.2917922023395373,False,0.0005704002116589079
21-92788,21-150402,7,0.2860621588767882,False,0.0004593831937787103
21-92788,22-34888,8,0.2724896159810132,False,0.00046134886809423337
21-92788,21-145412,9,0.2689037838649936,False,0.00046014639562455274
21-92788,22-39891,10,0.2685278745843888,False,0.0004749337427774912
21-92788,21-143183,11,0.2644141702154841,False,0.0004638907943339682
21-92788,22-54446,12,0.2354616073648708,False,0.0004967014110113696
21-92788,22-52027,13,0.2253568074950461,False,0.00046569763982215977
21-92788,21-122032,14,0.1862971395680058,False,0.0005270852366712542
21-92788,21-96114,15,0.1134505344565796,False,0.0005424148657574598
21-92788,21-97876,16,0.1128247800225121,False,0.0005456917551452189
21-96114,25-90009,1,0.3181379404056214,False,0.0034786994575678894
21-96114,25-62715,2,0.3025532779584434,False,0.00045881637448951646
21-96114,25-45593,3,0.206103144650251,False,0.003269528509523313
21-96114,25-134329,4,0.1890035540908453,False,0.0006860597017276277
21-96114,25-143446,5,0.1501986219404666,False,0.005614971164430763
21-97876,25-134329,1,0.4207457469126779,True,0.999999999999
21-97876,25-90009,2,0.2975994367210522,False,0.003155159532974075
21-97876,25-62715,3,0.2916683186079805,False,0.0004971493792823447
21-97876,25-45593,4,0.2082392124530075,False,0.0032142500915375246
21-97876,25-143446,5,0.0913271448482451,False,0.0035842650911921113
21-99109,23-149615,1,0.3044108628996934,False,0.0020247228956758677
21-99109,24-24412,2,0.1750026695716144,False,0.004647042927404196
22-102623,25-90009,1,0.3131111732933875,False,0.0031809638858229555
22-102623,25-62715,2,0.2908006260443124,False,0.00045898795367993185
22-102623,25-45593,3,0.2011200146473405,False,0.0031794747210215106
22-102623,25-134329,4,0.1287202726928178,False,0.00462811349253651
22-102623,25-143446,5,0.0947070867065034,False,0.004262373281489932
22-105384,24-74022,1,0.4855823707191132,True,0.999999999999
22-105384,24-55627,2,0.4633684258378955,False,0.999999999999
22-105384,24-43365,3,0.4209352239106069,False,0.999999999999
22-108057,26-60185,1,0.2451748010235713,False,0.003942553177721992
22-108057,26-43788,2,0.1821331582515403,False,0.0035817036485100593
22-108057,26-33573,3,0.1431596494879735,False,0.003585967387192007
22-111359,26-60185,1,0.2752994090703776,False,0.004003547157768604
22-111359,26-43788,2,0.1653596357256498,False,0.0034253198129024593
22-111359,26-33573,3,0.12227507274974,False,0.0038340004116155916
22-113250,23-2072,1,0.249586204981744,False,0.000897672580944646
22-114884,26-55852,1,0.2732325886990802,False,0.999999999999
22-118191,26-60185,1,0.2251498196837331,False,0.0031730104965737734
22-118191,26-43788,2,0.1621685313434612,False,0.003289623919490663
22-118191,26-33573,3,0.1381196246691557,False,0.0037915509782118304
22-122955,23-34018,1,0.4232742957227547,True,0.0009318276296052503
22-122955,23-23775,2,0.3958980364148265,False,0.0008866642897253216
22-133794,26-60185,1,0.1737351092458895,False,0.003216157373639421
22-133794,26-43788,2,0.1053012119666752,False,0.0034397968557879884
22-135583,24-36186,1,0.1526598923651934,False,0.999999999999
22-135583,24-37419,2,0.1499222664344005,False,0.999999999999
22-13674,23-39978,1,0.451899967865366,True,0.5886647991478388
22-13674,23-93422,2,0.3184946322591372,False,0.0033756032330614634
22-13674,23-31575,3,0.1617540259206365,False,0.003346601110085691
22-138409,22-154906,1,0.4835015476122548,True,0.999988159522097
22-141594,26-65847,1,0.2330767160208505,False,0.999999999999
22-142509,26-60182,1,0.289656939958708,False,0.999999999999
22-142509,26-56462,2,0.2703406666807234,False,0.999999999999
22-145122,22-150892,1,0.1390940143864002,False,0.0005293591901559243
22-150236,23-117688,1,0.2102523051625798,False,0.00046998348022878116
22-153504,26-60185,1,0.4040829154669955,True,0.999999999999
22-154717,26-60185,1,0.3955738973847559,True,0.999999999999
22-156333,26-60182,1,0.1774358420305525,False,0.999999999999
22-156333,26-56462,2,0.1755714856404052,False,0.999999999999
22-157410,26-60185,1,0.0922922456692771,False,0.0035627455959689283
22-171933,24-74022,1,0.5334908245079876,True,0.999999999999
22-171933,24-55627,2,0.5112768796267698,False,0.999999999999
22-171933,24-43365,3,0.4688436776994811,False,0.999999999999
22-17294,22-114884,1,0.319886114761279,False,0.999999999999
22-17294,22-73557,2,0.252814279456855,False,0.999999999999
22-20320,26-28296,1,0.3651449126984064,True,0.999999999999
22-20320,26-6662,2,0.178784494086728,False,0.999999999999
22-21573,26-20284,1,0.426558270823239,True,0.999999999999
22-21573,26-9688,2,0.3731942065482858,False,0.999999999999
22-21573,25-137164,3,0.3529120632082586,False,0.999999999999
22-21573,25-134888,4,0.2996017403404408,False,0.999999999999
22-21573,25-135711,5,0.2994058826540388,False,0.999999999999
22-21573,26-56462,6,0.278353954955846,False,0.999999999999
22-21573,26-60182,7,0.2129156682861703,False,0.999999999999
22-22098,25-53206,1,0.2912861721745822,False,0.0046541537710105925
22-22098,25-73914,2,0.2628473271266219,False,0.005722569565014823
22-26998,25-143446,1,0.3455513860528084,True,0.009189442893074837
22-26998,26-33573,2,0.2769620793865306,False,0.0031502909716012517
22-26998,26-43788,3,0.2346061817605011,False,0.0031891151920613627
22-26998,25-134329,4,0.2181593840594302,False,0.003163953355637349
22-26998,26-60185,5,0.1683859788699201,False,0.0032669949365326696
22-28144,26-68497,1,0.2747205734169786,False,0.999999999999
22-29878,26-28296,1,0.2367717035725382,False,0.999999999999
22-32770,26-28296,1,0.3645947198447952,True,0.999999999999
22-32770,26-6662,2,0.3229674437705092,False,0.999999999999
22-32770,25-129489,3,0.2781197574307606,False,0.999999999999
22-32770,25-121114,4,0.2438994332958504,False,0.999999999999
22-32770,25-111645,5,0.180067557873676,False,0.999999999999
22-32913,25-72941,1,0.1839553219448094,False,0.002069378929381459
22-34888,25-62715,1,0.2801687010686191,False,0.00061341264119808
22-34888,25-45593,2,0.2646053294932225,False,0.003213032240535571
22-34888,24-126812,3,0.2176968116224091,False,0.005611286408281832
22-34888,25-90009,4,0.1754097711329325,False,0.005083047209333659
22-34888,24-127528,5,0.1637929543225036,False,0.0032556250758693163
22-34888,24-119150,6,0.116140463788453,False,0.004259579626588849
22-35904,22-163107,1,0.1849399534648266,False,0.004445523765146403
22-39212,26-33573,1,0.2988052319430645,False,0.003423412561365495
22-39212,26-43788,2,0.268105080743145,False,0.00314485895873063
22-39212,25-143446,3,0.2101964978732112,False,0.003626734032208904
22-39212,26-60185,4,0.2040907456034847,False,0.0031765092682358763
22-39212,25-134329,5,0.1738270265756983,False,0.003777578864944197
22-39891,25-143446,1,0.3143970535468008,False,0.009291585487037441
22-39891,26-33573,2,0.3131696358549434,False,0.003181276172019375
22-39891,26-43788,3,0.2697977811031943,False,0.003143543495864581
22-39891,26-60185,4,0.2019138283084258,False,0.0031934470729893657
22-39891,25-134329,5,0.1896568043327819,False,0.0032111420091294925
22-40744,26-28296,1,0.1930640971219839,False,0.999999999999
22-41834,23-31575,1,0.108670608848007,False,0.0022628677580241066
22-42168,26-31691,1,0.383899545942086,True,0.999999999999
22-42168,26-65847,2,0.2655191304569851,False,0.999999999999
22-47598,22-118151,1,0.3270334017149095,True,0.004380606972917777
22-47598,23-6398,2,0.2230904454049472,False,0.00405296754121354
22-47598,23-42778,3,0.107501098208125,False,0.004494327996432736
22-48008,23-75513,1,0.286618761661486,False,0.0038781897537058445
22-48493,22-143552,1,0.3428361419230942,True,0.0009066741555143834
22-48708,26-60182,1,0.2946344564187879,False,0.999999999999
22-48708,26-56462,2,0.2834025916269225,False,0.999999999999
22-51225,23-63313,1,0.2425789965864527,False,0.003910710402742138
22-51225,23-5727,2,0.0898238152890824,False,0.003603671240579112
22-51760,25-925,1,0.2212176960140166,False,0.999999999999
22-51760,24-131094,2,0.155514673674989,False,0.999999999999
22-52027,26-43788,1,0.3128319611945833,False,0.0032218191940223797
22-52027,26-33573,2,0.3084905055181988,False,0.003198947286335763
22-52027,26-60185,3,0.2617337922413635,False,0.0035468892768261233
22-52027,25-143446,4,0.2027119939172364,False,0.0034033332885016728
22-52027,25-134329,5,0.1494307249432306,False,0.003268707946826726
22-53631,25-925,1,0.2515340037143555,False,0.999999999999
22-53631,24-131094,2,0.1858309813753279,False,0.999999999999
22-54446,26-43788,1,0.3153740294130282,False,0.0032094548731900273
22-54446,26-33573,2,0.2990375422534352,False,0.0033304359248994917
22-54446,26-60185,3,0.2480850776840787,False,0.0031681167603321105
22-54446,25-143446,4,0.2333118048612521,False,0.0007050854172060408
22-54446,25-134329,5,0.1360704518215196,False,0.0036257400244039412
22-54720,23-56040,1,0.3900938298808295,True,0.999999999999
22-54720,23-137663,2,0.1841265537826522,False,0.999999999999
22-54720,23-139972,3,0.1553701598372892,False,0.999999999999
22-63296,24-69165,1,0.2876444488698575,False,0.999999999999
22-63296,24-57038,2,0.2465800599079653,False,0.999999999999
22-63296,24-70105,3,0.2177796072243644,False,0.999999999999
22-68396,25-111133,1,0.2720560106923053,False,0.999999999999
22-69242,26-56462,1,0.349172865937647,True,0.999999999999
22-69242,26-60182,2,0.3380699081665165,False,0.999999999999
22-69242,26-20284,3,0.2816457254123944,False,0.999999999999
22-69242,26-9688,4,0.2418475269373025,False,0.999999999999
22-69242,25-137164,5,0.2017498926056532,False,0.999999999999
22-69242,25-134888,6,0.1899505860599136,False,0.999999999999
22-69242,25-135711,7,0.1716029284535324,False,0.999999999999
22-6934,22-94454,1,0.328435597279589,True,0.0005881252539313297
22-6934,22-102623,2,0.3272993101457006,False,0.0006429815326208783
22-6934,22-108057,3,0.3092951072817166,False,0.0006507525267472004
22-6934,22-111359,4,0.2894413915546331,False,0.0007121620283987218
22-6934,22-118191,5,0.2696741497628012,False,0.0008129603248898075
22-6934,22-54446,6,0.2238210720200631,False,0.0005614426537909113
22-6934,22-133794,7,0.2237987371847246,False,0.0006114889379259051
22-6934,22-52027,8,0.2203300642178228,False,0.0005469636814949845
22-6934,22-39891,9,0.1852298560175213,False,0.0005781213970864813
22-6934,22-39212,10,0.1825196991318108,False,0.000633057538026309
22-6934,22-34888,11,0.1733636085120624,False,0.0006156709066900013
22-6934,22-153504,12,0.170479460152161,False,0.0005100645039480355
22-6934,22-154717,13,0.1671163925424231,False,0.0005054070678090173
22-6934,22-26998,14,0.1532040005621899,False,0.0006097989332197092
22-6934,22-157410,15,0.1467845484131822,False,0.0006585270180813565
22-6934,22-165917,16,0.1254483991377715,False,0.0007404940764211197
22-69543,22-122955,1,0.4619104997140255,True,0.014286169920963083
22-69543,23-23775,2,0.2235162335120339,False,0.0004680941326430645
22-69543,23-34018,3,0.1934023482733129,False,0.0004745570297696701
22-69952,26-28296,1,0.303497032175955,False,0.999999999999
22-69952,26-6662,2,0.2351589507611042,False,0.999999999999
22-69952,25-129489,3,0.154093674712226,False,0.999999999999
22-72517,26-28296,1,0.3357236644004978,True,0.999999999999
22-72517,26-6662,2,0.2217243425619859,False,0.999999999999
22-72517,25-129489,3,0.1395537016155745,False,0.999999999999
22-73557,22-114884,1,0.230787854517227,False,0.999999999999
22-77601,23-174149,1,0.2951629291088421,False,0.999999999999
22-77601,23-160148,2,0.2559099241183293,False,0.999999999999
22-77601,23-134735,3,0.1950506482108351,False,0.999999999999
22-77601,24-81981,4,0.1576767144788428,False,0.999999999999
22-79348,23-48831,1,0.2756077600400216,False,0.999999999999
22-79348,23-37612,2,0.2733464739378011,False,0.999999999999
22-79348,23-130386,3,0.2062746386333771,False,0.999999999999
22-87044,23-56091,1,0.2388389191245925,False,0.0007565899178745069
22-88894,26-60182,1,0.4047731897099084,True,0.999999999999
22-88894,26-56462,2,0.3711103806120626,False,0.999999999999
22-88894,26-20284,3,0.2304906792071456,False,0.999999999999
22-88894,26-9688,4,0.1905080494920071,False,0.999999999999
22-94904,26-60182,1,0.4278858145374767,True,0.999999999999
22-94904,26-56462,2,0.4046783558589505,False,0.999999999999
22-94904,26-20284,3,0.3096810399380625,False,0.999999999999
22-94904,26-9688,4,0.2720214009366717,False,0.999999999999
23-104062,26-28296,1,0.3181261534942395,False,0.999999999999
23-104062,26-6662,2,0.1438015423209893,False,0.999999999999
23-104721,24-38551,1,0.2432730885806078,False,0.0006768704206935164
23-104721,24-67770,2,0.1530827537165631,False,0.0005272449471221167
23-104721,24-74429,3,0.1439076381180408,False,0.0004957472101232005
23-106340,26-54160,1,0.1679098165526611,False,0.999999999999
23-125744,23-130844,1,0.4421895738792248,True,0.9983485333157776
23-129683,23-132683,1,0.4477201051248358,True,0.999999999999
23-145268,24-117855,1,0.3896197222759446,True,0.999999999999
23-145268,24-112365,2,0.3635742444152431,False,0.999999999999
23-145268,24-131879,3,0.3324721414026049,False,0.999999999999
23-145268,24-100465,4,0.3225098554533508,False,0.999999999999
23-145268,24-139939,5,0.3006088480070083,False,0.999999999999
23-145268,24-141388,6,0.3004218559699707,False,0.999999999999
23-145268,24-140255,7,0.2992400350416119,False,0.999999999999
23-145268,25-5091,8,0.255793548985032,False,0.999999999999
23-145268,24-81519,9,0.2472251423565484,False,0.999999999999
23-145268,24-73665,10,0.2253241349102059,False,0.999999999999
23-145268,25-20873,11,0.2172272786199984,False,0.999999999999
23-149615,25-25127,1,0.1555604538049792,False,0.0005484902361457194
23-159358,25-124007,1,0.3065320851121266,False,0.003321513270391567
23-159358,25-137684,2,0.2772599780883387,False,0.003472519379059738
23-159358,26-25929,3,0.1624402558094947,False,0.00332244944739187
23-169673,24-75502,1,0.3235544524947005,True,0.00048514592897073755
23-169673,24-39718,2,0.2648594379866817,False,0.00046519925833740135
23-169673,24-34987,3,0.2388212273525374,False,0.0005302465183206253
23-169673,24-31691,4,0.2274192946769356,False,0.0005759734153223306
23-169673,24-119150,5,0.1621626152463537,False,0.0006323020276853475
23-169673,24-127528,6,0.1477651115554838,False,0.0004921244804276128
23-169673,24-126812,7,0.1421785383474944,False,0.0005114355187795021
23-169673,23-176813,8,0.1074357468320472,False,0.0007991921865213527
23-217,23-159358,1,0.1534925355676758,False,0.0008133115196720185
23-23775,23-34018,1,0.4723587385019709,True,0.999999999999
23-30906,23-164280,1,0.7293059112736819,True,0.999999999999
23-38908,25-45593,1,0.2778098068804706,False,0.0037282789803735686
23-38908,25-62715,2,0.2567738182410185,False,0.00046933693012058954
23-38908,24-127528,3,0.1653525027530988,False,0.0038284480901520108
23-38908,25-90009,4,0.1428879265438404,False,0.0032928071017493924
23-38908,24-126812,5,0.1377842829603891,False,0.003294985645500252
23-38908,24-119150,6,0.0947639135535564,False,0.0046875359697680676
23-39978,24-59713,1,0.1389816907537254,False,0.0033172734504791613
23-69649,23-70292,1,0.3993236580693188,True,0.8911489269632451
23-90092,23-90557,1,0.4408760402978535,True,0.999999999999
23-98812,24-102164,1,0.3455275336279592,True,0.999999999999
23-98812,24-81981,2,0.3386834688009771,False,0.999999999999
23-98812,24-122943,3,0.275970214629873,False,0.999999999999
23-98812,24-130324,4,0.2472251423565484,False,0.999999999999
24-102164,25-111645,1,0.3268706001256753,True,0.999999999999
24-102164,25-80306,2,0.3211651842273609,False,0.999999999999
24-102164,25-121114,3,0.3003188867112493,False,0.999999999999
24-102164,25-129489,4,0.2660985625763391,False,0.999999999999
24-102164,26-6662,5,0.1852013918871651,False,0.999999999999
24-102164,25-30282,6,0.156627911467505,False,0.999999999999
24-102164,25-25051,7,0.1388333429173516,False,0.999999999999
24-10367,25-39078,1,0.2189232754472565,False,0.004523851300247712
24-10367,24-115034,2,0.1849112800632124,False,0.0033072048359891275
24-104536,26-17888,1,0.1756809793949602,False,0.0004799227717477915
24-104536,25-63108,2,0.1712453420837239,False,0.0005154466384022357
24-104536,25-55152,3,0.1669424332440846,False,0.0005052735976881657
24-104541,24-117088,1,0.4846780551905387,True,0.999999999999
24-104541,24-107602,2,0.4545641699518176,False,0.999999999999
24-104541,25-28394,3,0.4332097360969648,False,0.0010851855856453512
24-104541,25-55152,4,0.3793873803307858,False,0.0018189310835633919
24-104541,25-63108,5,0.3302524858562491,False,0.0012056272572525217
24-104541,25-22758,6,0.3228013610713268,False,0.0005494777333906418
24-104541,24-108447,7,0.1481555099542457,False,0.0005826322098692298
24-105167,26-11967,1,0.2573632232775529,False,0.0044513567883327455
24-105167,26-48762,2,0.2542333875860927,False,0.0006746634639642426
24-105167,26-10403,3,0.2476462852389487,False,0.00602738847493647
24-105167,26-52332,4,0.2405452579321286,False,0.0006763970513324112
24-105167,26-46996,5,0.2356274306070728,False,0.00437724816767311
24-105167,25-131747,6,0.1982240338775334,False,0.0005983644462575308
24-105167,26-66290,7,0.1628365227497406,False,0.0045858101136615256
24-105167,26-66594,8,0.1626464210953824,False,0.004693755501556143
24-106137,25-71246,1,0.3076950128273178,False,0.999999999999
24-106137,25-130935,2,0.2691357168216929,False,0.999999999999
24-106137,25-46078,3,0.2218559700961863,False,0.999999999999
24-106137,25-47444,4,0.218635044538903,False,0.999999999999
24-106137,25-26250,5,0.2059178152359398,False,0.999999999999
24-106137,26-2995,6,0.1897349978098992,False,0.999999999999
24-106137,25-38470,7,0.1887803230063694,False,0.999999999999
24-106137,25-28646,8,0.1651329421242575,False,0.999999999999
24-106137,25-21094,9,0.133949500025817,False,0.999999999999
24-107602,24-117088,1,0.472358738501971,True,0.999999999999
24-107602,25-28394,2,0.4208904194083971,False,0.0010428830956534768
24-107602,25-55152,3,0.3917066970193535,False,0.0018161143214553146
24-107602,25-63108,4,0.3425718025448168,False,0.0012019694331164678
24-107602,25-22758,5,0.3104820443827591,False,0.0005467302963556546
24-107602,24-108447,6,0.135836193265678,False,0.0006270971386848535
24-108447,25-63108,1,0.4520028668039343,True,0.0014885727005771027
24-108447,25-55152,2,0.3800584980425346,False,0.0006985843244531915
24-108447,25-28394,3,0.2352033477768431,False,0.00047565067608493325
24-108447,25-22758,4,0.2064899868112469,False,0.0005942307264379315
24-110066,24-139192,1,0.6541328572214241,True,0.999999999999
24-110276,26-57794,1,0.2803459130073767,False,0.0005376624365996325
24-110276,25-108065,2,0.1423959608444053,False,0.0006489936377188607
24-116379,25-87479,1,0.3128639907852761,False,0.0009336852391242156
24-116379,25-35036,2,0.3069900682333017,False,0.00046421246196427687
24-116379,25-7776,3,0.2149129326011024,False,0.00046925786740758624
24-116796,26-48762,1,0.2939289635825886,False,0.0006734296585487728
24-116796,26-52332,2,0.2802408339286245,False,0.0006730979820497531
24-116796,26-46996,3,0.2753230066035687,False,0.004382804874556479
24-116796,26-11967,4,0.2176676472810571,False,0.004466622634515261
24-116796,26-10403,5,0.2079507092424529,False,0.006058442002672553
24-116796,26-66290,6,0.2025320987462364,False,0.004521717262898146
24-116796,26-66594,7,0.2023419970918782,False,0.004628160983717111
24-116796,25-131747,8,0.1585284578810376,False,0.000612894437284315
24-117088,25-55152,1,0.4231893952234709,True,0.0018164592256533264
24-117088,25-28394,2,0.3894077212042797,False,0.0010286580021431418
24-117088,25-63108,3,0.3740545007489342,False,0.0011965078822044907
24-117088,25-22758,4,0.2789993461786417,False,0.0005452353212344036
24-117855,25-20873,1,0.426982832650037,True,0.999999999999
24-117855,24-139939,2,0.3910333110084646,False,0.999999999999
24-117855,25-5091,3,0.3882314224198491,False,0.999999999999
24-117855,25-51370,4,0.3581763543767777,False,0.999999999999
24-117855,25-48827,5,0.3221142374915375,False,0.999999999999
24-117855,25-49867,6,0.3207454245261411,False,0.999999999999
24-117855,25-51236,7,0.313901359699159,False,0.999999999999
24-117855,24-131879,8,0.3128715434404454,False,0.999999999999
24-117855,24-141388,9,0.307142022075897,False,0.999999999999
24-117855,24-140255,10,0.260438608266695,False,0.999999999999
24-121081,26-55110,1,0.1169973718791064,False,0.014400020961059076
24-12133,24-36876,1,0.4079560274056978,True,0.999999999999
24-12133,24-48331,2,0.3875031501458363,False,0.999999999999
24-12133,24-57852,3,0.3738150204918723,False,0.999999999999
24-12133,24-61757,4,0.3565597856107582,False,0.999999999999
24-12133,24-29089,5,0.3123359493058716,False,0.999999999999
24-12133,24-106137,6,0.1880455864272125,False,0.999999999999
24-122943,25-80306,1,0.3554574753219882,True,0.999999999999
24-122943,25-111645,2,0.3117878559385798,False,0.999999999999
24-122943,25-121114,3,0.2612655169576575,False,0.999999999999
24-122943,25-129489,4,0.2270451928227473,False,0.999999999999
24-122943,25-30282,5,0.1925730782453366,False,0.999999999999
24-122943,25-25051,6,0.1747785096951833,False,0.999999999999
24-122943,26-6662,7,0.1503511732319063,False,0.999999999999
24-125134,25-4351,1,0.1990407517864728,False,0.0011358332935777352
24-127069,25-53206,1,0.2951482517923276,False,0.0033638160317634278
24-127069,25-73914,2,0.294418073961783,False,0.003987795033906851
24-130324,25-80306,1,0.3554574753219882,True,0.999999999999
24-130324,25-111645,2,0.3117878559385798,False,0.999999999999
24-130324,25-121114,3,0.2612655169576575,False,0.999999999999
24-130324,25-129489,4,0.2270451928227473,False,0.999999999999
24-130324,25-30282,5,0.1925730782453366,False,0.999999999999
24-130324,25-25051,6,0.1747785096951833,False,0.999999999999
24-130324,26-6662,7,0.1503511732319063,False,0.999999999999
24-131094,25-925,1,0.5479478756022776,True,0.999999999999
24-131879,25-5091,1,0.5949478011703518,True,0.999999999999
24-131879,25-51370,2,0.3893406815508896,False,0.999999999999
24-131879,25-48827,3,0.3758726240769362,False,0.999999999999
24-131879,25-49867,4,0.3745038111115398,False,0.999999999999
24-131879,25-51236,5,0.3676597462845578,False,0.999999999999
24-131879,25-20873,6,0.3198844124554261,False,0.999999999999
24-131879,24-141388,7,0.2458624788890208,False,0.999999999999
24-131879,24-140255,8,0.2333658333177291,False,0.999999999999
24-131879,24-139939,9,0.2064567739137641,False,0.999999999999
24-132338,25-54937,1,0.2632850650862796,False,0.00047571556396345936
24-132338,25-30335,2,0.229626851037983,False,0.0006492647885995566
24-132338,25-131747,3,0.1715346969283018,False,0.00048403268733318046
24-132338,25-20498,4,0.1626054581432461,False,0.0004982809939732658
24-132338,25-26359,5,0.1625913314563489,False,0.0005693885218268288
24-132338,25-13579,6,0.1287473357024132,False,0.0005123642399302367
24-132338,25-7959,7,0.1030631519295686,False,0.0005988324673396017
24-136390,25-57823,1,0.2507525039267168,False,0.0007659502660809793
24-136390,25-15910,2,0.152093919448058,False,0.0005574015618616449
24-136390,26-6827,3,0.1404210639953723,False,0.000621331906349
24-138333,25-54937,1,0.309267810477743,False,0.0006527221429579926
24-138333,25-30335,2,0.227362330342814,False,0.0006407814183510079
24-138333,25-26359,3,0.2236185121964318,False,0.0004802654569143824
24-138333,25-20498,4,0.20153626797736,False,0.0004854628106289265
24-138333,25-13579,5,0.1732926761447168,False,0.0006188804396701196
24-138333,25-7959,6,0.1519289998402088,False,0.0006769160699684892
24-138333,25-131747,7,0.1099107739585119,False,0.0005828313148059704
24-138709,25-13176,1,0.4047291182218426,True,0.999999999999
24-138709,25-76566,2,0.3786125377871487,False,0.999999999999
24-139939,25-51236,1,0.3737528545272854,True,0.999999999999
24-139939,25-51370,2,0.3733919459987184,False,0.999999999999
24-139939,25-49867,3,0.3669087897003034,False,0.999999999999
24-139939,25-48827,4,0.365539976734907,False,0.999999999999
24-139939,25-20873,5,0.2833752540595229,False,0.999999999999
24-139939,25-5091,6,0.22283906196369,False,0.999999999999
24-139939,24-141388,7,0.178784494086728,False,0.999999999999
24-139939,24-140255,8,0.1772859309004809,False,0.999999999999
24-140255,25-51370,1,0.4144075363155683,True,0.999999999999
24-140255,25-51236,2,0.4039080752034644,False,0.999999999999
24-140255,25-49867,3,0.3970640103764824,False,0.999999999999
24-140255,25-48827,4,0.3956951974110859,False,0.999999999999
24-140255,25-20873,5,0.2742486831623402,False,0.999999999999
24-140255,25-5091,6,0.2466445425910073,False,0.999999999999
24-140255,24-141388,7,0.1849126760874644,False,0.999999999999
24-14092,25-97524,1,0.2184828217191704,False,0.0032431094539195513
24-142222,26-2529,1,0.1081777196850447,False,0.0005924224353764528
24-14341,25-28394,1,0.338992926400309,True,0.0005638791295122061
24-14341,25-22758,2,0.3248680735532527,False,0.00046357356016771777
24-14341,24-117088,3,0.2210772562401063,False,0.0005024999479554434
24-14341,25-63108,4,0.215751392803259,False,0.0005357084065977486
24-14341,25-55152,5,0.2133232959746182,False,0.00047433576882282386
24-14341,24-107602,6,0.1909633710013853,False,0.0005121530100116482
24-14341,24-104541,7,0.1786440543128176,False,0.0005178467387883505
24-14341,24-108447,8,0.1658100353026474,False,0.0005334835751768585
24-14341,24-104536,9,0.1195901046471977,False,0.0035780327579030477
24-14341,24-97797,10,0.1012179952164287,False,0.003475951616347281
24-28797,25-53206,1,0.2839925536574682,False,0.013780090624591693
24-28797,25-73914,2,0.2675667980727113,False,0.013717890539445507
