source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary
15-50732,15-169809,2015-04-02,2015-11-09,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,7.260183968462549,2015-10-02,1.2483574244415243,0.791940429259746,0.06985336712439452,0.1,0.75,0.3274337858084746,0.3230216936565233,True,False,1,12,0.025335958863115293,balanced,0.3230216936565233,2015-04-02,2015-04-02,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,Fourniture et maintenance d'un logiciel de calcul d'indemnités de chômage,,,,,,False,6.0,True,2015-10-02,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:15-50732,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136,2015-11-09,2015-11-09,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,"fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution de gestion informatisée des radiopharmacies de médecine nucléaire du chu de Nantes",48814000,48,488,4881,48814,False,48.0,True,2019-11-09,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:15-169809,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136
15-51820,17-48667,2015-04-07,2017-04-06,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,23.981603153745073,2017-04-07,0.0328515111695138,0.9945247481384144,0.003203969186769828,0.0,0.75,0.32475257624997306,0.3230216936565233,False,False,1,4,0.04617418805047335,balanced,0.3230216936565233,2015-04-07,2015-04-07,PUBLICATION_DATE_FALLBACK,NAME:ch le mans,NAME_FALLBACK,ch le mans,,,"solution de visualisation grand écran, informatique associée et bras support écran pour l'unité d'explorations rythmologiques, au Mans",30231300,30,302,3023,30231,False,24.0,True,2017-04-07,True,DIGITAL_ICT,2026-07-13,CH LE MANS,72,https://www.boamp.fr/pages/avis/?q=idweb:15-51820,NAME:ch le mans,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,ch le mans,267200160,34.0,267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:267200160,2017-04-06,2017-04-06,PUBLICATION_DATE_FALLBACK,NAME:ch le mans,NAME_FALLBACK,ch le mans,,,Informatisation du magasin général et des demandes des services,72200000,72,722,7220,72200,False,48.0,True,2021-04-06,True,DIGITAL_ICT,2026-07-13,CH LE MANS,72,https://www.boamp.fr/pages/avis/?q=idweb:17-48667,NAME:ch le mans,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,ch le mans,267200160,34.0,267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:267200160
15-59370,19-59985,2015-04-20,2019-04-17,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,47.89750328515112,2019-04-20,0.09855453350854139,0.9835742444152431,0.0339458288317874,0.0,0.75,0.33277460119493635,0.3230216936565233,False,False,1,3,0.09387264710126852,balanced,0.3230216936565233,2015-04-20,2015-04-20,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,"maintenance de la suite logicielle business object, fourniture de licences, de modules et de prestations complémentaires, à Nantes",72261000,72,722,7226,72261,False,48.0,True,2019-04-20,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:15-59370,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136,2019-04-17,2019-04-17,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,"Fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution de gestion informatisée du temps de travail pour l'HIPR et l'HISL",48450000,48,484,4845,48450,False,48.0,True,2023-04-17,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:19-59985,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136
15-64904,19-141668,2015-04-28,2019-09-19,NAME:sdis 85,NAME:sdis 85,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,288500010,288500010,False,52.726675427069644,2019-10-22,1.0840998685939554,0.8193166885676741,0.1654562511451315,0.0,0.75,0.3377388600427146,0.3230216936565233,False,False,1,2,0.08139028164035877,balanced,0.3230216936565233,2015-04-28,2015-10-22,LINKED_ATTRIBUTION_DATE,NAME:sdis 85,NAME_FALLBACK,sdis 85,,,fourniture et déploiement d'un logiciel de planification et de gestion des activités liées au temps de travail du personnel du SDIS de la Vendée à La Roche Sur Yon,48450000,48,484,4845,48450,False,48.0,True,2019-10-22,True,DIGITAL_ICT,2026-07-13,SDIS 85,85,https://www.boamp.fr/pages/avis/?q=idweb:15-64904,NAME:sdis 85,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,85,sdis 85,288500010,35.0,288500010,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:288500010,2019-09-19,2020-02-19,LINKED_ATTRIBUTION_DATE,NAME:sdis 85,NAME_FALLBACK,sdis 85,,,Acquisition d'un simulateur de feux réels avec traitement des fumées destiné à la formation des sapeurs-pompiers du SDIS de la Vendée,35110000,35,351,3511,35110,False,48.0,True,2024-02-19,True,DIGITAL_ICT,2026-07-13,SDIS 85,85,https://www.boamp.fr/pages/avis/?q=idweb:19-141668,NAME:sdis 85,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,85,sdis 85,288500010,35.0,288500010,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:288500010
15-72457,19-75460,2015-05-12,2019-05-16,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,48.12746386333772,2019-05-12,0.1314060446780552,0.9780989925536575,0.022575276186660158,0.0,0.75,0.32742609480374546,0.3230216936565233,False,False,1,13,0.008574279735287627,balanced,0.3230216936565233,2015-05-12,2015-05-12,PUBLICATION_DATE_FALLBACK,NAME:conseil regional des pays de la loire,NAME_FALLBACK,conseil regional des pays de la loire,,,mise en place d'une solution de vente en ligne et d'impression de billets pour les concerts de la folle journée de Nantes en région.,72500000,72,725,7250,72500,False,48.0,True,2019-05-12,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:15-72457,NAME:conseil regional des pays de la loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:234400034,2019-05-16,2020-01-07,LINKED_ATTRIBUTION_DATE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,conseil regional des pays de la loire,,,Prestations de déploiement de configurations informatiques matérielles et logicielles autour de l'environnement du poste client,30211400,30,302,3021,30211,False,24.0,True,2022-01-07,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:19-75460,NAME:conseil regional des pays de la loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:234400034
15-76604,17-48717,2015-05-20,2017-04-08,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,22.634691195795007,2017-05-20,1.3797634691195795,0.7700394218134035,0.011229089893032278,0.2,0.75,0.3314400369159122,0.3230216936565233,False,False,1,7,0.009569907022810797,balanced,0.3230216936565233,2015-05-20,2015-05-20,PUBLICATION_DATE_FALLBACK,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,"fourniture, installation, mise en oeuvre et maintenance d'un copieur scanner a0 numérique couleur à Le Mans",30232100,30,302,3023,30232,False,24.0,True,2017-05-20,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:15-76604,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2017-04-08,2017-08-13,LINKED_ATTRIBUTION_DATE,SIRET:24720013200014,RAW_SIRET,le mans metropole - communaute urbaine,24720013200014,247200132,"Accord cadre relatif à l'acquisition de consommables d'encrage et de petites fournitures informatiques,un an renouvelable pour trois années -Marchés subséquents y afférent p",30192113,30,301,3019,30192,False,24.0,True,2019-08-13,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:17-48717,SIRET:24720013200014,24720013200014,247200132,247200132,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,DIRECT_BOAMP_SIRET,HIGH,SIRET:24720013200014
15-76852,19-102776,2015-05-20,2019-07-05,NAME:ville de reze,SIRET:21440143200015,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,21440143200015,214401432,214401432,False,49.50722733245729,2019-05-20,1.5111695137976346,0.7481384143670609,0.00866035906312231,0.2,0.75,0.325065729263858,0.3230216936565233,False,False,1,2,0.0656564015840787,balanced,0.3230216936565233,2015-05-20,2015-05-20,PUBLICATION_DATE_FALLBACK,NAME:ville de reze,NAME_FALLBACK,ville de reze,,,fourniture d'une plate-forme de sécurité 2015 au profit de la Ville à Rezé,48730000,48,487,4873,48730,False,48.0,True,2019-05-20,True,DIGITAL_ICT,2026-07-13,Ville de Rezé,44,https://www.boamp.fr/pages/avis/?q=idweb:15-76852,NAME:ville de reze,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,ville de reze,214401432,2.0,214401432,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:214401432,2019-07-05,2019-11-14,LINKED_ATTRIBUTION_DATE,SIRET:21440143200015,RAW_SIRET,commune de reze,21440143200015,214401432,Solution de virtualisation 2019,48822000,48,488,4882,48822,False,48.0,True,2023-11-14,True,DIGITAL_ICT,2026-07-13,COMMUNE DE REZE,44,https://www.boamp.fr/pages/avis/?q=idweb:19-102776,SIRET:21440143200015,21440143200015,214401432,214401432,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,214401432,DIRECT_BOAMP_SIRET,HIGH,SIRET:21440143200015
15-95253,19-103545,2015-06-22,2019-07-06,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,48.45597897503285,2019-06-22,0.45992115637319314,0.9233464739378011,0.06245702039052846,0.0,0.75,0.32769657562113524,0.3230216936565233,False,False,1,3,0.08952235068812028,balanced,0.3230216936565233,2015-06-22,2015-06-22,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,"mise à disposition de dispositifs de protection des patients des unités de soins protégées contre les contaminations particulaires aéroportées fongiques et bactériennes, à Nantes (rectificatif)",35113100,35,351,3511,35113,False,48.0,True,2019-06-22,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:15-95253,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136,2019-07-06,2019-07-06,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,CONTRAT DE CONCESSION DE SERVICES POUR LA FOURNITURE ET L'EXPLOITATION DE SERVICES MULTIMEDIA PATIENTS AU CHU DE NANTES,32322000,32,323,3232,32322,False,36.0,True,2022-07-06,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:19-103545,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136
16-105530,20-32603,2016-07-15,2020-03-03,NAME:conseil departemental de la mayenne,NAME:departement de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,225300011,225300011,False,43.59395532194481,2020-03-03,0.0,1.0,0.005867311829318818,0.1,0.75,0.3570535591402616,0.3230216936565233,True,False,1,3,0.05190100744634252,balanced,0.3230216936565233,2016-07-15,2017-03-03,LINKED_ATTRIBUTION_DATE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,conseil departemental de la mayenne,,,modernisation des moyens de communication,32523000,32,325,3252,32523,False,36.0,True,2020-03-03,True,DIGITAL_ICT,2026-07-13,Conseil départemental de la Mayenne,53,https://www.boamp.fr/pages/avis/?q=idweb:16-105530,NAME:conseil departemental de la mayenne,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,53,conseil departemental de la mayenne,225300011,256.0,225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:225300011,2020-03-03,2020-03-03,PUBLICATION_DATE_FALLBACK,NAME:departement de la mayenne,NAME_FALLBACK,departement de la mayenne,,,Assistance à maîtrise d'ouvrage pour la réalisation de dispositifs numériques innovants dans le cadre du renouvellement de la muséographie permanente du musée archéologique de Jublains,,,,,,False,6.0,True,2020-09-03,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA MAYENNE,53,https://www.boamp.fr/pages/avis/?q=idweb:20-32603,NAME:departement de la mayenne,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,53,departement de la mayenne,225300011,7.0,225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:225300011
16-119669,18-154990,2016-08-12,2018-11-10,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,225300011,225300011,False,26.938239159001313,2018-11-17,0.22996057818659657,0.9616732369689006,0.049731456797605995,0.0,0.75,0.33282431912138727,0.3230216936565233,False,False,1,3,0.09558676866717622,balanced,0.3230216936565233,2016-08-12,2016-11-17,LINKED_ATTRIBUTION_DATE,NAME:conseil departemental de la mayenne,NAME_FALLBACK,conseil departemental de la mayenne,,,fourniture de matériels informatiques et prestations associées (assistance et maintenance),30230000,30,302,3023,30230,False,24.0,True,2018-11-17,True,DIGITAL_ICT,2026-07-13,Conseil départemental de la Mayenne,53,https://www.boamp.fr/pages/avis/?q=idweb:16-119669,NAME:conseil departemental de la mayenne,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,53,conseil departemental de la mayenne,225300011,256.0,225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:225300011,2018-11-10,2018-11-10,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental de la mayenne,NAME_FALLBACK,conseil departemental de la mayenne,,,"acquisition, mise en oeuvre et maintenance d'une ged pour les dossiers individuels",48613000,48,486,4861,48613,False,48.0,True,2022-11-10,True,DIGITAL_ICT,2026-07-13,Conseil départemental de la Mayenne,53,https://www.boamp.fr/pages/avis/?q=idweb:18-154990,NAME:conseil departemental de la mayenne,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,53,conseil departemental de la mayenne,225300011,256.0,225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:225300011
16-124376,20-124045,2016-08-23,2020-10-11,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,49.60578186596583,2020-12-20,2.299605781865966,0.6167323696890057,0.35968710047819236,0.4,0.75,0.4750735775896187,0.3230216936565233,False,False,1,14,0.055823115681386315,balanced,0.3230216936565233,2016-08-23,2016-12-20,LINKED_ATTRIBUTION_DATE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,conseil regional des pays de la loire,,,Le présent marché a pour objet la réalisation de prestations en assistance des équipes de la Région des Pays de la Loire dans les tâches d'administration de bases de données.,72212610,72,722,7221,72212,False,48.0,True,2020-12-20,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:16-124376,NAME:conseil regional des pays de la loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:234400034,2020-10-11,2021-02-10,LINKED_ATTRIBUTION_DATE,SIRET:23440003400026,RAW_SIRET,conseil regional des pays de la loire,23440003400026,234400034,ADMINISTRATION DE BASES DE DONNEES,72250000,72,722,7225,72250,False,48.0,True,2025-02-10,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:20-124045,SIRET:23440003400026,23440003400026,234400034,234400034,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,DIRECT_BOAMP_SIRET,HIGH,SIRET:23440003400026
16-127032,20-150503,2016-08-30,2020-12-11,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,51.37976346911958,2020-12-14,0.09855453350854139,0.9835742444152431,0.042586558801136605,0.0,0.75,0.3357988566842086,0.3230216936565233,False,False,1,4,0.10846197742924196,balanced,0.3230216936565233,2016-08-30,2016-12-14,LINKED_ATTRIBUTION_DATE,NAME:departement de la sarthe,NAME_FALLBACK,departement de la sarthe,,,"Acquisition et mise en oeuvre d'une solution de gestion des factures dématérialisées simples et fiscales y compris prestations associées (formation, assistance technique, maintenance)",72512000,72,725,7251,72512,False,48.0,True,2020-12-14,True,DIGITAL_ICT,2026-07-13,Département de la Sarthe,72,https://www.boamp.fr/pages/avis/?q=idweb:16-127032,NAME:departement de la sarthe,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:227200029,2020-12-11,2021-05-12,LINKED_ATTRIBUTION_DATE,SIRET:22720002900014,RAW_SIRET,departement de la sarthe,22720002900014,227200029,Prestations de services de maintien en condition opérationnelle des réseaux informatiques et des installations de téléphonie sur Ip des services du Département et des collèges publ,50312310,50,503,5031,50312,False,36.0,True,2024-05-12,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:20-150503,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014
16-134501,20-97584,2016-09-15,2020-07-31,NAME:gie sesam vitale,NAME:gie sesam vitale,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,391722881,391722881,False,46.484888304862025,2020-09-15,1.5111695137976346,0.7481384143670609,0.034279673114988606,0.2,0.75,0.3340324891820112,0.3230216936565233,False,False,1,2,0.19131238405717546,balanced,0.3230216936565233,2016-09-15,2016-09-15,PUBLICATION_DATE_FALLBACK,NAME:gie sesam vitale,NAME_FALLBACK,gie sesam vitale,,,"surveillance des agissements externes pouvant représenter une menace pour le groupement, veille technologique relative à la sécurité des systèmes d'information",72314000,72,723,7231,72314,False,48.0,True,2020-09-15,True,DIGITAL_ICT,2026-07-13,GIE SESAM Vitale,72,https://www.boamp.fr/pages/avis/?q=idweb:16-134501,NAME:gie sesam vitale,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,gie sesam vitale,391722881,22.0,391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:391722881,2020-07-31,2020-07-31,PUBLICATION_DATE_FALLBACK,NAME:gie sesam vitale,NAME_FALLBACK,gie sesam vitale,,,"Le présent marché a pour objet la fourniture de sondes physiques installées sur des points d'accès au WAN privé du GIE SESAM-Vitale, l'accompagnement au remplacement des anciennes sondes par",72700000,72,727,7270,72700,False,48.0,True,2024-07-31,True,DIGITAL_ICT,2026-07-13,GIE SESAM Vitale,72,https://www.boamp.fr/pages/avis/?q=idweb:20-97584,NAME:gie sesam vitale,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,gie sesam vitale,391722881,22.0,391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:391722881
