source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,source_profile_support_count,candidate_profile_support_count,profile_conflict_flag
22-55032,26-45351,2022-04-17,2026-05-07,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,48.65308804204994,2026-04-17,0.657030223390276,0.8904949627682873,0.216472626815895,0.1,0.9,0.4183891600776351,0.3230216936565233,True,False,1,2,0.004277245702753729,2022-04-17,2022-04-17,PUBLICATION_DATE_FALLBACK,SIRET:22440002800011,RAW_SIRET,cd 44,22440002800011,224400028,Intégration et évolution du système de vidéo-surveillance du Département de Loire-Atlantique,72268000,72,722,7226,72268,False,48.0,True,2026-04-17,True,DIGITAL_ICT,2026-07-13,CD 44,44,https://www.boamp.fr/pages/avis/?q=idweb:22-55032,SIRET:22440002800011,22440002800011,224400028,224400028,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,224400028,DIRECT_BOAMP_SIRET,HIGH,SIRET:22440002800011,2026-05-07,2026-05-07,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental loire atlantique,NAME_FALLBACK,conseil departemental loire atlantique,,,Q086FA - Assistance et support numérique pour le département de Loire-Atlantique et structures associées,,,,,,False,12.0,False,2027-05-07,True,DIGITAL_ICT,2026-07-13,Conseil départemental Loire Atlantique,44,https://www.boamp.fr/pages/avis/?q=idweb:26-45351,NAME:conseil departemental loire atlantique,,,,224400028,True,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,conseil departemental loire atlantique,224400028,257.0,224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:224400028,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False
22-55032,26-17888,2022-04-17,2026-02-21,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,46.1892247043364,2026-04-17,1.8068331143232588,0.6988611476127902,0.341133221347668,0.1,0.9,0.4141119143748814,0.3230216936565233,True,False,2,2,0.004277245702753729,2022-04-17,2022-04-17,PUBLICATION_DATE_FALLBACK,SIRET:22440002800011,RAW_SIRET,cd 44,22440002800011,224400028,Intégration et évolution du système de vidéo-surveillance du Département de Loire-Atlantique,72268000,72,722,7226,72268,False,48.0,True,2026-04-17,True,DIGITAL_ICT,2026-07-13,CD 44,44,https://www.boamp.fr/pages/avis/?q=idweb:22-55032,SIRET:22440002800011,22440002800011,224400028,224400028,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,224400028,DIRECT_BOAMP_SIRET,HIGH,SIRET:22440002800011,2026-02-21,2026-06-14,LINKED_ATTRIBUTION_DATE,NAME:conseil departemental loire atlantique,NAME_FALLBACK,conseil departemental loire atlantique,,,"Acquisition, intégration et maintenance d'un logiciel de visionnage des archives numérisées pour les Archives Départementales du Département de Loire-Atlantique",,,,,,False,4.0,False,2026-10-14,True,DIGITAL_ICT,2026-07-13,Conseil départemental Loire Atlantique,44,https://www.boamp.fr/pages/avis/?q=idweb:26-17888,NAME:conseil departemental loire atlantique,,,,224400028,True,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,conseil departemental loire atlantique,224400028,257.0,224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:224400028,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False
22-58061,25-110155,2022-04-25,2025-10-03,SIRET:21850222700018,NAME:ville de saint gilles croix de vie 85,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21850222700018,,218502227,218502227,False,41.29434954007884,2025-04-25,5.289093298291721,0.1184844502847131,1.0,0.4,0.9,0.5896211125711782,0.3230216936565233,False,False,1,1,0.5896211125711782,2022-04-25,2022-04-25,PUBLICATION_DATE_FALLBACK,SIRET:21850222700018,RAW_SIRET,mairie de saint-gilles-croix-de-vie,21850222700018,218502227,"location de matériel son, lumière, vidéo et prestations associées",32321300,32,323,3232,32321,False,36.0,True,2025-04-25,True,DIGITAL_ICT,2026-07-13,Mairie de Saint-Gilles-Croix-de-Vie,85,https://www.boamp.fr/pages/avis/?q=idweb:22-58061,SIRET:21850222700018,21850222700018,218502227,218502227,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,,,,218502227,DIRECT_BOAMP_SIRET,HIGH,SIRET:21850222700018,2025-10-03,2025-10-03,PUBLICATION_DATE_FALLBACK,NAME:ville de saint gilles croix de vie 85,NAME_FALLBACK,ville de saint gilles croix de vie 85,,,"Location de matériel son, lumière, vidéo et prestations associées",32342410,32,323,3234,32342,False,36.0,False,2028-10-03,True,DIGITAL_ICT,2026-07-13,Ville de Saint Gilles Croix de Vie (85),85,https://www.boamp.fr/pages/avis/?q=idweb:25-110155,NAME:ville de saint gilles croix de vie 85,,,,218502227,True,COMMUNE DE SAINT-GILLES-CROIX-DE-VIE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,85,ville de saint gilles croix de vie 85,218502227,40.0,218502227,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:218502227,NO_PROFILE_EVIDENCE,only one side has usable profile-domain evidence,,,,,,0,0,False
22-59884,24-127069,2022-04-29,2024-11-07,SIRET:19490970100303,NAME:universite d angers,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,19490970100303,,194909701,194909701,False,30.321944809461236,2024-11-10,0.09855453350854139,0.9835742444152431,0.018761634792033646,0.0,0.9,0.3424601332810226,0.3230216936565233,False,False,1,1,0.3424601332810226,2022-04-29,2022-11-10,LINKED_ATTRIBUTION_DATE,SIRET:19490970100303,RAW_SIRET,universite d angers,19490970100303,194909701,"Location, installation et maintenance d'un système d'impression numérique noir et blanc et couleur pour l'atelier de reprographie de l'Université d'Angers",30121100,30,301,3012,30121,False,24.0,True,2024-11-10,True,DIGITAL_ICT,2026-07-13,Université d'Angers,49,https://www.boamp.fr/pages/avis/?q=idweb:22-59884,SIRET:19490970100303,19490970100303,194909701,194909701,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,49,universite d angers,194909701,119.0,194909701,DIRECT_BOAMP_SIRET,HIGH,SIRET:19490970100303,2024-11-07,2025-02-17,LINKED_ATTRIBUTION_DATE,NAME:universite d angers,NAME_FALLBACK,universite d angers,,,Travaux de reconfiguration des locaux de la Ddn (service informatique) en Faculté de Droit d'économie et de Gestion (Saint-Serge),45453100,45,454,4545,45453,False,4.0,False,2025-06-17,True,DIGITAL_ICT,2026-07-13,Université d'Angers,49,https://www.boamp.fr/pages/avis/?q=idweb:24-127069,NAME:universite d angers,,,,194909701,True,UNIVERSITE D'ANGERS,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,49,universite d angers,194909701,119.0,194909701,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:194909701,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,2,2,False
22-61804,25-119712,2022-05-01,2025-10-27,SIRET:21720181300011,NAME:ville du mans,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21720181300011,,217201813,217201813,False,41.88567674113009,2025-07-28,2.9894875164257555,0.5017520805957074,0.22824054949140848,0.0,0.9,0.29532221247091983,0.3230216936565233,False,False,1,1,0.29532221247091983,2022-05-01,2022-07-28,LINKED_ATTRIBUTION_DATE,SIRET:21720181300011,RAW_SIRET,ville du mans,21720181300011,217201813,"Plan numérique à destination des écoles Publiques de la Ville du Mans pour 4 ans. Maintenance du parc existant avec renouvellement, maintenance matérielle,logicielle,support et mat",50312000,50,503,5031,50312,False,36.0,True,2025-07-28,True,DIGITAL_ICT,2026-07-13,Ville du Mans,72,https://www.boamp.fr/pages/avis/?q=idweb:22-61804,SIRET:21720181300011,21720181300011,217201813,217201813,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,ville du mans,217201813,224.0,217201813,DIRECT_BOAMP_SIRET,HIGH,SIRET:21720181300011,2025-10-27,2026-06-19,LINKED_ATTRIBUTION_DATE,NAME:ville du mans,NAME_FALLBACK,ville du mans,,,"Fourniture, mise en oeuvre et maintenance d'une solution de gestion du fleurissement et de la production horticole de la Ville du Mans - durée 4 ans",48330000,48,483,4833,48330,False,48.0,False,2030-06-19,True,DIGITAL_ICT,2026-07-13,Ville du Mans,72,https://www.boamp.fr/pages/avis/?q=idweb:25-119712,NAME:ville du mans,,,,217201813,True,COMMUNE DU MANS,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,72,ville du mans,217201813,224.0,217201813,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:217201813,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,sarthe-marchespublics.fr;ww.sarthe-marchespublics.fr,sarthe-marchespublics.fr;ww.sarthe-marchespublics.fr,sarthe-marchespublics.fr;ww.sarthe-marchespublics.fr,AMBIGUOUS;BUYER_SPECIFIC,AMBIGUOUS;BUYER_SPECIFIC,2,2,False
22-61807,26-45351,2022-04-29,2026-05-07,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,48.25886990801577,2026-04-29,0.2628120893561104,0.9561979851073149,0.03567853243639335,0.1,0.9,0.3715369826295664,0.3230216936565233,True,False,1,2,0.05598427181017146,2022-04-29,2022-04-29,PUBLICATION_DATE_FALLBACK,SIRET:22440002800011,RAW_SIRET,cd 44,22440002800011,224400028,"Acquisition, mise en oeuvre, maintenance et évolution d'un logiciel de recrutement en mode Saas et prestations associées",72268000,72,722,7226,72268,False,48.0,True,2026-04-29,True,DIGITAL_ICT,2026-07-13,CD 44,44,https://www.boamp.fr/pages/avis/?q=idweb:22-61807,SIRET:22440002800011,22440002800011,224400028,224400028,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,224400028,DIRECT_BOAMP_SIRET,HIGH,SIRET:22440002800011,2026-05-07,2026-05-07,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental loire atlantique,NAME_FALLBACK,conseil departemental loire atlantique,,,Q086FA - Assistance et support numérique pour le département de Loire-Atlantique et structures associées,,,,,,False,12.0,False,2027-05-07,True,DIGITAL_ICT,2026-07-13,Conseil départemental Loire Atlantique,44,https://www.boamp.fr/pages/avis/?q=idweb:26-45351,NAME:conseil departemental loire atlantique,,,,224400028,True,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,conseil departemental loire atlantique,224400028,257.0,224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:224400028,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False
22-61807,26-17888,2022-04-29,2026-02-21,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,45.795006570302235,2026-04-29,2.2010512483574245,0.6331581252737626,0.10646622714558365,0.1,0.9,0.31555271081939495,0.3230216936565233,True,False,2,2,0.05598427181017146,2022-04-29,2022-04-29,PUBLICATION_DATE_FALLBACK,SIRET:22440002800011,RAW_SIRET,cd 44,22440002800011,224400028,"Acquisition, mise en oeuvre, maintenance et évolution d'un logiciel de recrutement en mode Saas et prestations associées",72268000,72,722,7226,72268,False,48.0,True,2026-04-29,True,DIGITAL_ICT,2026-07-13,CD 44,44,https://www.boamp.fr/pages/avis/?q=idweb:22-61807,SIRET:22440002800011,22440002800011,224400028,224400028,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,224400028,DIRECT_BOAMP_SIRET,HIGH,SIRET:22440002800011,2026-02-21,2026-06-14,LINKED_ATTRIBUTION_DATE,NAME:conseil departemental loire atlantique,NAME_FALLBACK,conseil departemental loire atlantique,,,"Acquisition, intégration et maintenance d'un logiciel de visionnage des archives numérisées pour les Archives Départementales du Département de Loire-Atlantique",,,,,,False,4.0,False,2026-10-14,True,DIGITAL_ICT,2026-07-13,Conseil départemental Loire Atlantique,44,https://www.boamp.fr/pages/avis/?q=idweb:26-17888,NAME:conseil departemental loire atlantique,,,,224400028,True,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,conseil departemental loire atlantique,224400028,257.0,224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:224400028,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False
22-63296,24-69165,2022-05-05,2024-06-16,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,25.394218134034166,2024-10-20,4.139290407358739,0.31011826544021026,0.22889966431372852,0.1,1.0,0.2876444488698575,0.3230216936565233,True,False,1,5,0.04106438896189221,2022-05-05,2022-10-20,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Fourniture de consommables et d'accessoires informatiques pour les services du Département et les collèges publics,30125100,30,301,3012,30125,False,24.0,True,2024-10-20,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:22-63296,SIRET:22850001300658,22850001300658,228500013,228500013,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,2024-06-16,2024-11-29,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Maintenance du parc informatique du Département de la Vendée et des collèges publics et prestations associées,,,,,,False,4.0,False,2025-03-29,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:24-69165,SIRET:22850001300658,22850001300658,228500013,228500013,228500013,True,DEPARTEMENT DE VENDEE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marchespublics.vendee.fr,marchespublics.vendee.fr,marchespublics.vendee.fr,SHARED_INSTITUTIONAL,SHARED_INSTITUTIONAL,1,1,False
22-63296,24-57038,2022-05-05,2024-05-17,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,24.40867279894875,2024-10-20,5.124835742444152,0.1458607095926413,0.22889966431372852,0.1,1.0,0.2465800599079653,0.3230216936565233,True,False,2,5,0.04106438896189221,2022-05-05,2022-10-20,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Fourniture de consommables et d'accessoires informatiques pour les services du Département et les collèges publics,30125100,30,301,3012,30125,False,24.0,True,2024-10-20,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:22-63296,SIRET:22850001300658,22850001300658,228500013,228500013,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,2024-05-17,2024-11-29,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Maintenance du parc informatique du Département de la Vendée et des collèges publics et prestations associées,,,,,,False,4.0,False,2025-03-29,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:24-57038,SIRET:22850001300658,22850001300658,228500013,228500013,228500013,True,DEPARTEMENT DE VENDEE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marchespublics.vendee.fr,marchespublics.vendee.fr,marchespublics.vendee.fr,SHARED_INSTITUTIONAL,SHARED_INSTITUTIONAL,1,1,False
22-63296,24-70105,2022-05-05,2024-06-18,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,25.459921156373195,2024-10-20,4.073587385019711,0.32106876916338145,0.021464042667197498,0.1,1.0,0.21777960722436449,0.3230216936565233,True,False,3,5,0.04106438896189221,2022-05-05,2022-10-20,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Fourniture de consommables et d'accessoires informatiques pour les services du Département et les collèges publics,30125100,30,301,3012,30125,False,24.0,True,2024-10-20,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:22-63296,SIRET:22850001300658,22850001300658,228500013,228500013,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,2024-06-18,2025-01-02,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Services d'abonnement à des ressources documentaires juridiques principalement numériques,,,,,,False,4.0,False,2025-05-02,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:24-70105,SIRET:22850001300658,22850001300658,228500013,228500013,228500013,True,DEPARTEMENT DE VENDEE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marchespublics.vendee.fr,marchespublics.vendee.fr,marchespublics.vendee.fr,SHARED_INSTITUTIONAL,SHARED_INSTITUTIONAL,1,1,False
22-63296,24-67295,2022-05-05,2024-06-10,SIRET:22850001300658,NAME:departement de la vendee,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22850001300658,,228500013,228500013,False,25.197109067017085,2024-10-20,4.336399474375821,0.27726675427069647,0.019253974518801877,0.0,0.9,0.16605557964925477,0.3230216936565233,False,False,4,5,0.04106438896189221,2022-05-05,2022-10-20,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Fourniture de consommables et d'accessoires informatiques pour les services du Département et les collèges publics,30125100,30,301,3012,30125,False,24.0,True,2024-10-20,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:22-63296,SIRET:22850001300658,22850001300658,228500013,228500013,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,2024-06-10,2024-09-10,LINKED_ATTRIBUTION_DATE,NAME:departement de la vendee,NAME_FALLBACK,departement de la vendee,,,"Mise en place, hébergement et maintenance d'une solution de gestion de veille documentaire et de diffusion d'infolettres personnalisées",72212311,72,722,7221,72212,False,24.0,False,2026-09-10,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:24-67295,NAME:departement de la vendee,,,,228500013,True,DEPARTEMENT DE VENDEE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,85,departement de la vendee,228500013,340.0,228500013,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:228500013,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marchespublics.vendee.fr,marchespublics.vendee.fr,marchespublics.vendee.fr,SHARED_INSTITUTIONAL,SHARED_INSTITUTIONAL,1,1,False
22-63296,24-47715,2022-05-05,2024-04-22,SIRET:22850001300658,NAME:departement de la vendee,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22850001300658,,228500013,228500013,False,23.587385019710908,2024-10-20,5.946123521681997,0.008979413053000429,0.03191898781258584,0.0,0.9,0.10341649899765516,0.3230216936565233,False,False,5,5,0.04106438896189221,2022-05-05,2022-10-20,LINKED_ATTRIBUTION_DATE,SIRET:22850001300658,RAW_SIRET,departement de la vendee,22850001300658,228500013,Fourniture de consommables et d'accessoires informatiques pour les services du Département et les collèges publics,30125100,30,301,3012,30125,False,24.0,True,2024-10-20,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:22-63296,SIRET:22850001300658,22850001300658,228500013,228500013,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,departement de la vendee,228500013,340.0,228500013,DIRECT_BOAMP_SIRET,HIGH,SIRET:22850001300658,2024-04-22,2025-03-19,LINKED_ATTRIBUTION_DATE,NAME:departement de la vendee,NAME_FALLBACK,departement de la vendee,,,"Assistance au Département de la Vendée pour la définition et formalisation d'une gestion de crise cyber, d'un plan de continuité d'activités et d'un plan de reprise d'activités",72251000,72,722,7225,72251,False,48.0,False,2029-03-19,True,DIGITAL_ICT,2026-07-13,Département de la Vendée,85,https://www.boamp.fr/pages/avis/?q=idweb:24-47715,NAME:departement de la vendee,,,,228500013,True,DEPARTEMENT DE VENDEE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,85,departement de la vendee,228500013,340.0,228500013,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:228500013,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marchespublics.vendee.fr,marchespublics.vendee.fr,marchespublics.vendee.fr,SHARED_INSTITUTIONAL,SHARED_INSTITUTIONAL,1,1,False
