source_notice_id,publication_year,cpv_division,buyer_key,buyer_key_type,duration_status,buyer_publication_frequency,n_later_same_buyer_sources,n_later_same_buyer_in_temporal_window,n_scored_candidates,best_score,second_best_score,score_margin,source_has_only_one_candidate,selected_candidate_notice_id,selected_candidate_multiplicity,zero_candidate_cause
15-32051,2015,,NAME:caisse des depots,NAME_FALLBACK,imputed,4,3,2,2,0.4515349349259781,0.4455828312088862,0.0059521037170918,False,15-56571,2,has_candidates
15-39187,2015,,NAME:caisse des depots,NAME_FALLBACK,imputed,4,2,1,1,0.4272242005997737,,0.4272242005997737,True,15-56571,2,has_candidates
15-56571,2015,,NAME:caisse des depots,NAME_FALLBACK,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-53389,2018,30,NAME:caisse des depots,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-76694,2021,79,NAME:caisse primaire assur maladie maine lo,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-89869,2022,,NAME:caisse primaire assur maladie maine lo,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-59770,2015,48,NAME:cap atlantique,NAME_FALLBACK,imputed,11,10,2,2,0.2472767287952764,0.229220186056545,0.0180565427387314,False,19-88615,2,has_candidates
15-63856,2015,48,NAME:cap atlantique,NAME_FALLBACK,imputed,11,9,2,2,0.2526911612826371,0.2345937225289875,0.0180974387536495,False,19-88615,2,has_candidates
16-1383,2016,30,NAME:cap atlantique,NAME_FALLBACK,imputed,11,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-96425,2016,,NAME:cap atlantique,NAME_FALLBACK,imputed,11,7,3,3,0.4601809086145513,0.2932014208416154,0.1669794877729359,False,16-108742,1,has_candidates
16-108742,2016,,NAME:cap atlantique,NAME_FALLBACK,imputed,11,6,2,2,0.3230371802826376,0.2095897307000767,0.1134474495825609,False,17-20203,1,has_candidates
17-20203,2017,30,NAME:cap atlantique,NAME_FALLBACK,imputed,11,5,3,3,0.4578140697996106,0.2602031634937791,0.1976109063058315,False,18-144441,1,has_candidates
17-62974,2017,48,NAME:cap atlantique,NAME_FALLBACK,imputed,11,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-144441,2018,30,NAME:cap atlantique,NAME_FALLBACK,imputed,11,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-88615,2019,30,NAME:cap atlantique,NAME_FALLBACK,imputed,11,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-97500,2019,30,NAME:cap atlantique,NAME_FALLBACK,imputed,11,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-161914,2019,30,NAME:cap atlantique,NAME_FALLBACK,imputed,11,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-40940,2015,,NAME:carene,NAME_FALLBACK,imputed,9,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-172095,2016,72,NAME:carene,NAME_FALLBACK,imputed,9,7,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-2217,2017,,NAME:carene,NAME_FALLBACK,imputed,9,6,4,4,0.4627770477441962,0.3838463465239103,0.0789307012202858,False,17-9629,1,has_candidates
17-9629,2017,,NAME:carene,NAME_FALLBACK,imputed,9,5,3,3,0.4043785410048565,0.2854739560150957,0.1189045849897607,False,17-102568,1,has_candidates
17-48519,2017,48,NAME:carene,NAME_FALLBACK,imputed,9,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-102568,2017,48,NAME:carene,NAME_FALLBACK,imputed,9,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-161606,2017,32,NAME:carene,NAME_FALLBACK,imputed,9,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-55179,2018,32,NAME:carene,NAME_FALLBACK,imputed,9,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-73364,2018,72,NAME:carene,NAME_FALLBACK,imputed,9,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-163465,2023,72,NAME:cariforef,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-60627,2017,,NAME:carsat nord est,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-74690,2018,30,NAME:carsat pays de loire,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-166932,2017,32,NAME:casier judiciaire national,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-48029,2019,,NAME:cc anjou bleu communaute,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-92531,2022,30,NAME:cc challans gois communaute,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-123696,2019,30,NAME:cc du pays de mortagne,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-138231,2019,30,NAME:cc du pays de mortagne,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-114338,2021,72,NAME:cc du pays de st fulgent les essarts,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-46133,2019,30,NAME:cc du pays des achards,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-92746,2019,30,NAME:cc du pays des achards,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-52696,2019,71,NAME:cc loir luce berce,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-187364,2019,45,NAME:cc loir luce berce,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-81812,2021,48,NAME:cc loire layon aubance,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-71066,2019,,NAME:cc ocean marais de monts,NAME_FALLBACK,imputed,5,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-99965,2021,32,NAME:cc ocean marais de monts,NAME_FALLBACK,imputed,5,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-126270,2021,32,NAME:cc ocean marais de monts,NAME_FALLBACK,imputed,5,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-13321,2023,72,NAME:cc ocean marais de monts,NAME_FALLBACK,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-13316,2023,30,NAME:cc ocean marais de monts,NAME_FALLBACK,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-138338,2021,,NAME:cc pays de fontenay vendee,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
20-19709,2020,,NAME:cc sud vendee littoral,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-94580,2019,,NAME:cc vendee grand littoral,NAME_FALLBACK,imputed,5,4,2,2,0.4715193937169052,0.2883211545743149,0.1831982391425903,False,19-110681,1,has_candidates
19-110681,2019,,NAME:cc vendee grand littoral,NAME_FALLBACK,imputed,5,3,1,1,0.3251637570333104,,0.3251637570333104,True,20-17796,1,has_candidates
20-17796,2020,,NAME:cc vendee grand littoral,NAME_FALLBACK,imputed,5,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-105103,2021,,NAME:cc vendee grand littoral,NAME_FALLBACK,imputed,5,1,1,1,0.1577058157474876,,0.1577058157474876,True,21-121452,1,has_candidates
21-121452,2021,31,NAME:cc vendee grand littoral,NAME_FALLBACK,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-55493,2016,48,NAME:ccas d angers,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-126061,2018,,NAME:ccas de saintes,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-58971,2015,,NAME:cci de maine et loire,NAME_FALLBACK,imputed,4,3,1,1,0.1778707499385508,,0.1778707499385508,True,16-36754,1,has_candidates
16-36754,2016,79,NAME:cci de maine et loire,NAME_FALLBACK,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-32913,2022,32,NAME:cci de maine et loire,NAME_FALLBACK,imputed,4,1,1,1,0.1839553219448094,,0.1839553219448094,True,25-72941,1,has_candidates
25-72941,2025,,NAME:cci de maine et loire,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-181049,2019,72,NAME:cci de region bretagne,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-48350,2021,,NAME:cci de region bretagne,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-161349,2019,48,NAME:cci metropolitaine bretagne ouest,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-47343,2020,48,NAME:cci metropolitaine bretagne ouest,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
20-15000,2020,72,NAME:cci nantes saint-nazaire,NAME_FALLBACK,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-97380,2020,72,NAME:cci nantes saint-nazaire,NAME_FALLBACK,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-72712,2021,72,NAME:cci nantes saint-nazaire,NAME_FALLBACK,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-10801,2022,48,NAME:cci nantes saint-nazaire,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-51225,2022,38,NAME:cci pays de la loire,NAME_FALLBACK,imputed,4,3,2,2,0.2425789965864527,0.0898238152890824,0.1527551812973703,False,23-63313,1,has_candidates
22-162295,2022,72,NAME:cci pays de la loire,NAME_FALLBACK,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-5727,2023,72,NAME:cci pays de la loire,NAME_FALLBACK,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-63313,2023,30,NAME:cci pays de la loire,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-58989,2015,48,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,11,2,2,0.2613249908118215,0.1067824070792545,0.1545425837325669,False,19-106429,2,has_candidates
15-105085,2015,48,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,10,1,1,0.3861762499732171,,0.3861762499732171,True,19-106429,2,has_candidates
15-145608,2015,32,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,9,3,3,0.2980737753544212,0.2729277725181922,0.025146002836229,False,18-127661,1,has_candidates
16-73008,2016,,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-149350,2017,38,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,7,3,3,0.2013807819430213,0.1348954446252314,0.0664853373177899,False,18-148384,1,has_candidates
18-35804,2018,30,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-72093,2018,30,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,5,1,1,0.3444517599037525,,0.3444517599037525,True,20-153801,1,has_candidates
18-127661,2018,72,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-148384,2018,72,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-106429,2019,48,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-153801,2020,48,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-141864,2021,30,NAME:ccir pays de la loire,NAME_FALLBACK,imputed,12,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-170544,2015,,NAME:ccrla,NAME_FALLBACK,imputed,3,2,1,1,0.3200382710658783,,0.3200382710658783,True,16-18733,1,has_candidates
16-18733,2016,,NAME:ccrla,NAME_FALLBACK,imputed,3,1,1,1,0.2344059538586,,0.2344059538586,True,16-183509,1,has_candidates
16-183509,2016,,NAME:ccrla,NAME_FALLBACK,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-153063,2021,80,NAME:cd 44,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-155128,2021,38,NAME:cd 44,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-55527,2015,48,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-14081,2018,48,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,7,2,2,0.1275261428915699,0.1043973980761944,0.0231287448153754,False,21-147552,2,has_candidates
18-30674,2018,30,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-52482,2018,48,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-166357,2019,48,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-184300,2019,32,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-7510,2021,48,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-138925,2021,,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,1,1,1,0.4580091705842004,,0.4580091705842004,True,21-147552,2,has_candidates
21-147552,2021,,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,imputed,9,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-7000,2025,72,NAME:cenovia cites,NAME_FALLBACK,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-166952,2023,,NAME:centre communal d action sociale,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
24-40455,2024,72,NAME:centre culturel de rencontre d ambronay,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-106427,2015,72,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,imputed,3,2,1,1,0.0902947992388928,,0.0902947992388928,True,19-14536,1,has_candidates
19-14536,2019,32,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,imputed,3,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-8751,2021,72,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
24-58562,2024,72,NAME:centre de gestion de la fonction publique territoriale de la vendee 85,NAME_FALLBACK,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-47832,2017,32,NAME:centre de gestion fpt loire-atlantique,NAME_FALLBACK,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-83807,2021,,NAME:centre de gestion fpt loire-atlantique,NAME_FALLBACK,imputed,3,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-163865,2023,,NAME:centre de gestion fpt loire-atlantique,NAME_FALLBACK,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-143083,2015,35,NAME:centre hospitalier de cholet,NAME_FALLBACK,imputed,6,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
15-162906,2015,,NAME:centre hospitalier de cholet,NAME_FALLBACK,imputed,6,4,2,2,0.3649843036561478,0.2899811335351499,0.0750031701209978,False,16-68875,1,has_candidates
16-27767,2016,48,NAME:centre hospitalier de cholet,NAME_FALLBACK,imputed,6,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-68875,2016,48,NAME:centre hospitalier de cholet,NAME_FALLBACK,imputed,6,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-13004,2017,,NAME:centre hospitalier de cholet,NAME_FALLBACK,imputed,6,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
26-61953,2026,32,NAME:centre hospitalier de cholet,NAME_FALLBACK,imputed,6,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-35224,2015,30,NAME:centre hospitalier de laval,NAME_FALLBACK,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
15-48967,2015,50,NAME:centre hospitalier de laval,NAME_FALLBACK,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-57705,2016,48,NAME:centre hospitalier de laval,NAME_FALLBACK,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-63210,2016,32,NAME:centre hospitalier de laval,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
20-107439,2020,,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,6,1,2,0.1545966733249994,0.1030784182134598,0.0515182551115395,False,21-99109,1,has_candidates
21-99109,2021,30,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,5,2,2,0.3044108628996934,0.1750026695716144,0.1294081933280789,False,23-149615,1,has_candidates
21-117466,2021,,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,4,1,1,0.2313389367918219,,0.2313389367918219,True,22-2872,1,has_candidates
22-2872,2022,,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-149615,2023,,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,2,1,1,0.1555604538049792,,0.1555604538049792,True,25-25127,1,has_candidates
24-24412,2024,32,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-25127,2025,32,NAME:centre hospitalier de laval 53,NAME_FALLBACK,imputed,7,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-157399,2015,32,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,imputed,5,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
15-178206,2015,,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,imputed,5,3,2,2,0.3418227625154605,0.3352783002077682,0.0065444623076923,False,16-55859,1,has_candidates
16-55859,2016,,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,imputed,5,2,1,1,0.162731754402977,,0.162731754402977,True,16-82345,1,has_candidates
16-82345,2016,,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,imputed,5,1,1,1,0.1460043751733013,,0.1460043751733013,True,17-56105,1,has_candidates
17-56105,2017,48,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-36374,2016,,NAME:centre hospitalier de saumur,NAME_FALLBACK,imputed,2,1,1,1,0.1754047019933788,,0.1754047019933788,True,17-17888,1,has_candidates
17-17888,2017,,NAME:centre hospitalier de saumur,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-129697,2016,,NAME:centre hospitalier du nord mayenne,NAME_FALLBACK,imputed,2,1,1,1,0.2245396053382783,,0.2245396053382783,True,17-76396,1,has_candidates
17-76396,2017,30,NAME:centre hospitalier du nord mayenne,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-144482,2017,,NAME:centre hospitalier f robert,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-126174,2015,33,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-106707,2015,32,NAME:centre hospitalier le bodio,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-141250,2016,,NAME:centre hospitalier le faouet,NAME_FALLBACK,imputed,2,1,1,1,0.4369577813032176,,0.4369577813032176,True,16-177041,1,has_candidates
16-177041,2016,,NAME:centre hospitalier le faouet,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-121163,2015,,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,imputed,2,1,1,1,0.3120932694737275,,0.3120932694737275,True,16-3447,1,has_candidates
16-3447,2016,48,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-10967,2017,,NAME:centre hospitalier paul chapron,NAME_FALLBACK,imputed,4,3,3,3,0.4427731838133728,0.3169376756091822,0.1258355082041906,False,17-21818,1,has_candidates
17-21818,2017,,NAME:centre hospitalier paul chapron,NAME_FALLBACK,imputed,4,2,2,2,0.3099663656834788,0.2583081939523407,0.0516581717311381,False,17-102741,1,has_candidates
17-102741,2017,30,NAME:centre hospitalier paul chapron,NAME_FALLBACK,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-147130,2017,32,NAME:centre hospitalier paul chapron,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-69641,2016,48,NAME:centre hospitalier specialise de blain,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-90616,2018,72,NAME:cerema - dtermed,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-74702,2015,,NAME:cesame - ch de sainte gemmes sur loire,NAME_FALLBACK,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-108313,2016,,NAME:cesame - ch de sainte gemmes sur loire,NAME_FALLBACK,imputed,4,2,2,2,0.2483809421632178,0.1320778408483142,0.1163031013149036,False,17-65610,1,has_candidates
17-65610,2017,,NAME:cesame - ch de sainte gemmes sur loire,NAME_FALLBACK,imputed,4,1,1,1,0.1563593385372314,,0.1563593385372314,True,17-88463,1,has_candidates
17-88463,2017,32,NAME:cesame - ch de sainte gemmes sur loire,NAME_FALLBACK,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-42765,2015,,NAME:cg49,NAME_FALLBACK,imputed,6,5,5,5,0.4024763089115339,0.2755420753636382,0.1269342335478957,False,15-167650,1,has_candidates
15-82510,2015,32,NAME:cg49,NAME_FALLBACK,imputed,6,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
15-114971,2015,71,NAME:cg49,NAME_FALLBACK,imputed,6,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
15-167650,2015,,NAME:cg49,NAME_FALLBACK,imputed,6,2,2,2,0.261228465057014,0.2505979187709246,0.0106305462860893,False,16-30715,1,has_candidates
16-25827,2016,72,NAME:cg49,NAME_FALLBACK,imputed,6,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-30715,2016,72,NAME:cg49,NAME_FALLBACK,imputed,6,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-51820,2015,30,NAME:ch le mans,NAME_FALLBACK,imputed,44,43,4,4,0.309752576249973,0.2635783881994997,0.0461741880504733,False,17-48667,2,has_candidates
15-82604,2015,35,NAME:ch le mans,NAME_FALLBACK,imputed,44,42,9,9,0.3509309578304695,0.2742060271598061,0.0767249306706634,False,19-46630,1,has_candidates
15-89415,2015,48,NAME:ch le mans,NAME_FALLBACK,imputed,44,41,8,9,0.2973837418908485,0.2448499817355982,0.0525337601552503,False,19-99946,1,has_candidates
16-40204,2016,35,NAME:ch le mans,NAME_FALLBACK,imputed,44,40,5,5,0.3022901523424235,0.1406707299610056,0.1616194223814179,False,20-47606,4,has_candidates
16-56698,2016,35,NAME:ch le mans,NAME_FALLBACK,imputed,44,39,6,6,0.3112132460022495,0.2928590704227918,0.0183541755794577,False,20-47606,4,has_candidates
16-57663,2016,45,NAME:ch le mans,NAME_FALLBACK,imputed,44,38,4,4,0.2896361761675544,0.2867301795882611,0.0029059965792933,False,17-48667,2,has_candidates
16-59706,2016,79,NAME:ch le mans,NAME_FALLBACK,imputed,44,37,6,6,0.3045247481384143,0.303631118071981,0.0008936300664332,False,20-96618,2,has_candidates
