validation_case_id,validation_stratum,source_notice_id,candidate_notice_id,source_publication_date,candidate_publication_date,time_gap_months,source_buyer_key_type,candidate_buyer_key_type,source_buyer_name_normalized,candidate_buyer_name_normalized,source_cpv,candidate_cpv,source_cpv_division,candidate_cpv_division,source_object,candidate_object,source_boamp_url,candidate_boamp_url,reviewer_label,reviewer_confidence,buyer_identity_confidence,evidence_category,likely_error_mechanism,external_evidence_consulted,ai_assisted_summary_used,short_justification
VAL-0182,buyer_reconciliation_m1,16-127032,20-150503,2016-08-30 00:00:00,2020-12-11 00:00:00,51.37976346911958,NAME_FALLBACK,RAW_SIRET,departement de la sarthe,departement de la sarthe,72512000,50312310,72,50,"Acquisition et mise en oeuvre d'une solution de gestion des factures dématérialisées simples et fiscales y compris prestations associées (formation, assistance technique, maintenance)",Prestations de services de maintien en condition opérationnelle des réseaux informatiques et des installations de téléphonie sur Ip des services du Département et des collèges publ,,,,,,,,,,
VAL-0183,buyer_reconciliation_m1,24-65111,25-22758,2024-06-06 00:00:00,2025-02-27 00:00:00,8.73850197109067,RAW_SIRET,NAME_FALLBACK,conseil departemental loire atlantique,conseil departemental loire atlantique,nan,nan,nan,nan,Prestations d'assistance à l'adaptation et l'évolution du logiciel de gestion des ressources humaines HR ACCESS,"Maintenance, support, assistance et évolution du logiciel de gestion documentaire PMB (open source)",,,,,,,,,,
VAL-0184,buyer_reconciliation_m1,17-37945,17-39483,2017-03-17 00:00:00,2017-03-21 00:00:00,0.1314060446780552,NAME_FALLBACK,NAME_FALLBACK,gpm de nantes - st nazaire,gpm de nantes - st nazaire,nan,nan,nan,nan,Ce marché correspond à la réalisation de formations pour le logiciel SOMOVE v2.6 - fonctions de base pour des électriciens du Grand Port Maritime de Nantes Saint-Nazaire.,Ce marché correspond à la réalisation de formations pour diverses logiciels utilisateurs pour des agents du Grand Port Maritime de Nantes Saint-Nazaire.,,,,,,,,,,
VAL-0185,buyer_reconciliation_m1,17-102482,21-113953,2017-07-18 00:00:00,2021-08-20 00:00:00,49.08015768725361,NAME_FALLBACK,NAME_FALLBACK,chu de nantes,chu de nantes,72267100,72267100,72,72,"Maintenance préventive, corrective, adaptative, réglementaire, évolutive du site internet du CHU de Nantes",Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,,,,,,,,,,
VAL-0186,buyer_reconciliation_m1,20-27417,20-70773,2020-02-23 00:00:00,2020-06-04 00:00:00,3.350854139290407,NAME_FALLBACK,NAME_FALLBACK,chu de nantes,chu de nantes,33696500,33696500,33,33,Fourniture de reactifs NGS et prestations de bioinformatique pour le GHT 44,Fourniture de réactifs Next-Generation Sequencing (NGS) et prestations de bioinformatique pour le laboratoire d'Hématologie de biologie moléculaire du CHU de Nantes,,,,,,,,,,
VAL-0187,buyer_reconciliation_m1,16-132618,17-74632,2016-09-09 00:00:00,2017-05-31 00:00:00,8.672798948751643,NAME_FALLBACK,NAME_FALLBACK,universite de nantes,universite de nantes,nan,48000000,nan,48,"Assistance au changement pour la mise en place d'un service l'assistance aux utilisateurs des services numériques. Université de Nantes 1, quai de Tourville 13522 44035 Nantes cedex 1",1719AOOF - Achat d'une prestation logicielle pour la mise en place généralisée de l'Évaluation des Enseignements par les Étudiants,,,,,,,,,,
VAL-0188,buyer_reconciliation_m1,21-51989,25-30335,2021-04-19 00:00:00,2025-03-18 00:00:00,46.94480946123522,NAME_FALLBACK,NAME_FALLBACK,departement de la mayenne,conseil departemental de la mayenne,72267100,72268000,72,72,Maintenance et prestations associées SharePoint Online et Power Platform,"Acquisition, maintenance et assistance d'un outil de dématérialisation du document unique d'évaluation des risques professionnels",,,,,,,,,,
VAL-0189,buyer_reconciliation_m1,18-123694,22-83128,2018-09-04 00:00:00,2022-06-14 00:00:00,45.302233902759525,NAME_FALLBACK,RAW_SIRET,departement de la sarthe,departement de la sarthe,72267100,72224000,72,72,Fourniture et maintenance des composants logiciels du système d'information décisionnel (SID),Mission d'Assistance à Maîtrise d'Ouvrage afin d'élaborer le Schéma Directeur de la Transformation Numérique pour les besoins du Département de la Sarthe,,,,,,,,,,
VAL-0190,buyer_reconciliation_m1,17-20203,18-144441,2017-02-10 00:00:00,2018-10-17 00:00:00,20.170827858081477,NAME_FALLBACK,NAME_FALLBACK,cap atlantique,cap atlantique,30230000,30200000,30,30,Fourniture de materiel informatique,Accord cadre à marchés subséquents - fourniture de materiel informatique et téléphonique,,,,,,,,,,
VAL-0191,profile_supported_case,19-8916,22-162609,2019-01-17 00:00:00,2022-12-09 00:00:00,46.71484888304862,NAME_FALLBACK,RAW_SIRET,angers loire metropole,angers loire metropole,48900000,48813200,48,48,Solution d'accès et de saisie de données en mobilité,fourniture et installation de bornes d'information voyageurs (b.i.v) aux arrêts de bus,,,,,,,,,,
VAL-0192,profile_supported_case,15-84820,19-189603,2015-06-04 00:00:00,2019-12-22 00:00:00,54.599211563731934,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,79512000,64200000,79,64,"Prestations de centre d'appels pour le dépannage et l'assistance informatique et téléphonique à Nantes Métropole, à la ville de Nantes et au CCAS de Nantes (rectificatif)","fourniture de services de télécommunications pour le compte du groupement de commandes informatiques constitué par nantes métropole, le ville de nantes et le ccas",,,,,,,,,,
VAL-0193,profile_supported_case,16-70307,16-168154,2016-05-17 00:00:00,2016-11-21 00:00:00,6.176084099868594,NAME_FALLBACK,NAME_FALLBACK,angers loire metropole,angers loire metropole,nan,72319000,nan,72,Maintenance et prestations associées à la suite logicielle Evidian Identity And Acces Management à Angers (rectificatif),"conception, réalisation et livraison de panorama de presse et achat de contenus écrits et audiovisuels dans une base de données presse",,,,,,,,,,
VAL-0194,profile_supported_case,25-15910,26-6827,2025-02-12 00:00:00,2026-01-20 00:00:00,11.23521681997372,NAME_FALLBACK,NAME_FALLBACK,le mans metropole,le mans metropole,nan,72224000,nan,72,Prestations de SOC (Cybersécurité - Security Operating Center) et EDR (Endpoint Detection Remediation) - 4 ans,"Mise en place, gestion et animation d'une plateforme territoriale de compensation carbone volontaire - Durée tranche ferme 4 ans - Durée tranche optionnelle 4 ans",,,,,,,,,,
VAL-0195,profile_supported_case,16-73215,20-26328,2016-05-23 00:00:00,2020-02-21 00:00:00,44.97371879106439,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,72130000,72130000,72,72,Assistance à maîtrise d'ouvrage pour la refonte du site internet nantesmetropole.fr,"conseil en stratégie de contenus web, l'animation et la conception de contenus digitaux pour le site nantes entreprise dans ma poche",,,,,,,,,,
VAL-0196,profile_supported_case,16-125010,20-93634,2016-08-25 00:00:00,2020-07-22 00:00:00,46.87910643889619,NAME_FALLBACK,NAME_FALLBACK,departement de la sarthe,departement de la sarthe,72600000,72267100,72,72,Prestation de conseil et d'assistance sur les systèmes d'information (SI),"Prestations diverses relatives à la plateforme de téléservices CAP DEMAT EVOLUTION, y compris maintenance, pour les besoins du Département de la Sarthe",,,,,,,,,,
VAL-0197,profile_supported_case,17-102482,21-113953,2017-07-18 00:00:00,2021-08-20 00:00:00,49.08015768725361,NAME_FALLBACK,NAME_FALLBACK,chu de nantes,chu de nantes,72267100,72267100,72,72,"Maintenance préventive, corrective, adaptative, réglementaire, évolutive du site internet du CHU de Nantes",Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,,,,,,,,,,
VAL-0198,profile_supported_case,25-48827,25-51236,2025-05-01 00:00:00,2025-05-07 00:00:00,0.1971090670170827,RAW_SIRET,RAW_SIRET,nantes metropole,nantes metropole,nan,nan,nan,nan,Maintenance et acquisition de licences et progiciels systèmes,Maintenance et acquisition de licences et progiciels systèmes,,,,,,,,,,
VAL-0199,profile_supported_case,22-105384,24-74022,2022-07-30 00:00:00,2024-06-26 00:00:00,22.89750328515112,RAW_SIRET,RAW_SIRET,le mans metropole - communaute urbaine,le mans metropole,39300000,nan,39,nan,Acquisition de matériels informatiques et techniques pour la Setram,Acquisition de matériels divers et informatiques pour la SETRAM - durée 4 ans,,,,,,,,,,
VAL-0200,profile_supported_case,16-137769,17-50845,2016-09-21 00:00:00,2017-04-11 00:00:00,6.636005256241787,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,nan,nan,nan,nan,prestations d'expertises et d'assistance informatique sur les logiciels composant la solution de gestion des identités à Nantes (rectificatif),"marché de maintenance, d'assistance et d'évolution autour du logiciel fotostation pour nantes métropole - ville de nantes",,,,,,,,,,
VAL-0201,profile_supported_case,19-174412,24-66729,2019-11-22 00:00:00,2024-06-07 00:00:00,54.50065703022339,NAME_FALLBACK,NAME_FALLBACK,semitan,semitan,72610000,72227000,72,72,Mise en place d'un service DESK (assistance informatique) pour la DSI,Mise en place de l'outil Glpi,,,,,,,,,,
VAL-0202,profile_supported_case,16-77563,19-160018,2016-05-30 00:00:00,2019-10-21 00:00:00,40.7030223390276,NAME_FALLBACK,NAME_FALLBACK,lycee polyvalent leonard de vinci,lycee polyvalent leonard de vinci,32321300,32321300,32,32,Renouvellement du matériel audiovisuel pour le lycée Léonard de Vinci à Montaigu,RENOUVELLEMENT MATERIEL AUDIOVISUEL pour le lycée Leonard de Vinci (85),,,,,,,,,,
VAL-0203,profile_supported_case,21-156348,26-11967,2021-11-27 00:00:00,2026-02-04 00:00:00,50.26281208935611,RAW_SIRET,NAME_FALLBACK,departement de la mayenne,conseil departemental de la mayenne,72268000,72268000,72,72,"Acquisition, mise en oeuvre, maintenance d'une solution de parapheur électronique et signature numérique et prestations associées","Refonte du système d'information archivistique (Sia) des Archives départementales de la Mayenne : diffusion des archives numériques et des instruments de recherche, Cms et moteur d",,,,,,,,,,
VAL-0204,profile_supported_case,17-172986,18-6802,2017-12-08 00:00:00,2018-01-16 00:00:00,1.281208935611038,NAME_FALLBACK,NAME_FALLBACK,ville de sable sur sarthe,ville de sable sur sarthe,nan,nan,nan,nan,"travaux de mise en accessibilité des erp dans le cadre des travaux liés à l'adap - relance des lots 5,6 et 8","travaux de mise en accessibilité des erp dans le cadre des travaux liés à l'adap - relance des lots 5,6 et 8 (rectificatif)",,,,,,,,,,
VAL-0205,profile_supported_case,18-28408,19-79409,2018-02-28 00:00:00,2019-05-23 00:00:00,14.750328515111695,NAME_FALLBACK,NAME_FALLBACK,conseil regional des pays de la loire,conseil regional des pays de la loire,nan,90513000,nan,90,Etude pour la révision et la poursuite de la politique de soutien de la Région à l'aménagement numérique de son territoire,RECYCLAGE DES DECHETS ELECTRONIQUES ASSOCIES AUX EQUIPEMENTS INFORMATIQUES ET AUDIOVISUELS DES ETABLISSEMENTS PUBLICS LOCAUX D'ENSEIGNEMENT DE LA REGION DES PAYS DE LA LOIRE,,,,,,,,,,
VAL-0206,profile_supported_case,19-191665,23-144303,2019-12-26 00:00:00,2023-10-20 00:00:00,45.79500657030224,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,72250000,72000000,72,72,"""tierce maintenance applicative de l'usine à sites (maintien en conditions opérationnelles et évolutions)","tierce maintenance applicative de la plateforme eservices et du compte nantes métropole pour les besoins du groupement de commandes informatiques (nantes métropole, ville de nantes, ccas)",,,,,,,,,,
VAL-0207,profile_supported_case,16-178183,18-546,2016-12-15 00:00:00,2018-01-05 00:00:00,12.680683311432324,NAME_FALLBACK,NAME_FALLBACK,angers loire metropole,angers loire metropole,80511000,48321000,80,48,"dispositif de formation ""développer les compétences en bureautique et numérique""","FOURNITURE DE LICENCES DE PRODUITS AUTODESK, SUPPORT TECHNIQUE ET PRESTATIONS D'ACCOMPAGNEMENT ET DE FORMATION ASSOCIEES",,,,,,,,,,
VAL-0208,profile_supported_case,20-142134,23-176813,2020-11-20 00:00:00,2023-12-20 00:00:00,36.957950065703024,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,32351200,32321300,32,32,"travaux de remplacement des écrans géants du stade de la beaujoire sis à nantes (44300), route de saint joseph.",fourniture de matériels audiovisuels pour les expositions temporaires du musée d'arts,,,,,,,,,,
VAL-0209,profile_supported_case,16-25268,19-34512,2016-02-22 00:00:00,2019-03-06 00:00:00,36.399474375821285,NAME_FALLBACK,NAME_FALLBACK,ministere des affaires etrangeres,ministere des affaires etrangeres,32323500,32400000,32,32,"fourniture et pose de matériels de sûreté technique, intégration et connexion à un système hyperviseur, formation utilisateurs, maintenance préventive et corrective sur sites maedi à Paris","Prestations de location, d'installation, d'exploitation et de maintenance de câblage et équipements informatiques",,,,,,,,,,
VAL-0210,profile_supported_case,22-142509,26-43788,2022-10-24 00:00:00,2026-04-30 00:00:00,42.18134034165572,RAW_SIRET,NAME_FALLBACK,nantes metropole,nantes metropole,48000000,48000000,48,48,"Accord cadre relatif à l'acquisition, l'hébergement et la maintenance d'un logiciel de gestion des collections végétales pour le compte du groupement de commandes informatiques",Acquisition et mise en oeuvre d'un portail web de gestion et de mise à disposition de ressources documentaires dématérialisées pour les abonnés des bibliothèques du service commun de la lecture publiq,,,,,,,,,,
VAL-0211,profile_supported_case,16-135042,21-60721,2016-09-19 00:00:00,2021-05-05 00:00:00,55.486202365308806,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,72415000,nan,72,nan,"hébergement et infogérance de sites ""web&quot; et de services d'administration électronique",orvault - dévoiement du réseau d'eaux pluviales rue de saint-cloud,,,,,,,,,,
VAL-0212,profile_supported_case,15-118979,19-130357,2015-07-30 00:00:00,2019-08-27 00:00:00,48.91590013140605,NAME_FALLBACK,NAME_FALLBACK,departement de la sarthe,departement de la sarthe,72500000,nan,72,nan,"maintenance du logiciel topkapi, y compris support technique et prestations associées pour le compte du Département de la Sarthe",MAINTENANCE DU LOGICIEL TOPKAPIY COMPRIS SUPPORT TECHNIQUE ET PRESTATIONS ASSOCIEES,,,,,,,,,,
VAL-0213,profile_supported_case,15-119589,18-153394,2015-08-03 00:00:00,2018-10-31 00:00:00,38.92904073587385,NAME_FALLBACK,NAME_FALLBACK,ville de vertou,commune de vertou,32342410,32321300,32,32,location de matériels de son et lumière ainsi que d'équipements scéniques pour les besoins de la ville de Vertou,"Location et installation de matériel son, lumière, vidéo et d'équipements scéniques",,,,,,,,,,
VAL-0214,profile_supported_case,20-128054,24-117582,2020-10-19 00:00:00,2024-10-17 00:00:00,47.93035479632063,NAME_FALLBACK,RAW_SIRET,communaute d agglomeration du niortais,communaute d agglomeration du niortais,72000000,nan,72,nan,"La consultation porte, d'une part, sur de la tierce maintenance applicative et d'autre part, sur l'hébergement des sites internet de la CAN et de la ville de Niort.","Acquisition, mise en uvre et maintenance d'une solution de PCS et PICS numérique et d'outils de gestion de crise pour la Communauté d'Agglomération du Niortais et ses communes",,,,,,,,,,
VAL-0215,profile_supported_case,25-137164,26-33573,2025-12-14 00:00:00,2026-04-01 00:00:00,3.54796320630749,RAW_SIRET,NAME_FALLBACK,nantes metropole,nantes metropole,nan,48000000,nan,48,Acquisition et mise en œuvre d'une solution logicielle de gestion et de publication des archives pour Nantes Métropole,Acquisition et mise en œuvre d’une solution logicielle pour le Service Social du Personnel et prestations associées,,,,,,,,,,
VAL-0216,profile_supported_case,19-90783,20-16042,2019-06-13 00:00:00,2020-01-31 00:00:00,7.6215505913272015,NAME_FALLBACK,NAME_FALLBACK,departement de la sarthe,departement de la sarthe,nan,72220000,nan,72,Assistance à maitrise d'ouvrage en vue de l'acquisition d'un logiciel de conduite d'opération sur les domaines de l'ingénierie routière et bâtimentaire,ASSISTANCE A MAITRISE D'OUVRAGE RELATIVE À L'ACCOMPAGNEMENT À LA TRANSFORMATION NUMERIQUE DU DEPARTEMENT DE LA SARTHE,,,,,,,,,,
VAL-0217,profile_supported_case,23-145268,24-117855,2023-10-17 00:00:00,2024-10-17 00:00:00,12.02365308804205,RAW_SIRET,RAW_SIRET,nantes metropole,nantes metropole,45421146,nan,45,nan,reconstruction gymnase gaston serpette à nantes reconsultation du lot 13,"Prestations intellectuelles en appui des ressources numériques pour les besoins du groupement de commandes informatiques (Nantes Métropole, la Ville de Nantes et son C.C.A.S.).",,,,,,,,,,
VAL-0218,profile_supported_case,21-87461,23-154026,2021-06-27 00:00:00,2023-11-04 00:00:00,28.252299605781864,RAW_SIRET,RAW_SIRET,le mans metropole - communaute urbaine,le mans metropole - communaute urbaine,30230000,72600000,30,72,Accord cadre relatif à l'acquisition de consommables d'encrage et de petites fournitures informatiques - durée de 4 ans- Marchés subséquents y afférent pour la 1ère année,Prestation d'assistance à la Dsi - Durée de 4 ans,,,,,,,,,,
VAL-0219,profile_supported_case,22-21573,26-20284,2022-02-10 00:00:00,2026-02-28 00:00:00,48.58738501971091,RAW_SIRET,RAW_SIRET,nantes metropole,nantes metropole,72320000,nan,72,nan,acquisition d'orthographies sur le territoire de nantes métropole,Prestations de services topographiques pour le compte du groupement de commandes informatiques Nantes Métropole et Ville de Nantes,,,,,,,,,,
VAL-0220,profile_supported_case,16-85662,20-138135,2016-06-13 00:00:00,2020-11-12 00:00:00,52.98948751642576,NAME_FALLBACK,RAW_SIRET,conseil regional des pays de la loire,conseil regional des pays de la loire,72320000,32543000,72,32,prestation d'alimentation et de gestion de base de données pour les besoins de la Région des Pays de la Loire à Nantes,Fourniture et maintenance des autocommutateurs pour les lycées publics et les Etablissements régionaux d'enseignement adapté (E.R.E.A.) de la Région des Pays de la Loire,,,,,,,,,,
VAL-0221,forward_24m_only_link,19-85688,20-66280,2019-06-05 00:00:00,2020-05-28 00:00:00,11.76084099868594,NAME_FALLBACK,NAME_FALLBACK,angers loire metropole,angers loire metropole,72267000,72212445,72,72,EVOLUTIONS ET MAINTENANCE CORRECTIVE DU SYSTEME ATOUT (CARTE DE VIE QUOTIDIENNE - REFERENTIEL PARTAGE- SERVICES EN LIGNE),"acquisition, mise en place et maintenance d'une solution logicielle de gestion de relation clientèle",,,,,,,,,,
VAL-0222,forward_24m_only_link,15-98483,15-134999,2015-06-29 00:00:00,2015-09-04 00:00:00,2.2010512483574245,NAME_FALLBACK,NAME_FALLBACK,spr pays de la loire,spr pays de la loire,45110000,45212000,45,45,travaux de dépollution et de démolition préalables à la création d'un centre d'interprétation et de valorisation de l'estuaire et de la Loire dans l'ancienne usine élévatoire du port de Saint-Nazaire,travaux de restructuration et de réhabilitation pour la création d'un centre d'interprétation et de valorisation de l'estuaire et de la loire dans l'ancienne usine élévatoire du port à Saint-Nazaire,,,,,,,,,,
VAL-0223,forward_24m_only_link,20-94462,21-37354,2020-07-26 00:00:00,2021-03-21 00:00:00,7.818659658344283,NAME_FALLBACK,NAME_FALLBACK,ch le mans,ch le mans,48210000,48219300,48,48,Mise en oeuvre d'un catalogue de service et de matériel en vue de l'évolution de l'infrastructure serveur hyper convergence et de sa sécurisation,Acquisition d'un progiciel de gestion des dossiers médicaux pour le Centre Hospitalier du Mans.,,,,,,,,,,
VAL-0224,forward_24m_only_link,23-66104,23-90833,2023-05-17 00:00:00,2023-07-01 00:00:00,1.4783180026281209,RAW_SIRET,RAW_SIRET,departement de la mayenne,departement de la mayenne,72267000,72267100,72,72,"Mise en oeuvre d'une plateforme d'échange, maintenance et prestations associées","Acquisition d'abonnement de logiciels, maintenance et prestations associées des outils d'infrastructure - Lots 03 et 11",,,,,,,,,,
VAL-0225,forward_24m_only_link,21-78563,21-113953,2021-06-09 00:00:00,2021-08-20 00:00:00,2.365308804204993,NAME_FALLBACK,NAME_FALLBACK,chu de nantes,chu de nantes,72261000,72267100,72,72,"PRESTATIONS D?ADMINISTRATION FONCTIONNELLE, DE GESTION, DE REQUETE SUR LE DOSSIER MEDICAL INFORMATISE "" E-NADIS "" EN LIEN AVEC LA MISSION DE RECUEIL ET D?ANALYSE DES DONNEES VIH, HEPATITES ET IST D..",Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,,,,,,,,,,
VAL-0226,forward_24m_only_link,23-174031,24-10209,2023-12-16 00:00:00,2024-01-29 00:00:00,1.445466491458607,NAME_FALLBACK,NAME_FALLBACK,semitan,semitan,72212900,72212218,72,72,Acquisition de systèmes de simulation pour la conduite de tramway,Renouvellement des infrastructures Serveurs - Licences Vmware,,,,,,,,,,
VAL-0227,forward_24m_only_link,17-58113,17-68883,2017-04-28 00:00:00,2017-05-19 00:00:00,0.6898817345597897,NAME_FALLBACK,NAME_FALLBACK,arafer,arafer,72611000,72611000,72,72,infogérance du système d'information de l'arafer,infogérance du système d'information de l'arafer,,,,,,,,,,
VAL-0228,forward_24m_only_link,18-92681,19-5147,2018-07-03 00:00:00,2019-01-11 00:00:00,6.307490144546649,NAME_FALLBACK,NAME_FALLBACK,ville de bouguenais,ville de bouguenais,45262700,45262700,45,45,Travaux de mise en accessibilité PMR d'ERP de la Ville de Bouguenais - tranche 2018,Travaux de mise en accessibilité PMR d'ERP sur la Ville de Bouguenais - tranche 2019,,,,,,,,,,
VAL-0229,forward_24m_only_link,16-84309,18-265,2016-06-08 00:00:00,2018-01-02 00:00:00,18.823915900131404,NAME_FALLBACK,NAME_FALLBACK,conseil regional des pays de la loire,conseil regional des pays de la loire,32353000,32354500,32,32,"Transcription audio, par voix humaine, de documents (textes et photos)",Réalisation de Vidéos 360° et location de supports de diffusion,,,,,,,,,,
VAL-0230,forward_24m_only_link,20-128054,21-35196,2020-10-19 00:00:00,2021-03-16 00:00:00,4.862023653088042,NAME_FALLBACK,NAME_FALLBACK,communaute d agglomeration du niortais,communaute d agglomeration du niortais,72000000,72500000,72,72,"La consultation porte, d'une part, sur de la tierce maintenance applicative et d'autre part, sur l'hébergement des sites internet de la CAN et de la ville de Niort.",Prestation de fourniture et d'installation pour la solution de sauvegarde de la Communauté d'Agglomération du Niortais (CAN) et de la Ville de Niort (VDN).,,,,,,,,,,
VAL-0231,forward_24m_only_link,25-38048,25-113300,2025-04-03 00:00:00,2025-10-10 00:00:00,6.241787122207621,NAME_FALLBACK,NAME_FALLBACK,ville de saint nazaire,ville de saint nazaire,72250000,72267100,72,72,"Mise en place, maintenance et gestion d'un système de téléassistance pour les résidences autonomies du Ccas de Saint-Nazaire","Contrat de maintenance, d'assistance et de prestations associées du portail collaboratif intranet Snapi développé sous Jalios",,,,,,,,,,
VAL-0232,forward_24m_only_link,19-11075,19-16795,2019-01-22 00:00:00,2019-01-31 00:00:00,0.2956636005256242,NAME_FALLBACK,NAME_FALLBACK,angers loire metropole,angers loire metropole,45112500,nan,45,nan,"Travaux de mise en sécurité et changement d'un site industriel en une entité erp de 1ère catégorie sur le site de la wise factory, halles 1 et 2, à verrières en anjou - relance de lots","Travaux de mise en sécurité et changement d'un site industriel en une entité erp de 1ère catégorie sur le site de la wise factory, halles 1 et 2, à verrières en anjou - relance de lots",,,,,,,,,,
VAL-0233,forward_24m_only_link,16-161272,17-15162,2016-11-07 00:00:00,2017-01-31 00:00:00,2.7923784494086727,NAME_FALLBACK,NAME_FALLBACK,arafer,arafer,72212224,72400000,72,72,marché de service webmastering technique et webdéveloppement pour les besoins de l'arafer,marché de service webmastering technique et webdeveloppement pour les besoins de l'arafer,,,,,,,,,,
VAL-0234,forward_24m_only_link,23-122162,23-179864,2023-09-03 00:00:00,2023-12-26 00:00:00,3.7450722733245727,RAW_SIRET,RAW_SIRET,le plongeoir - cite du cirque,le plongeoir - cite du cirque,32321200,32342410,32,32,Acquisition de matériel scéno technique et logistique,Location de matériel scéno technique et prestations techniques associées pour la bonne exécution des spectacles et la bonne organisation des espaces de vie,,,,,,,,,,
VAL-0235,forward_24m_only_link,19-160018,20-140005,2019-10-21 00:00:00,2020-11-16 00:00:00,12.877792378449408,NAME_FALLBACK,NAME_FALLBACK,lycee polyvalent leonard de vinci,lycee polyvalent leonard de vinci,32321300,32321300,32,32,RENOUVELLEMENT MATERIEL AUDIOVISUEL pour le lycée Leonard de Vinci (85),RENOUVELLEMENT MATERIEL AUDIOVISUEL pour le lycée Leonard de Vinci (85),,,,,,,,,,
VAL-0236,forward_24m_only_link,16-61061,16-127032,2016-04-29 00:00:00,2016-08-30 00:00:00,4.040735873850197,NAME_FALLBACK,NAME_FALLBACK,departement de la sarthe,departement de la sarthe,72512000,72512000,72,72,"Acquisition, mise en oeuvre et maintenance d'une solution de gestion électronique des documents (GED) pour les demandes et dossiers individuels","Acquisition et mise en oeuvre d'une solution de gestion des factures dématérialisées simples et fiscales y compris prestations associées (formation, assistance technique, maintenance)",,,,,,,,,,
VAL-0237,forward_24m_only_link,16-30120,16-48232,2016-03-02 00:00:00,2016-03-31 00:00:00,0.9526938239159,NAME_FALLBACK,NAME_FALLBACK,gie sesam vitale,gie sesam vitale,72314000,72314000,72,72,"Numérisation de photos pour la personnalisation des cartes Vitale®, par traitement de dossiers transmis par les assurés sociaux et les organismes d'assurance Maladie au Mans","la numérisation de photos pour la personnalisation des cartes Vitale®, par traitement de dossiers transmis par les assurés sociaux et les organismes d'assurance Maladie au Mans (rectificatif)",,,,,,,,,,
VAL-0238,forward_24m_only_link,22-104764,23-74653,2022-07-29 00:00:00,2023-06-03 00:00:00,10.151116951379764,NAME_FALLBACK,NAME_FALLBACK,semitan,semitan,72212900,72212900,72,72,Accord-cadre relatif à de la tierce maintenance applicative (TMA) sur l'application mobile TAN,Acquisition de systèmes de simulation pour la conduite de tramway,,,,,,,,,,
VAL-0239,forward_24m_only_link,20-17802,20-20672,2020-02-06 00:00:00,2020-02-12 00:00:00,0.1971090670170827,RAW_SIRET,RAW_SIRET,conseil general de la vendee,conseil general de la vendee,72416000,72400000,72,72,Mise à disposition d'un logiciel de suivi des interventions des agents d'accueil et travailleurs sociaux dans les parcours d'accompagnement des usagers du Département et prestation,"Acquisition, hébergement, maintenance d'un système intégré de gestion des bibliothèques, d'un portail documentaire et d'un site web et prestations associées",,,,,,,,,,
VAL-0240,forward_24m_only_link,18-144441,19-97500,2018-10-17 00:00:00,2019-06-25 00:00:00,8.245729303547963,NAME_FALLBACK,NAME_FALLBACK,cap atlantique,cap atlantique,30200000,30200000,30,30,Accord cadre à marchés subséquents - fourniture de materiel informatique et téléphonique,"Mise à niveau, la fourniture et la maintenance du parc informatique des Ecoles Elémentaires et Maternelles publiques",,,,,,,,,,
VAL-0241,forward_24m_only_link,25-62715,25-90009,2025-06-04 00:00:00,2025-08-06 00:00:00,2.0696452036793693,NAME_FALLBACK,NAME_FALLBACK,nantes metropole,nantes metropole,nan,72227000,nan,72,La présente consultation porte sur des prestations d'interprétariat pour les services de Nantes Métropole et la ville de Nantes.,PRESTATIONS D'EXPERTISES ET D'ASSISTANCE INFORMATIQUE SUR LES LOGICIELS COMPOSANT LA SOLUTION DE GESTION DES IDENTITÉS POUR LE COMPTE DE NANTES MÉTROPOLE ET DE LA VILLE DE NANTES,,,,,,,,,,
VAL-0242,forward_24m_only_link,19-112153,20-130533,2019-07-18 00:00:00,2020-10-23 00:00:00,15.210249671484888,NAME_FALLBACK,NAME_FALLBACK,communaute urbaine d alencon,communaute urbaine d alencon,nan,45311000,nan,45,"Numéro de la consultation : 2_2019048 Travaux d'électricité et de câblage informatique pour la réhabilitation, l'aménagement et/ou la construction de bâtiments de la Communauté urbaine d&apo","Numéro de la consultation : 2_2020058. Travaux d'électricité et de câblage informatique pour la réhabilitation, l'aménagement et/ou la construction de bâtiments de la Communauté urbaine d&ap",,,,,,,,,,
VAL-0243,forward_24m_only_link,15-43149,15-54892,2015-03-20 00:00:00,2015-04-10 00:00:00,0.6898817345597897,NAME_FALLBACK,NAME_FALLBACK,sdis 85,sdis 85,32522000,32522000,32,32,fourniture et mise en oeuvre des nouveaux équipements et logiciels au CTA/Codis du SDIS et au Samu du CHD à La Roche sur Yon,fourniture et mise en oeuvre des nouveaux équipements et logiciels au CTA/Codis du SDIS et au Samu du CHD à La Roche sur Yon (rectificatif),,,,,,,,,,
