source_notice_id,publication_date,publication_year,cpv_division,buyer_key,buyer_key_type,buyer_key_provenance,duration_months,duration_imputation_status,estimated_end_date,observable_followup_months,buyer_publication_frequency,later_same_buyer_notice_count,later_same_buyer_in_m0_window_count,m0_candidate_count,m0_best_candidate_notice_id,m0_best_score,m0_second_best_score,m0_score_margin,m0_accepted,m0_selected_candidate_notice_id,m0_selected_candidate_reuse_count,m1_candidate_count,m1_accepted,m1_selected_candidate_notice_id,m1_selected_candidate_reuse_count,m1_buyer_match_mechanism,profile_audited_link_present,profile_evidence_status,primary_linkage_status_reason,secondary_diagnostic_flags
17-161006,2017-11-19,2017,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-12-21,103.74507227332457,61,35,3,3,23-23753,0.2077811309346917,0.1860209329253775,0.0217601980093142,False,,0,6,True,22-162609,3,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
17-176420,2017-12-15,2017,35,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-12-15,102.8909329829172,61,34,4,4,21-162690,0.2812674968740333,0.2438654732165795,0.0374020236574538,False,,0,7,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
18-546,2018-01-05,2018,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-05-17,102.20105124835742,61,33,4,4,22-24902,0.2568053427542979,0.1900465030156854,0.0667588397386124,False,,0,8,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
18-8070,2018-01-18,2018,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-01-18,101.77398160315374,61,32,3,3,22-15069,0.3710947247244708,0.298881319832587,0.0722134048918838,True,22-15069,2,6,True,22-42168,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;different_candidate_m0_m1;selected_candidate_reused
18-25585,2018-02-22,2018,32,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-02-22,100.62417871222075,61,31,2,2,21-74412,0.1680514474417068,0.1489643432437832,0.0190871041979235,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
18-30024,2018-03-04,2018,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-11-16,100.29566360052561,61,30,3,3,22-120791,0.219658344283837,0.169095568529783,0.050562775754054,False,,0,6,True,22-162609,3,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;m1_only_link
18-40625,2018-03-23,2018,32,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-03-23,99.67148488830486,61,29,2,2,21-74412,0.2070334728200599,0.2013171460040549,0.0057163268160049,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
18-60154,2018-05-04,2018,32,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-12-13,98.29172141918528,61,28,4,4,22-15069,0.3856924480561566,0.2765613692467107,0.1091310788094458,True,22-15069,2,7,True,22-15069,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
18-91090,2018-06-29,2018,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-06-29,96.4520367936925,61,27,4,4,22-120791,0.2108521602350939,0.1961881321634168,0.014664028071677,False,,0,9,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
18-101099,2018-07-22,2018,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-01-23,95.69645203679369,61,26,3,3,23-23753,0.3712815397059747,0.3327083995162678,0.0385731401897068,True,23-23753,2,6,True,23-23753,2,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
18-117389,2018-11-26,2018,45,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2019-11-26,91.52431011826543,61,25,9,9,19-169787,0.3255717563699516,0.290096504508366,0.0354752518615856,True,19-169787,1,9,True,19-169787,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1
19-8916,2019-01-17,2019,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-01-17,89.81603153745071,61,24,3,3,23-23753,0.2474382827573268,0.219228219926389,0.0282100628309377,False,,0,6,True,22-162609,3,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
19-11075,2019-01-22,2019,45,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2020-01-22,89.65177398160316,61,23,10,10,20-10269,0.30069457297674,0.290512258153943,0.010182314822797,False,,0,10,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
19-16795,2019-01-31,2019,,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2019-07-31,89.35611038107753,61,22,7,8,19-136955,0.2860673241039314,0.2702532902757868,0.0158140338281446,False,,0,7,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
19-35566,2019-03-07,2019,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-03-07,88.20630749014454,61,21,3,3,23-23753,0.4490628262534488,0.3979533188241977,0.051109507429251,True,23-23753,2,7,True,23-23753,2,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
19-47186,2019-03-26,2019,,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2019-09-26,87.58212877792378,61,20,7,7,19-136955,0.3180989925536574,0.287837873377758,0.0302611191758993,False,,0,7,True,19-136955,4,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
19-85688,2019-06-05,2019,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2024-01-08,85.2496714848883,61,19,1,1,23-159290,0.262189328511921,,0.262189328511921,False,,0,5,True,24-3636,2,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,m1_only_link
19-136955,2019-09-10,2019,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-09-10,82.06307490144546,61,18,2,2,23-159290,0.202026540842385,0.1563721228672585,0.0456544179751264,False,,0,5,True,23-108318,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
19-169306,2019-11-08,2019,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-11-08,80.12483574244415,61,17,1,1,23-159290,0.2826004588085164,,0.2826004588085164,False,,0,4,False,,0,,False,,candidate_pool_below_balanced_threshold,
19-169787,2019-11-12,2019,,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2020-05-12,79.99342969776609,61,16,7,7,19-127477,0.3332542169677159,0.3238332022917268,0.0094210146759891,True,19-127477,3,7,True,19-127477,3,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
19-176963,2020-01-06,2020,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2024-01-06,78.18659658344284,61,15,1,1,23-159290,0.2675519010557855,,0.2675519010557855,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,
20-10269,2020-01-30,2020,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-04-03,77.3981603153745,61,14,0,0,,,,,False,,0,4,True,25-33226,1,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
20-31457,2020-03-04,2020,30,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2022-08-26,76.28120893561103,61,13,1,1,22-120791,0.2899548817384225,,0.2899548817384225,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,
19-127477,2020-05-02,2020,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-03-20,74.34296977660972,61,12,0,0,,,,,False,,0,4,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
20-47368,2020-05-26,2020,71,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2023-05-26,73.5545335085414,61,11,2,2,23-43939,0.2433378002998194,0.2039036614573287,0.0394341388424906,False,,0,5,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
20-66280,2020-05-28,2020,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-04-18,73.48883048620236,61,10,0,0,,,,,False,,0,4,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
20-85492,2020-07-22,2020,32,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2024-01-07,71.6819973718791,61,9,1,1,23-159290,0.2620542302106673,,0.2620542302106673,False,,0,5,True,24-3636,2,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,m1_only_link
21-74412,2021-06-11,2021,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-06-11,61.038107752956634,61,8,0,0,,,,,False,,0,3,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
21-83160,2021-06-25,2021,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-06-25,60.57818659658344,61,7,0,0,,,,,False,,0,3,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
21-162690,2022-01-08,2022,30,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2024-04-21,54.106438896189225,61,6,1,1,23-159290,0.120017174140788,,0.120017174140788,False,,0,4,True,24-42667,1,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,candidate_pool_below_balanced_threshold,m1_only_link
22-15069,2022-02-06,2022,32,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2025-05-18,53.153745072273324,61,5,0,0,,,,,False,,0,4,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
22-24902,2022-02-21,2022,48,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-02-21,52.660972404730614,61,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-120791,2022-09-11,2022,32,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2026-02-23,46.02496714848883,61,3,0,0,,,,,False,,0,4,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
23-23753,2023-03-08,2023,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-11-22,40.17739816031537,61,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-43939,2023-04-06,2023,72,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-12-17,39.22470433639947,61,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-159290,2023-12-02,2023,35,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2027-12-02,31.340341655716163,61,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-68355,2024-06-12,2024,72,NAME:angers loire metropole 49,NAME_FALLBACK,NAME_FALLBACK,36.0,observed,2027-06-12,25.0,5,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-5047,2025-01-15,2025,48,NAME:angers loire metropole 49,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2029-01-15,17.871222076215506,5,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-33226,2025-03-24,2025,48,NAME:angers loire metropole 49,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2029-03-24,15.637319316688567,5,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-31969,2026-03-27,2026,72,NAME:angers loire metropole 49,NAME_FALLBACK,NAME_FALLBACK,72.0,observed,2032-03-27,3.54796320630749,5,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-40955,2026-04-22,2026,72,NAME:angers loire metropole 49,NAME_FALLBACK,NAME_FALLBACK,36.0,observed,2029-04-22,2.6938239159001314,5,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-51983,2016-04-11,2016,,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2016-10-11,123.02890932982916,5,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-60892,2020-05-06,2020,,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2020-11-06,74.21156373193166,5,3,2,3,20-122198,0.5725129079530404,0.4559329829172142,0.1165799250358262,True,20-122198,2,2,True,20-122198,2,M0_NAME_FALLBACK,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
20-61243,2020-05-07,2020,,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2020-11-07,74.17871222076215,5,2,2,2,20-122198,0.5711440949876441,0.4545641699518177,0.1165799250358263,True,20-122198,2,2,True,20-122198,2,M0_NAME_FALLBACK,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
20-60975,2020-05-19,2020,48,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2024-05-19,73.78449408672799,5,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-122198,2020-10-06,2020,48,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2024-10-06,69.18528252299606,5,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-81005,2016-06-04,2016,48,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-06-04,121.25492772667542,11,10,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-103802,2016-07-13,2016,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-07-13,119.97371879106439,11,9,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-134086,2016-09-14,2016,,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2017-03-14,117.90407358738501,11,8,6,6,17-15162,0.2880463378524299,0.2811489265485534,0.0068974113038764,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
16-158508,2016-10-31,2016,48,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-10-31,116.36005256241786,11,7,1,1,21-20759,0.1692790235575205,,0.1692790235575205,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
16-161272,2016-11-07,2016,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-11-07,116.13009198423127,11,6,1,1,21-20759,0.2412583656451413,,0.2412583656451413,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
16-184750,2016-12-28,2016,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-12-28,114.45466491458606,11,5,1,1,21-20759,0.3124288148957151,,0.3124288148957151,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
17-15162,2017-01-31,2017,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-01-31,113.3377135348226,11,4,1,1,21-20759,0.417607467703836,,0.417607467703836,True,21-20759,1,1,True,21-20759,1,M0_NAME_FALLBACK,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,same_candidate_m0_m1
17-58113,2017-04-28,2017,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-04-28,110.4796320630749,11,3,1,1,21-20759,0.2731758519913801,,0.2731758519913801,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
17-68883,2017-05-19,2017,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-05-19,109.78975032851511,11,2,1,1,21-20759,0.2444307797180555,,0.2444307797180555,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
18-160502,2018-11-16,2018,48,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-04-23,91.85282522996057,11,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
21-20759,2021-02-12,2021,72,NAME:arafer,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-06-07,64.94743758212877,11,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-52455,2019-04-03,2019,48,NAME:ars pays de la loire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-05-25,87.31931668856767,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
21-52732,2021-04-20,2021,32,NAME:ars pays de la loire,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2024-04-20,62.74638633377135,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-102214,2017-07-17,2017,,NAME:assoc office tourisme intercommunal pa,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-01-17,107.8515111695138,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-64280,2016-05-06,2016,72,NAME:association e-toile,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-11-20,122.20762155059133,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-98835,2016-07-09,2016,72,NAME:association e-toile,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-07-09,120.10512483574244,3,1,1,1,20-65717,0.549859119391592,,0.549859119391592,True,20-65717,1,1,True,20-65717,1,M0_NAME_FALLBACK,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,same_candidate_m0_m1
20-65717,2020-05-20,2020,72,NAME:association e-toile,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2024-05-20,73.75164257555848,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-125410,2018-09-07,2018,32,NAME:association songo,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-09-07,94.15243101182654,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
19-17531,2019-02-03,2019,32,NAME:association songo,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2022-06-19,89.25755584756898,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-104157,2024-09-13,2024,30,NAME:atlantic eau,NAME_FALLBACK,NAME_FALLBACK,6.0,observed,2025-06-05,21.944809461235216,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-116379,2024-10-15,2024,,NAME:audencia eesc,NAME_FALLBACK,NAME_FALLBACK,4.0,observed,2025-05-09,20.893561103810775,4,3,3,3,25-87479,0.3128639907852761,0.3069900682333017,0.0058739225519743,False,,0,3,True,25-87479,1,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
25-7776,2025-01-22,2025,72,NAME:audencia eesc,NAME_FALLBACK,NAME_FALLBACK,60.0,observed,2030-01-22,17.641261498028907,4,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-35036,2025-03-28,2025,72,NAME:audencia eesc,NAME_FALLBACK,NAME_FALLBACK,12.0,observed,2026-03-28,15.505913272010512,4,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-87479,2025-08-01,2025,,NAME:audencia eesc,NAME_FALLBACK,NAME_FALLBACK,60.0,observed,2031-01-28,11.366622864651774,4,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-23754,2019-02-13,2019,32,NAME:b r g m,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2022-02-13,88.92904073587384,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-114079,2019-07-24,2019,72,NAME:baie de somme habitat,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-12-13,83.63994743758212,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-123214,2022-09-16,2022,38,NAME:bibliotheque nationale de france,NAME_FALLBACK,NAME_FALLBACK,12.0,imputed,2023-12-11,45.86070959264126,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-129941,2018-09-20,2018,72,NAME:bretagne developpement innovation,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-09-20,93.72536136662286,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-139562,2015-09-11,2015,48,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-07-22,130.02628120893561,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
15-192825,2015-12-24,2015,48,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-12-24,126.60972404730617,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-146809,2016-10-10,2016,48,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-07-01,117.04993429697765,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-179034,2015-11-27,2015,35,NAME:c h s de la sarthe,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-11-27,127.49671484888304,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-102238,2016-07-09,2016,72,NAME:c s t b,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-07-09,120.10512483574244,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-114007,2016-07-30,2016,72,NAME:c s t b,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-07-30,119.41524310118265,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-75543,2024-06-28,2024,45,NAME:c s t b,NAME_FALLBACK,NAME_FALLBACK,8.0,observed,2025-02-28,24.47437582128778,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
20-155373,2020-12-18,2020,,NAME:ca agglomeration du choletais,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2021-06-18,66.78712220762155,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-126092,2021-09-23,2021,72,NAME:ca les sables d olonne agglomeration,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-04-24,57.6215505913272,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-114065,2023-08-12,2023,66,NAME:ca les sables d olonne agglomeration,NAME_FALLBACK,NAME_FALLBACK,30.0,imputed,2026-02-12,35.019710906701704,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-133233,2017-09-21,2017,,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-03-21,105.68331143232588,5,4,1,1,18-4239,0.2540883624929168,,0.2540883624929168,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
18-4239,2018-01-14,2018,35,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-03-31,101.9053876478318,5,3,1,1,21-139944,0.1125519918570613,,0.1125519918570613,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
