source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,score_forward_no_duration,candidate_rank,n_candidates_for_source,top1_top2_margin
16-168154,17-144060,2016-11-21,2017-10-12,NAME:angers loire metropole,NAME_FALLBACK,10.676741130091983,,,,0.01070044067717708,0.1,0.6,0.12499353898268266,True,False,0.12499353898268266,5,19,4.2250066751098325e-05
16-168154,18-60154,2016-11-21,2018-05-04,NAME:angers loire metropole,NAME_FALLBACK,17.378449408672797,,,,0.05437961153422962,0.0,0.6,0.10537715204930717,False,False,0.10537715204930717,6,19,4.2250066751098325e-05
16-168154,17-23552,2016-11-21,2017-03-03,NAME:angers loire metropole,NAME_FALLBACK,3.350854139290407,,,,0.0327356708077724,0.0,0.6,0.09527664637696047,False,False,0.09527664637696047,7,19,4.2250066751098325e-05
16-168154,18-546,2016-11-21,2018-01-05,NAME:angers loire metropole,NAME_FALLBACK,13.469119579500656,,,,0.028619799620110346,0.0,0.6,0.09335590648938484,False,False,0.09335590648938484,8,19,4.2250066751098325e-05
16-168154,17-161006,2016-11-21,2017-11-19,NAME:angers loire metropole,NAME_FALLBACK,11.925098554533507,,,,0.02604149184214689,0.0,0.6,0.0921526961930019,False,False,0.0921526961930019,9,19,4.2250066751098325e-05
16-168154,17-77672,2016-11-21,2017-06-02,NAME:angers loire metropole,NAME_FALLBACK,6.340341655716163,,,,0.020683294222459472,0.0,0.6,0.0896522039704811,False,True,0.0896522039704811,10,19,4.2250066751098325e-05
16-168154,18-25585,2016-11-21,2018-02-22,NAME:angers loire metropole,NAME_FALLBACK,15.045992115637318,,,,0.018889914476631586,0.0,0.6,0.0888152934224281,False,False,0.0888152934224281,11,19,4.2250066751098325e-05
16-168154,16-178183,2016-11-21,2016-12-15,NAME:angers loire metropole,NAME_FALLBACK,0.7884362680683311,,,,0.014639763463665627,0.0,0.6,0.0868318896163773,False,False,0.0868318896163773,12,19,4.2250066751098325e-05
16-168154,17-176420,2016-11-21,2017-12-15,NAME:angers loire metropole,NAME_FALLBACK,12.779237844940866,,,,0.013487262620099763,0.0,0.6,0.08629405588937991,False,False,0.08629405588937991,13,19,4.2250066751098325e-05
16-168154,18-40625,2016-11-21,2018-03-23,NAME:angers loire metropole,NAME_FALLBACK,15.99868593955322,,,,0.013382406192791282,0.0,0.6,0.08624512288996929,False,False,0.08624512288996929,14,19,4.2250066751098325e-05
16-168154,17-20859,2016-11-21,2017-02-12,NAME:angers loire metropole,NAME_FALLBACK,2.726675427069645,,,,0.010827478741183217,0.0,0.6,0.08505282341255219,False,False,0.08505282341255219,15,19,4.2250066751098325e-05
16-168154,17-30623,2016-11-21,2017-03-05,NAME:angers loire metropole,NAME_FALLBACK,3.416557161629435,,,,0.010827478741183217,0.0,0.6,0.08505282341255219,False,False,0.08505282341255219,16,19,4.2250066751098325e-05
16-168154,18-91090,2016-11-21,2018-06-29,NAME:angers loire metropole,NAME_FALLBACK,19.21813403416557,,,,0.0075764364425078045,0.0,0.6,0.083535670339837,False,False,0.083535670339837,17,19,4.2250066751098325e-05
16-168154,17-99753,2016-11-21,2017-07-12,NAME:angers loire metropole,NAME_FALLBACK,7.654402102496714,,,,0.006440147421319808,0.0,0.6,0.08300540212994927,False,False,0.08300540212994927,18,19,4.2250066751098325e-05
16-168154,18-30024,2016-11-21,2018-03-04,NAME:angers loire metropole,NAME_FALLBACK,15.374507227332456,,,,0.0,0.0,0.6,0.08000000000000002,False,False,0.08000000000000002,19,19,4.2250066751098325e-05
16-17002,16-21939,2016-02-04,2016-02-12,NAME:ville de reze,NAME_FALLBACK,0.2628120893561104,,,,0.05258468317870028,0.0,0.6,0.10453951881672682,False,False,0.10453951881672682,1,2,0.024539518816726807
16-17002,16-153677,2016-02-04,2016-10-20,NAME:ville de reze,NAME_FALLBACK,8.508541392904073,,,,0.0,0.0,0.6,0.08000000000000002,False,False,0.08000000000000002,2,2,0.024539518816726807
16-170106,17-176560,2016-11-24,2017-12-17,NAME:sdis de la mayenne,NAME_FALLBACK,12.746386333771353,,,,0.41571951799632156,0.6,0.6,0.5140024417316167,False,False,0.5140024417316167,1,2,0.26372818824112776
16-170106,17-132788,2016-11-24,2017-09-20,NAME:sdis de la mayenne,NAME_FALLBACK,9.85545335085414,,,,0.3648734003367619,0.0,0.6,0.25027425349048893,False,False,0.25027425349048893,2,2,0.26372818824112776
16-170680,17-93666,2016-11-25,2017-07-03,NAME:chu de nantes,NAME_FALLBACK,7.227332457293035,,,,0.27775232500341196,0.2,0.6,0.289617751668259,False,False,0.289617751668259,1,17,0.0
16-170680,17-102482,2016-11-25,2017-07-18,NAME:chu de nantes,NAME_FALLBACK,7.720105124835742,,,,0.27775232500341196,0.2,0.6,0.289617751668259,False,False,0.289617751668259,2,17,0.0
16-170680,17-14986,2016-11-25,2017-02-02,NAME:chu de nantes,NAME_FALLBACK,2.266754270696452,,,,0.022106604697623166,0.4,0.6,0.2503164155255575,False,False,0.2503164155255575,3,17,0.0
16-170680,18-76556,2016-11-25,2018-06-06,NAME:chu de nantes,NAME_FALLBACK,18.331143232588698,,,,0.08221995121887099,0.2,0.6,0.1983693105688065,False,False,0.1983693105688065,4,17,0.0
16-170680,17-58486,2016-11-25,2017-04-28,NAME:chu de nantes,NAME_FALLBACK,5.059132720105125,,,,0.05446259015166396,0.2,0.6,0.18541587540410986,False,False,0.18541587540410986,5,17,0.0
16-170680,17-159373,2016-11-25,2017-11-12,NAME:chu de nantes,NAME_FALLBACK,11.563731931668856,,,,0.03779228765616459,0.2,0.6,0.1776364009062102,False,False,0.1776364009062102,6,17,0.0
16-170680,17-61541,2016-11-25,2017-05-05,NAME:chu de nantes,NAME_FALLBACK,5.289093298291721,,,,0.02944995067663691,0.2,0.6,0.17374331031576393,False,False,0.17374331031576393,7,17,0.0
16-170680,18-120601,2016-11-25,2018-08-28,NAME:chu de nantes,NAME_FALLBACK,21.057818659658345,,,,0.017028637739859583,0.2,0.6,0.1679466976119345,False,False,0.1679466976119345,8,17,0.0
16-170680,18-121819,2016-11-25,2018-08-30,NAME:chu de nantes,NAME_FALLBACK,21.12352168199737,,,,0.017028637739859583,0.2,0.6,0.1679466976119345,False,False,0.1679466976119345,9,17,0.0
16-170680,18-6884,2016-11-25,2018-01-16,NAME:chu de nantes,NAME_FALLBACK,13.699080157687254,,,,0.013279476493955519,0.2,0.6,0.1661970890305126,False,True,0.1661970890305126,10,17,0.0
16-170680,18-2518,2016-11-25,2018-01-09,NAME:chu de nantes,NAME_FALLBACK,13.469119579500656,,,,0.006760974663473893,0.2,0.6,0.1631551215096212,False,False,0.1631551215096212,11,17,0.0
16-170680,17-9361,2016-11-25,2017-01-19,NAME:chu de nantes,NAME_FALLBACK,1.8068331143232588,,,,0.06648968650620314,0.0,0.6,0.11102852036956148,False,False,0.11102852036956148,12,17,0.0
16-170680,17-71407,2016-11-25,2017-05-24,NAME:chu de nantes,NAME_FALLBACK,5.913272010512483,,,,0.05891856666534479,0.0,0.6,0.10749533111049425,False,True,0.10749533111049425,13,17,0.0
16-170680,17-25915,2016-11-25,2017-02-22,NAME:chu de nantes,NAME_FALLBACK,2.923784494086728,,,,0.05236361619118962,0.0,0.6,0.10443635422255518,False,False,0.10443635422255518,14,17,0.0
16-170680,18-159101,2016-11-25,2018-11-14,NAME:chu de nantes,NAME_FALLBACK,23.62023653088042,,,,0.03808298556768707,0.0,0.6,0.09777205993158732,False,False,0.09777205993158732,15,17,0.0
16-170680,18-94803,2016-11-25,2018-07-06,NAME:chu de nantes,NAME_FALLBACK,19.316688567674113,,,,0.03681563018446786,0.0,0.6,0.09718062741941835,False,False,0.09718062741941835,16,17,0.0
16-170680,17-35545,2016-11-25,2017-03-16,NAME:chu de nantes,NAME_FALLBACK,3.6465177398160313,,,,0.03190736150129713,0.0,0.6,0.09489010203393868,False,False,0.09489010203393868,17,17,0.0
16-172095,18-73364,2016-12-02,2018-06-01,NAME:carene,NAME_FALLBACK,17.936925098554532,,,,0.03173425191547745,0.2,0.6,0.17480931756055618,False,False,0.17480931756055618,1,7,0.046658990833722186
16-172095,17-2217,2016-12-02,2017-01-05,NAME:carene,NAME_FALLBACK,1.1169513797634691,,,,0.01746498584321564,0.1,0.6,0.128150326726834,True,False,0.128150326726834,2,7,0.046658990833722186
16-172095,17-9629,2016-12-02,2017-01-20,NAME:carene,NAME_FALLBACK,1.609724047306176,,,,0.01746498584321564,0.1,0.6,0.128150326726834,True,False,0.128150326726834,3,7,0.046658990833722186
16-172095,17-102568,2016-12-02,2017-07-21,NAME:carene,NAME_FALLBACK,7.588699080157687,,,,0.04176686393633529,0.0,0.6,0.09949120317028982,False,False,0.09949120317028982,4,7,0.046658990833722186
16-172095,17-48519,2016-12-02,2017-04-09,NAME:carene,NAME_FALLBACK,4.204993429697766,,,,0.028505515816600668,0.0,0.6,0.093302574047747,False,False,0.093302574047747,5,7,0.046658990833722186
16-172095,18-55179,2016-12-02,2018-04-27,NAME:carene,NAME_FALLBACK,16.78712220762155,,,,0.01080768568747891,0.0,0.6,0.08504358665415684,False,True,0.08504358665415684,6,7,0.046658990833722186
16-172095,17-161606,2016-12-02,2017-11-23,NAME:carene,NAME_FALLBACK,11.695137976346912,,,,0.007650968528249884,0.0,0.6,0.08357045197984997,False,False,0.08357045197984997,7,7,0.046658990833722186
16-172610,17-125205,2016-11-30,2017-09-05,NAME:conseil general de la vendee,NAME_FALLBACK,9.165571616294349,,,,0.3777315909049178,0.8,0.6,0.5762747424222951,False,False,0.5762747424222951,1,3,0.3013264706833578
16-172610,18-121895,2016-11-30,2018-08-30,NAME:conseil general de la vendee,NAME_FALLBACK,20.9592641261498,,,,0.41774629658343704,0.0,0.6,0.2749482717389373,False,False,0.2749482717389373,2,3,0.3013264706833578
16-172610,18-50678,2016-11-30,2018-04-12,NAME:conseil general de la vendee,NAME_FALLBACK,16.36005256241787,,,,0.06891420361688494,0.0,0.6,0.11215996168787966,False,False,0.11215996168787966,3,3,0.3013264706833578
16-175021,17-103193,2016-12-08,2017-07-20,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.35873850197109,,,,0.601771408367696,0.0,0.6,0.3608266572382582,False,True,0.3608266572382582,1,25,0.0005949722502808785
16-175021,18-12119,2016-12-08,2018-01-28,NAME:conseil regional des pays de la loire,NAME_FALLBACK,13.66622864651774,,,,0.6004964678313798,0.0,0.6,0.3602316849879773,False,False,0.3602316849879773,2,25,0.0005949722502808785
16-175021,17-114118,2016-12-08,2017-08-10,NAME:conseil regional des pays de la loire,NAME_FALLBACK,8.04862023653088,,,,0.5428120164610489,0.0,0.6,0.33331227434848953,False,True,0.33331227434848953,3,25,0.0005949722502808785
16-175021,17-140948,2016-12-08,2017-10-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,9.986859395532194,,,,0.5284978019971232,0.0,0.6,0.3266323075986575,False,True,0.3266323075986575,4,25,0.0005949722502808785
16-175021,18-101994,2016-12-08,2018-07-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,19.316688567674113,,,,0.21343584847211886,0.1,0.6,0.21960339595365552,True,False,0.21960339595365552,5,25,0.0005949722502808785
16-175021,17-68186,2016-12-08,2017-05-18,NAME:conseil regional des pays de la loire,NAME_FALLBACK,5.289093298291721,,,,0.25360616446242756,0.0,0.6,0.19834954341579958,False,True,0.19834954341579958,6,25,0.0005949722502808785
16-175021,18-31687,2016-12-08,2018-03-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.947437582128778,,,,0.23634506584292153,0.0,0.6,0.19029436406003009,False,False,0.19029436406003009,7,25,0.0005949722502808785
16-175021,17-102708,2016-12-08,2017-07-18,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.293035479632063,,,,0.19163834960075724,0.0,0.6,0.16943122981368675,False,False,0.16943122981368675,8,25,0.0005949722502808785
16-175021,18-28408,2016-12-08,2018-02-28,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.684625492772668,,,,0.07532592518690692,0.1,0.6,0.1551520984205566,True,False,0.1551520984205566,9,25,0.0005949722502808785
16-175021,17-62129,2016-12-08,2017-05-04,NAME:conseil regional des pays de la loire,NAME_FALLBACK,4.829172141918528,,,,0.15438919395796538,0.0,0.6,0.1520482905137172,False,False,0.1520482905137172,10,25,0.0005949722502808785
16-175021,17-34018,2016-12-08,2017-03-10,NAME:conseil regional des pays de la loire,NAME_FALLBACK,3.0223390275952693,,,,0.021931551748854965,0.1,0.6,0.13023472414946569,True,False,0.13023472414946569,11,25,0.0005949722502808785
16-175021,17-71849,2016-12-08,2017-05-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,5.486202365308804,,,,0.07652077336959077,0.0,0.6,0.11570969423914237,False,False,0.11570969423914237,12,25,0.0005949722502808785
16-175021,18-124336,2016-12-08,2018-09-07,NAME:conseil regional des pays de la loire,NAME_FALLBACK,20.9592641261498,,,,0.055367646377014065,0.0,0.6,0.10583823497593992,False,False,0.10583823497593992,13,25,0.0005949722502808785
16-175021,18-46804,2016-12-08,2018-04-05,NAME:conseil regional des pays de la loire,NAME_FALLBACK,15.867279894875164,,,,0.04569884614065803,0.0,0.6,0.10132612819897377,False,False,0.10132612819897377,14,25,0.0005949722502808785
16-175021,17-140377,2016-12-08,2017-10-05,NAME:conseil regional des pays de la loire,NAME_FALLBACK,9.888304862023652,,,,0.03722937452982447,0.0,0.6,0.0973737081139181,False,False,0.0973737081139181,15,25,0.0005949722502808785
16-175021,17-120212,2016-12-08,2017-08-25,NAME:conseil regional des pays de la loire,NAME_FALLBACK,8.541392904073588,,,,0.020820123446575092,0.0,0.6,0.08971605760840173,False,True,0.08971605760840173,16,25,0.0005949722502808785
16-175021,18-105237,2016-12-08,2018-07-26,NAME:conseil regional des pays de la loire,NAME_FALLBACK,19.54664914586071,,,,0.0140857753042847,0.0,0.6,0.0865733618086662,False,False,0.0865733618086662,17,25,0.0005949722502808785
16-175021,17-44607,2016-12-08,2017-04-01,NAME:conseil regional des pays de la loire,NAME_FALLBACK,3.7450722733245727,,,,0.01294267301723709,0.0,0.6,0.08603991407471066,False,False,0.08603991407471066,18,25,0.0005949722502808785
16-175021,17-102923,2016-12-08,2017-07-20,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.35873850197109,,,,0.012468954931240561,0.0,0.6,0.08581884563457895,False,True,0.08581884563457895,19,25,0.0005949722502808785
16-175021,17-142035,2016-12-08,2017-10-11,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.085413929040735,,,,0.012468954931240561,0.0,0.6,0.08581884563457895,False,True,0.08581884563457895,20,25,0.0005949722502808785
16-175021,18-87166,2016-12-08,2018-06-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,18.495400788436267,,,,0.012174860466701807,0.0,0.6,0.08568160155112753,False,True,0.08568160155112753,21,25,0.0005949722502808785
16-175021,17-118765,2016-12-08,2017-08-22,NAME:conseil regional des pays de la loire,NAME_FALLBACK,8.442838370565045,,,,0.007147471562485183,0.0,0.6,0.08333548672915977,False,False,0.08333548672915977,22,25,0.0005949722502808785
16-175021,18-265,2016-12-08,2018-01-02,NAME:conseil regional des pays de la loire,NAME_FALLBACK,12.81208935611038,,,,0.006045601912093257,0.0,0.6,0.08282128089231021,False,False,0.08282128089231021,23,25,0.0005949722502808785
16-175021,17-48788,2016-12-08,2017-04-06,NAME:conseil regional des pays de la loire,NAME_FALLBACK,3.9093298291721417,,,,0.0052097082907752055,0.0,0.6,0.08243119720236178,False,False,0.08243119720236178,24,25,0.0005949722502808785
16-175021,17-85841,2016-12-08,2017-06-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,6.340341655716163,,,,0.003037879822410624,0.0,0.6,0.0814176772504583,False,False,0.0814176772504583,25,25,0.0005949722502808785
16-175178,17-62129,2016-12-06,2017-05-04,NAME:conseil regional des pays de la loire,NAME_FALLBACK,4.894875164257556,,,,0.1588258039279839,0.1,0.6,0.19411870849972584,True,False,0.19411870849972584,1,26,0.0017507027555837829
16-175178,16-175021,2016-12-06,2016-12-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,0.0657030223390276,,,,0.1550742980231615,0.1,0.6,0.19236800574414206,True,False,0.19236800574414206,2,26,0.0017507027555837829
16-175178,17-71849,2016-12-06,2017-05-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,5.551905387647832,,,,0.14168398769732982,0.1,0.6,0.18611919425875395,True,False,0.18611919425875395,3,26,0.0017507027555837829
16-175178,18-31687,2016-12-06,2018-03-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,15.013140604467806,,,,0.11287904590704904,0.1,0.6,0.17267688808995624,True,False,0.17267688808995624,4,26,0.0017507027555837829
16-175178,17-68186,2016-12-06,2017-05-18,NAME:conseil regional des pays de la loire,NAME_FALLBACK,5.354796320630749,,,,0.11016400712577143,0.1,0.6,0.1714098699920267,True,True,0.1714098699920267,5,26,0.0017507027555837829
16-175178,17-102708,2016-12-06,2017-07-18,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.35873850197109,,,,0.06028207144125599,0.1,0.6,0.14813163333925283,True,False,0.14813163333925283,6,26,0.0017507027555837829
16-175178,18-101994,2016-12-06,2018-07-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,19.38239159001314,,,,0.05018961005867659,0.1,0.6,0.14342181802738244,True,False,0.14342181802738244,7,26,0.0017507027555837829
16-175178,17-140377,2016-12-06,2017-10-05,NAME:conseil regional des pays de la loire,NAME_FALLBACK,9.95400788436268,,,,0.04841332845680987,0.1,0.6,0.14259288661317798,True,False,0.14259288661317798,8,26,0.0017507027555837829
16-175178,18-28408,2016-12-06,2018-02-28,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.750328515111695,,,,0.03756157345839606,0.1,0.6,0.13752873428058485,True,False,0.13752873428058485,9,26,0.0017507027555837829
16-175178,17-34018,2016-12-06,2017-03-10,NAME:conseil regional des pays de la loire,NAME_FALLBACK,3.088042049934297,,,,0.03640155768449209,0.1,0.6,0.13698739358609635,True,False,0.13698739358609635,10,26,0.0017507027555837829
16-175178,18-46804,2016-12-06,2018-04-05,NAME:conseil regional des pays de la loire,NAME_FALLBACK,15.932982917214192,,,,0.03447618825732357,0.1,0.6,0.1360888878534177,True,False,0.1360888878534177,11,26,0.0017507027555837829
16-175178,17-114118,2016-12-06,2017-08-10,NAME:conseil regional des pays de la loire,NAME_FALLBACK,8.114323258869907,,,,0.02747556365256116,0.1,0.6,0.13282192970452855,True,True,0.13282192970452855,12,26,0.0017507027555837829
16-175178,17-140948,2016-12-06,2017-10-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.052562417871222,,,,0.026751019798126746,0.1,0.6,0.13248380923912584,True,True,0.13248380923912584,13,26,0.0017507027555837829
16-175178,18-12119,2016-12-06,2018-01-28,NAME:conseil regional des pays de la loire,NAME_FALLBACK,13.731931668856767,,,,0.025309016482343072,0.1,0.6,0.13181087435842678,True,False,0.13181087435842678,14,26,0.0017507027555837829
16-175178,18-87166,2016-12-06,2018-06-24,NAME:conseil regional des pays de la loire,NAME_FALLBACK,18.561103810775293,,,,0.025217454968946566,0.1,0.6,0.1317681456521751,True,True,0.1317681456521751,15,26,0.0017507027555837829
16-175178,17-103193,2016-12-06,2017-07-20,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.424441524310118,,,,0.023706620130805635,0.1,0.6,0.131063089394376,True,True,0.131063089394376,16,26,0.0017507027555837829
16-175178,18-124336,2016-12-06,2018-09-07,NAME:conseil regional des pays de la loire,NAME_FALLBACK,21.02496714848883,,,,0.01061865418480748,0.1,0.6,0.12495537195291018,True,False,0.12495537195291018,17,26,0.0017507027555837829
16-175178,17-102923,2016-12-06,2017-07-20,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.424441524310118,,,,0.0087279773937388,0.1,0.6,0.12407305611707814,True,True,0.12407305611707814,18,26,0.0017507027555837829
16-175178,17-142035,2016-12-06,2017-10-11,NAME:conseil regional des pays de la loire,NAME_FALLBACK,10.151116951379763,,,,0.0087279773937388,0.1,0.6,0.12407305611707814,True,True,0.12407305611707814,19,26,0.0017507027555837829
16-175178,17-120212,2016-12-06,2017-08-25,NAME:conseil regional des pays de la loire,NAME_FALLBACK,8.607095926412615,,,,0.008673934870190253,0.1,0.6,0.12404783627275548,True,True,0.12404783627275548,20,26,0.0017507027555837829
16-175178,18-105237,2016-12-06,2018-07-26,NAME:conseil regional des pays de la loire,NAME_FALLBACK,19.612352168199735,,,,0.004936172755679938,0.1,0.6,0.122303547285984,True,False,0.122303547285984,21,26,0.0017507027555837829
16-175178,17-44607,2016-12-06,2017-04-01,NAME:conseil regional des pays de la loire,NAME_FALLBACK,3.8107752956636003,,,,0.0,0.1,0.6,0.12000000000000002,True,False,0.12000000000000002,22,26,0.0017507027555837829
16-175178,17-48788,2016-12-06,2017-04-06,NAME:conseil regional des pays de la loire,NAME_FALLBACK,3.9750328515111693,,,,0.0,0.1,0.6,0.12000000000000002,True,False,0.12000000000000002,23,26,0.0017507027555837829
16-175178,17-85841,2016-12-06,2017-06-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,6.40604467805519,,,,0.0,0.1,0.6,0.12000000000000002,True,False,0.12000000000000002,24,26,0.0017507027555837829
16-175178,17-118765,2016-12-06,2017-08-22,NAME:conseil regional des pays de la loire,NAME_FALLBACK,8.508541392904073,,,,0.0,0.1,0.6,0.12000000000000002,True,False,0.12000000000000002,25,26,0.0017507027555837829
16-175178,18-265,2016-12-06,2018-01-02,NAME:conseil regional des pays de la loire,NAME_FALLBACK,12.877792378449408,,,,0.0,0.1,0.6,0.12000000000000002,True,False,0.12000000000000002,26,26,0.0017507027555837829
16-176618,17-54861,2016-12-09,2017-04-21,NAME:ville d orvault,NAME_FALLBACK,4.369250985545335,,,,0.034876274423380524,0.2,0.6,0.17627559473091095,False,True,0.17627559473091095,1,3,0.018166858258583024
16-176618,18-34113,2016-12-09,2018-03-12,NAME:ville d orvault,NAME_FALLBACK,15.045992115637318,,,,0.08166157815498837,0.1,0.6,0.15810873647232793,True,True,0.15810873647232793,2,3,0.018166858258583024
16-176618,17-44864,2016-12-09,2017-03-31,NAME:ville d orvault,NAME_FALLBACK,3.679369250985545,,,,0.0743278214585755,0.0,0.6,0.11468631668066859,False,True,0.11468631668066859,3,3,0.018166858258583024
16-178183,18-546,2016-12-15,2018-01-05,NAME:angers loire metropole,NAME_FALLBACK,12.680683311432325,,,,0.1190312306236179,0.0,0.6,0.13554790762435504,False,False,0.13554790762435504,1,19,0.00788238660046714
16-178183,17-144060,2016-12-15,2017-10-12,NAME:angers loire metropole,NAME_FALLBACK,9.888304862023652,,,,0.016426116479759705,0.1,0.6,0.1276655210238879,True,False,0.1276655210238879,2,19,0.00788238660046714
16-178183,18-117389,2016-12-15,2018-11-26,NAME:angers loire metropole,NAME_FALLBACK,23.35742444152431,,,,0.028649940580556473,0.0,0.6,0.09336997227092637,False,False,0.09336997227092637,3,19,0.00788238660046714
16-178183,17-161006,2016-12-15,2017-11-19,NAME:angers loire metropole,NAME_FALLBACK,11.136662286465176,,,,0.022348555294754026,0.0,0.6,0.09042932580421856,False,False,0.09042932580421856,4,19,0.00788238660046714
16-178183,17-99753,2016-12-15,2017-07-12,NAME:angers loire metropole,NAME_FALLBACK,6.865965834428383,,,,0.015978773667854666,0.0,0.6,0.08745676104499886,False,False,0.08745676104499886,5,19,0.00788238660046714
16-178183,18-8070,2016-12-15,2018-01-18,NAME:angers loire metropole,NAME_FALLBACK,13.107752956636006,,,,0.01528926951394633,0.0,0.6,0.08713499243984163,False,False,0.08713499243984163,6,19,0.00788238660046714
16-178183,17-139193,2016-12-15,2017-10-04,NAME:angers loire metropole,NAME_FALLBACK,9.625492772667542,,,,0.010234596145764606,0.0,0.6,0.0847761448680235,False,False,0.0847761448680235,7,19,0.00788238660046714
16-178183,17-159853,2016-12-15,2017-11-13,NAME:angers loire metropole,NAME_FALLBACK,10.939553219448094,,,,0.010180591758700234,0.0,0.6,0.08475094282072679,False,False,0.08475094282072679,8,19,0.00788238660046714
16-178183,18-25585,2016-12-15,2018-02-22,NAME:angers loire metropole,NAME_FALLBACK,14.257555847568987,,,,0.009864869612610148,0.0,0.6,0.08460360581921808,False,False,0.08460360581921808,9,19,0.00788238660046714
16-178183,18-60154,2016-12-15,2018-05-04,NAME:angers loire metropole,NAME_FALLBACK,16.590013140604466,,,,0.008307673202863332,0.0,0.6,0.08387691416133623,False,False,0.08387691416133623,10,19,0.00788238660046714
16-178183,18-40625,2016-12-15,2018-03-23,NAME:angers loire metropole,NAME_FALLBACK,15.210249671484888,,,,0.007982568070278945,0.0,0.6,0.08372519843279685,False,False,0.08372519843279685,11,19,0.00788238660046714
16-178183,17-176420,2016-12-15,2017-12-15,NAME:angers loire metropole,NAME_FALLBACK,11.990801576872535,,,,0.007043445715061814,0.0,0.6,0.08328694133369553,False,False,0.08328694133369553,12,19,0.00788238660046714
16-178183,17-77672,2016-12-15,2017-06-02,NAME:angers loire metropole,NAME_FALLBACK,5.551905387647832,,,,0.006038532760178499,0.0,0.6,0.08281798195474999,False,True,0.08281798195474999,13,19,0.00788238660046714
16-178183,17-23552,2016-12-15,2017-03-03,NAME:angers loire metropole,NAME_FALLBACK,2.562417871222076,,,,0.005667134359842419,0.0,0.6,0.08264466270125981,False,False,0.08264466270125981,14,19,0.00788238660046714
16-178183,17-20859,2016-12-15,2017-02-12,NAME:angers loire metropole,NAME_FALLBACK,1.938239159001314,,,,0.005654428247794118,0.0,0.6,0.08263873318230394,False,False,0.08263873318230394,15,19,0.00788238660046714
16-178183,17-30623,2016-12-15,2017-03-05,NAME:angers loire metropole,NAME_FALLBACK,2.628120893561104,,,,0.005654428247794118,0.0,0.6,0.08263873318230394,False,False,0.08263873318230394,16,19,0.00788238660046714
16-178183,18-101099,2016-12-15,2018-07-22,NAME:angers loire metropole,NAME_FALLBACK,19.185282522996058,,,,0.0051484908580507185,0.0,0.6,0.08240262906709035,False,False,0.08240262906709035,17,19,0.00788238660046714
16-178183,18-91090,2016-12-15,2018-06-29,NAME:angers loire metropole,NAME_FALLBACK,18.429697766097238,,,,0.003389492447836424,0.0,0.6,0.08158176314232368,False,False,0.08158176314232368,18,19,0.00788238660046714
16-178183,18-30024,2016-12-15,2018-03-04,NAME:angers loire metropole,NAME_FALLBACK,14.586070959264125,,,,0.0,0.0,0.6,0.08000000000000002,False,False,0.08000000000000002,19,19,0.00788238660046714
16-179721,17-67752,2016-12-15,2017-05-16,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,4.993429697766097,,,,0.02620741731152211,0.4,0.6,0.25223012807871037,False,False,0.25223012807871037,1,14,0.07790458613927259
16-179721,17-33827,2016-12-15,2017-03-10,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2.7923784494086727,,,,0.11641187558450942,0.1,0.6,0.17432554193943778,True,False,0.17432554193943778,2,14,0.07790458613927259
16-179721,17-37863,2016-12-15,2017-03-17,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,3.0223390275952693,,,,0.1003962568852467,0.1,0.6,0.1668515865464485,True,False,0.1668515865464485,3,14,0.07790458613927259
16-179721,17-37945,2016-12-15,2017-03-17,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,3.0223390275952693,,,,0.09780077533813318,0.1,0.6,0.16564036182446218,True,False,0.16564036182446218,4,14,0.07790458613927259
16-179721,17-39483,2016-12-15,2017-03-21,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,3.1537450722733245,,,,0.08841900229499422,0.1,0.6,0.16126220107099734,True,False,0.16126220107099734,5,14,0.07790458613927259
