source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
21-57207,25-30282,2021-04-30,2025-03-19,SIRET:23440003400026,RAW_SIRET,46.61629434954008,2025-04-30,1.3797634691195795,0.7700394218134035,0.005875986134756553,0.1,1.0,0.3245664506005157,True,False,1,6,0.017794568550153378,window_6m,0.3230216936565234
21-57326,21-69523,2021-04-29,2021-05-25,NAME:departement de maine-et-loire,NAME_FALLBACK,0.8541392904073587,2021-10-29,5.157687253613666,0.1403854577310556,0.988574159646918,0.1,0.6,0.4710973203091851,True,False,1,3,0.1325322933673333,window_6m,0.3230216936565234
21-60721,21-145412,2021-05-05,2021-10-31,NAME:nantes metropole,NAME_FALLBACK,5.88042049934297,2021-11-05,0.164257555847569,0.9726237406920718,0.009580069620868424,0.1,0.6,0.3365089595403219,True,False,1,22,0.005398625040725136,window_6m,0.3230216936565234
21-69523,21-156075,2021-05-25,2021-11-30,NAME:departement de maine-et-loire,NAME_FALLBACK,6.2089356110381075,2021-11-25,0.164257555847569,0.9726237406920718,0.00352052845260826,0.1,0.6,0.3343881201314308,True,True,1,2,0.019154717020323786,window_6m,0.3230216936565234
21-69590,21-148591,2021-05-25,2021-11-10,NAME:laval agglomeration,NAME_FALLBACK,5.551905387647832,2021-11-25,0.49277266754270693,0.9178712220762155,0.1504120315457191,0.1,0.6,0.37211201656005555,True,False,1,2,0.06482533126036394,window_6m,0.3230216936565234
21-7561,24-126812,2021-01-18,2024-11-07,NAME:nantes metropole,NAME_FALLBACK,45.630749014454665,2025-01-18,2.3653088042049935,0.6057818659658345,0.3932062382220713,0.0,0.6,0.34906764986918354,False,False,1,5,0.07051363112370318,window_6m,0.3230216936565234
21-76081,25-62715,2021-06-04,2025-06-04,NAME:nantes metropole,NAME_FALLBACK,47.99605781865966,2025-06-04,0.0,1.0,0.039227838344677676,0.1,0.6,0.3537297434206372,True,True,1,3,0.03871022013895131,window_6m,0.3230216936565234
21-76634,23-176813,2021-06-07,2023-12-20,NAME:nantes metropole,NAME_FALLBACK,30.420499342969777,2024-06-07,5.5847568988173455,0.06920718353044242,0.020426629591969885,0.8,0.6,0.32445111623980005,False,False,1,9,0.029000478708296584,window_6m,0.3230216936565234
21-78101,22-171933,2021-06-11,2023-01-01,SIRET:24720013200014,RAW_SIRET,18.69250985545335,2023-06-29,5.88042049934297,0.01992991677617173,0.5771424915270048,1.0,1.0,0.6069823512284945,False,False,1,6,0.26298160290424943,window_6m,0.3230216936565234
21-78352,25-134329,2021-06-09,2025-12-05,NAME:nantes metropole,NAME_FALLBACK,53.876478318002626,2025-06-09,5.88042049934297,0.01992991677617173,0.025792158182810436,1.0,0.6,0.37400973455802655,False,True,1,4,0.015310269653078024,window_6m,0.3230216936565234
21-85552,25-90009,2021-06-22,2025-08-06,NAME:nantes metropole,NAME_FALLBACK,49.47437582128778,2025-06-22,1.4783180026281209,0.7536136662286466,0.10440918339714962,0.4,0.6,0.404946630746164,False,False,1,4,0.05708952713578913,window_6m,0.3230216936565234
21-85842,25-90009,2021-06-25,2025-08-06,NAME:nantes metropole,NAME_FALLBACK,49.37582128777924,2025-06-25,1.3797634691195795,0.7700394218134035,0.03145545119876438,0.4,0.6,0.38351926337291836,False,False,1,4,0.06205924297366194,window_6m,0.3230216936565234
21-86403,26-23151,2021-06-23,2026-03-05,NAME:departement de la vendee,NAME_FALLBACK,56.37319316688568,2025-12-10,2.7923784494086727,0.5346035917652212,0.6417702426760109,1.0,0.6,0.7182704828779092,False,False,1,1,0.7182704828779092,window_6m,0.3230216936565234
21-87461,23-154026,2021-06-27,2023-11-04,SIRET:24720013200014,RAW_SIRET,28.252299605781864,2023-10-31,0.1314060446780552,0.9780989925536575,0.22995438137180496,0.0,1.0,0.42500878161854616,False,False,1,6,0.07802233902759537,window_6m,0.3230216936565234
21-92788,22-6934,2021-07-05,2022-01-13,NAME:nantes metropole,NAME_FALLBACK,6.307490144546649,2022-01-05,0.2628120893561104,0.9561979851073149,0.06220554457282633,0.1,0.6,0.3508214368773179,True,False,1,16,0.027326880716093294,window_6m,0.3230216936565234
21-97876,25-134329,2021-07-15,2025-12-05,NAME:nantes metropole,NAME_FALLBACK,52.69382391590013,2025-07-15,4.697766097240473,0.21703898379325448,0.018531431326755117,1.0,0.6,0.4207457469126779,False,True,1,5,0.12314631019162564,window_6m,0.3230216936565234
22-105384,24-74022,2022-07-30,2024-06-26,SIRET:24720013200014,RAW_SIRET,22.897503285151117,2024-08-05,1.314060446780552,0.7809899255365746,0.45809968381419897,0.1,1.0,0.48558237071911325,True,False,1,3,0.02221394488121775,window_6m,0.3230216936565234
22-122955,23-34018,2022-09-13,2023-03-14,NAME:departement de la mayenne,NAME_FALLBACK,5.978975032851511,2023-03-13,0.0328515111695138,0.9945247481384144,0.24183745339471757,0.1,0.6,0.4232742957227547,True,False,1,2,0.02737625930792814,window_6m,0.3230216936565234
22-13674,23-39978,2022-01-28,2023-04-01,NAME:ville de nantes,NAME_FALLBACK,14.060446780551905,2023-07-04,3.088042049934297,0.4853263250109505,0.7730525331789384,0.0,0.6,0.45189996786536607,False,False,1,3,0.13340533560622886,window_6m,0.3230216936565234
22-138409,22-154906,2022-10-18,2022-11-22,NAME:eptb vilaine,NAME_FALLBACK,1.149802890932983,2023-04-18,4.829172141918528,0.195137976346912,0.9849058672157908,0.1,0.6,0.4835015476122548,True,False,1,1,0.4835015476122548,window_6m,0.3230216936565234
22-153504,26-60185,2022-11-20,2026-06-17,NAME:nantes metropole,NAME_FALLBACK,42.8712220762155,2026-11-20,5.124835742444152,0.1458607095926413,0.02176496591095784,1.0,0.6,0.40408291546699554,False,True,1,1,0.40408291546699554,window_6m,0.3230216936565234
22-154717,26-60185,2022-11-23,2026-06-17,NAME:nantes metropole,NAME_FALLBACK,42.77266754270696,2026-11-23,5.223390275952694,0.1294349540078844,0.009186168236528056,1.0,0.6,0.39557389738475596,False,True,1,1,0.39557389738475596,window_6m,0.3230216936565234
22-171933,24-74022,2023-01-01,2024-06-26,SIRET:24720013200014,RAW_SIRET,17.805519053876477,2024-07-01,0.164257555847569,0.9726237406920718,0.45809968381419897,0.1,1.0,0.5334908245079876,True,False,1,3,0.02221394488121775,window_6m,0.3230216936565234
22-20320,26-28296,2022-02-10,2026-03-19,SIRET:23440003400026,RAW_SIRET,49.21156373193167,2026-06-17,2.9566360052562417,0.5072273324572931,0.30953737024023775,0.1,1.0,0.36514491269840643,True,False,1,2,0.18636041861167843,window_6m,0.3230216936565234
22-21573,26-20284,2022-02-10,2026-02-28,SIRET:24440040400129,RAW_SIRET,48.58738501971091,2026-02-10,0.5913272010512484,0.9014454664914586,0.20341972628678406,0.1,1.0,0.42655827082323905,True,False,1,7,0.053364064274953216,window_6m,0.3230216936565234
22-26998,25-143446,2022-02-24,2025-12-31,NAME:nantes metropole,NAME_FALLBACK,46.1892247043364,2026-02-24,1.8068331143232588,0.6988611476127902,0.3166745689988883,0.0,0.6,0.34555138605280844,False,False,1,5,0.06858930666627783,window_6m,0.3230216936565234
22-32770,26-28296,2022-03-05,2026-03-19,SIRET:23440003400026,RAW_SIRET,48.45597897503285,2026-03-05,0.45992115637319314,0.9233464739378011,0.0107374324581283,0.1,1.0,0.3645947198447952,True,False,1,5,0.04162727607428596,window_6m,0.3230216936565234
22-42168,26-31691,2022-04-08,2026-03-28,SIRET:24490001500011,RAW_SIRET,47.63469119579501,2026-04-08,0.36136662286465177,0.939772229522558,0.054161395889847204,0.1,1.0,0.383899545942086,True,False,1,2,0.11838041548510081,window_6m,0.3230216936565234
22-47598,22-118151,2022-04-03,2022-09-01,NAME:chu de nantes,NAME_FALLBACK,4.9605781865965834,2022-10-03,1.0512483574244416,0.8247919404292597,0.17381547602169892,0.0,0.6,0.3270334017149095,False,False,1,3,0.10394295630996225,window_6m,0.3230216936565234
22-48493,22-143552,2022-04-04,2022-10-27,NAME:cmar pays de la loire,NAME_FALLBACK,6.767411300919842,2022-12-27,2.0039421813403417,0.6660096364432764,0.24666780803507185,0.1,0.6,0.34283614192309425,True,False,1,1,0.34283614192309425,window_6m,0.3230216936565234
22-54720,23-56040,2022-04-14,2023-04-26,SIRET:22720002900014,RAW_SIRET,12.3850197109067,2023-04-14,0.39421813403416556,0.9342969776609724,0.16148452990167544,0.0,1.0,0.3900938298808295,False,False,1,3,0.20596727609817733,window_6m,0.3230216936565234
22-69242,26-56462,2022-05-14,2026-06-10,SIRET:24440040400129,RAW_SIRET,48.88304862023653,2026-05-14,0.8869908015768725,0.8521681997371879,0.017516617152428814,0.1,1.0,0.34917286593764707,True,True,1,7,0.011102957771130573,window_6m,0.3230216936565234
22-6934,22-94454,2022-01-13,2022-07-24,NAME:nantes metropole,NAME_FALLBACK,6.307490144546649,2022-07-13,0.36136662286465177,0.939772229522558,0.009978685425569966,0.1,0.6,0.328435597279589,True,False,1,16,0.0011362871338883584,window_6m,0.3230216936565234
22-69543,22-122955,2022-05-16,2022-09-13,NAME:departement de la mayenne,NAME_FALLBACK,3.9421813403416555,2022-11-16,2.102496714848883,0.6495838808585195,0.5986129414268446,0.1,0.6,0.4619104997140255,True,False,1,3,0.23839426620199156,window_6m,0.3230216936565234
22-72517,26-28296,2022-05-22,2026-03-19,SIRET:23440003400026,RAW_SIRET,45.893561103810775,2026-05-22,2.102496714848883,0.6495838808585195,0.1237934119596227,0.1,1.0,0.33572366440049783,True,True,1,3,0.11399932183851186,window_6m,0.3230216936565234
22-88894,26-60182,2022-06-24,2026-06-19,SIRET:24440040400129,RAW_SIRET,47.83180026281209,2026-06-24,0.164257555847569,0.9726237406920718,0.09033501296254416,0.1,1.0,0.4047731897099084,True,True,1,4,0.0336628090978458,window_6m,0.3230216936565234
22-94904,26-60182,2022-07-07,2026-06-19,SIRET:24440040400129,RAW_SIRET,47.40473061760841,2026-07-07,0.5913272010512484,0.9014454664914586,0.20721270832746302,0.1,1.0,0.42788581453747676,True,True,1,4,0.02320745867852625,window_6m,0.3230216936565234
23-125744,23-130844,2023-09-08,2023-09-20,NAME:st gilles croix de vie agglomeration,NAME_FALLBACK,0.39421813403416556,2024-03-08,5.5847568988173455,0.06920718353044242,0.9568222228474691,0.1,0.6,0.4421895738792248,True,False,1,1,0.4421895738792248,window_6m,0.3230216936565234
23-129683,23-132683,2023-09-18,2023-09-23,NAME:sdis49,NAME_FALLBACK,0.164257555847569,2024-03-18,5.814717477003942,0.03088042049934303,1.0,0.1,0.6,0.4477201051248358,True,False,1,1,0.4477201051248358,window_6m,0.3230216936565234
23-145268,24-117855,2023-10-17,2024-10-17,SIRET:24440040400129,RAW_SIRET,12.02365308804205,2024-10-17,0.0,1.0,0.027484920788413216,0.1,1.0,0.38961972227594466,True,False,1,11,0.02604547786070155,window_6m,0.3230216936565234
23-169673,24-75502,2023-12-08,2024-06-27,NAME:nantes metropole,NAME_FALLBACK,6.636005256241787,2024-06-08,0.6241787122207622,0.8959702146298729,0.027319710963520837,0.1,0.6,0.3235544524947005,True,False,1,8,0.058695014508018784,window_6m,0.3230216936565234
23-23775,23-34018,2023-02-20,2023-03-14,NAME:departement de la mayenne,NAME_FALLBACK,0.7227332457293035,2023-08-20,5.223390275952694,0.1294349540078844,0.9999999999999993,0.1,0.6,0.4723587385019709,True,False,1,1,0.4723587385019709,window_6m,0.3230216936565234
23-30906,23-164280,2023-03-09,2023-11-25,NAME:societe d equipement de la touraine,NAME_FALLBACK,8.5742444152431,2024-03-09,3.4494086727989486,0.42509855453350853,0.7515179218294421,1.0,0.6,0.7293059112736819,False,False,1,1,0.7293059112736819,window_6m,0.3230216936565234
23-69649,23-70292,2023-05-23,2023-05-24,NAME:vendee eau,NAME_FALLBACK,0.0328515111695138,2023-11-23,6.011826544021025,0.0,0.8837818801980538,0.1,0.6,0.39932365806931885,True,False,1,1,0.39932365806931885,window_6m,0.3230216936565234
23-90092,23-90557,2023-06-28,2023-06-29,NAME:chd vendee,NAME_FALLBACK,0.0328515111695138,2023-12-28,5.978975032851511,0.003504161191414834,0.9999999999999993,0.1,0.6,0.4408760402978535,True,False,1,1,0.4408760402978535,window_6m,0.3230216936565234
23-98812,24-102164,2023-07-14,2024-09-10,SIRET:23440003400026,RAW_SIRET,13.92904073587385,2024-08-14,0.8869908015768725,0.8521681997371879,0.007101381981891875,0.1,1.0,0.3455275336279592,True,False,1,4,0.006844064826982077,window_6m,0.3230216936565234
24-102164,25-111645,2024-09-10,2025-10-09,SIRET:23440003400026,RAW_SIRET,12.943495400788436,2025-08-30,1.314060446780552,0.7809899255365746,0.0046374821186619605,0.1,1.0,0.32687060012567537,True,False,1,7,0.005705415898314414,window_6m,0.3230216936565234
24-104541,24-117088,2024-09-15,2024-10-16,NAME:conseil departemental loire atlantique,NAME_FALLBACK,1.0183968462549278,2025-03-15,4.92772667542707,0.1787122207621551,0.9999999999999998,0.1,0.6,0.4846780551905387,True,False,1,7,0.03011388523872105,window_6m,0.3230216936565234
24-107602,24-117088,2024-09-24,2024-10-16,NAME:conseil departemental loire atlantique,NAME_FALLBACK,0.7227332457293035,2025-03-24,5.223390275952694,0.1294349540078844,0.9999999999999998,0.1,0.6,0.472358738501971,True,False,1,6,0.051468319093573855,window_6m,0.3230216936565234
24-108447,25-63108,2024-09-26,2025-06-06,NAME:conseil departemental loire atlantique,NAME_FALLBACK,8.31143232588699,2025-06-07,0.0328515111695138,0.9945247481384144,0.32391908505523065,0.1,0.6,0.4520028668039343,True,False,1,4,0.07194436876139965,window_6m,0.3230216936565234
24-110066,24-139192,2024-09-29,2024-12-13,SIRET:13003051300019,RAW_SIRET,2.463863337713535,2025-01-29,1.5440210249671484,0.7426631625054753,0.9670487617001583,0.1,1.0,0.6541328572214241,True,False,1,1,0.6541328572214241,window_6m,0.3230216936565234
24-117088,25-55152,2024-10-16,2025-05-18,NAME:conseil departemental loire atlantique,NAME_FALLBACK,7.030223390275952,2025-04-16,1.0512483574244416,0.8247919404292597,0.3628326003318743,0.1,0.6,0.42318939522347093,True,False,1,4,0.03378167401919119,window_6m,0.3230216936565234
24-117855,25-20873,2024-10-17,2025-02-23,SIRET:24440040400129,RAW_SIRET,4.23784494086728,2025-03-17,0.7227332457293035,0.879544459045116,0.22027633682502276,0.1,1.0,0.426982832650037,True,False,1,10,0.03594952164157239,window_6m,0.3230216936565234
24-12133,24-36876,2024-02-02,2024-03-29,SIRET:17440005100010,RAW_SIRET,1.8396846254927726,2024-05-02,1.1169513797634691,0.8138414367060884,0.2128447663690735,0.1,1.0,0.4079560274056978,True,False,1,6,0.020452877259861446,window_6m,0.3230216936565234
24-122943,25-80306,2024-10-29,2025-07-16,SIRET:23440003400026,RAW_SIRET,8.541392904073588,2025-08-04,0.6241787122207622,0.8959702146298729,0.0041854904700572345,0.1,1.0,0.35545747532198824,True,False,1,7,0.04366961938340841,window_6m,0.3230216936565234
24-130324,25-80306,2024-11-19,2025-07-16,SIRET:23440003400026,RAW_SIRET,7.851511169513797,2025-08-04,0.6241787122207622,0.8959702146298729,0.0041854904700572345,0.1,1.0,0.35545747532198824,True,False,1,7,0.04366961938340841,window_6m,0.3230216936565234
24-131094,25-925,2024-11-21,2025-01-08,SIRET:24490001500011,RAW_SIRET,1.5768725361366622,2025-05-21,4.369250985545335,0.27179150240911076,1.0,0.1,1.0,0.5479478756022776,True,False,1,1,0.5479478756022776,window_6m,0.3230216936565234
24-131879,25-5091,2024-11-22,2025-01-17,SIRET:24440040400129,RAW_SIRET,1.8396846254927726,2025-04-22,3.1208935611038107,0.4798510731493649,0.9856715225228878,0.1,1.0,0.5949478011703518,True,False,1,9,0.2056071196194622,window_6m,0.3230216936565234
24-138709,25-13176,2024-12-12,2025-02-06,SIRET:19753472000010,RAW_SIRET,1.8396846254927726,2025-04-12,2.135348226018397,0.6441086289969338,0.32486274563602624,0.1,1.0,0.40472911822184265,True,False,1,2,0.026116580434693892,window_6m,0.3230216936565234
24-139939,25-51236,2024-12-14,2025-05-07,SIRET:24440040400129,RAW_SIRET,4.730617608409987,2025-05-14,0.22996057818659657,0.9616732369689006,0.009527272243029416,0.1,1.0,0.37375285452728546,True,False,1,8,0.0003609085285670721,window_6m,0.3230216936565234
24-140255,25-51370,2024-12-15,2025-05-08,SIRET:24440040400129,RAW_SIRET,4.730617608409987,2025-05-15,0.22996057818659657,0.9616732369689006,0.12568350592383787,0.1,1.0,0.41440753631556837,True,False,1,7,0.01049946111210398,window_6m,0.3230216936565234
24-14341,25-28394,2024-02-05,2025-03-14,NAME:conseil departemental loire atlantique,NAME_FALLBACK,13.23915900131406,2025-02-05,1.2155059132720105,0.7974156811213315,0.14182573177136035,0.1,0.6,0.33899292640030904,True,False,1,10,0.01412485284705628,window_6m,0.3230216936565234
24-36186,24-37419,2024-03-28,2024-03-30,SIRET:21440143200015,RAW_SIRET,0.0657030223390276,2024-09-28,5.978975032851511,0.003504161191414834,0.9999999999999994,0.1,1.0,0.48087604029785347,True,False,1,1,0.48087604029785347,window_6m,0.3230216936565234
24-36876,24-106137,2024-03-29,2024-09-20,SIRET:17440005100010,RAW_SIRET,5.7490144546649145,2024-10-10,0.657030223390276,0.8904949627682873,0.0,0.1,1.0,0.3526237406920718,True,False,1,8,0.14518104707603408,window_6m,0.3230216936565234
24-45430,26-6827,2024-04-17,2026-01-20,NAME:le mans metropole,NAME_FALLBACK,21.12352168199737,2025-12-27,0.7884362680683311,0.8685939553219448,0.0422529162758733,0.4,0.6,0.4119370095270419,False,False,1,1,0.4119370095270419,window_6m,0.3230216936565234
24-48331,25-38470,2024-04-25,2025-04-06,SIRET:17440005100010,RAW_SIRET,11.366622864651774,2025-04-12,0.19710906701708278,0.9671484888304862,0.03380622549532162,0.1,1.0,0.3836193011309841,True,False,1,7,0.005991376493735934,window_6m,0.3230216936565234
24-51821,24-139412,2024-05-02,2024-12-13,SIRET:18440128900022,RAW_SIRET,7.391590013140604,2024-11-02,1.3469119579500657,0.775514673674989,0.07078210499018876,0.1,1.0,0.3486524051653134,True,False,1,1,0.3486524051653134,window_6m,0.3230216936565234
24-57634,24-67023,2024-05-19,2024-06-11,SIRET:22220001600327,RAW_SIRET,0.7555847568988173,2024-11-19,5.289093298291721,0.1184844502847131,0.5734512724427551,0.1,1.0,0.36032905792614256,True,False,1,1,0.36032905792614256,window_6m,0.3230216936565234
24-57852,25-38470,2024-05-19,2025-04-06,SIRET:17440005100010,RAW_SIRET,10.578186596583443,2025-04-12,0.19710906701708278,0.9671484888304862,0.03380622549532162,0.1,1.0,0.3836193011309841,True,False,1,7,0.005991376493735934,window_6m,0.3230216936565234
24-60252,24-72692,2024-05-26,2024-06-23,SIRET:22440002800011,RAW_SIRET,0.9198423127463863,2024-09-26,3.1208935611038107,0.4798510731493649,1.0,0.1,1.0,0.5999627682873412,True,False,1,2,0.37106769612438506,window_6m,0.3230216936565234
24-61757,25-21094,2024-05-30,2025-02-25,SIRET:17440005100010,RAW_SIRET,8.902759526938238,2025-01-20,1.1826544021024967,0.8028909329829172,0.018554065743672885,0.1,1.0,0.3372166562560148,True,False,1,8,0.010700130425261578,window_6m,0.3230216936565234
24-62548,24-74174,2024-05-31,2024-06-27,SIRET:17350005900014,RAW_SIRET,0.8869908015768725,2024-11-30,5.124835742444152,0.1458607095926413,0.9999999999999997,0.1,1.0,0.5164651773981602,True,False,1,1,0.5164651773981602,window_6m,0.3230216936565234
24-73665,24-81519,2024-06-26,2024-07-12,SIRET:24440040400129,RAW_SIRET,0.5256241787122208,2024-11-26,4.50065703022339,0.24989049496276827,1.0,0.1,1.0,0.542472623740692,True,False,1,14,0.14147985237760563,window_6m,0.3230216936565234
24-81519,24-140255,2024-07-12,2024-12-15,SIRET:24440040400129,RAW_SIRET,5.124835742444152,2024-12-12,0.09855453350854139,0.9835742444152431,0.11615562226307152,0.1,1.0,0.4165480288958858,True,False,1,13,0.033466941454372345,window_6m,0.3230216936565234
24-81981,25-111645,2024-07-13,2025-10-09,SIRET:23440003400026,RAW_SIRET,14.88173455978975,2025-08-30,1.314060446780552,0.7809899255365746,0.0046374821186619605,0.1,1.0,0.32687060012567537,True,False,1,7,0.005705415898314414,window_6m,0.3230216936565234
24-83533,25-37560,2024-07-17,2025-04-04,SIRET:21850128600015,RAW_SIRET,8.5742444152431,2024-11-17,4.533508541392904,0.24441524310118268,0.9999999999999999,0.1,1.0,0.5411038107752956,True,False,1,1,0.5411038107752956,window_6m,0.3230216936565234
25-111645,26-6662,2025-10-09,2026-01-21,SIRET:23440003400026,RAW_SIRET,3.416557161629435,2026-02-09,0.6241787122207622,0.8959702146298729,0.009259285665427391,0.1,1.0,0.35723330364036787,True,False,1,4,0.02802791793000875,window_6m,0.3230216936565234
25-1181,25-2044,2025-01-08,2025-01-09,SIRET:12002701600563,RAW_SIRET,0.0328515111695138,2025-07-08,5.913272010512483,0.014454664914586135,0.9999999999999998,0.1,1.0,0.48361366622864643,True,False,1,1,0.48361366622864643,window_6m,0.3230216936565234
25-121114,25-129489,2025-10-31,2025-11-25,SIRET:23440003400026,RAW_SIRET,0.8212877792378449,2026-02-28,3.1208935611038107,0.4798510731493649,0.9999999999999999,0.1,1.0,0.5999627682873411,True,False,1,3,0.24207185655565333,window_6m,0.3230216936565234
25-129489,26-28296,2025-11-25,2026-03-19,SIRET:23440003400026,RAW_SIRET,3.7450722733245727,2026-03-25,0.19710906701708278,0.9671484888304862,0.011138165926341393,0.1,1.0,0.375685480281841,True,False,1,2,0.06412822947885399,window_6m,0.3230216936565234
25-131747,26-66594,2025-11-30,2026-07-03,NAME:conseil departemental de la mayenne,NAME_FALLBACK,7.063074901445466,2026-07-11,0.2628120893561104,0.9561979851073149,0.028794143191477963,0.1,0.6,0.339127446393846,True,False,1,7,0.005384742958241817,window_6m,0.3230216936565234
25-13176,25-76566,2025-02-06,2025-07-08,SIRET:19753472000010,RAW_SIRET,4.993429697766097,2025-06-06,1.0512483574244416,0.8247919404292597,0.9660379801211934,0.1,1.0,0.6743112781497326,True,False,1,1,0.6743112781497326,window_6m,0.3230216936565234
25-134888,26-56462,2025-12-09,2026-06-10,SIRET:24440040400129,RAW_SIRET,6.011826544021025,2026-05-09,1.0512483574244416,0.8247919404292597,0.04745314126615395,0.1,1.0,0.35280658455046876,True,False,1,6,0.015824735046705174,window_6m,0.3230216936565234
25-135711,26-56462,2025-12-11,2026-06-10,SIRET:24440040400129,RAW_SIRET,5.946123521681997,2026-05-11,0.9855453350854139,0.835742444152431,0.22114318261721067,0.1,1.0,0.4163357249541315,True,False,1,5,0.02452384141538333,window_6m,0.3230216936565234
25-137164,26-56462,2025-12-14,2026-06-10,SIRET:24440040400129,RAW_SIRET,5.847568988173456,2026-05-14,0.8869908015768725,0.8521681997371879,0.09802546236154754,0.1,1.0,0.3773509617608386,True,False,1,4,0.036890484395241896,window_6m,0.3230216936565234
25-15910,26-6827,2025-02-12,2026-01-20,NAME:le mans metropole,NAME_FALLBACK,11.235216819973719,2026-02-23,1.1169513797634691,0.8138414367060884,0.11666039728271702,0.1,0.6,0.33429149822547305,True,False,1,1,0.33429149822547305,window_6m,0.3230216936565234
25-20873,25-51370,2025-02-23,2025-05-08,SIRET:24440040400129,RAW_SIRET,2.431011826544021,2025-07-23,2.4967148488830486,0.5838808585194919,0.18351963872218766,0.1,1.0,0.34020208818263864,True,False,1,7,0.05905078868514979,window_6m,0.3230216936565234
25-21094,26-2995,2025-02-25,2026-01-11,SIRET:17440005100010,RAW_SIRET,10.512483574244415,2026-01-27,0.5256241787122208,0.9123959702146298,0.013482279446096758,0.1,1.0,0.36281779035979134,True,False,1,2,0.05950334280712366,window_6m,0.3230216936565234
25-22758,26-17888,2025-02-27,2026-02-21,NAME:conseil departemental loire atlantique,NAME_FALLBACK,11.793692509855452,2026-02-27,0.19710906701708278,0.9671484888304862,0.06970821672577382,0.1,0.6,0.3561849980616424,True,False,1,2,0.06695939296584047,window_6m,0.3230216936565234
25-25051,26-6662,2025-03-06,2026-01-21,SIRET:23440003400026,RAW_SIRET,10.545335085413928,2026-01-02,0.6241787122207622,0.8959702146298729,0.017360881932301075,0.1,1.0,0.36006886233377355,True,False,1,6,0.03082926418983689,window_6m,0.3230216936565234
25-26250,26-2995,2025-03-09,2026-01-11,SIRET:17440005100010,RAW_SIRET,10.11826544021025,2026-01-01,0.328515111695138,0.9452474813841437,0.0031334346141093294,0.1,1.0,0.36740857246097425,True,False,1,2,0.031767878296155905,window_6m,0.3230216936565234
25-26359,25-131747,2025-03-09,2025-11-30,NAME:conseil departemental de la mayenne,NAME_FALLBACK,8.73850197109067,2025-11-02,0.9198423127463863,0.8466929478756022,0.24932419184983196,0.1,0.6,0.38893670411634174,True,False,1,4,0.16805302769544633,window_6m,0.3230216936565234
25-28394,26-17888,2025-03-14,2026-02-21,NAME:conseil departemental loire atlantique,NAME_FALLBACK,11.300919842312746,2025-11-18,3.1208935611038107,0.4798510731493649,0.41055093988510616,0.1,0.6,0.35365559724712836,True,False,1,3,0.1554902372168968,window_6m,0.3230216936565234
25-30282,26-6662,2025-03-19,2026-01-21,SIRET:23440003400026,RAW_SIRET,10.11826544021025,2026-01-02,0.6241787122207622,0.8959702146298729,0.017360881932301075,0.1,1.0,0.36006886233377355,True,False,1,6,0.03082926418983689,window_6m,0.3230216936565234
25-38470,25-130935,2025-04-06,2025-11-28,SIRET:17440005100010,RAW_SIRET,7.752956636005256,2025-10-18,1.3469119579500657,0.775514673674989,0.024153631189774913,0.1,1.0,0.3323324393351685,True,False,1,5,0.0638539399083558,window_6m,0.3230216936565234
25-47444,26-2995,2025-04-27,2026-01-11,SIRET:17440005100010,RAW_SIRET,8.508541392904073,2026-01-27,0.5256241787122208,0.9123959702146298,0.005663280357555105,0.1,1.0,0.3600811406788017,True,False,1,2,0.04849480289017488,window_6m,0.3230216936565234
25-48468,25-49952,2025-04-30,2025-05-04,SIRET:24440043800127,RAW_SIRET,0.1314060446780552,2025-10-30,5.88042049934297,0.01992991677617173,1.0,0.1,1.0,0.4849824791940429,True,False,1,1,0.4849824791940429,window_6m,0.3230216936565234
25-48827,25-51236,2025-05-01,2025-05-07,SIRET:24440040400129,RAW_SIRET,0.19710906701708278,2025-10-01,4.829172141918528,0.195137976346912,0.9999999999999999,0.1,1.0,0.5287844940867279,True,False,1,8,0.006844064826982077,window_6m,0.3230216936565234
25-49867,25-51236,2025-05-02,2025-05-07,SIRET:24440040400129,RAW_SIRET,0.164257555847569,2025-10-02,4.862023653088042,0.18966272448532628,0.9999999999999999,0.1,1.0,0.5274156811213314,True,False,1,7,0.23274179905721903,window_6m,0.3230216936565234
25-50686,26-16633,2025-05-07,2026-02-18,NAME:ville de saint nazaire,NAME_FALLBACK,9.42838370565046,2026-03-02,0.39421813403416556,0.9342969776609724,0.15130656077632826,0.1,0.6,0.376531540686958,True,False,1,5,0.1778804305430933,window_6m,0.3230216936565234
25-5091,25-51370,2025-01-17,2025-05-08,SIRET:24440040400129,RAW_SIRET,3.6465177398160313,2025-06-17,1.314060446780552,0.7809899255365746,0.08798298045739558,0.1,1.0,0.3560415245442321,True,False,1,8,0.024088293398733307,window_6m,0.3230216936565234
25-51370,25-137164,2025-05-08,2025-12-14,SIRET:24440040400129,RAW_SIRET,7.227332457293035,2025-10-08,2.2010512483574245,0.6331581252737626,0.11086144236011189,0.1,1.0,0.3270910361444798,True,False,1,5,0.021530801848671344,window_6m,0.3230216936565234
