source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,profile_conflict_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
24-81981,25-128548,2024-07-13,2025-11-20,SIRET:23440003400026,NAME:region des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,16.26149802890933,2025-08-30,2.693823915900132,0.5510293473499781,0.4273380507645491,0.1,0.9,0.4073256546050867,0.3230216936565233,True,True,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,10,0.08045505447941137
24-81981,25-111645,2024-07-13,2025-10-09,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,14.88173455978975,2025-08-30,1.314060446780552,0.7809899255365746,0.0046374821186619,0.1,1.0,0.3268706001256753,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,10,0.08045505447941137
24-81981,25-80306,2024-07-13,2025-07-16,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,12.089356110381075,2025-08-30,1.4783180026281209,0.7536136662286466,0.0078907647719981,0.1,1.0,0.3211651842273609,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,3,10,0.08045505447941137
24-81981,25-121114,2024-07-13,2025-10-31,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,15.604467805519054,2025-08-30,2.0367936925098555,0.6605343845816907,0.0148151159023618,0.1,1.0,0.3003188867112493,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,4,10,0.08045505447941137
24-81981,25-129489,2024-07-13,2025-11-25,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,16.4257555847569,2025-08-30,2.8580814717477003,0.52365308804205,0.0148151159023618,0.1,1.0,0.2660985625763391,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,5,10,0.08045505447941137
24-81981,25-51896,2024-07-13,2025-05-07,SIRET:23440003400026,NAME:region pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,9.789750328515112,2025-08-30,3.777923784494087,0.3703460359176521,0.0300626076421657,0.1,0.9,0.223108421654171,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,6,10,0.08045505447941137
24-81981,25-50360,2024-07-13,2025-05-05,SIRET:23440003400026,NAME:region pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,9.724047306176084,2025-08-30,3.8436268068331145,0.3593955321944809,0.0046505094427557,0.1,0.9,0.2114765613535847,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,7,10,0.08045505447941137
24-81981,26-6662,2024-07-13,2026-01-21,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,18.298291721419183,2025-08-30,4.730617608409987,0.2115637319316688,0.006601311154994,0.1,1.0,0.1852013918871651,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,8,10,0.08045505447941137
24-81981,25-30282,2024-07-13,2025-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,8.180026281208935,2025-08-30,5.387647831800263,0.1020586946999562,0.0031806794071883,0.1,1.0,0.156627911467505,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,9,10,0.08045505447941137
24-81981,25-25051,2024-07-13,2025-03-06,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,7.752956636005257,2025-08-30,5.814717477003942,0.030880420499343,0.0031806794071883,0.1,1.0,0.1388333429173516,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,10,10,0.08045505447941137
24-83533,25-37560,2024-07-17,2025-04-04,SIRET:21850128600015,SIRET:21850128600015,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,21850128600015,21850128600015,218501286,218501286,False,8.5742444152431,2024-11-17,4.533508541392904,0.2444152431011826,1.0,0.1,1.0,0.5411038107752957,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,1,0.5411038107752957
24-95066,24-123750,2024-08-16,2024-10-31,SIRET:77811608700165,SIRET:77811608700157,RAW_SIRET,RAW_SIRET,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,77811608700165,77811608700157,778116087,778116087,True,2.4967148488830486,2025-03-01,3.9750328515111697,0.3374945247481383,0.0,0.1,0.9,0.2043736311870346,0.3230216936565233,True,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,1,0.2043736311870346
24-97797,25-63108,2024-08-26,2025-06-06,NAME:conseil departemental loire atlantique,NAME:conseil departemental loire atlantique,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,224400028,224400028,False,9.32982917214192,2025-08-26,2.6609724047306176,0.5565045992115638,0.0053502298467797,0.1,0.9,0.2609987302492639,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,5,0.027049318973478786
24-97797,25-55152,2024-08-26,2025-05-18,NAME:conseil departemental loire atlantique,NAME:conseil departemental loire atlantique,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,224400028,224400028,False,8.705650459921156,2025-08-26,3.28515111695138,0.4524748138414367,0.0023734509012168,0.1,0.9,0.2339494112757851,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,5,0.027049318973478786
24-97797,25-28394,2024-08-26,2025-03-14,NAME:conseil departemental loire atlantique,NAME:conseil departemental loire atlantique,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,224400028,224400028,False,6.570302233902759,2025-08-26,5.4204993429697765,0.0965834428383706,0.007234583536078,0.1,0.9,0.14667796494722,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,3,5,0.027049318973478786
24-97797,26-17888,2024-08-26,2026-02-21,NAME:conseil departemental loire atlantique,NAME:conseil departemental loire atlantique,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,224400028,224400028,False,17.871222076215506,2025-08-26,5.88042049934297,0.0199299167761717,0.0061965781658745,0.1,0.9,0.127151281552099,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,4,5,0.027049318973478786
24-97797,25-22758,2024-08-26,2025-02-27,NAME:conseil departemental loire atlantique,NAME:conseil departemental loire atlantique,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,224400028,224400028,False,6.077529566360052,2025-08-26,5.913272010512483,0.0144546649145861,0.0035512039571581,0.1,0.9,0.1248565876136518,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,5,5,0.027049318973478786
25-100736,25-123316,2025-09-12,2025-11-05,NAME:departement de la sarthe,NAME:sarthe culture,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,227200029,227200029,False,1.773981603153745,2026-04-03,4.894875164257556,0.1841874726237407,0.0175641355568501,0.1,0.9,0.1721943156008327,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,only one side has usable profile-domain evidence,,,,,,False,1,2,0.020480562518975315
25-100736,25-117215,2025-09-12,2025-10-21,NAME:departement de la sarthe,NAME:sarthe culture,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,227200029,227200029,False,1.281208935611038,2026-04-03,5.387647831800263,0.1020586946999562,0.0177116554481954,0.1,0.9,0.1517137530818574,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,only one side has usable profile-domain evidence,,,,,,False,2,2,0.020480562518975315
25-108467,26-24820,2025-10-02,2026-03-12,SIRET:19720916600010,SIRET:19720916600010,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19720916600010,19720916600010,197209166,197209166,False,5.289093298291721,2026-01-02,2.266754270696452,0.6222076215505914,0.0378675532175887,0.1,1.0,0.2988055490138039,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,1,0.2988055490138039
25-111645,26-6662,2025-10-09,2026-01-21,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,3.416557161629435,2026-02-09,0.6241787122207622,0.8959702146298729,0.0092592856654273,0.1,1.0,0.3572333036403678,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,5,0.028027917930008694
25-111645,26-28296,2025-10-09,2026-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,5.289093298291721,2026-02-09,1.2483574244415243,0.791940429259746,0.0034865097012075,0.1,1.0,0.3292053857103591,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,5,0.028027917930008694
25-111645,25-129489,2025-10-09,2025-11-25,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,1.5440210249671484,2026-02-09,2.4967148488830486,0.5838808585194919,0.0052259084506696,0.1,1.0,0.2777992825876073,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,3,5,0.028027917930008694
25-111645,25-128548,2025-10-09,2025-11-20,SIRET:23440003400026,NAME:region des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,1.3797634691195797,2026-02-09,2.6609724047306176,0.5565045992115638,0.0,0.1,0.9,0.2591261498028909,0.3230216936565233,True,True,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,4,5,0.028027917930008694
25-111645,25-121114,2025-10-09,2025-10-31,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,0.7227332457293035,2026-02-09,3.3180026281208934,0.4469995619798511,0.0052259084506696,0.1,1.0,0.2435789584526971,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,5,5,0.028027917930008694
25-114027,26-60199,2025-10-15,2026-06-17,NAME:ville de saint nazaire,NAME:ville de saint nazaire,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,NAME_FALLBACK,,,216601864,,False,8.04862023653088,2026-08-19,2.0696452036793693,0.6550591327201052,0.0308164106260586,0.1,0.6,0.2645505268991468,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,2,0.13025458544696042
25-114027,26-16633,2025-10-15,2026-02-18,NAME:ville de saint nazaire,NAME:ville de saint nazaire,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,216601864,216601864,False,4.139290407358739,2026-08-19,5.978975032851511,0.0035041611914148,0.038342574726665,0.1,0.9,0.1342959414521864,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,2,0.13025458544696042
25-1181,25-2044,2025-01-08,2025-01-09,SIRET:12002701600563,SIRET:12002701600563,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,12002701600563,12002701600563,120027016,120027016,False,0.0328515111695138,2025-07-08,5.913272010512483,0.0144546649145861,1.0,0.1,1.0,0.4836136662286465,0.3230216936565233,True,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,1,0.4836136662286465
25-118527,26-60199,2025-10-24,2026-06-17,NAME:ville de saint nazaire,NAME:ville de saint nazaire,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,NAME_FALLBACK,,,216601864,,False,7.752956636005257,2026-08-19,2.0696452036793693,0.6550591327201052,0.0308164106260586,0.1,0.6,0.2645505268991468,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,2,0.13025458544696042
25-118527,26-16633,2025-10-24,2026-02-18,NAME:ville de saint nazaire,NAME:ville de saint nazaire,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,216601864,216601864,False,3.8436268068331145,2026-08-19,5.978975032851511,0.0035041611914148,0.038342574726665,0.1,0.9,0.1342959414521864,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,2,0.13025458544696042
25-121114,25-129489,2025-10-31,2025-11-25,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,0.8212877792378449,2026-02-28,3.1208935611038107,0.4798510731493649,1.0,0.1,1.0,0.5999627682873411,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,4,0.2420718565556534
25-121114,26-28296,2025-10-31,2026-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,4.566360052562418,2026-02-28,0.6241787122207622,0.8959702146298729,0.0111381659263413,0.1,1.0,0.3578909117316877,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,4,0.2420718565556534
25-121114,26-6662,2025-10-31,2026-01-21,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,2.693823915900132,2026-02-28,1.2483574244415243,0.791940429259746,0.0508356217798876,0.1,1.0,0.3457775749378972,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,3,4,0.2420718565556534
25-121114,25-128548,2025-10-31,2025-11-20,SIRET:23440003400026,NAME:region des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,0.657030223390276,2026-02-28,3.28515111695138,0.4524748138414367,0.0324411080641409,0.1,0.9,0.2444730912828085,0.3230216936565233,True,True,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,4,4,0.2420718565556534
25-129489,26-28296,2025-11-25,2026-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,3.7450722733245727,2026-03-25,0.1971090670170827,0.9671484888304862,0.0111381659263413,0.1,1.0,0.375685480281841,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,1,2,0.06412822947885399
25-129489,26-6662,2025-11-25,2026-01-21,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,1.8725361366622864,2026-03-25,2.0696452036793693,0.6550591327201052,0.0508356217798876,0.1,1.0,0.311557250802987,0.3230216936565233,True,False,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,False,2,2,0.06412822947885399
25-129855,26-55163,2025-11-24,2026-06-04,NAME:chu nantes,NAME:chu nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,NAME_FALLBACK,,,264400136,,False,6.307490144546649,2026-11-24,5.683311432325887,0.0527814279456855,0.1104998294048727,0.1,0.6,0.1418702972781268,0.3230216936565233,True,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,1,0.1418702972781268
25-130935,26-2995,2025-11-28,2026-01-11,SIRET:17440005100010,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,DIRECT_BOAMP_SIRET_CONFLICT_FLAGGED,17440005100010,17440005100010,174400051,174400051,False,1.445466491458607,2026-04-28,3.515111695137976,0.4141480508103373,0.0201832044555136,0.1,1.0,0.2406011342620141,0.3230216936565233,True,False,AMBIGUOUS,profile evidence is partial or mixed without a clear support/conflict signal,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,cc-sevreloire.e-marchespublics.com;synapse-ouest.com,,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,GENERIC_PLATFORM,False,1,1,0.2406011342620141
25-131747,26-66594,2025-11-30,2026-07-03,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,NAME_FALLBACK,,,225300011,,False,7.063074901445466,2026-07-11,0.2628120893561104,0.9561979851073148,0.0287941431914779,0.1,0.6,0.339127446393846,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,1,7,0.005384742958241817
25-131747,26-66290,2025-11-30,2026-07-03,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,NAME_FALLBACK,,,225300011,,False,7.063074901445466,2026-07-11,0.2628120893561104,0.9561979851073148,0.013409163310787,0.1,0.6,0.3337427034356042,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,2,7,0.005384742958241817
25-131747,26-48762,2025-11-30,2026-05-19,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,225300011,225300011,False,5.5847568988173455,2026-07-11,1.7411300919842312,0.7098116513359615,0.0148233105497638,0.1,0.9,0.3026410715264077,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,3,7,0.005384742958241817
25-131747,26-46996,2025-11-30,2026-05-11,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,225300011,225300011,False,5.321944809461235,2026-07-11,2.0039421813403417,0.6660096364432764,0.0150140789884261,0.1,0.9,0.2917573367567682,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,agysoft.marches-publics.fr;agysoft.marches-publics.info;amayenne.marcoweb.fr;lamayenne.fr;lamayenne.marco-web.fr;lamayenne.marcoweb.fr,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;GENERIC_PLATFORM;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,4,7,0.005384742958241817
