source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source,candidate_buyer_identity_source,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1,candidate_buyer_siren_m1,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
21-85842,25-90009,2021-06-25,2025-08-06,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,,,,244400404,False,49.37582128777924,2025-06-25,1.3797634691195795,0.7700394218134035,0.03145545119876438,0.4,0.6,0.38351926337291836,0.3230216936565233,False,False,1,4,0.06205924297366194,balanced,0.3230216936565233
21-86403,26-23151,2021-06-23,2026-03-05,NAME:departement de la vendee,NAME:departement de la vendee,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,228500013,228500013,False,56.37319316688568,2025-12-10,2.7923784494086727,0.5346035917652212,0.641770242676011,1.0,0.75,0.7332704828779091,0.3230216936565233,False,False,1,1,0.7332704828779091,balanced,0.3230216936565233
21-87461,23-154026,2021-06-27,2023-11-04,SIRET:24720013200014,SIRET:24720013200014,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,24720013200014,24720013200014,247200132,247200132,False,28.252299605781864,2023-10-31,0.1314060446780552,0.9780989925536575,0.22995438137180504,0.0,1.0,0.42500878161854616,0.3230216936565233,False,False,1,7,0.07802233902759526,balanced,0.3230216936565233
21-88219,25-123316,2021-06-30,2025-11-05,SIRET:22720002900014,NAME:sarthe culture,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22720002900014,,227200029,227200029,False,52.20105124835742,2025-11-21,0.5256241787122208,0.9123959702146298,0.07523643772190583,0.1,0.9,0.3744317457563245,0.3230216936565233,True,False,1,7,0.020311027610609322,balanced,0.3230216936565233
21-89559,24-81981,2021-07-01,2024-07-13,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,36.399474375821285,2024-07-01,0.39421813403416556,0.9342969776609724,0.025604500410829262,0.1,0.75,0.34753581955903334,0.3230216936565233,True,False,1,7,0.08075996495838811,balanced,0.3230216936565233
21-91773,25-76461,2021-07-04,2025-07-06,NAME:gie sesam vitale,SIRET:39172288100052,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,39172288100052,391722881,391722881,False,48.06176084099869,2025-07-04,0.0657030223390276,0.9890494962768287,0.0,0.1,0.75,0.3522623740692072,0.3230216936565233,True,False,1,3,0.15068331143232588,balanced,0.3230216936565233
21-92788,22-6934,2021-07-05,2022-01-13,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.307490144546649,2022-01-05,0.2628120893561104,0.9561979851073149,0.06220554457282633,0.1,0.6,0.3508214368773179,0.3230216936565233,True,False,1,16,0.027326880716093294,balanced,0.3230216936565233
21-95316,22-17628,2021-07-08,2022-02-03,NAME:cte de cnes du pays d ancenis,SIRET:24440055200026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24440055200026,244400552,244400552,False,6.898817345597897,2022-01-08,0.8541392904073587,0.8576434515987735,0.04127701205765011,0.1,0.75,0.33385781711987095,0.3230216936565233,True,True,1,2,0.033035232877352105,balanced,0.3230216936565233
21-96695,25-111133,2021-07-12,2025-10-08,NAME:universite de nantes,SIRET:13002974700016,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,13002974700016,130029747,130029747,False,50.88699080157687,2025-10-07,0.0328515111695138,0.9945247481384144,0.08379996791111202,0.1,0.75,0.3829611758034928,0.3230216936565233,True,True,1,3,0.18333659738341238,balanced,0.3230216936565233
21-97876,25-134329,2021-07-15,2025-12-05,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,,,,244400404,False,52.69382391590013,2025-07-15,4.697766097240473,0.21703898379325448,0.018531431326755117,1.0,0.6,0.4207457469126779,0.3230216936565233,False,True,1,5,0.12314631019162564,balanced,0.3230216936565233
22-105384,24-74022,2022-07-30,2024-06-26,SIRET:24720013200014,SIRET:24720013200014,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,24720013200014,24720013200014,247200132,247200132,False,22.897503285151117,2024-08-05,1.314060446780552,0.7809899255365746,0.458099683814199,0.1,1.0,0.48558237071911325,0.3230216936565233,True,False,1,8,0.02221394488121775,balanced,0.3230216936565233
22-114141,24-144326,2022-08-24,2024-12-23,SIRET:21350051500019,NAME:commune de cesson-sevigne,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21350051500019,,213500515,213500515,False,27.989487516425754,2024-12-16,0.22996057818659657,0.9616732369689006,0.024990937875132034,0.0,0.9,0.3391651374985214,0.3230216936565233,False,False,1,1,0.3391651374985214,balanced,0.3230216936565233
22-122955,23-34018,2022-09-13,2023-03-14,NAME:departement de la mayenne,NAME:departement de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,225300011,225300011,False,5.978975032851511,2023-03-13,0.0328515111695138,0.9945247481384144,0.24183745339471754,0.1,0.75,0.4382742957227547,0.3230216936565233,True,False,1,7,0.02737625930792814,balanced,0.3230216936565233
22-126767,25-28394,2022-09-23,2025-03-14,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,29.66491458607096,2025-02-09,1.0840998685939554,0.8193166885676741,0.17135984724234793,0.1,0.9,0.38480511867674033,0.3230216936565233,True,False,1,10,0.03628297857578311,balanced,0.3230216936565233
22-13674,23-39978,2022-01-28,2023-04-01,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,14.060446780551905,2023-07-04,3.088042049934297,0.4853263250109505,0.7730525331789384,0.0,0.6,0.45189996786536607,0.3230216936565233,False,False,1,3,0.13340533560622886,balanced,0.3230216936565233
22-138409,22-154906,2022-10-18,2022-11-22,NAME:eptb vilaine,NAME:eptb vilaine,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.149802890932983,2023-04-18,4.829172141918528,0.195137976346912,0.9849058672157909,0.1,0.6,0.4835015476122548,0.3230216936565233,True,False,1,1,0.4835015476122548,balanced,0.3230216936565233
22-142509,26-43788,2022-10-24,2026-04-30,SIRET:24440040400129,NAME:nantes metropole,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,24440040400129,,244400404,244400404,False,42.18134034165572,2026-10-24,5.814717477003942,0.03088042049934303,0.06348797730834822,1.0,0.9,0.4199408971827577,0.3230216936565233,False,True,1,3,0.13028395722404962,balanced,0.3230216936565233
22-144549,25-122865,2022-10-26,2025-11-04,SIRET:21440109300015,NAME:ville de nantes,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21440109300015,,214401093,214401093,False,36.300919842312744,2025-10-26,0.2956636005256242,0.9507227332457293,0.16320996842347443,0.0,0.9,0.3848041722596484,0.3230216936565233,False,True,1,2,0.17688495973272356,balanced,0.3230216936565233
22-153504,26-60185,2022-11-20,2026-06-17,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,42.8712220762155,2026-11-20,5.124835742444152,0.1458607095926413,0.02176496591095784,1.0,0.6,0.40408291546699554,0.3230216936565233,False,True,1,1,0.40408291546699554,balanced,0.3230216936565233
22-154717,26-60185,2022-11-23,2026-06-17,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,42.77266754270696,2026-11-23,5.223390275952694,0.1294349540078844,0.009186168236528056,1.0,0.6,0.39557389738475596,0.3230216936565233,False,True,1,1,0.39557389738475596,balanced,0.3230216936565233
22-163107,24-35694,2022-12-09,2024-03-27,NAME:commune de nantes,SIRET:21440109300015,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,21440109300015,214401093,214401093,False,15.57161629434954,2024-03-23,0.1314060446780552,0.9780989925536575,0.0241235255031314,0.1,0.75,0.35796798206451036,0.3230216936565233,True,False,1,2,0.15342352301939427,balanced,0.3230216936565233
22-1668,24-134460,2022-01-05,2024-11-28,SIRET:19851390500028,NAME:lycee public leonard de vinci,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,19851390500028,,198513905,198513905,False,34.7568988173456,2025-01-05,1.2483574244415243,0.791940429259746,0.4290799914063693,1.0,0.9,0.7381631043071657,0.3230216936565233,False,False,1,1,0.7381631043071657,balanced,0.3230216936565233
22-171933,24-74022,2023-01-01,2024-06-26,SIRET:24720013200014,SIRET:24720013200014,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,24720013200014,24720013200014,247200132,247200132,False,17.805519053876477,2024-07-01,0.164257555847569,0.9726237406920718,0.458099683814199,0.1,1.0,0.5334908245079876,0.3230216936565233,True,False,1,8,0.02221394488121775,balanced,0.3230216936565233
22-17364,26-49296,2022-02-04,2026-05-20,NAME:sdis 44,SIRET:28440001700018,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,28440001700018,284400017,284400017,False,51.44546649145861,2026-03-16,2.135348226018397,0.6441086289969338,0.5007941267499114,0.1,0.75,0.44130510161170244,0.3230216936565233,True,True,1,1,0.44130510161170244,balanced,0.3230216936565233
22-18098,25-134329,2022-02-03,2025-12-05,SIRET:24440040400020,NAME:nantes metropole,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,24440040400020,,244400404,244400404,False,46.024967148488834,2026-02-03,1.971090670170828,0.6714848883048621,0.06331979916856191,1.0,0.9,0.5800331517852122,0.3230216936565233,False,True,1,13,0.004246227336155539,balanced,0.3230216936565233
22-20320,26-28296,2022-02-10,2026-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,49.21156373193167,2026-06-17,2.9566360052562417,0.5072273324572931,0.30953737024023775,0.1,1.0,0.36514491269840643,0.3230216936565233,True,False,1,2,0.18636041861167843,balanced,0.3230216936565233
22-21573,26-20284,2022-02-10,2026-02-28,SIRET:24440040400129,SIRET:24440040400129,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,24440040400129,24440040400129,244400404,244400404,False,48.58738501971091,2026-02-10,0.5913272010512484,0.9014454664914586,0.20341972628678406,0.1,1.0,0.42655827082323905,0.3230216936565233,True,False,1,12,0.053364064274953216,balanced,0.3230216936565233
22-2168,25-124007,2022-01-06,2025-11-06,SIRET:21440114300018,NAME:ville d orvault,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21440114300018,,214401143,214401143,False,45.992115637319316,2026-01-06,2.0039421813403417,0.6660096364432764,0.8370762909851045,1.0,0.9,0.8494791109556056,0.3230216936565233,False,False,1,3,0.05259835390575529,balanced,0.3230216936565233
22-26998,25-143446,2022-02-24,2025-12-31,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,DIRECT_ENRICHMENT_NOTICE_JOIN,,,,244400404,False,46.1892247043364,2026-02-24,1.8068331143232588,0.6988611476127902,0.3166745689988882,0.0,0.6,0.3455513860528084,0.3230216936565233,False,False,1,5,0.06858930666627777,balanced,0.3230216936565233
22-2872,22-157032,2022-01-06,2022-11-27,NAME:centre hospitalier de laval 53,SIRET:26530023600014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,26530023600014,265300236,265300236,False,10.676741130091985,2022-09-18,2.299605781865966,0.6167323696890057,0.32370096139074195,0.1,0.75,0.3724784289090111,0.3230216936565233,True,True,1,1,0.3724784289090111,balanced,0.3230216936565233
22-30678,26-11967,2022-03-01,2026-02-04,SIRET:22530001100015,NAME:conseil departemental de la mayenne,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22530001100015,,225300011,225300011,False,47.174770039421816,2026-03-01,0.8212877792378449,0.8631187034603591,0.01765152477547481,0.2,0.9,0.371957709536506,0.3230216936565233,False,False,1,5,0.013795897825849168,balanced,0.3230216936565233
22-32770,26-28296,2022-03-05,2026-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,48.45597897503285,2026-03-05,0.45992115637319314,0.9233464739378011,0.0107374324581283,0.1,1.0,0.3645947198447952,0.3230216936565233,True,False,1,6,0.04162727607428596,balanced,0.3230216936565233
22-39410,26-49296,2022-03-18,2026-05-20,NAME:sdis 44,SIRET:28440001700018,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,28440001700018,284400017,284400017,False,50.06570302233903,2026-03-18,2.0696452036793693,0.6550591327201052,0.5007941267499114,0.1,0.75,0.4440427275424953,0.3230216936565233,True,True,1,1,0.4440427275424953,balanced,0.3230216936565233
22-39639,26-11967,2022-03-17,2026-02-04,SIRET:22530001100015,NAME:conseil departemental de la mayenne,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22530001100015,,225300011,225300011,False,46.649145860709595,2026-03-17,1.3469119579500657,0.775514673674989,0.03679756342194071,0.4,0.9,0.4167578156164265,0.3230216936565233,False,False,1,5,0.05734562405939031,balanced,0.3230216936565233
22-42168,26-31969,2022-04-08,2026-03-27,SIRET:24490001500011,NAME:angers loire metropole 49,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,24490001500011,,244900015,244900015,False,47.601839684625496,2026-04-08,0.39421813403416556,0.9342969776609724,0.07345152082791134,0.4,0.9,0.4692822767050121,0.3230216936565233,False,False,1,4,0.06937256764438426,balanced,0.3230216936565233
22-47598,22-118151,2022-04-03,2022-09-01,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,4.9605781865965834,2022-10-03,1.0512483574244416,0.8247919404292597,0.17381547602169892,0.0,0.75,0.34203340171490954,0.3230216936565233,False,False,1,5,0.10394295630996225,balanced,0.3230216936565233
22-48493,22-143552,2022-04-04,2022-10-27,NAME:cmar pays de la loire,NAME:cmar pays de la loire,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.767411300919842,2022-12-27,2.0039421813403417,0.6660096364432764,0.24666780803507182,0.1,0.6,0.34283614192309425,0.3230216936565233,True,False,1,1,0.34283614192309425,balanced,0.3230216936565233
22-49146,24-80097,2022-04-07,2024-07-10,NAME:ecole centrale de nantes,SIRET:19440100600011,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,19440100600011,194401006,194401006,False,27.102496714848883,2024-08-03,0.7884362680683311,0.8685939553219448,0.06912155622475098,0.1,0.75,0.3463410335091491,0.3230216936565233,True,False,1,1,0.3463410335091491,balanced,0.3230216936565233
22-49221,26-11967,2022-04-07,2026-02-04,NAME:departement de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,225300011,225300011,False,45.959264126149804,2026-04-07,2.0367936925098555,0.6605343845816907,0.06498761867845813,0.4,0.75,0.382879262682883,0.3230216936565233,False,False,1,5,0.025689240780810862,balanced,0.3230216936565233
22-52158,26-17888,2022-04-11,2026-02-21,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,46.386333771353485,2026-04-11,1.609724047306176,0.731712658782304,0.12183306659782417,0.1,0.9,0.34556973800481444,0.3230216936565233,True,False,1,2,0.010018249192115691,balanced,0.3230216936565233
22-54720,23-56040,2022-04-14,2023-04-26,SIRET:22720002900014,SIRET:22720002900014,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22720002900014,22720002900014,227200029,227200029,False,12.385019710906702,2023-04-14,0.39421813403416556,0.9342969776609724,0.16148452990167544,0.0,1.0,0.3900938298808295,0.3230216936565233,False,False,1,3,0.20596727609817733,balanced,0.3230216936565233
22-55032,26-45351,2022-04-17,2026-05-07,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,48.65308804204994,2026-04-17,0.657030223390276,0.8904949627682873,0.216472626815895,0.1,0.9,0.4183891600776351,0.3230216936565233,True,False,1,2,0.004277245702753729,balanced,0.3230216936565233
22-58061,25-110155,2022-04-25,2025-10-03,SIRET:21850222700018,NAME:ville de saint gilles croix de vie 85,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21850222700018,,218502227,218502227,False,41.29434954007884,2025-04-25,5.289093298291721,0.1184844502847131,1.0,0.4,0.9,0.5896211125711782,0.3230216936565233,False,False,1,1,0.5896211125711782,balanced,0.3230216936565233
22-59884,24-127069,2022-04-29,2024-11-07,SIRET:19490970100303,NAME:universite d angers,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,19490970100303,,194909701,194909701,False,30.321944809461236,2024-11-10,0.09855453350854139,0.9835742444152431,0.018761634792033646,0.0,0.9,0.3424601332810226,0.3230216936565233,False,False,1,1,0.3424601332810226,balanced,0.3230216936565233
22-61807,26-45351,2022-04-29,2026-05-07,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,48.25886990801577,2026-04-29,0.2628120893561104,0.9561979851073149,0.03567853243639335,0.1,0.9,0.3715369826295664,0.3230216936565233,True,False,1,2,0.05598427181017146,balanced,0.3230216936565233
22-63613,26-29624,2022-05-04,2026-03-23,SIRET:20006001000010,NAME:mauges communaute,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,20006001000010,,200060010,200060010,False,46.61629434954008,2026-05-04,1.3797634691195795,0.7700394218134035,0.07584488054506527,0.2,0.9,0.36905556364412373,0.3230216936565233,False,False,1,1,0.36905556364412373,balanced,0.3230216936565233
22-69242,26-43788,2022-05-14,2026-04-30,SIRET:24440040400129,NAME:nantes metropole,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,24440040400129,,244400404,244400404,False,47.53613666228647,2026-05-14,0.45992115637319314,0.9233464739378011,0.07540406373879313,1.0,0.9,0.6472280407930279,0.3230216936565233,False,True,1,12,0.05714862433938528,balanced,0.3230216936565233
22-6934,22-94454,2022-01-13,2022-07-24,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.307490144546649,2022-07-13,0.36136662286465177,0.939772229522558,0.009978685425569966,0.1,0.6,0.328435597279589,0.3230216936565233,True,False,1,16,0.0011362871338883584,balanced,0.3230216936565233
22-69543,22-122955,2022-05-16,2022-09-13,NAME:departement de la mayenne,NAME:departement de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,225300011,225300011,False,3.942181340341656,2022-11-16,2.102496714848883,0.6495838808585195,0.5986129414268445,0.1,0.75,0.47691049971402544,0.3230216936565233,True,False,1,11,0.1494771683590675,balanced,0.3230216936565233
22-69952,25-128548,2022-05-16,2025-11-20,SIRET:23440003400026,NAME:region des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,42.18134034165572,2026-05-16,5.814717477003942,0.03088042049934303,0.031018589936098837,1.0,0.9,0.40857661160247033,0.3230216936565233,False,True,1,4,0.10507957942651536,balanced,0.3230216936565233
22-72517,26-28296,2022-05-22,2026-03-19,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,45.893561103810775,2026-05-22,2.102496714848883,0.6495838808585195,0.1237934119596227,0.1,1.0,0.33572366440049783,0.3230216936565233,True,True,1,3,0.11399932183851189,balanced,0.3230216936565233
22-77846,25-63108,2022-06-04,2025-06-06,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,36.07095926412615,2025-10-09,4.106438896189225,0.31559351730179586,0.5411907876996606,0.1,0.9,0.38831515502033015,0.3230216936565233,True,False,1,3,0.12784313423186416,balanced,0.3230216936565233
22-7862,26-11967,2022-01-14,2026-02-04,NAME:departement de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,225300011,225300011,False,48.68593955321945,2026-01-14,0.6898817345597897,0.8850197109067017,0.019938642230051828,0.4,0.75,0.4232334525071936,0.3230216936565233,False,False,1,5,0.058765646988139686,balanced,0.3230216936565233
22-79348,22-163107,2022-06-07,2022-12-09,SIRET:21440109300015,NAME:commune de nantes,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,21440109300015,,214401093,214401093,False,6.077529566360052,2023-06-07,5.913272010512483,0.014454664914586135,0.8083835805700648,0.2,0.75,0.4215479194281692,0.3230216936565233,False,False,1,4,0.14594015938814758,balanced,0.3230216936565233
22-84327,24-81981,2022-06-18,2024-07-13,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,24.83574244415243,2024-06-18,0.8212877792378449,0.8631187034603591,0.19668274345234804,0.1,0.75,0.3896186360734116,0.3230216936565233,True,False,1,7,0.06143384897742066,balanced,0.3230216936565233
22-88894,26-43788,2022-06-24,2026-04-30,SIRET:24440040400129,NAME:nantes metropole,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,24440040400129,,244400404,244400404,False,46.1892247043364,2026-06-24,1.8068331143232588,0.6988611476127902,0.05478055931364519,1.0,0.9,0.5838884826629733,0.3230216936565233,False,True,1,8,0.056355149356132395,balanced,0.3230216936565233
22-94102,26-11967,2022-07-05,2026-02-04,SIRET:22530001100015,NAME:conseil departemental de la mayenne,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22530001100015,,225300011,225300011,False,43.03547963206307,2026-07-05,4.9605781865965834,0.1732369689005694,0.11542733440199318,0.6,0.9,0.35370880926584,0.3230216936565233,False,False,1,4,0.025884953459622106,balanced,0.3230216936565233
